headline,title,text
"
Connect iPod to your computer.,
Access the Internet.,
Save the files to your hard drive.,
Go into iTunes.

,
On the scroll bar at the right, select your iPod.,
There will be a box asking you which files you want to put on your iPod.,
Click apply.,
Enjoy the photos which are now uploaded onto your iPod!

",How to Get Images on your iPod,";
, Use a search engine (Google Image Search is great) and search your topic. Once you've found something you like, copy it with the command Ctrl+C or with the right click scroll bar.

, Anywhere you can navigate to is fine. If they are in bitmap (BMP) form, copy them into Paint and then Save them as a JPEG file.

,, Click on the Photo tab.

, Select the ones you want. As long as your image file is somewhere in the vicinity of My Pictures it should appear automatically.

, It should take a minute or two for your iPod to sync, depending on the number of photos you are syncing.

,"
"
Go to eBay.com.,
Click Register (at the top).

,
Register your info.

,
Go to the main page.,
Click ""sort by"" then scroll down and click ""Lowest Price + P&P"".

,
Bid, and (hopefully) win.,
Alternate Site to watch for:


Select your city and check for iPod ads under electronics.

",How to Get a Cheap iPod on eBay,";
,,, In the search box type in the model and color of iPod you want. The current product line consists of shuffle, nano, classic and touch.

,, If it says buy it now, that means there is no bidding involved you pay and it is sent to you.

,"
"
Download Floola;
,Open iTunes and plug in your iPod

,Click on MANUALLY MANAGE MUSIC AND VIDEOS and ENABLE DISK USE in the iPod Tab

,Uncheck any other options and close iTunes

,
Open Floola, Click Item: Add...

,A window should pop up, drag your items in there

,Press the ADD button and wait for your stuff to sync

,When it is done close Floola and Open iTunes

,Eject the IPod

",How to Get a Better iPod With Floola,",,,,,,,,"
"
Close out iTunes if you have it open.,
Unplug your iPod if it's plugged in.

,
On your iPod, hold down the center then MENU buttons until the screen goes blank.

,
As soon as it goes blank, hold down the center then play buttons until it goes into ""Disk Mode."",
Plug your iPod into the computer.

,
After about a minute, open up My Computer (Start > My Computer).

,
Right click on the icon next to iPod or Removable Disk, whichever comes up.

,
Click on Properties.

,
At the top of the window, click on Tools.

,
Under Error-checking, click Check Now.

,
Check both of the option boxes and click Start.

,
Wait a few minutes until it says it's complete.

,
Unplug your iPod.

,
To get out of Disk Mode, press and hold the center and MENU buttons until the screen goes blank.

,
When the regular menu comes up, open iTunes.

,
Plug in your iPod.

,
Wait for it to sync, and you're done!

",How to Get Rid of Error 48 on iTunes when Trying to Sync an iPod,";
,,,

,,,,,,,,,,,,,"
"
Take advantage of online databases.,
Download songs from Youtube.,
Learn how to torrent safely.,
Let iTunes sort your new music for you.",How to Get Free Songs for an iPod1," There is a ton of music available for free that is legal and easy to download as long as you know where to look. Try popular sights like NoiseTrade, Jamendo, and Soundcloud to download music directly from the artists. For music that has lost it's copyright protection or is only available for a limited time, search the Internet Archive, Amazon, MP3.Com, and the FreeMusicArchive.


Other good sites include Last.fm, MadeLoud, SoundClick, Freeplay Music, SoundOwl.
Make sure the song is from a ""Verified Artist"" to be sure you are not downloading a song illegally. ;
, Almost any song you could ever want is on YouTube, and there are many simple programs to turn YouTube videos into mp3's. Find the song you like on Youtube, and copy the URL of the video -- you'll need this to get your song. Always be wary of scam sites-- if they ask for any personal information or cost money, avoid the site and find another converter.


Many conversion websites, like YouTubeToMP3 and ListenToYouTube, only require you to copy and past the URL of the song you want. They will then give you a link to download the song.
There are also applications that can convert Youtube songs at any time, like aTubeCatcher, YouTubeDownloader, and FreeStudio.The file will likely be found in your computer's ""Downloads"" folder if you can't locate it.

, Torrenting is a file-sharing program that makes it possible to download music, movies, games, and photos from any computer in the world, as long as that person makes it available. If you feel computer savvy, and know the risks of torrenting, then this may be the easiest way to get free music for your iPod. To torrent:


Download a torrent client-- this is a program that let's you open and find torrents. Try bitTorrent, uTorrent, Vuze, or Deluge.
Find your album on a torrent site like ThePirateBay or KickAssTorrents. You can also perform an internet search for ""Your Album"" + ""Torrent.""
Choose a torrent with good ratings. Most torrent sites have a discussion board underneath the torrent where people talk about the quality of the torrent. Also, if there are a lot of ""seeders"" (more than 10) this is a good sign.
Download the ""Magnet Link"" as this is usually safer. It will open up in your Torrent Client to download.

, iTunes has a handy function that lets you drag any music file into a folder labeled ""Automatically add to iTunes,"" which sorts and arranges your new music so that it is easy to get on an iPod. To use it:


Open a browser window with Finder (Mac) or My Computer (Windows).
Use the search bar to find the folder ""Automatically add to iTunes."" It is usually under ""My Music"" --> ""iTunes"" --> ""iTunes Media""--> ""Automatically Add to iTunes.""
Click and drag songs from a USB storage device, hard drive, or online folder into ""Automatically add to iTunes.""
Open iTunes and add the new songs to your iPod. "
"
Pick a Video.,
Copy the address (URL) of the video.,
Go to a YouTube video download site.,
Paste the address of the video in and click download.,
Download a flv converter.,
Open up your converter and enter your flv file.,
Press Run and it will convert it for you.",How to Get a YouTube Video on an iPod1," Choose one that you like!;
, It will be located at the top of the window.

, There is a list of links located at the bottom of this page. I would recommend ""KeepVid"" or ""ConvertDirect"" Note: The conversion option on websites does not work.

, It will give you a link. Right click (or control + click for macs) and select ""Save As"" (or ""Download Linked File As"" for macs). Give it a name and make sure you save the file as a flv file! Put a "".flv"" at the end of the file name.

, MoviePod works for both PC + Mac, but if you have a Mac, you may want to try iSquint.

, Make sure that it is set to iPod (.mp4 file).

, Open this in iTunes and sync with your iPod!"
"
Make sure that the problem originates with the iPod.,
Take a small screwdriver (or something similar, like a rough credit card or staples) and slowly crack open the case.,
Remove the glue strings if necessary.,
Use something small (your screwdriver, pencil, etc.),
Apply force slowly once you've found the direction to go.,
Close the case and enjoy.

,
Finished.

",How to Fix Your iPod Jack," Try alternate headphones to determine that the problem is not attributable to the headphones themselves. Check to ensure that no lint or foreign material has collected in the audio jack, (which is quite common). If this is the case, remove it with the plastic part of a cotton bud.;
, If you open it too fast, you may open up the front as well, and you'll have slight difficulty putting it back together) Important note: Open it extremely slowly and do not touch the copper wire, as ripping out the copper wire will eliminate your hold function as well as eliminating all sound from your iPod.

, When you first open the iPod, you'll notice little clear strings. This is glue. It is safe to move these out of the way.

, with the iPod case open, and push the little silver box at the top right (the headphone jack). First, push it in, then slowly push it to the left and to the right until you hear sound.

, Keep applying force until the jack works without excess pressure.

,,"
"
Listen to upcoming acts and underground musicians.,
Import CD's from friends, the library, and your personal collection.,
Share music over the internet.,
Take advantage of ""Free on iTunes."",
Use iPod Touch apps to listen to songs for free.",How to Get Free Songs for an iPod2," While it can be difficult to download popular artists for free legally, many younger artists release free music online to generate buzz and find new fans. If you are willing to experiment and listen to unknown artists you will greatly expand your access to free music. And you might hear the ""next big thing."" Most hip-hop artists release mixtapes, which are downloadable ""mini-albums"" that are released for free on sites like DatPiff and HotNewHipHop.
Check out young band pages on ReverbNation, Band Camp, Myspace, or Facebook. They will often post music for free to their fans.
Run a search for ""Free Music"" + your favorite genre. Many popular sites and blogs will host new bands in that genre for you to sample. Famous music blogs like Pitchfork, for example, often release Indie tracks for free.

, Put a CD into your computer's disc drive and click ""Import Music"" on iTunes when prompted. This will transfer your songs to your computer so that you can listen to them on your iPod.


Don't be afraid to ask you friends for CD's as well, or ask them to burn you a new copy.
Your local library is also a fantastic place to find new music, and you can often check out 10 or more CD's at a time.

, Today it is easier then ever to get free songs from friends and family using cloud storage options. You can open an account with Google Drive, Dropbox, Amazon Cloud, etc, then share that folder with friends. As long as you have enough space, you can put your songs online so that friends can download copies from anywhere in the world.


To share a folder, open your cloud storage website, right click the folder, and use the ""Share"" option.
You can click and drag songs right from iTunes into your cloud folder, which will put a copy of the songs online without damaging your copy.
To add songs to your library, highlight your songs then right-click ""Copy."" Paste them into your ""Automatically add to iTunes"" folder as discussed in Method One.
Once your friends have the songs, delete them to make space for more.

, Click on the link to the iTunes Store in your iTunes browser and then click the small link labeled ""Free on iTunes"" on the right-hand side of the screen.


These songs will be automatically sorted into your iTunes library.

, While you will not be able to download the songs, you can use many apps to listen to music for free on demand if you have an iPod Touch. Look up songs on Youtube, find a playlist on Songza or Pandora, or play any song instantly on Grooveshark. To find music apps go to the App Store and click on ""Categories"" --> ""Music.""
While you can play songs here, you will not own them. You can only listen with an internet connection.

"
"
Go to the video you are wanting to download.

,
Copy the address (URL) of the video.,
Go to a YouTube to mp4 conversion website (I recommend ""YouTube In MP4"").

,
Paste the address into the box and click download.,
Once you have the video downloaded and saved to the location you want, open iTunes.,
Sync your iPod.,
The video you just saved is in your Movies library classified as a ""Home Video."",
Click the arrow next to ""Home Video."",
Click ""Music Video."",
Uncheck ""Remember playback position"" and ""Skip when shuffling"" if you desire normal video play.,
Sync your iPod.",How to Get a YouTube Video on an iPod2,", It will be located at the top of the window.

,, A link will show up prompting you to either ""Open,"" ""Save,"" or ""Cancel."" There should be an options arrow beside ""Save."" Click it, and from these options, click ""Save As."" Be sure to save it somewhere you can find it again, and give it a name.

, Click ""File"">""Add File to Library..."" If you can't find the option to add the file to your library, Ctrl+O (The letter ""O"", not the number ""0"") should work. Find your video and click ""Open."" The video will be saved in your Movies library.

, You now have your video!

, If you downloaded a music video and would like to have the video moved to your Music library and re-classified as a ""Music Video,"" right click the video in your Movies library and select ""Get Info,"" then go to ""Options.""

, A drop-down box will appear with the titles ""Music Video,"" ""Movie,"" ""Home Video,"" ""TV Show,"" ""Podcast,"" and ""iTunes U.""

, This will move the video from your Movies library to your Music library.

, Click ""OK"" to exit the ""Get Info"" window.

, Now you have your music video!

"
"
Download and install iTunes 7.0 or later if you do not already have it installed.,
Open iTunes, and connect your iPod to your computer.

,
Select your iPod in the Source pane and information about your iPod will appear in the Summary tab of the main iTunes window.

,
Click the restore button.,
A progress bar will appear on the screen.,
During the second stage of the restore process, your iPod will show the Apple logo as well as a progress bar at the bottom of the display.,
After stage 2 of the restore process is complete and the iPod is connected to the computer, the iTunes Setup Assistant will appear asking you to name your iPod and choose your syncing preferences.

,
Since you are doing this to sell your iPod, you can just skip the setup and eject your iPod by clicking the eject button beside your iPod on the Source pane.

",How to Format an iPod Mini Before Selling It,";
,,, You will then be prompted with one or more restore options.


Restores with same iPod Software version already on iPod.
Restores with same iPod Software version already on iPod even though a newer version is available.
Restores with the latest iPod Software on your computer.

, When the first stage is completed, iTunes will show one of two messages:


Disconnect iPod and connect it to iPod Power Adapter (typically applies to older iPod models).
Leave iPod connected to computer to complete restore (typically applies newer iPod models).

, The iPod MUST remain connected to the computer or iPod Power adapter during this stage. The progress bar may be hard to see because the backlight may not be on.

,,"
