headline,title,text
"
Pipe the cheese mixture into each uncooked shell by squeezing the plastic bag, forcing the cheese mixture through the hole that you cut.

,
Place each filled shell into the sauced baking dish, arranging them into 2 even rows.

",How to Make Manicotti2,","
"
Boil the manicotti shells in a large pot of salted water for approximately 4 to 6 minutes until they are slightly softened, but still firm.

,
Drain the shells through a colander, taking care not to tear any of them.

,
Leave the shells in the colander and allow to cool slightly.

,
Remove 1 shell at a time and pipe in the cheese mixture.

,
Place each filled shell into the sauce lined baking dish, arranging them into 2 even rows.

",How to Make Manicotti3,",,,,"
"
Cover the filled shells (both uncooked and cooked methods) with 1 1/2 cups to 2 1/2 cups (355 ml to 591 ml) of marinara sauce.

,
Sprinkle 4 oz.,
Bake at 350 degrees F (176 degrees C.)


Bake the uncooked shells covered with foil for 50 minutes.,
Serve warm.

",How to Make Manicotti4,", (118 ml) of Parmesan or Romano cheese over the top.

, Remove the foil and bake for an additional 10 minutes.
Bake the cooked shells uncovered for 30 to 35 minutes.

,"
"
Mix the dry ingredients.,
Create a hole or well in the dry ingredients.,
Add three large eggs.,
Whisk the eggs with a fork.,
Place the dough on a clean counter.,
Fold the dough.,
Look for a smooth surface.,
Place the dough in a clean bowl to rest.",How to Make Macaroni Pasta1," Combine 2 cups (450 ml) of flour and ½ tsp (2 ml) of salt in a medium mixing bowl to make a classic pasta dough at home. Use a fork to whisk the ingredients together., Use your fork to push the dry ingredients to the side of the bowl to create a well or a hole. The hole will nest the eggs until you are ready to mix the ingredients.Keeping the ingredients in the mixing bowl will allow for easier clean-up.

If you prefer, pour the dry ingredients onto the counter and create the well., Crack each egg along the side of the mixing bowl. Drop each into the well., Begin to whisk the eggs with your fork. Gradually pull the dry ingredients into the well to incorporate it into the mixture. The mixture will be thin at first, but it will thicken and begin to look like dough as you incorporate more of the dry ingredients. Once it begins to look like a soft dough, you have incorporated enough flour. You may not use all of the flour that is in the bowl., Gently place the dough and any leftover flour onto a clean surface.The leftover flour will help prevent the dough from sticking to the counter., Begin to knead the dough by folding it in on itself. Lift one side of the dough and fold it toward the opposite side. After each fold, flatten the dough and repeat. This process will help toughen up the dough.Sprinkle extra flour on the counter if the dough begins to stick to the surface.
Continue to knead the dough if you notice air bubbles. If you see several, slice the dough with a knife and combine the sections by folding them together., When the dough is ready, the surface will be smooth. It will resemble a plastic ball.Stop kneading the dough at this time., Once the dough is ready, grab a clean mixing bowl and place the dough inside. Cover the top of the bowl with plastic wrap or a dinner plate. Allow it to rest for 30 minutes.After it has rested, you can use the dough right away or you can refrigerate it for 24 hours. Allow the dough to come back to room temperature before forming the pasta."
"
Mold the dough into a log-shape.,
Slice the pasta dough.,
Dice each slice into three pieces.,
Coat a rod or stick with flour.,
Roll the dough with the rod.,
Place the macaroni tubes on a tray.,
Cut the noodles to the desired size.,
Freeze the remaining noodles.,
Cook the noodles in boiling water.",How to Make Macaroni Pasta2," Use store-bought or homemade dough to create the macaroni noodles. Mold the dough into a long, thick log-shape. Use the palms of your hands to gently press on the sides of the dough to create an oblong shape., Use a paring knife to slice the dough. Cut the dough into 1 inch thick (2.54 cm) chunks., Lie the slice of pasta dough onto a cutting board. Using your paring knife, slice the dough into three vertical sections. From there, cut each section into 1-inch squares (2.54 cm).Continue this process until you have sliced all of the dough into squares., Take two squares of the pasta dough and lie them on a flat, clean surface. Roll a stainless steel skewer or a wooden rod in some flour. Place the stick or skewer on top of the squares of dough.You can buy a skewer or rod at a kitchen supplies store or online., Gently press the rod into the dough and begin to roll back and forth. The dough will begin to wrap around the rod, creating a tube shape. Once it has completely wrapped around the rod, tilt the rod upward and gently remove the noodles.Continue rolling the remaining pasta squares., Once you have removed the macaroni, place them on a flat tray, clean cutting board, or dinner plate. Be sure to spread the noodles apart., Once the noodles have been formed, you can choose to keep the longer tubes or you can slice them with a paring knife to create shorter, more traditional macaroni noodles. Cut each macaroni tube into 1 inch (2.54 cm) pieces to create shorter noodles., If you do not wish to cook all of the macaroni at that time, place the noodles in a freezer bag and seal it tightly. Homemade pasta can be stored in the freezer for two to three months., To cook the fresh macaroni noodles, bring a pot of salted water to a boil. Once the water is boiling, add the pasta and cook for 4 to 5 minutes.If you are cooking homemade macaroni noodles that have been frozen, allow the noodles to boil in the water for an extra minute."
"
Make a pot of macaroni and cheese.,
Stir in cooked macaroni into your favorite soup.,
Mix cooked macaroni into a pasta salad.,
Create a baked macaroni dish.,
Cook a one-pot pasta dish.",How to Make Macaroni Pasta3," Use your homemade macaroni noodles to create this delicious and popular comfort food. Make a traditional macaroni and cheese with cheddar cheese, or mix in gruyere cheese and caramelized onions for a flavorful twist.Enjoy it as a side dish with dinner, or enjoy a bowl for a filling lunch., Add your homemade macaroni noodles to your favorite soup to add a chewy texture. The noodles are perfect for soaking up the flavors of the broth, and the added pasta can make a simple soup more hearty and filling. Use these noodles next time you make chicken noodle soup, or stir them into a pot of minestrone or vegetable soup., Pasta salads are an excellent and easy dish to bring to a party or a cookout. Add homemade macaroni noodles to your family’s favorite pasta salad recipe to make your next pasta salad extra special. Whip up a traditional mayonnaise-based pasta salad, or pack it with fresh vegetables, grilled chicken, and a lite vinaigrette for a lower calorie option., Making a baked macaroni dish at home is a delicious way to combine flavors in one pan. Toss the macaroni with your favorite vegetables and spices for a quick and easy dinner. The golden crust gives the baked macaroni an extra flavor and a crunchy crust. Try it with some red pepper, broccoli, and grated parmesan cheese for a savory side dish., Use your homemade macaroni noodles to make a simple, one-pot dish. Combine some black beans, onions, peppers, taco seasoning, and your cooked macaroni in a pot for a vegetarian southwest dish.Make a fresh and zesty one-pot dish with macaroni, mozzarella balls, fresh basil, and chopped tomatoes. These one-pot dishes are great for a quick weeknight meal with easy clean up."
"
Gather ingredients for the pasta.,
Form the flour into a well shape with the bottom just covering the wooden surface.,
Add the eggs.,
Mix the dough.,
Knead the dough.,
Let the dough rest.,
Form the pasta.,
Fold the pasta twice and pass it through the machine again on the same setting.,
Gather the ingredients, and begin mixing them.,
Begin filling the pasta.,
Form the tortellini.,
Cook the tortellini.,
Serve the tortellini.",How to Make Homemade Tortellini," All purpose flour is recommended, but you could use bread flour and any type of olive oil with the same results.;
, This step can also be completed in a bowl, but this is the traditional way, which can be much more fun.

, Crack the eggs into the flour well and begin scrambling them with a fork. Be careful not to spill the egg over the edge of the flour.

, Start to slowly add the flour into the egg while stirring gently. Incorporate the rest of the flour with your hands and mix thoroughly. If the dough is too dry, just add a small amounts of water at a time, until the right consistency is reached.

, Once the dough is mixed, begin to knead it with your hands. The kneading process is what helps form the gluten that gives the pasta its bite. Stretch the dough, then fold it over itself while pushing down with force.

, Wrap the pasta dough tightly with plastic wrap and let it sit for at least 20 minutes.

, Unwrap the dough and flatten it out with the rolling pin. Set the pasta machine to the widest setting, then press the pasta through it while turning the pins., Next, roll the pasta through the machine one time at each setting, narrowing the machine each time. After each roll, lightly flour the pasta sheet to prevent it from sticking. Then set the sheets aside and begin making the filling.

, Grab a medium sized bowl and put in the ricotta, Parmesan, egg, nutmeg, and black pepper. Stir the mixture gently to incorporate all the ingredients together, while being careful not to whip the egg. Set the mixture aside and cover with plastic wrap.

, Set the rolled out pasta on a flat surface, and use a pizza cutter to cut 2x2 inch squares. Once the pasta squares are cut, begin dabbing a teaspoon-sized amount of the filling into the middle of the square.

, Brush a small amount of water along the outside of the square and fold over across the diagonal to form a triangle. Next pick up the triangle and form it around your pinky, then press the two edges together tightly. Grab the triangular tip and fold it over the dough to form the final shape. Set all the formed tortellini into a pile and dust them with flour to prevent them from sticking together.

, Bring a large amount of water to a roiling boil and add one tablespoon of salt per quart of water, the water should be as salty as the sea. Add the tortellini to the boiling water and cook for two to three minutes until the tortellini begins to float. Remove the pot from the heat and strain the pasta.

, Many different sauces can be used for serving - it's your choice! Cream and tomato sauces work well, but simple olive oil and grated parmesan make for a delicious and authentic Italian meal.

"
"
In a skillet, heat 1 tablespoon (14.8 ml) of olive oil.,
Add zucchini, onion mixture to cooked and rinsed rice pasta.,Serve with a salad and enjoy.",How to Make Lemon Zucchini and Rice Pasta," Cook white onion, add cracked pepper and lemon zest. Add zucchini slices to skillet, cook for 2-3 minutes.
, Stir in parsley, green onion. Mix together lemon juice and pasta water. Toss into pasta mixture with 1/4 cup olive oil. Add pine nuts. Salt to taste.,"
"
Mix the flour and salt.,
Break the eggs into the flour mound.,
Mix until smooth.,
Knead for at least 3 minutes.,
Let the dough sit for 1 hour.,
Make spinach dough.Before adding the egg, mix pureed spinach into the flour, creating a green dough.,
Color the dough with tomato.,
Use beets in your basic dough.,
Make sweet potato pasta.,
Prepare a simple herbed pasta.,
Whisk together the flax seed and water.,
Pile the chickpea flour onto the counter.,
Combine the flour and flax seed mixture.,
Let rest for 20 to 30 minutes.,
Flour the counter.,
Cut the dough into several pieces.,
Pass the dough through a pasta machine.,
Alternatively, roll the dough flat using a rolling pin.,
Cut the pasta into strips.,
Make garganelli pasta.Garganelli pasta is shaped like small tubes.,
Form farfalle pasta.,
Coat your pasta noodles in flour.,
Bring a large saucepan of water to boil.,
Cook the pasta for 2 to 3 minutes.,
Drain.,
Make noodles from wheat flour.,
Create healthier buckwheat pasta.,
Prepare a batch of egg noodles using your food processor.,
Use your bread machine to prepare pasta dough.,
Try making ravioli.,
Make macaroni pasta.,
Prepare large batches of Yi min noodles.,
Try making gnocchi.",How to Make Homemade Pasta," Combine the sifted flour and salt until evenly distributed.


If you plan on mixing the dough entirely by hand, combine the flour directly on a well-floured counter. Afterward, use the flour to form a mound with a crater in the top.
If you plan to use a stand mixer, combine the flour and salt inside the bowl of the stand mixer.;
, Add the eggs to the flour, breaking them into the crater at the top of your flour mound on the counter.


If using a stand mixer, you can break the eggs into the flour anywhere.

, Slowly combine the flour into the eggs using your fingers. Continue mixing in this manner until the dough comes together.


If using a stand mixer, combine the ingredients with a paddle or dough hook attachment until the dough comes together.

, Knead the dough using the heel of your hand until it feels very smooth and no longer feels sticky.


If using a stand mixer, turn the dough out on a well-floured counter and knead for 3 minutes.
If the dough still feels sticky, knead in an additional sprinkle of flour.

, Wrap the dough in wax paper and let it sit at room temperature for at least 1 hour.


Note that the dough can sit out at room temperature for several hours.
The dough should not be refrigerated.

,


Puree 3/4 cup (180 ml) frozen cooked leaf spinach in a food processor or blender. Squeeze the spinach before and after to remove excess moisture.
Mix the spinach puree into the flour before proceeding with the basic dough recipe as usual.

, Tomato paste can be mixed into the flour alongside the egg to create a red pasta.


Add 2 Tbsp (30 ml) tomato paste to the flour as you add the eggs.
Reduce the number of eggs from four to three.
Continue the recipe as usual.

, Roasted beets can be mixed into the flour alongside the eggs, but you will need to puree or grate the beets first.


Roast the beet in a 400 degree Fahrenheit (205 degree Celsius) oven for 45 to 60 minutes, or until soft. Let sit until cool to the touch.
Grate or puree the beet in a food processor.
Add 2 Tbsp (30 ml) of the beet to the flour alongside the eggs.
Reduce the number of eggs from four to three.
Continue preparing the pasta as usual.

, You can add sweet potato paste to the dough alongside the egg, as well.


Puncture a medium sweet potato several times with a fork.
Microwave the sweet potato on high for 4 to 5 minutes, or until soft.
Puree the sweet potato in a food processor or blender.
Add 2 Tbsp (30 ml) of the sweet potato paste to the flour when you add the eggs.
Reduce the number of eggs from four to three.
Prepare the remaining recipe as usual.

, Chopped fresh herbs can be added to the flour with the salt.


Use green herbs, like oregano, parsley, and cilantro. You can use a single herb or mix-and-match as desired.
Use at least 3 Tbsp (45 ml). More can be added to taste, if desired.
Mix the herbs into the flour before adding the eggs. Continue with the rest of the recipe as usual.

, Combine the flax seed and water in a small bowl and set aside for about 5 minutes.


The mixture should thicken, turning into a gel consistency.

, Create a small indentation or well in the center top of the mound.


This dough is a little more fragile than the basic dough, so it is recommended that you mix it by hand instead of using a stand mixer.

, Spoon the flax seed gel into the flour mound. Gently bring the walls of the flour well in, combining the flour with the flax seed gel evenly.


Only mix the dough as long as necessary for it to come together.

, Wrap the dough in wax paper or plastic wrap and allow it to rest at room temperature.


This dough can stay out longer than 30 minutes, but the gel may begin to break down if you leave it out for more than a few hours.
Do not refrigerate the dough.

, Sprinkle the counter with enough flour to coat it lightly yet evenly.


Even though the dough should not be very sticky at this point, as you work with it, the heat from your hands will cause the dough to begin sticking more. Flouring the counter minimizes this effect.

, Use a knife to cut the dough into 6 to 8 even pieces.

, The easiest way to flatten pasta dough is with a pasta machine. Flatten each piece of dough one at a time.


Start by passing through one portion of dough through the pasta machine on the widest setting.
Fold the dough in half before passing it through again. Repeat once more on the widest setting
Pass the dough through the pasta machine several more times, closing the opening by one notch for each pass. Continue until your pasta is as thin as desired.
Repeat with each section of dough.

, Use a floured rolling pin to roll out each portion of dough as flat as possible.


Make sure that both the surface and rolling pin are well-floured.
Roll the pasta dough as thin as you think possible. If it is not paper thin at this point, push yourself past your comfort zone and keep rolling until the dough becomes even thinner.

, The simplest way to cut pasta is to cut it into strips. You can use your pasta machine if it has an attachment, but if not, you can cut the pasta easily using a smooth kitchen knife or pizza cutter.


Create lasagna noodles by cutting the pasta into 3-inch (7.6-cm) strips.
Capellini and fettuccine strips are only about 1 inch (2.5 cm) wide, if not smaller.
Spaghetti noodles are the thinnest and should be less than 1/4 inch (6.35 mm) wide.

,


Cut the pasta into 2 to 3 inch (5 to 7.6 cm) squares using a knife or pizza cutter.
Wrap each square around a clean wooden skewer or chopstick.
Press the overlapping corners together to form the tube shape.

, Farfalle pasta is better known as ""bow tie"" pasta.


Cut out rectangles measuring roughly 3 inches (7.6 cm) long and 2 inches (5 cm) wide. Use a knife or pizza cutter.
Pinch the rectangles together in the middle.

, Toss your pasta in flour as soon as you finish forming it.


This is especially important if you plan on drying and saving the pasta. Otherwise, the pasta will stick together as it dries.

, Fill your saucepan with cold water and bring it to a boil over medium-high heat.


Add salt to the water to prevent the pasta from sticking as it cooks.

, Add your pasta to the water and cook, stirring occasionally. Check for doneness after the first 3 minutes, and continue cooking until done.


The pasta will be done once it feels soft but no longer sticky.
The vegan pasta will usually be done completely after the first 3 minutes.
Note that the length of time needed for the pasta to cook will vary depending on how large the pieces are.

, Pour the contents of the saucepan through a colander.


Serve cooked pasta with butter or sauce as desired.

, If you're looking for a healthier version of traditional pasta, use whole wheat flour instead of all-purpose flour.

, Buckwheat pasta is a traditional homemade pasta made in the Lombardy region of Italy. Use buckwheat flour to make it.

, Egg noodles can be prepared using a food processor if you don't have a stand mixer available for use.

, A bread machine can also be used to simplify the process of mixing pasta dough.

, Stuffed pastas are a little more complex than their non-stuffed counterparts, but you can still make your own pasta dough and cheese filling at home without too much difficult.

, Macaroni pasta can be tricky to form, but the concept is fairly simple. Form tubes of pasta dough and bend the tubes slightly to give them the trademark macaroni shape.

, These noodles are made from wheat flour and tend to be fairly chewy once cooked. The pasta can be somewhat tricky to work with, but once you learn how to make these noodles, you can make large batches with ease.

, Gnocchi are a cross between pasta and dumplings. These tiny bits of pasta are made with potatoes, eggs, and flour.

"
"
Cook the pasta until al dente.,
Combine the olive oil, garlic, lemon juice, and red pepper flakes in a small sauté pan over a low heat.

,
Use a ladle to retrieve one scoop of the pasta cooking water.,
Drain the pasta and add it to the sauté pan.

,
Remove the pan from the heat and add the cilantro and lemon zest.

,
Toss the pasta in the sauce to coat.",How to Make Lemon Linguine,";
,, Add it to the sauté pan.

,,, This will allow the noodles to soak up the olive oil and other juices.

"
