headline,title,text
"
Begin each Works Cited entry with the author's name.,
Include the following information if you're citing a book:


The title of the book.,
Include the following information after the name of the author if you're citing the author of a magazine or newspaper article:


Article title.,
Include the following information, placing it after the author's name, if the work being cited appears in a scholarly journal:


The article's title, in quotation marks.",How to Cite an Author in MLA Format2," For example: ""Jones, Don D., Sr.,"" Do include suffixes, such as Sr., but do not include titles or degrees like Sir or MD. Follow the name with a period, unless the suffix already ends with a period. In that case, use a comma.


If more than one author contributed to the work, list each author's name in the order they appear on the title page. Separate each name with a comma. If more than three authors contributed to a work, you may follow the first author's name with the abbreviation ""et al.""
If you're citing multiple works by the same author, each title gets its own Works Cited entry. Use three hyphens (---) to represent the author's name in subsequent entries, and alphabetize the entries within the author grouping by title.

, List the title in italics and follow it with a period.
Place of publication. End with a colon.
Publishing company. Follow this with a comma, then the year the author published the work. End with a period.
The medium of publication (for example, Print, DVD, etc.) End with a period.

, The title goes in quotes, followed by a period, unless the article title ends with a punctuation mark. The period or other punctuation goes inside the quotes.
Periodical title--italicized.
Publication date for the issue in question. Format the date as Day Month Year--Example: 12 Aug. 2008--then end with a colon. Next, add the page numbers being cited.
The page or pages being cited. Insert a period, then the medium of publication, also ending with a period. Example: Print.

, Place a period at the end of the title, unless it already ends with other punctuation. The period or other punctuation goes inside the quotation marks.
The journal's title. List this in italics and end it with a period.
The volume number, followed by a period and then the issue number. There's no space to either side of the period.
Publication year, in parentheses. Follow this with a colon.
The page or pages being cited. End with a period.
The medium of publication. Again, in this case you can simply put ""Print.""

"
"
Cite a book.,
Cite a journal article.,
Cite a magazine article.,
Cite a newspaper article.,
Cite a website.,
Parenthesize the author’s last name and date.",How to Cite in Turabian Style2," Start the citation by reversing the first author’s name followed by a period. Type the year of publication and close it with a period. Type and italicize the book’s title and close it with a period. Then type the publisher’s location, a colon, and the publisher. End the citation with a period. Now it is your turn to try!For example: Beal, Kristin. 2008. The Mongolian Empire. Chicago: University Press.
If the book has more than one author, then only reverse the first author’s name. The rest of the authors’ names should be in regular format. For example: Beal, Kristin, Kathy Davis, and Brent Flowers. The Mongolian Empire. Chicago: University Press.

, Citing journal articles is simple! Begin the citation by reversing the author’s name and close it with a period. Type the year of publication. Type and quote the article’s title and close it with a period. Type and italicize the name of the journal with its volume number. Follow the volume number with a comma, the issue number, the publication month/season in parenthesis, a colon, and the inclusive page numbers. End the citation with a period.For example: Grant, Allen. 2007. “Kindergarteners and Gender.” Journal of Gender Studies 35, no. 10 (June): 30-45.
Remember to only reverse the first author’s name if there is more than one author.
If you retrieved the article from online or a database, then follow the inclusive page numbers with the access date and URL or the name of the database. For example: 30-45. Accessed December 15, 2011. http://www.libraryofcongress.com, or Academic OneSearch.

, Start the citation by reversing the author’s name and close it with a period. Type the publication date and close it with a period. Type and quote the article’s title followed by a period. Type and italicize the name of the magazine. Follow the name with a comma and the month and day of publication. Try it for yourself!For example: Rodgers, Will. 2005. “Just Keep Swimming.” San Diego Times, July 18.
Only reverse the first author’s name if the article has more than one author.
If you accessed the article online or through a database, then follow the month and day of publication with the URL and the date accessed in parenthesis. For example: Rodgers, Will. 2005. “Just Keep Swimming.” San Diego Times, July 18. http://web.lexis-nexis.com/universe/document?_z=mlfjkcunum=4&68dfd=kjljlkjl (accessed May 29, 2005).

, Begin by reversing the author’s name. Close it with a period. Type the publication date and a period. Type and quote the article’s title and close it with a period. Type and italicize the name of the newspaper. Follow the name with a comma, the publication month and day, and a period. Then type the date you accessed the article. Follow this with a URL if you accessed the article online. Always end the citation with a period. Give it a try!For example: Collins, Brigette. 2004. “Stop and Smell the Roses.” Los Angeles Times, October 29. Accessed November 4, 2004. http://www.losangelestimes.com/2004/05/33/stop-and-smell-the-roses.html.

, Start the citation by reversing the author’s name. Close it with a period. Type the year of publication and a period. Type and quote the article’s title and close it with a period. Type the name of the website and a period. Type the publication month, day, and a period. Follow this with the date you accessed the article, a period, and the URL. End the citation with a period. It is really that easy!For example: Tidwell, Charles. 2006. “Summer Music Festivals in Chicago.” Chicago Events. May 15. Accessed July 20, 2006. http://chicagoevents.com/2006/summer-music-festivals-in-chicago.html


, Do this if you are making an in-text citation. If you are quoting someone directly, then place the page number in the parenthesis as well. Place the citation before the period at the end of the sentence.For example: It takes 365 days for the earth to travel around the sun (Davis 2007).
If it is a direct quote: “It takes 365 days for the earth to travel around the sun,” (Davis 2007, 65).

"
"
Add names in alphabetical order when there are multiple authors.,
Use the title first when the book does not have an author.,
Indicate the book's edition after the title.,
Use both the author's name and editor's name for a collection or anthology.",How to Cite Books in MLA Bibliographies2," For books with two or more authors, add their names after the first author in alphabetical order, placing the first names first.


For example: “Jones, Bob, Jess Jopp, and Jon Kowlaski. Leaves and Trees. Odessa, Texas: Cowboy Books, 1999. Print.”
If the book has more than three authors, you can add the authors in the same way or use “et al” after the first author’s name: “Jones, Bob et al. Leaves and Trees. Odessa, Texas: Cowboy Books, 1999. Print.”

, If the book doesn’t have an author, you should use the title first to prevent any confusion.


For example: “Leaves and Trees. Odessa, Texas: Cowboy Books, 1999. Print.”

, If the book is a particular edition, add the edition after the title.


For example: “Jones, Bob. Leaves and Trees. 2nd ed. Odessa, Texas: Cowboy Books, 1999. Print.”

, For an essay or story contained in an anthology, use both the author’s name and the editor’s name, as well as the story or essay title.


For example: “Knopp, Carly. “Why Leaves Change.” Leaves and Trees. Ed. Bob Jones. Odessa, Texas: Cowboy Books, 1999. Print.”
In this case, Knopp is the author of the essay “Why Leaves Change,” which is in the anthology Leaves and Trees that is edited by Bob Jones.

"
"
Write the speaker's name.,
Next, use the title of the speech.,
Give the name of the meeting.,
Add the location.,
Include the full date.,
Finally, end with the type of presentation.",How to Cite Lectures in MLA Bibliographies," Just like with a book, you begin with the author’s last name, meaning the speaker’s last name. Add a comma and then the speaker’s first name: “Glenn, Becky.” Use a period after the speaker’s first name.;
, If it doesn’t have a title, don’t include anything: “Glenn, Becky. ‘How Words Are Used to Persuade You.’”


Put quotations around the title, and use title case capitalization - meaning you capitalize the first and last word as well as all other important words.
Use a period before the quotation mark.

, “Glenn, Becky. ‘How Words Are Used to Persuade You.’ Marketing Class.”

, Use as much information as you have: “Glenn, Becky. ‘How Words Are Used to Persuade You.’ Marketing Class. Humanities Building, University of Arkansas, Fayetteville, AR.”

, “Glenn, Becky. ‘How Words Are Used to Persuade You.’ Marketing Class. Humanities Building, University of Arkansas, Fayetteville, AR. 28 February 2007.” If you don’t know the date, use “n.d.”

, Be descriptive: “Glenn, Becky. ‘How Words Are Used to Persuade You.’ Marketing Class. Humanities Building, University of Arkansas, Fayetteville, AR. 28 February 2007. Class Lecture.”


Other descriptions that would be appropriate here include “Keynote Address,” “Lecture,” “Speaker Panel,” and “Presentation.”

"
"
Start with the author’s name.,
Add the title of the essay next.,
Use the title of the book or collection next.,
Use the abbreviation “Ed.” or “Eds.” Ed.,
Place the city of publication next.,
Add the page range for the entry.,
Finally, add the medium of publication.,
Learn how to do an in-text citation for MLA.",How to Cite an Article Inside of a Book1," In the bibliography, begin with the essay author’s last name first, followed by a comma and the first name. For example:


“Whistler, George.”;
, Place the title in quotation marks. For example:


“Whistler, George. ‘How to Store Books.’”

, Write this information out in italics. For example:


“Whistler, George. ‘How to Store Books.’ The Books We Love.”

, stands for editor. Follow this by the editor or editors’ names. For example:


“Whistler, George. ‘How to Store Books.’ The Books We Love. Eds. Jess Jones and Joe Davis.”

, After the city of publication, put a colon and the publisher’s name. Then, add the publication year and a period. For example:


“Whistler, George. ‘How to Store Books.’ The Books We Love. Eds. Jess Jones and Joe Davis. Eugene: Ocean Books, 2003.”

, These are the pages of the essay or article that you are citing within the book. Follow these page numbers with a period. For example:


“Whistler, George. ‘How to Store Books.’ The Books We Love. Eds. Jess Jones and Joe Davis. Eugene: Ocean Books, 2003. 54-72.”

, Because you are citing a book, the medium in this case is ‘Print’. For example:


“Whistler, George. ‘How to Store Books.’ The Books We Love. Eds. Jess Jones and Joe Davis. Eugene: Ocean Books, 2003. 54-72. Print.”

, For an in-text citation, add an open parenthesis before the period in the sentence you want to cite, followed by the essay author’s last name, a comma, and the page where the information came from. For example:


“Books should be stored in a dry room (Whistler, 56).” Don’t forget to close the parenthesis before the comma.

"
"
Cite general encyclopedias.,
Provide full publication information for subject encyclopedias.,
Type citations for online encyclopedias.",How to Cite an Encyclopedia1," General encyclopedias cover various subjects and are generally well-known. For these encyclopedias, you should only provide partial publication information instead of full information.


Cite the specific article used. If you know the name of the author, begin the citation with the author's name; if there is no named author, begin the citation with the title of the article.
Encyclopedias are organized alphabetically, so you should not list the volume or page number associated with the article.Your citation for the “Works Cited” page should follow this format:

LastName, FirstName. ""Title of Article."" Title of Encycopedia. EditionNumber ed. PublicationYear. Print.
OR
""Title of Article."" Title of Encycopedia. EditionNumber ed. PublicationYear. Print.


For in-text citations, you should include the last name of the author and the page number with the original information. For encyclopedia articles with no named author, abbreviate and use the title of the article and the page number.
Your in-text citation should follow this format:

(LastName PageNumber)
OR
(“AbbreviatedTitle” PageNumber)


Example:

“Internet.” Famous Encyclopedia. 3rd ed. 2015. Print.
(“Internet” 325)

;
, Subject encyclopedias only focus on one subject. Since these encyclopedias are specialized, they're generally unknown to the public, so you should provide full publication information in your citation.


Cite the specific article used. Begin the citation with the author's name if the article provides it; otherwise, begin the entry with the title of the article.
Unlike general encyclopedias, provide full publication information, volume numbers, and page numbers.Your citation for the ""Works Cited"" page should follow this format:

LastName, FirstName. ""Title of Article."" Title of Encycopedia. EditionNumber ed. Vol. VolumeNumber. PublicationCity: Publisher, PublicationYear. PageNumbers. Print.
OR
""""Title of Article."" Title of Encycopedia. EditionNumber ed. Vol. VolumeNumber. PublicationCity: Publisher, PublicationYear. PageNumbers. Print.


For in-text citations, use the author's last name and the page number of the original information. If there is no named author, abbreviate and use the title of the article instead.
Your in-text citation should follow this format:

(LastName PageNumber)
OR
(“AbbreviatedTitle” PageNumber)


Example:

Doe, John. ""American Shorthair."" Encyclopedia of Cats. 1st ed. Vol. 1. New York: Great Publisher, 2015. 20-23. Print.
(Doe 22)



, Online encyclopedias have citations rules similar to print versions, but you must provide additional information about the digital source.


Consult the rules for general and subject encyclopedias when structuring an online entry. The same rules regarding the information you must provide and the order of that information still apply.
Provide the name of the website or database used. You must also indicate the date you accessed the information.For the ""Works Cited"" page, follow this format:

LastName, FirstName. ""Article Title."" Name of Web Source or Database. Publisher, PublicationYear. Web. Access Date.


In-text citations only need to include the last name of the author or the abbreviated article title, depending on which comes first in the ""Works Cited"" entry. Do not provide paragraph numbers.
For in-text citations, follow this format:

(AbbreviatedTitle)


Example:

Smith, Susan. ""Labrador Retrievers."" Online Encyclopedia of Dogs. Great Publisher, 2015. Web. 3 August 2015.
(Labrador)



"
"
Start with the author’s name.,
Include the name of the essay.,
Add the word “In” and the names of the editor.,
Put the name of the book in italics next.,
Place the page numbers in parenthesis.,
Use the name of the city, a colon, and the publisher.,
Learn how to do an in-text citation for APA.",How to Cite an Article Inside of a Book2," With APA, you begin with the author’s last name again, but you follow it with just the author’s first and/or middle initial(s). After this, add the year of publication. This is demonstrated in the following example:


“Whistler, G. (2003).”

, Don’t put the name of the essay in quotations. Also, use sentence-case capitalization; this means that you only capitalize the first word in the title. For example: “Whistler, G. (2003). How to store books.”

, After you list the names of the editor, write: “(Eds.)”. For example:


“Whistler, G. (2003). How to store books. In Jess Jones and Joe Davis (Eds.),”

, Use title-case capitalization, meaning you capitalize the first and last words and other important words. For example:


“Whistler, G. (2003). How to store books. In Jess Jones and Joe Davis (Eds.), The Books We Love”

, These are the pages that the essay or article spans within the book. For example:


“Whistler, G. (2003). How to store books. In Jess Jones and Joe Davis (Eds.), The Books We Love (54-72).”

, Follow this information with a period to complete the citation:


“Whistler, G. (2003). How to store books. In Jess Jones and Joe Davis (Eds.), The Books We Love (54-72). Eugene: Ocean Books.”

, For an in-text citation, use a parenthesis, the author’s last name, a comma, the date, a comma, and the page number:


“Books should be stored in a dry room (Whistler, 2003, p. 56).”

"
"
Begin with the author’s name.,
Add the title of the article in quotation marks.,
Follow that with the word “In” and the title of the book.,
Add “edited by” and the editors’ names.,
Include the city of publication, followed by a colon and the publisher.,
Learn how to do an in-text citation for Chicago.",How to Cite an Article Inside of a Book3," For a Chicago bibliographic entry, begin again with the author’s last name, followed by a comma and the author’s first name. For instance:


“Whistler, George.”

, Use title-case capitalization; this means that you capitalize all of the important words. For example:


“Whistler, George. ‘How to Store Books.’”

, ‘In’ indicates that you found the article within the book. For example:


“Whistler, George. “How to Store Books.” In The Books We Love,”

, Place the page numbers next, followed by a period.


“Whistler, George. “How to Store Books.” In The Books We Love, edited by Jess Jones and Joe Davis, 54-72.”

, Finally, add the publication year:


“Whistler, George. “How to Store Books.” In The Books We Love, edited by Jess Jones and Joe Davis, 54-72. Eugene: Ocean Books, 2003.”

, For an in-text citation, use your word processing software to create a footnote at the end of the sentence you are citing. In the footnote at the bottom of the page, you will create an entry similar to the one in the bibliography with a few notable differences.


Mainly, you are changing some periods to commas (and changing uppercase letters to lowercase letters), enclosing the publication info in parenthesis, and adding the page number at the end for that particular citation. For example:
“George, Whistler, “How to Store Books,” in The Books We Love, ed. Jess Jones and Joe Davis (Eugene: Ocean Books, 2003), 34.”

"
"
Cite print encyclopedias.,
Provide additional information for online encyclopedias.",How to Cite an Encyclopedia2," You must provide full publication information for all encyclopedia entries, regardless of whether you use a general or subject encyclopedia.


Cite the specific article used. If you know the name of the author, begin the entry with that. If no author is provided with the original source, begin the entry with the title of the article.
Your ""References"" page entry should follow this format:

LastName, FirstInitial. (PublicationYear). ArticleTitle. In EncyclopediaTitle. (Vol Number, pp. StartNumber-EndNumber). PublicationCity: Publisher.
OR
ArticleTitle. (PublicationYear). In EncyclopediaTitle. (Vol Number, pp. StartNumber-EndNumber). PublicationCity: Publisher.


In-text citations must include the last name of the author and the publication year. If there is no known author, provide the article title and publication year.Your in-text citations should follow this format:

(LastName, Year)
OR
(""Title, Year)


Example:

Internet. (2015). In Famous encyclopedia. (Vol 4, pp. 325-331). New York: Famous Publisher.
(""Internet,"" 325)



, Online encyclopedias follow the same basic structure as print versions, but you must provide the date of access with the entry.


Online encyclopedias do not have volume numbers or page numbers. You will, however, need to provide the retrieval date and URL of the website.Your ""References"" page entry should follow this format:

LastName, FirstInitial. (PublicationYear). Article title. In Encyclopedia Name. Retrieved Month, Day, Year, from URL.
OR
Article title. (PublicationYear). In Encyclopedia Name. Retrieved Month, Day, Year, from URL.


For in-text citations, list the author's last name if known. If you don't know the name, provide the title of the entry.
Similarly, you should provide the publication year if it's listed on the original source. If it isn't, you should indicate that by marking ""n.d."" for ""no date.""
Your in-text page entry should follow this format:

(LastName, Year)
OR
(Title, Year)


Example:

Smith, S. (2015). Labrador retrievers. In Online Encyclopedia of Dogs. Retrieved August 3, 2015, from www.wikihow.com
(Smith, 2015)



"
"
Cite well-known encyclopedias in the notes.,
Include lesser-known encyclopedias in the bibliography.,
Provide the URL for online encyclopedias.",How to Cite an Encyclopedia3," For general encyclopedias and other well-known encyclopedias, you should cite the book in your notes but exclude it from the bibliography.Leave out most of the publication information. Your citation only needs to include the title of the encyclopedia, the edition, and the title of the article used (preceded by the abbreviation ""s.v."" for ""sub verbo,"" meaning ""under the word"").
Your citation should follow this format:


Encyclopedia Title, Number ed., s.v. ""Article Title.""


Example:


Famous Encyclopedia, 3rd ed. s.v. ""Internet.""



, Subject encyclopedias and lesser-known general encyclopedias should have entries in both the notes section and bibliography.Provide the full publication information for both the notes and bibliography sections, including the author and editor names (when known).
The notes citation should follow this format:

NoteNumber. AuthorFirstName AuthorLastName, Title of Encyclopedia (PublicationCity: Publisher, Year), s.v. ""Article Title.""


The ""Bibliography"" page citation should follow this format:

AuthorLastName, AuthorFirstName. ""Title of Article"". In Title of Encyclopedia. Number ed. PublicationCity: Publisher. Year.


Example:

7. John Doe, Encyclopedia of Cats (New York: Great Publisher, 2015), s.v. ""American Shorthair.""
Doe, John. ""American Shorthair."" In Encyclopedia of Cats."" 1st ed. New York: Great Publisher. 2015.




, When citing an encyclopedia found online, you'll need to follow the same rules for print encyclopedias. You'll also need to provide the date of access and the URL of the source.


Only cite well-known general encyclopedias in the notes. Lesser-known encyclopedias should be cited in the notes and the bibliography.
Provide the author, editor, and full publication information, when known.
The citation for your notes should follow this format:

NoteNumber. AuthorFirstName AuthorLastName, Title of Encyclopedia (PublicationCity: Publisher, Year), s.v. ""Article Title."" URL.


The citation for your ""Bibliography"" page should follow this format:

AuthorLastName, AuthorFirstName. ""Title of Article"". In Title of Encyclopedia. PublicationCity: Publisher. Year. Accessed Month Day, Year. URL.


Example:

2. Susan Smith, ""Online Encyclopedia of Dogs"" (New York: Great Publisher, 2015), s.v. ""Labrador Retrievers."" https://www.wikihow.com

Smith, Susan. ""Labrador Retrievers."" New York: Great Publisher. 2015. Accessed August 3, 2015. https://www.wikihow.com




"
