headline,title,text
"
Know that pork gravy is made from the drippings of cooked pork.,
Collect the juices from the cooked pork.,
Pour the juices from the pan or skillet into a glass measure.,
Skim the fat from the top once it has separated from the juices.",How to Make Pork Gravy1," In order to collect the drippings to make the gravy, you need to cook the pork first. This can be done in one of two ways.



Roast the pork: Select your cut of pork and place it in a oven-proof dish or pan fat-side down. Preheat the oven to 400°F (204°C). When the oven has heated, place the roasting dish and pork into the oven. Roast the pork for 30 minutes and then flip it so the pork is fat-side up. Rotating the pork allows the whole pork cut to roast thoroughly. Remove the pork and let it stand for 10 minutes.Sautee pork chops: Season your pork chops with salt and pepper on both sides. Heat butter in a large skillet or pan on medium-high heat. If you prefer, you can use olive oil instead of butter. Place the pork chops in the skillet and cook them until they are brown on both sides and cooked all the way through. This should take three to five minutes. The pork is done when the meat is white on the inside.;
, When you pick the meat up from the pan or skillet, hold the meat over the pan for a few second. Doing this allows the extra juices to drip off the meat and into the pan.

, The glass measure allows you to see when the fat separates from the juices. Let the drippings stand in the container until the fat floats to the top.


If you do not have a glass measure, you can use a small cooking pot.

, Put the fat in its own small stove top pan. You will need roughly three tablespoons of the fat for the gravy.

"
"
Peel the horseradish.,
Add the minced horseradish to the vinegar in a glass bottle or a jar.,
Season to taste with salt and pepper.

,
Use within 3 days.",How to Make Horseradish Vinegar2," Grate or shred it. Mince in a blender or food processor.

, Add sufficient vinegar to create a sauce. Shake well.

,, Keep refrigerated when not using.

"
"
Dig out the horseradish tap roots.,
Wash the taproots.,
Chop into pieces or slices.

,
Add pieces of the horseradish taproot in batches to the blender or food processor.,
Pour into a glass bottle or jar.,
Use as needed.",How to Make Horseradish Vinegar3," This is best done after the first frost.

, Scrape off dirt and any hairy parts.

,, Add small amounts of vinegar for each batch, just enough to help the processing (about 1 tablespoon of vinegar per cup of horseradish pieces). Process or blend until pulped.


The horseradish can make your eyes water when you remove the lid from the blender or processor.

, Fill with vinegar.


Or, fill ice cube trays with the processed horseradish and simply freeze (don't add any further vinegar). Add to freezer bags once the tray pieces freeze, and date and label the bags.

, Store in a dark, dry place or in the fridge.

"
"
Put the fat back on the stove.,
Cook the flour and fat over medium heat.,
Add ingredients to your drippings.,
Add the drippings mixture to the flour and fat mixture.,
Pour your gravy over your pork and any other side dishes you may have cooked.,
Finished.

",How to Make Pork Gravy2," You should have three tablespoons of fat. Place the pan with the fat back on the stove. Add three tablespoons of flour to the fat and stir.

, You should cook the mixture for one to two minutes, stirring constantly. Make sure to scrape any browned bits free from the bottom and sides of the pan.

, You will want to have 2 cups of dripping mixture. Measure how much drippings you have and then pour the drippings into a mixing bowl. Add the liquids of your choice so that you have two cups of drippings.


Add pork broth or stock to your drippings for a truly salty, pork flavor.
Add sherry or red for a more gourmet gravy. Gravies benefit from a bit of acidity. Wines or sherries add a depth of flavor to the gravy that comes from the addition of the acidity.
Some people enjoy making gravy by mixing the drippings with a can of cream of mushroom soup., Stir both mixtures in the pan over medium heat. The gravy should become smooth and thick. Add salt and pepper to taste.


If it is not thick enough for your taste, add another tablespoon of flour.

, Enjoy!

,"
"
Remove the meat from the pan and pour the drippings into a measuring cup.,
Skim the fat from the drippings.,
Add the chicken stock to the drippings and set aside.,
Set the roasting pan on the stove and melt the butter.,
Add the flour to the butter and cook until light brown.,
Gradually mix the drippings mixture into the pan.,
Bring the gravy to a boil and then simmer until it thickens.,
Add the rosemary and thyme to the gravy.,
Season the gravy with salt and pepper.,
Remove the pan from the heat and strain the gravy.",How to Make Pan Gravy," Take whatever meat that you were cooking out of the roasting pan, and set it aside to rest. Tilt the pan to one side, so you can pour all of the meat drippings into a measuring cup.Make sure that the measuring cup that you’re using is heat-resistant and can hold at least 2 cups (473 ml).;
, While the drippings from the meat have plenty of concentrated flavor, it will also have a lot of fat. Let the drippings sit for a moment so the fat rises to the surface. Use a spoon to carefully skim the fat from the top and discard.You can purchase a measuring cup specifically designed to separate the fat out of a liquid. When you pour the drippings through it, the fat stays behind so you don’t need to skim it.
You can also reserve 2 tablespoons (30 ml) of the fat to use in place of the butter when you make the roux for the gravy if you prefer.

, When you’ve removed all of the fat from the drippings, pour the chicken stock into the measuring cup with them. You want the total amount of liquid to equal 2 cups (473 ml), so add enough stock to reach that level and set the mixture aside.If you prefer, you can substitute beef stock or vegetable stock for the chicken stock.

, Take the roasting pan and place it on your stovetop across two burners. Add 2 tablespoons (28 g) of butter to the pan, and heat it on medium-high heat until it melts, which should take approximately 3 to 5 minutes.The butter will melt more quickly if you cut it into pieces before adding it to the pan.
Stir the butter as it’s melting to ensure that it heats evenly and doesn’t scorch.

, When the butter is fully melted, mix 2 tablespoons (18 g) of all-purpose flour into the pan with a whisk. Lower the heat to medium-low, and allow the mixture to cook until it turns a pale brown, which should take approximately 1 to 2 minutes.By combining the butter and flour in this way, you’re creating a roux, which helps thicken up gravies and sauces.
Make sure to whisk the butter and flour the entire time that you’re cooking the roux to ensure that the mixture is smooth and doesn’t scorch.

, When the roux has become a light brown, slowly start to pour the drippings and stock mixture into pan. Add a small amount to start, and stir it into the roux with a wooden spoon. After that liquid is worked into the roux, continue to add more until all 2 cups (473 ml) are added.When you’re stirring the drippings mixture into the pan, make sure to scrape the wooden spoon along the bottom to work loose any brown bits of meat that might be stuck there. This technique is know as deglazing the pan, and helps add extra flavor to the gravy.

, After you’ve mixed in all of the drippings mixture, allow the gravy to come to a full boil, which should take 3 to 5 minutes. Next, lower the heat to medium and let the mixture simmer until the gravy starts to thicken, which typically takes 2 to 3 minutes.You’ll know the gravy is thick enough when it coats the back of the wooden spoon without dripping off.

, Once the gravy has thickened, stir in 3 sprigs of fresh rosemary that have been chopped and 3 sprigs of fresh thyme that have been chopped into the gravy. Mix until the herbs are well incorporated.You can mix in whatever combination of fresh herbs that you prefer. Parsley and sage are other options that work well in a gravy.

, After you’ve mixed the herbs into the gravy, stir in some salt and pepper. It’s important to taste the gravy, though, so you know how much of each seasoning you want to add., Take the roasting pan off the heat, and place a wire strainer over a large measuring cup. Pour the gravy through the strainer, using a wooden spoon to push it through and remove any clumps of flour, meat, or herbs. Next, transfer the gravy to a gravy boat or other serving bowl to serve with your meal.If you’re not ready to serve your meal right away, make sure to warm the gravy again before you bring it to the table.

"
"
In a large frying pan cook a pound of bacon over medium heat.,
Still over medium heat, Add 2 heaping tablespoons of all purpose flour.,
Slowly whisk in the whole milk, incorporating a few ounces at a time.,
Add salt and black pepper to taste.,
Simmer the gravy until it begins to thicken and then remove from the heat.








,
Let the gravy stand for a few minutes of cooling.








,
Pour over your biscuits, eggs, and bacon for a tasty breakfast.








",How to Make Hillbilly Gravy for Biscuits," When the bacon is done remove from the pan, drain on a rack and save for later.






;
, Fry the flour in the bacon grease until it turns golden brown. If you don't fry the flour enough the gravy will taste like wallpaper paste. However try not to burn it.









Variation: You may use cornmeal, flour, and extra pepper.

, If you add the milk too quickly the gravy will not thicken properly and you will get little clumps of fried flour in some funky milk concoction which is not very appetizing.









Another option is to add water (instead of milk) to the flour once it's browned. Cook to a little thicker than you want it. Remove from heat and then add evaporated milk.

, (! I don't add the salt until the gravy is finished cooking because it tends to cause the gravy to ""curdle."")








,,,"
"
Pour 4 tbsp.,
Add 1/3 cup (71 ml) flour.

,
Sprinkle salt and pepper to taste.

,
Stir constantly, until a thick roux is formed.,
Pour 2 cups (473 ml) beef broth to the mixture slowly, whisking to avoid lumps.

,
Reduce heat to medium-low and allow the mixture to simmer for approximately 5 minutes.,
Turn the heat down to low and cover.

,
Allow the mixture to simmer for approximately 10 minutes, but continue to stir frequently.

,
Melt 1 tbsp.,
Add 1/3 cup (71 ml) of chopped onion and 1 1/2 tsp.,
Toss in 1 1/2 tsp.,
Sauté the vegetables until the onions soften and turn clear.

,
Pour 1/4 cup (59 ml) dry wine to the vegetables and continue cooking until the wine is reduced most of the way down.

,
Transfer the vegetable mixture to the beef gravy in the first skillet.

,
Simmer for approximately 5 minutes.

,
Remove from heat and serve immediately.

,
Finished.

",How to Make Mushroom Gravy," (60 ml) vegetable oil into a large skillet and heat to medium-high.;
,,, Watch for the roux to become a rich tan color.

,,


Be sure to stir often to keep the gravy from scorching.

,,, (15 ml) butter in another skillet.

, (7.5 ml) fresh minced garlic (approximately 3 cloves) to the melted butter.

, (7.5 ml) parsley and 1 cup (236 ml) fresh sliced mushroom or 1/2 cup (118 ml) canned mushrooms.

,,,,,,"
"
Brown the hamburger in a large, deep skillet.,
Remove from heat and sprinkle in flour.,
Place over medium heat and gradually add milk.,
Season with salt, pepper and onion salt.,
Serve.",How to Make Hamburger Gravy1," Heat the pan on the stove over a burner set to medium-high. When a drop of water flicked into the pan starts sizzling immediately, it's hot enough. Crumble the beef into the pan and cook until pleasantly brown. Use your spoon or spatula to break up larger pieces.


If you're using leaner ground beef (e.g., 95/5), you can add a small amount of oil to the pan to keep it from sticking. Fattier grades of ground beef (e.g., 80/20) will make enough grease on their own. See ""Tips"" below for help choosing fat or lean beef.;
, Stir well so that the flour absorbs the grease and oil that has appeared in the pan from cooking the beef. You want the mixture to be as smooth and even as possible.


When the flour is completely absorbed, you will have a roux — a type of sauce made by cooking flour and liquid fat., Add about 1/2 of the total milk at first, stirring as you go. Keep stirring until the mixture is well combined. The gravy should gradually start to thicken as the heat evaporates the liquid.


At this point, you can add as much of the remaining milk as you want. The more milk you add, the thinner the gravy will be. When it's at the consistency you want, heat it to boiling, stirring occasionally, then remove from the heat.

, Add these dry seasonings to the hot gravy and stir to combine. Give the mixture a test taste. If you like the way it tastes, you're ready to serve.


If you think the recipe could use a little extra flavor, feel free to add more of any of the seasonings. Go slowly, stopping to taste-test often. Remember: you can always add more, but you can't take any out.

, Spoon the gravy over your food and enjoy!


Garnish with small chunks of fresh chopped onion if desired.

"
"
Try seasoning with basil and sage.,
Add bouillon for savory flavor.,
Try thickening with cornstarch instead of flour.,
Add tangy steak sauce for a barbecue flavor.,
Heat the recipe up with red pepper.,
Use fat-free milk for a healthier alternative.",How to Make Hamburger Gravy2," The basic gravy recipe above tastes great on its own, but it's not the final word on hamburger gravy. For example, if you want to give your gravy a slightly more complex taste, try adding these dried herbs with the salt, pepper, etc. at the end of the recipe. The bitter aromatics of sage and the sweetness of basil pair well to make a gravy that's a little more filet mignon than hamburger.

, Bouillon is a common ingredient in gravy recipes. Its salty, meat-y flavor make for a mouthwatering gravy. To use bouillon, just stir it into the mixture along with the flour. Both beef and chicken bouillon make good choices.


You can also use broth for a similar flavor. About one 14-ounce can of chicken or beef broth should be plenty.

, If you don't have any flour or you like a slightly thicker gravy, this is the way to go. However, since cornstarch can form unappetizing clumps if you add it directly to hot liquids, you need to prepare the recipe a little differently:


While the beef cooks, combine the corn starch with the milk in a small bowl. You can also combine it with the broth if you're using it. Stir until well-combined. Add the liquid-cornstarch mixture gradually to the pan, stirring as you go.

, Steak sauce goes excellently with beef, so it only makes sense that it would go with hamburger gravy. The sour-savory taste of most steak sauces makes the perfect companion to the smooth taste of the basic gravy. Add your favorite steak sauce at the end of the recipe with the salt, pepper, etc.


Barbecue sauce and hot sauce also work well here.

, Gravy is delicious, but it's not something that people usually associate with the word ""spicy."" If you have a bold palate, try adding red pepper flakes or cayenne to your gravy. The latter will give it a nice pinkish color in addition to plenty of heat.


Don't forget to add gradually and taste the gravy often to avoid adding too much!

, Cutting down on the fat in your gravy is as simple as adding nonfat milk in place of 2% or whole milk in the recipe. Since nonfat milk is slightly more watery, you may need to heat the gravy for slightly longer to get the same thickness (or add a little extra flour/cornstarch).


You can also use leaner grades of ground beef to reduce the fat in the dish even more.

"
"
Heat 1 cup of broth (stock) in a pot over medium heat.,
Put 2 tablespoons each of butter and flour into a small bowl and cream together.,
Add the butter-flour paste to the stock, whisking vigorously.,
Turn down the heat to low and wait for it to thicken.,
Season to taste.",How to Make Gravy1," What kind of stock? Whatever you want! Chicken, beef, and vegetable are all good – it just depends on what you're pairing it with (chicken goes with chicken, etc.) and what your personal preferences are.


As this recipe only makes 2-4 servings, you won’t need a very large pot. However, you can easily double (or even triple) the recipe if need be. The more gravy you need to make, the bigger the pot you’ll need.;
, Make sure your butter is soft, but not melting (otherwise it will be nearly impossible to cream). It will eventually turn into a smooth paste – what the French call a “beurre manié.”


If your butter is just chunking up, leave it alone to sit for a bit – it's too cold. Move your broth to low and come back in 5 or 10 minutes. Then resume as normal.

, It’ll start out just like the butter and flour – a bit chunky and not at all appealing to the eye. Then slowly the paste will infuse into the broth, thickening it slowly.


Keep whisking throughout the rest of this recipe. This keeps the air flowing and will result in your gravy thickening more quickly.

, If the gravy is too hot, it will start to boil – which is not what you want, as that thins it and makes it foamy. On low, keep whisking lightly, keeping an eye on how thick it is getting. This could take up to 10 minutes. Be patient!


Once you think it's thick enough, give it the spoon test. Dip a spoon in and then lift it out. Does it stay covered? Does it drip off like a gravy should?

, Especially with quick gravy (that doesn’t have pan drippings or cream), you may find that you prefer it with a bit of salt and pepper, or any other spice you're particularly fond of. Give it a taste test regularly to make sure you don't over-season it.


Remember that the gravy will likely be eating in tandem with another food. If the gravy itself isn't strong, that's fine. It will be combining with other flavors anyway.

"
