headline,title,text
"
Choose your duct tape.,
Fold a strip of duct tape in half.,
Reinforce the strength of your bookmark by adding layers of tape.,
Trim the edges of the bookmark.",How to Make a Duct Tape Bookmark1," Traditionally duct tape comes in shiny silver which looks like aluminum. These days you can find duct tape in a variety of colors and even tape with patterns printed on it. With duct tape crafts becoming more popular, you can find fun tape choices online or at your local craft store., Cut a 5 inch strip of duct tape. Measure 2.5 inches from one end to find the center of the strip. From here, fold the tape in half. Match the edges evenly and press the sticky side onto itself.


Do your best to line the edges up evenly, but don’t worry if it’s a little bit off and there is still some sticky sides exposed.

, A bookmark made with only one strip of tape will be pretty flimsy. Decide how thick and sturdy you want your bookmark and keep layering tape over it until it reaches your desired thickness.

, Get rid of any exposed stickiness by trimming around the edges of the bookmark with your scissors. You can get creative with the shape of the bookmark when you trim.


Round out the edges of the bookmark.
Cut a fun shape out of the top of the bookmark, like an animal head or your initial.

"
"
Create a tail for your tassel.,
Combine two 10 inch strips of duct tape and the tail.,
Cut fringe into your duct tape.,
Roll your strip into a tassel.,
Thread the tassel through your bookmark.",How to Make a Duct Tape Bookmark2," Cut a 4 inch strip of duct tape. Make the tail thinner by cutting a half inch strip out of the length of the tape. Fold this in half along the length to have a tail which is 4 inches long and a quarter inch wide. Trim off any excess sticky edges., Measure 10 inches and cut a strip of tape with your scissors. Place this strip of tape on the work surface and cut another strip to match. Place your tail on the left end of the strip of tape on the table. Press it on so that extends up from the top left of the 10 inch strip. Match up the edges of the two 10 inch strips of tape and press the sticky sides together.Trim any edges that don’t exactly match to make sure there are no sticky parts exposed.

, Lay your tape lengthwise on the work surface. Measure and mark every quarter inch along the bottom of the strip of tape. Cut straight up from these marks toward the top. Stop the cut about an inch from the top of the strip.The top portion will be covered, so you don’t have to stop every cut exactly one inch from the top. Just make sure there is enough tape left so the fringe won’t break off.

, Cut a strip of duct tape four inches long and one inch wide and set it aside. Starting at the left side of the strip of fringe, where the tail is, tightly roll the strip of tape until you reach the other end. Wrap the top of the tassel with the one inch wide strip of duct tape., Using a hole punch, punch a hole in the top of your bookmark about half an inch from the edge. Thread the tail of the tassel through the hole in the bookmark and fold the tail evenly over itself. Tape the end of the tail to the other edge of the tail where it meets the top of the tassel.


Wrap a small piece of tape around the edge of the tail to create a large loop, or place a piece of tape along the length of the tail and tape the whole tail together to flatten it except for a small loop running through the hole in the bookmark.
You want to leave enough space between the hole and the edge of the bookmark to keep the tassel from pulling through the end of the bookmark.

"
"
Cut two squares out of poster board or thick paper.,
Cut one of the squares into two triangles.,
Cover half your square with duct tape.,
Trim the excess tape from the corners of the diamond.,
Fold the tape over the top edges of the diamond.,
Repeat this entire process to cover the bottom half of the poster board with duct tape.,
Cut a strip of tape slightly longer than the triangle from corner to corner.,
Fold the excess tape over the bottom of the triangle.,
Trim the excess tape from the edges of the triangle.,
Attach the square to your triangle.,
Slide your new bookmark over the corner of the pages in your book.",How to Make a Duct Tape Bookmark3," Measure 2.5 inches on all sides of the square. Using sharp scissors, cut two even 2.5 inch squares out of the poster board., Fold one of the squares in half from corner to corner to make a diagonal line across the middle. Use the fold as your guide to cut the square into two triangles.Keep one of the triangles and set the other aside.

, Place the square on your work surface so that it is in the shape of a diamond with the corners on the top, bottom and sides. Cut a strip of duct tape longer than the square from corner to corner. Line the bottom of the strip of tape along the center of diamond so the tape will cover the top half of the diamond. Press it gently in place., Pick up the diamond and cut the extra tape from each corner. Make the cut upward in a straight line from each corner so that the sticky side of the tape will match the shape of the top of the diamond with no excess overlapping the diamond when it is folded over., Take each side of the tape and fold the sticky side over the edge of the diamond. Press the tape gently onto the poster board and stick it to the back of the diamond so the top half is completely covered., Flip the diamond over and cover the other half with tape. Be sure to trim the tape so that all of the poster board is covered and no excess tape is leaving a sticky surface.

, Place the tape sticky side up on your work surface. Pick up the triangle you will be working with and line it up on the tape with the tip of the triangle at the top of the strip of tape and the bottom of the triangle slightly above the bottom edge of the tape. Press the triangle onto the tape., There should be a small amount of exposed sticky side of the tape under the bottom edge of your triangle. Fold this over the bottom edge and stick it the the triangle to create a clean, covered edge.

, Cut the tape away by making a straight sit from the corners of the triangle straight up. This should leave just enough tape to fold over without leaving any exposed stickiness.Do not fold the tape over the triangle. This will be folded over the diamond instead to create a pocket.
The uncovered portion of the triangle will be the inside of the pocket.

, Place the square on top of the triangle. With the back side of the square facing up, match one corner of the square to the top of your triangle. Fold the excess tape from the triangle over the square and press it gently to secure your square to your triangle., Open your book to the page you would like to mark and fit your triangle pocket over the corner of your pages. Close the book back up and you’re ready to come right back to that page later."
,How to Make a Bookmark1,
"
Get a pencil box.,
Find some markers, and fill the rectangle with whatever you want.,
Now that it's colored with marker, find a bottle of wet white glue, like Elmer's glue, that dries clear, and squeeze a little bit of it into the recessed area.,
Wait for the glue to dry, a day or two later.,
Finished.

",How to Make a Colored Wet Glue Bookmark," On the middle of the lid there is usually a recessed rectangle with the company's logo on it.;
, Do you want the bookmark completely blue? Or do you want it rainbow-colored?. You can also draw to make the bookmark more interesting.

, Then use your fingers and spread it all around. Make sure you have enough of the glue on there because you don't want your bookmark to be too thin.

, Remove the bookmark from the recessed area. Voilà, a nice, cool, sturdy, and most of all, free bookmark!

,"
"
Choose suitable paper.,
Cut the paper.,
Add your details.,
Cover your bookmark.,
Add your finishing touches.",How to Make a Bookmark2," Select a heavy cardstock-like paper to act as the support for your bookmark, and then choose an additional image or pattern to glue over the top. Feel free to make a collage of other papers or to select multiple images if you want.

, The size of the bookmark is up to you. Cut the cardstock into a small, less obtrusive bookmark only an inch long, or choose to make a more traditional sized bookmark measuring 2-3 inches wide. Don’t make the bookmark longer than six inches, as some books are this size and you don’t want the bookmark to stick out the bottom as well as the top.

, Using the decorative paper or images you may have selected, cut and glue them onto the cardstock. Try gluing a piece of textured paper or a cut-out from a magazine over the entirety of the cardstock for an easy way to add style to your craft.


Adding glitter or stickers is a great way to give your bookmark personality without much work.
Draw over your bookmark with markers or pens to add words, phrases, or quotes that you particularly like. You can also draw your own images onto the cardstock, or add details to the bits of paper and pictures you have glued on.
Make a collage of images you cut out from magazines by overlapping them on your cardstock. You can do this with your own personal pictures as well.

, In order to protect the paper from becoming frayed or damaged, add a protective covering to your bookmark. If you have the ability to, laminate your bookmark with plastic.


You can also create this effect by using wide packing tape in an even strip on both sides of your bookmark.
Consider using a craft epoxy-like liquid gel to paint onto both sides of your bookmark. Paint one side at a time, allowing drying periods between coats.

, Use a hole-punch to create a hole at the top of your bookmark. Cut a piece of ribbon to be 6-8 inches long, and fold it in half. Then place the loop-end of the ribbon through the hole punch and slide the tail ends through the loop, pulling tightly.


Add multiple ribbons for more color and texture on your bookmark.
Use beads on the ends of your ribbon for a bit of glam. Slide a few beads over the ends of both the ribbon tails, and then tie a knot to secure it.
Use a match or a lighter to burn the cut-ends of the ribbons to prevent fraying. The flame will cause the plastic to melt, creating a blunted-end to your ribbons."
"
Select your ribbon and beads.,
Cut the ribbon.,
Thread your beads.,
Use your bookmark.",How to Make a Bookmark3," Choose a ribbon that is thin and pliable, with no wire. Your beads can be of any size and style, as long as the holes are big enough to fit the ribbon. Consider also adding a charm bead to hang from the end of your ribbons.

, Use scissors to cut your ribbon to 42 inches long. Use a match or a lighter to cauterize the ends of the ribbons to keep them from fraying.

, Add the cluster of beads you want to have hanging from the bottom of your bookmark. If you chose a charm, add it to the center of the ribbon and then fold the ribbon in half, threading your other beads over both tails.


If you don’t use a charm, place a single bead in the center of the ribbon (threading it over only one tail), and then fold the ribbon in half and insert both tails through the remaining beads to make it secure.
Tie a knot at the base of these beads when you have added all the ones you would like.
Leave about a 10 inch space, and then tie another knot with both of the ribbon tails. Add any beads you would like to the top of the bookmark, and then tie one more knot to keep them from falling off.

, The fold in the center of the ribbon should have created a loop-like space between the two pieces of ribbon. Slide this over your book so that on ribbon is placed on the page you want to mark, and the other is placed on the front cover. This will keep your bookmark secure.

"
"
Create your template.,
Divide the top left square diagonally from the bottom left corner to the top right corner.,
Fill in the triangles.,
Cut out your shape.,
Use your template to make your bookmark.,
Fold the shape.,
Form the bookmark.,
Decorate your bookmark.",How to Make a Bookmark4," On a piece of scratch paper, draw a square measuring 5 x 5 inches with a pencil. Take a ruler and divide the square into four sections, creating four small squares within the one large square. Then, erase the top right square so that you have three small squares forming an ‘L’ shape.

, You should have split this square into two triangles. Do the same with the bottom right square, so that only the bottom left square is left in its original shape.

, Use your pencil to quickly shade the top-most and bottom-most triangles that you’ve drawn. You should be left with a shape that is comprised of a square on the bottom right, with two triangles attached to the top and right sides.

, Cut along the perimeter of the shape you have created, cutting off the shaded-in triangles. You should be left with a shape similar to a left-pointing arrow.

, Take the shape you have just cut, and place it onto a piece of cardstock or craft paper of your choice. Cut out the shape from your nice paper once you have traced it.

, Fold each triangle along the side still connected to the square. The two triangles should overlap and form a square-shape again.

, Add glue to the top-triangle, and glue it to the top of the bottom triangle to create a pocket. If you like, cut off the base of the square along the bottom of the triangle pocket to form a symmetrical figure. Otherwise, your bookmark form is complete!

, Add additional pieces of decorative paper to the front and back of your triangle pocket. Consider drawing a picture or writing your favorite quote or song lyrics onto the front. When you’re happy with the product, you’re finished! Slide it over the corner of the page you need to mark in your favorite book."
"
Find some pretty scrap fabric.,
Cut the fabric.,
Combine the pieces.,
Add the paperclip.,
Use your bookmark.",How to Make a Bookmark5," Use any fabric you would like, as long as you have a portion of it at least one inch wide and five inches long. Add a bit of fabric stiffener to the scrap pieces to harden them for the bow-making process.

, To create the bow, you will need to cut three pieces: a loop for the bow, a piece for the tails, and a center loop to hold it together. Cut the strip for the bow to be ¾ of an inch wide, and 4.5 inches long. The piece to form the tails should measure ¾ of an inch wide and 3.5 inches long, and the center piece should measure ¼ of an inch wide and 1.5 inches long.

, Fold the longest strip of fabric into a loop, and use a dab of hot-glue to combine the ends together. Pinch the loop in the center, and place the tail-piece centered to the back of the loop. Use a bit of thread to wrap vertically around the two piece to create the classic bow shape, and tie a knot.

, Place the wide end of the paper clip at the back of the bow where your knot has been tied. Take the small center piece of fabric, and wrap it so the ends meet around the paper clip at the back. Use a dot of hot glue to attach the bow, paper clip, and center strip of fabric together.

, Give a few minutes for the hot glue to cool, and then use your bookmark by sliding the paper clip over any page. The bow will stick out from the top, so be careful not to damage it."
"
Choose your paper.,
Cut the paper to size.,
Add the magnets.,
Decorate your bookmark.,
Use your bookmark.",How to Make a Bookmark6," For this, you will need a thick cardstock paper in any pattern or texture. You can choose to add additional decorative paper to the top of your bookmark when you have completed the assembly.

, Cut a rectangular strip of paper 2 inches wide by 6 inches long. Then, fold the paper directly down the center to that you have two halves measuring 2 x 3 inches.

, Take small magnets or sheets of magnetic paper, available at craft stores, and cut them into small pieces about ½ an inch by ½ an inch. Glue each piece to the inside of the folded paper opposite of each other. When the paper is folded completely in half, the magnets should connect together.

, Add other pieces of decorative paper to the front and back of your bookmark, or draw your own images or quotes onto it. To create a glitzy look, add some glitter or sequins to the paper. Seal your bookmark with a liquid gel medium to prevent the paper from fraying or glued pieces from coming off.

, The folded mark should be placed over a single page in your book, with the magnets connecting over the page. To keep it from falling out, place the bookmark near the spine of the page rather than the edge."
