headline,title,text
"
Compute the odds in Craps.,
Bet the pass line.,
Bet on 6s or 8s.,
Work the odds.",How to Win at Dice2," Craps is a game of chance, but you can use statistics to figure out how to place your bets. You win in craps on the first roll if you roll a 7 or an 11. The combinations that will result in a 7 are 1-6, 2-5, and 3-4. Because there are two dice, you need to multiply the number of combinations by 2 (3 x 2), giving you a total of 6 out of 36 chances, or 17%, that you will roll a 7 on the first roll. An 11 is only made by rolling a 6-5, so the total number of chances you'll get an 11 is 2 out of 36, or 5.5%. To find out the overall probability of winning on your first roll, add 1/6 and 1/18, which makes your overall probability of rolling a winning number on the first roll 8/36, or 22%. Look out for rolls of 2, 3, and 12. These are considered the natural losing numbers in craps and no matter what you bet, you lose if these numbers are rolled. Don't worry too much, though, because the likelihood of each of these numbers being rolled is 1/36, or 2.7%., The pass line is where you bet for the roll of 7 or 11 on the first roll. You can start by bidding the pass line, which will win you money 22% of the time on your first roll if you roll a 7 or 11. This can be a nice way to gently build yourself up to betting higher., If you don't want to bet the pass line, you can bet on the point numbers. Point numbers are the numbers that aren't natural winners and losers, which are the 4, 5, 6, 8, 9, and 10. When your first roll doesn't automatically win or lose, you end up with a point number, which you have to roll one additional time to win. 6s and 8s are the most probable point numbers, and these numbers will be more likely to win you money than any of the other point numbers. There is a 10/36, 27%, chance that your point number will be either a 6 or an 8. Your chances decrease once a point number is rolled, with the odds of 5/36, or 13.8%, that you will get the matching point number.


Even if these odds seem low, they are the highest for any point numbers. The chances of you winning with a 5 or 9 is 4/36, or 11%, and with a 4 or 10 is 3/36, or 8.3%. These are much lower than the 13.8% chance that you'll win off the 6 or the 8., Even if you're on a losing streak, following the odds will likely pay out in the long-run, regardless of short-term losses. Odds will always even themselves out, but that process may be much longer than you anticipate. If you have plenty of money to burn, playing against the odds can be a fun risk to take.

"
"
Understand the odds.,
Determine the odds of a Yahtzee.,
Keep a full house.,
Go for the large straight.,
Get the bonuses.",How to Win at Dice3," Yahtzee is a great dice game, but relying on five dice to fall your way can be a daunting task. There is only a 6/7776 chance that you'll roll that coveted Yahtzee combination, which are not great odds at all. There is a 7056/7776, or 91%, chance that you'll get a pair on your roll, so you might want to try to strive for something higher early on since you are much more likely to get at least a pair or two on your final roll.

, To determine the chance of a Yahtzee, you simply multiply the number of sides that a die has as many times as there are dice (6 x 6 x 6 x 6 x 6). This is your base number (7776). And since there are 6 numbers that can be used to make a Yahtzee, then your probability is 6/7776, or 0.1%. The other combinations have much greater odds, so settling for one of the other combinations is more likely to get you a higher score and win the game than always holding out for a Yahtzee., A good way to pick up some extra points in Yahtzee is to always take a full house when it first comes up. The full house is much more likely (300/7776, 3.9%) than four of a kind (150/7776, 1.9%) and it yields more points (25) than the highest four of a kind can yield (24). Although you might want to try for a Yahtzee as well, the likelihood is so low that taking the easy points early on will likely work in your favor. Plus, a full house can be elusive late in the game when you really need it., On your first roll in the game, there is only a 3.1% chance that you will throw a large straight. If you happen to roll three of four numbers in a row, play the odds and keep rolling. Say you roll a 2-2-3-4-5 combination. There is a 2/6, or 33%, chance that you will get either the 1 or 6 needed to complete the straight if you re-roll the 2. The likelihood that you will get enough 2s to make a four of a kind or Yahtzee are not nearly as promising, so go with the straight., If you roll a three of four 4s, 5s, or 6s, use them in your upper section as your total score for those numbers instead of counting them as three and four of a kinds. This will add more points to your overall upper section score and help you to get your bonus of 35 points. If you count them as three and four of a kind, you are just guaranteed the total on the dice. If you get your bonus on the upper section, you get the score for those dice plus an additional 35 points.


If you are left near the end of the game with only one or two of the higher numbers in the upper section to count as your totals for those numbers, you may lose your bonus, which will decrease your overall score by 35 points."
"
Select a banker.,
Set the stake.,
Match the stake.,
Roll for an automatic win or loss.,
Find the score for other results.,
Try to beat the banker's score.,
Start the next round.,
Switch bankers.","How to Play Dice 4, 5, 61"," If more than one player wants to start as the banker, have them roll dice. The highest roller is the banker for the first round. The banker has slightly better odds of winning, but puts up a larger stake.;
, The banker puts up a bet of any amount. If you like, your group can decide on a minimum stake.

, Each other dice player gets a chance to match some or all of the stake. Move on once the full stake is matched, or when no one else wants to put up a bet. Here are a couple examples:



Example 1: The banker puts up $25. Player one matches $15 of that stake, and player two puts up $10. The full $25 stake is matched, so no one else can bet. Continue to the next step.

Example 2: The banker puts up $100. Player one puts up $20, player two puts up $40, and no one else wants to bet. Since only $60 has been matched, the banker keeps the remaining $40 of his stake. Continue to the next step, playing for the $120 still on the table.

, Once all bets are made, the banker rolls three dice. In most versions of this game, these results immediately end the round:4 + 5 + 6 exactly (""c-lo""): automatic win. Banker takes all the money.
Any three of a kind (""trips""): automatic win.
Any pair + 6: automatic win. (For example, 1 + 1 + 6 or 3 + 3 + 6.)

1 + 2 + 3 exactly: automatic loss. Banker pays out to each player, matching their stakes.
Any pair + 1: automatic loss. (For example, 4 + 4 + 1 or 6 + 6 + 1.)


, If the banker didn't roll one of the combinations above, the round continues. Find the banker's score:


Any pair + a 2, 3, 4, or 5: the banker's score equals the value of the third die. (For example, 1 + 1 + 4 gives a score of 4. A roll of 5 + 5 + 3 gives a score of 3.)

Any other result: the banker rolls all three dice again until she gets a ""decision roll:"" a score, an automatic win, or an automatic loss.

, If the banker rolled a score (not an automatic win or loss), each player gets a chance to roll three dice to try and beat it. This uses the same scoring rules, but only affects that player's stake:


If a player rolls an automatic win or a score higher than the banker's, the banker pays that player an amount equal to the player's stake.
If a player rolls an automatic loss or a score lower than the banker's, the player gives his stake to the banker.
If a player rolls a score equal to the banker, no money changes hands.
If a player rolls any other result, he rerolls until one of the above happens.

, Once each player has rolled (or the banker rolled an automatic result), the round is over. If money is still on the table due to a tie, it stays on the table unless the banker changes (see below). If the banker changes, the betting players pick up their stakes instead. Start the next round, using the same rules.

, Some groups rotate the banker position clockwise each round.Others let the banker keep the position until someone rolls a 4-5-6. That person then takes over the banker position starting next round. The old banker becomes an ordinary player.


The banker role is always optional. A player can choose to turn it down.

"
"
To start the game, players shake their cups with the dice in them.,
Players can look at their own dice, but they shouldn't be able to see anybody else's.,
Players can also change their calls as others make theirs.,
1s, also known as an ace, are wild, but there must be a mother die for this to be the case.,
Eventually somebody will make what the next player believes to be an impossible call.,
Any player who makes a call that is shown to be wrong loses.,
The calls MUST keep going up until someone calls someone else a liar.",How to Play Liar's Dice," Then everyone slams them on the table with the openings downward, so no one else can see how the dice fell.






;
, After you peek at your dice, based on what you found you can make a call about how many of any number of dice there are on the table.









For example, you can say ""three 2s,"" meaning you think that there are three dice on the table that rolled a 2.
Remember, your guess includes all the dice belonging to all the players, not just your own dice, so you're making a guess that includes dice you can't see!

, The calls must be in order to the player on the left. If somebody else makes a higher call than you, you can raise yours, but only if the player that raises it is on the left. The hands are ranked first by amount, number of dice (5 4's), then by value, dots on the face (5 4's). So, (2, 3's) are better that (2, 2's) but not (3, 2's)








, For example, if there are 4 dice on the table and someone calls a ""3"" and there is a ""ace"" or ""1"" one, but no ""3"" to act as the mother die, they lose.








, For instance, they might say there are six 6s when there are only eight dice on the table and the other player can see none of his are 6's, and somebody will say the caller is a liar. At that point, the dice are revealed.









If you call somebody a liar and you were wrong, you lose.
If you call someone a liar and they were lying, they lose.

, For example, if you call ""five 6s"" and there aren't at least five dice that show 6 on the table, you've lost.








, This way there is always a loser--the loser loses some of whatever they were betting. Bets can be re-decided each time, or you can choose to make the bets constant, it's your choice. The first person who loses a game with no chips (NOT the first person who loses all of their chips).









On top of losing your chips you lose one of your dice.
If the person who made the first call calls 1s or aces, ones are no longer wild for that round.
If it should come down to two players each with one die, then Liar's Dice becomes ""spots"". This means that you both roll and look at your dice, but instead of number of dice you are saying the number of spots. If there is one five and one 3, there are 8 spots. The game continues normally after this.

"
"
Determine the rounds and throws per play.,
Agree on scoring.,
Decide on when lucky numbers will be chosen.,
Gather some dice and players.,
Select your lucky number.,
Take turns throwing the dice.,
Count your points and declare the winner.,
Add a low, mid, high bet.,
Allow odd and even bets.,
Reward doubles bets.",How to Play Lucky Numbers (Dice)," A throw is a single toss of the dice.You might decide to play three rounds with each round being made up of a single throw, or you may want to have several throws per round. The number or rounds and throws per round is a matter of preference.


Adding more throws per round can add uncertainty to your game. This will likely make it more exciting.;
, There are many ways you might score your game of Lucky Numbers. You could award a points per throw, per round, or for both. When giving points for both throws and rounds, you may want to weight the points scored by round winners as an added bonus.


Awarding bonus points for round winners can be especially fun with many players. As there will be more players, the points will be more spread between players. This will make winning rounds more important.

, Points are given to players who chose the number that is rolled by the dice. For a faster paced, more exciting game, you may want to choose your lucky number at the beginning of each throw. More laid back games can be played by selecting a lucky number for a whole round.


You can add variation to your game by having each player choose more than one lucky number. This works especially well when rolling multiple dice, as the spread of the numbers rolled will be wider and another lucky number will improve your odds.

, This game can be played with one, two, three, or four dice. You can play this game with as few as two people and there is no upper limit on the number of players. Every time you add a die to your game of Lucky Numbers, the probability of your number coming up will become lower, increasing the game's difficulty.

, The easiest way to play Lucky Numbers is to have each player select a number before the dice are rolled. If you are playing with many players, you may want to note down everyone's chosen number to keep players honest.


It's perfectly alright to choose the same number when playing Lucky Numbers. This is a game of intuition, so you should follow your gut. However, players that choose the same number will always finish a throw in a tie.
You may want to institute a tiebreaker to establish the point winner when there is a tie. For example, you might have tied players have a ""roll off,"" where each player rolls a die and the highest number takes the point. In the event of another tie, roll again.

, Pass the dice around between players and roll the dice for the number of throws you have decided per round. Continue to do this until you have played the determined number of rounds. You'll want to keep a tally of each player's lucky number throws for score keeping.


To determine the first roller of the dice, you might play a game of rock, paper, scissors, with the winner taking the first throw. You could also have a roll off, where each player rolls a die and the highest number starts the game. Ties in a roll off can be settled with by re-rolling until a player wins.

, The winner of Lucky Numbers will be the person who has the most points. This will likely be the person with the most lucky numbers guessed, though depending on how you've chosen to score your game, this may not always the case.

, You can divide the span of numbers possible to roll with your dice into low, mid, and high categories. For example, with two dice, you might decide that a low bet will cover 2 - 5 (you can't roll a 1 with two dice), a mid bet 6 - 8, and a high bet 9 - 12. Since there is a better chance of a throw landing in these spans, you may want to award less points for these bets.A weighted point system will create more varied strategy while playing and will allow underdogs a chance of coming back. For example, in the last throw of a round, one player might have 5 points and another 3. If a low, mid, high bet is only worth ½ a point, but a single number bet is worth 3 points, the lower point player will have a chance to win with a single number bet.

, Similar to low, mid, high bets, odd or even bets have a higher probability of happening.The odds of rolling an odd or an even will be even higher than a low, mid, or high bet. This being the case, you may want to award less points for these.


If playing with both low, mid, high bets and odd and even bets, you might arrange the point values to reflect the probability of these rolls. For example, you might have odd and evens worth the least amount of points, then low, mid, high bets, then single number bets.

, This will only be possible when rolling two or more dice. With two dice, the chance of rolling doubles is 1/6, or 16.66%.The chance of rolling a single number with two dice is 1/11, or 9.09%. To keep the game fair, your scoring should reflect this difference in probability.


You'll have to take into account the fact that adding more dice to your throws will increase the probability of rolling doubles. There is a 41.66% chance of rolling doubles with three dice. With four dice, the chance of doubles is 55.55%."
"
Gather your players around a table or other flat surface.,
Make sure everyone knows the standard points system.,
Start with the first player's roll.,
Observe the standard rules of ""farkling"" and ""hot dice."",
Keep rolling the remaining dice.,
Record all points collected on the paper after each player's turn.,
Play until a winner is proclaimed.",How to Play Farkle1," Determine who will roll first by having each player roll one die; the player with the highest roll gets to go first. Players will take turns in a clockwise direction.;
, This will help make the game go smoothly.


A roll of a 1 is worth 100 points.
A roll of a 5 is worth 50 points.
A roll of three of a kind is worth 100 times the face value. For example, if you roll three 2s, your total will be 200 points, three 5s will be 500 points and so on. However, there is an important exception to this rule; three 1s are worth 1,000 points, instead of 100 points., Roll all six dice at the same time and remove at least one ""point dice,"" meaning any dice that are worth points like 1s, 5s, or three of a kind.


Players do not have to set aside all point dice. It is important to consider strategy here. For instance, in cases where a player rolls two point dice, such as a 1 and 5, it can be strategic to keep the 1 aside and place the other back with the rest of the non-point dice to be rolled. In so doing, you may have a better chance at rolling a three of a kind (or other combination) and thus increasing your score., In the case of the former, this is where the game gets its name from.


If the player rolls and no point dice appear, this is called a ""farkle."" In the case of a farkle, the player loses all the point dice collected during that turn. The turn then passes to the next player on the left.
If the player rolls and all six dice become point dice, something known as ""hot dice,"" the player must roll all of the dice once more before stopping and adding the points collected. There is no limit to the number of ""hot dice"" a player may roll in one turn.

, In other words, the player can roll to collect more points, or stop and keep any points acquired. Carefully consider strategy in deciding whether to roll or stop. For example, if a player throws 1,2,3,3,3,5, any of the following plays are possible:


Score three 3s as 300 points and then roll the remaining three dice.
Score the single 1 as 100 points and then roll the remaining five dice.
Score the single 5 as 50 points and then roll the remaining five dice.
Score three 3s, the single 1, and the single 5 for a total of 450 points and then roll the remaining die.
Score three 3s, the single 1, and the single 5 for a total of 450 points. Stop rolling and score the 450 points.
If the player continues rolling in any of the above cases except for the last, they risk rolling a farkle and losing all accumulated points from that turn.
However, if they score five dice and have only one die left to roll, they have a 1 in 3 chance of scoring a 1 or a 5. Then, having scored all six dice they will have ""hot dice"" and can roll all six dice again to gain more points.

, It's important to keep clear records in order to keep the game fair and fun!

, To win, a player must get 10,000 points. After a player gets over 10,000, the other players get one turn to try to beat the first player out of the game. Declare a winner based on this last roll and play again!"
"
Place your bets.,
Roll until you get a result.,
Have each opponent roll.,
Compare your results.,
Shootout to break a tie.,
Give the pot to the winner.","How to Play Dice 4, 5, 62"," In this version of the game, there is no banker. Each player puts a matching stake into a single pot. These rules are recommended for two player games, or for groups looking for a more tense game with a top-heavy prize.

, Roll all three dice until you get a 1, 6, pair, or triple. For any other result, reroll all three dice until you get one of these results.

, Each player rolls in turn, following the same rules. Roll until everyone has a meaningful score (a 1, 6, pair, or triple).

, In this version, there are no automatic wins or automatic losses. Whoever has the higher result wins the pot. Here are the results from highest to lowest:


4+5+6 is the highest roll.
6+6+6 is the next highest, followed by all the ""trips"" from 5+5+5 down to 1+1+1.
Any pair + 6, down to any pair + 1.
1+2+3 is the lowest roll.

, If two or more players tie for the highest score, they each reroll to break the tie. The highest reroll wins, ignoring the earlier rolls. There's also a special rule for breaking ties with ""pair + third die:""


The higher third die always wins, no matter what the pairs are. 1 + 1 + 4 beats 6 + 6 + 2, because 4 > 2.
If the third die is the same, the higher pair wins. 3 + 3 + 5 beats 2 + 2 + 5, since 3 > 2.

, Whoever got the highest roll that round wins the entire pot. Put up stakes again and begin the next round.

"
"
Gather your players around a table or other flat surface.,
Establish the scoring variations you would like to play with.,
Establish the changes to the sequence of play.,
Agree on all the rules and then begin to play.",How to Play Farkle2," Determine who will roll first by having each player roll one die; whoever gets the highest score is the first player, as in the standard Farkle game.

, Common variations include:


A straight (1, 2, 3, 4, 5, 6) on one roll is worth 1,500, 2000, or 3000 points or no points.
Three pairs (e.g., 2, 2, 3, 3, 5, 5) is scored as 500, 600, 750, 1,000, or 1,500 points.
A full house (three of a kind and a pair) is worth the three of a kind value plus 250 points (e.g., 3, 3, 3, 2, 2 = 550 points).
Two sets of three of a kind: 2,500 points
Four of a kind is scored as 1,000 points, or double the three of a kind value, or quadruple the three of a kind value.
Five of a kind is scored as 2,000 points, or triple the three of a kind value, or six times the three of a kind value.
Six of a kind is scored as 3,000 points, or quadruple the three of a kind value, or eight times the three of a kind value.
Six 1s are worth 5000 points, or the player is instantly declared the winner., Common variations include:


Playing with five dice instead of six. Some scoring combinations (e.g. three pair) are not possible in this version of Farkle.
Playing in teams, rather than individually. Players on the same team combine their scores and sit opposite other teams.
Establishing a threshold in players' opening turns before they can begin scoring. Common thresholds are 350, 400, 500, and 1,000. At the beginning of the game, each player must throw in their turn until they reach the threshold; after that point, they can choose to stop or keep rolling in all subsequent turns.
Changing the winning score to greater or less than 10,000 points (e.g., 20,000 or 5,000 points). Another option is to make the score exactly 10,000 points, which is called the ""welfare"" version of Farkle. If a player scores above 10,000, all points won during that turn are transferred to the player with the lowest score.
Changing the farkling rules. If a player farkles three times in a row, he/she loses 500 or 1,000 points.
Allowing players to begin their turn by rolling the dice remaining from the previous player's roll (those dice not set aside for scoring). If the player scores with any of the dice on the first roll, they receive 1,000 points in addition to any other points they win. This is called the High Stakes (Piggy-backing) variant., Take turns in a clockwise direction and roll until a winner is declared. Have fun!

"
"
Designate a shooter.,
Hand the shooter the dice.,
Place the initial bets.,
Roll the dice.,
Place bets for the attempt to make the point.,
Roll to attempt to make the point.",How to Play Dice (2 Dice Gambling Games)1," This is the person who will roll or throw the dice for himself/herself and the other players to make bets on the outcome of the roll. All players, including the shooter, are playing against the house when they make bets.;
, The stickman (the person who retrieves the dice using a long, curved stick) offers the shooter a selection of (usually) five dice from which two are chosen. In street craps, usually only the two dice necessary are provided.


Dice used for casino craps typically feature sharp edges and carefully marked so that each face weighs the same as each of the other faces.

, The shooter is required to bet on the outcome of the first roll before rolling the dice, while other players are allowed to bet as they see fit from the available betting options, provided they make their initial bets when a betting round starts. Initial bets include the following:


Pass: An even money bet that a “right” or winning number will be rolled before a “wrong” or losing number. A pass bet is placed on the Pass Line when playing at a marked craps table. This is one of the options for the shooter’s required bet.
Don’t Pass: An even money bet that a “wrong” or losing number will be rolled before a “right” number. (This is sometimes called “playing the dark side” and considered by some to be in bad taste.) A don’t pass bet is placed on the Don’t Pass line when playing at a marked craps table. This is the other option for the shooter’s required bet. Some casinos also require the other players to make a pass or don’t pass bet before the first roll.
Odds (or Free Odds): This is a bet that can supplement a pass, don’t pass, or come bet. It is paid at the actual odds of rolling a given roll instead of whatever odds the house normally offers for one of the other bets.This bet is usually placed adjacent to or overlapping the bet it is supplementing instead of directly on top of it.Laying odds on a pass bet usually involves making a smaller bet to win big, while laying odds on a don’t pass bet usually involves making a larger bet to win small, although the casino can set a maximum of what multiple of a pass or don’t pass bet can be made as an odds bet.Proposition/service bets: These are bets on a specific roll outcome, such as a specific total or range of totals, or a specific combination of face values on the two dice. These are generally long-odds bets, as they are less likely to come up than the pass or don’t pass values., The first roll is known as a “come-out” roll. The outcome of this roll determines which bets are paid, lost, or held over for subsequent rolls.


If the come-out roll is a 7 or 11, pass bets win and don’t pass bets lose. The next roll becomes a come-out roll for a new round of play.
If the come-out roll is a 2, 3, or 12, pass bets lose. Don’t pass bets win if the roll is a 2 or 3, while they are returned to the player (“pushed”) without winning money if the roll is a 12. (In some casinos, a roll of 2 is the “push” number, while other casinos allow the player to choose which of the two numbers is the “push” number.)If the first roll is anything other than one of these results, the number rolled becomes a “point” that will win if rolled, and the round continues. Pass and don’t pass bets are carried over.
In casino craps, the shooter is required to roll both dice with one hand and have them hit the far wall of the table for the roll to count. If one of the dice flies out of the table, the shooter may either select one of the unchosen dice originally offered by the stickman or ask for the die back. (In such case, the boxman, the person who manages the table and its bets, will inspect the die to make sure it has not been milled or loaded.)In street craps, players may elect to use a backstop such as a curb, wall, or chair-edge, stretch a blanket to contain the dice, or do without a restraint.

, Pass, don’t pass, odds, and service bets can be made prior to each roll where the shooter attempts to make the point the same as prior to the come-out roll. In addition, two other bets are possible:


Come: Betting that the shooter will make a 7 or 11 on the first point roll or will make the point before making a 7.
Don’t come: Betting that the shooter won’t make a 7 or 11 on the first point roll or will roll a number other than the point and then roll a 7 before the point can be made.
As with the pass and don’t pass bets, players can supplement come and don’t come bets with odds bets. These bets cannot be laid down until a come-out point has been established.

, The shooter continues to roll until the point is made or a 7 is rolled.


If the shooter makes the point on the first roll, pass and come bets win, while don’t pass and don’t come bets lose. The shooter does not have to make the point with same combination that was used to establish it: if a point of 4 was established by rolling a 1 and 3, the point can be made by rolling either 1 and 3 or 2 and 2.
If the shooter makes the point on any roll after the first, pass bets win and don’t pass bets lose.
If the shooter rolls an 11 on the first point roll, come bets win and don’t come bets lose. Pass and don’t pass bets are carried over to the next roll. (Rolling an 11 after the first point roll has no effect on the outcome of pass, don’t pass, come, or don’t come bets.)
If the shooter rolls a 7 on the first point roll, come bets and don’t pass bets win. Pass bets and don’t come bets lose.
If the shooter rolls a 7 on any point roll after the first before rolling the point, don’t pass and don’t come bets win, while pass and come bets lose. The shooter’s turn as shooter ends, and a new shooter is chosen.
If the shooter rolls a 2, 3, or 12 on the first point roll, come bets lose. Don’t come bets win if the roll is a 2 or 3, while they are pushed if the roll is a 12. (Rolling any of these numbers after the first point roll has no effect on the outcome of pass, don’t pass, come, or don’t come bets.)
If the shooter rolls anything else on the first point roll, a come point is established as the new point for the come and don’t come bets, while the original come-out point remains as the point for pass and don’t pass bets. If the come point number is rolled before a 7 is rolled, the come bet wins and the don’t come bet loses. If a 7 is rolled before the come point is rolled, the don’t come bet wins and the come bet loses. If the original point is rolled before the come point is rolled, pass bets win, don’t pass bets lose, and the come and don’t come bets carry over while a new round of play starts to establish a new come-out point."
"
Grab a sheet of computer paper or lined/unlined notebook paper and fold it down the middle.,
Tear this half-sheet of paper off, to split the two sides apart.

,
Write the numbers 1-6 on each line of the paper (since the highest numbered side on any pair of dice is 6).,
Write down the special rolls which must include: 3-of-a-Kind, 4-of-a-Kind, Full House, Small Straight, Large Straight, Yahtzee, and Chance.,
Write down the reminder items of point totals for each of the items on their own separate columns.,
Play your game and write down your scores you score for each round of three rolls on the row on the paper.. Each successive column, will have your final scores.,
Total up your scores, and write your total on the last line of the page.

",How to Make a Yahtzee Scorecard," Make sure you don't tear it from one corner to the opposite corner (thereby making a triangle). Fold it as if you were making a paper-styled greeting card.;
,,


This article will come back to point totaling (another column later).

, Keep all these items on their own separate line.

,


As long as you realize that the top 6 items are only a total of total amount of successful dice that fit the category, write down ""Multiply by (x-number written on line) for each number of dice thrown"" for each line. The official scorecards say ""Count and only 1s(they call them Aces), 2s, 3s, and so-forth).
Bonuses for the total amount of points adds 35 points to the score at the end. Remind yourself of this fact, and write an area after the 1-6's that have totals for upper section and the bonus points (which, according to an official scorecard, says If score is 63 or over, and on next column write ""Score 35"".
Add another line for the grand total of the top portion of the page.
The special rolls area below has special rules.

3-of a Kind is the total number of points scored on all dice. Write down this information.
4-of a Kind is (again) the total number of points scored on all dice. Write down this information too.
Full House has a flat-rate score of 25 points, so write down ""Score of 25"" as a reminder.
Small-straights, which are a sequence of 4 successive dice, have a flat-rate score of 30, so write down ""Score of 30"" as a reminder.
Large-straights, which are a sequence of 5 successive dice, have a flat-rate score of 40, so write down ""Score of 40"" as a reminder.
Yahtzee, the best rolls in the game, have a flat-rate score of 50, and can be achieved when all 5 dice display the same exact number of each and every one of them, so write down ""Score of 50"" as a reminder.
Chance is the sum/total of all dice, so leave the next column blank.
You can also flip the placement for Yahtzee and Chance around, and add Yahtzee bonuses, if you feel you might be able to get more than one Yahtzee (a rare occurrence for most players). Each extra Yahtzee bonus has a score of 100 per Yahtzee Bonus earned. Write down this scoring point total as a reminder, and create a space for amount of checkmarks you might earn. Realize that each checkmark though corresponds to one and only one extra bonus item



, Record your scores in each successive column.

,"
