headline,title,text
"
Understand God's Holy Nature.,
Seek to understand God's plan: ""So, I need to be saved from what, and why?,
Understand who could save you from spiritual death.,
Admit that you have sinned.,
Profess Jesus as your savior.,
Understand that Jesus said to receive or accept Him we must receive whom He sent.,
Remember to ask for the Holy Spirit.,
Taste and see that the gifts of the Lord are good.,
Talk to God in your own words.,
Tell God what you want to say to Him.,
Be baptized in accordance with the New Testament.",How to Accept Christ As Your Savior," Many people do not understand the concept of the Holy Trinity, and some explain it the wrong way. To state early Christians' beliefs about the Nature of God says: ""God is one while being in a Trinity"". The explanation of this is that The Father, The Son (Jesus) and The Holy Spirit are all one, the three of them refer to one and only one God, not by person, but by power, will and love. The Son has the same power and will as The Father and The Holy Spirit: that is why they are one God, and the three of them cannot be apart in anyway, they complete each other in everything.
This does not mean if you pray to Jesus you are only praying to Him, this way, you are praying to God at once (The Father, The Son, and The Holy Spirit). The Father and the Holy Spirit sent The Son to pay the price of our sins, by acceptance of the Son, because again, God is one by will, by power and by love. So when we say that God sent Jesus to earth, we do not mean that God and Jesus are not the same, it is in the Trinity that they are different, but are one at the same time.;
, Believing in God and The Bible is crucial to understanding ""What is a savior?"" and ""Why be saved?"" The Bible is God's revealed word to mankind, written by people so yielded to God's will that God chose them to write it. The people who wrote the books of the Bible were inspired (given the words) by God. They all agree in purpose and point to Christ, the Messiah, though they were written over a period of more than a thousand years: The Bible teaches that all people have sin in their lives.
Sin is any act that displeases God, as sin separates us from God, who is perfect, such that the payment we are to pay for sin is spiritual death -- permanent separation from God.

Romans 6:23: ""For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord.""


Spiritual Death entered into the world when Adam sinned.

Genesis 2:17: ""But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eat thereof thou shalt surely die.""


Romans 5:12: ""Wherefore, as by one man sin entered into the world, and death by sin; and so death passed upon all men, for that all have sinned""


Romans 5:14: ""Nevertheless death reigned from Adam to Moses, even over them that had not sinned after the similitude of Adam's transgression, who is the figure of him that was to come.""


, Because we are all born sinful, we are unable by our own whimsical or very deep reason--or in our own strength and morality--to please a perfect God. However, God sent His son Jesus as your representative and as your ransom from being captive.

John 3:16-17 (NIV): ""For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life. For God did not send his Son into the world to condemn the world, but to save the world through him.""

This belief is trust and faith that God is who He says He is. He provided the payment for our sin by His own son’s taking our place as a substitute. All sins, past, present and future were forgiven by Christ at the cross, although men condemned Him who knew no sin to a cruel, physical death.

Hebrews 10:10: ""And by that will, we have been made holy through the sacrifice of the body of Jesus Christ once for all.""


Someone had to pay with his life for all of our sins. Hebrews 9:22 (NIV)""In fact, the law requires that... without the shedding of blood there is no forgiveness.""

Jesus died to pay for the sins of man. However, he rose again, conquering death and making it possible to be saved; so we accept Jesus when the Holy Spirit calls you--not merely our thinking and reasoning it out, but realizing that it is based on God's provision and His gift. In fact, Christianity is not just a volunteer religion. (Jesus called his disciples, they generally didn't come to him already determined to follow him.) In the same way we cannot merely ""accept"" Jesus, but we can receive what he gives us through the Holy Spirit. The Holy Spirit does call us--all to repentance and to follow God--through the preaching of God's Word and accepting the Good News (Gospel). Those who do not believe have rejected God's free gift, those who do believe only have faith because it is the free gift of God (grace).

, It is a prerequisite to accepting Christ. Once you understand that we are and you are a sinner and that all have sinned, turn to the Lord Jesus Christ for forgiveness by repenting of your sins.

, Romans 10:13, ""For whosoever shall call upon the name of the Lord shall be saved."" Say, ""Father in Heaven, I believe that Jesus died for my sins."" And God will impart eternal life to your spirit.

,(John13:20) That is the Holy Spirit (John15:26)

, The Holy Spirit does not come automatically when a person believes but Jesus says everyone who asks receives (Luke11:9-13)

, Believe that God loves you; He has shown this by giving His Son to face your punishment and die in your place as your sacrifice for all you've done wrong and for all your sins.



Repentance is the decision to turn away from sin and to turn to God and obey him. Once you have done this, every other step will fall into place. If you still have a hard time with this concept, trust Jesus as Lord over you as well as Savior.

, There is no protocol to follow in order to talk to God. God listens to your prayers even if you do not say them. But this does not mean He does not like to hear you seek His help and His forgiveness. God does not judge you violently, because He just is not a human being like us! He is your Father; He is your Brother and your personal Protector/and Mediator, and He wants to become you Best Friend! God wants you to confess your sins to Him, because He wants to forgive you, and He wants you to tell Him your secrets, even though He knows everything about you. This is a promise:
Matthew 7:7-9 ""7 Ask and it will be given to you ; seek and you will find; knock and the door will be opened to you. 8 For everyone who asks receives; he who seeks finds; and to him who knocks, the door will be opened. 9 Which of you, if his son asks for bread, will give him a stone?""

, But realize that: John 9:31 ""Now we know that God hears not sinners: but if any man be a worshipper of God, and does His will , him He hears ."" Talking to God can be in many forms, whether in a prayer or in an ordinary way as in talking to others. Here's a prayer suggestion, please read this suggestion and use your own words. Without reading such words, just tell God what you want to say to Him in your own words, expressing all your love to Him:""My God and my Savior, I know I have sinned before you, and I know about all the bad things I have in my life. But with you my God, I shall never fear even the worst things in life, because you have sent your only and true Son, Jesus, to be crucified, and to pay the price of my own sins. I come to you my God to confess everything I have done in my life, and to tell you I am sorry. I am here to declare you King on my life, my thoughts and my actions. I want you to be my Savior. Please God, forgive me, for I have sinned before you. My God and my LORD, reign over my life, because your reign is perfect and your kingdom will never see an end. Amen""
Feel the presence of God in faith while kneeling. Kneeling is efficient, if you want to concentrate on nothing but your prayer.

, Baptism is used to signify the death and burial of our sinful person and our resurrection as a forgiven Christian through the power of the Holy Spirit just as Jesus was (Romans8:11, Col. 2:12,13). Baptism is commanded ""for the forgiveness of your sins"" (Acts 2:38) Prayer and faith was not enough to save the devout Cornelius in Acts 10. He was commanded to be baptized. (v. 48) After every example of a person having faith and believing in Christ, he or she is always baptized to complete his or her salvation! (Acts 2:41; 8:13; 8:37,38; 9:18; 16:30-33, etc)

"
"
Realize that ""speaking in tongues"" was promised by Jesus and was to accompany belief: ""And these signs will accompany those who believe: In my name ...they will speak in new tongues.,
Realize that it is the Holy Spirit who gives the words that you speak and not you yourself: ""And they were all filled with the Holy Spirit, and began to speak with other tongues, as the Spirit gave them utterance."",
Understand that when you speak in tongues you are talking to God: -- even though occasionally it may be understood by someone as a human language as it was at Pentecost.,
Use speaking in tongues to edify yourself or build yourself up spiritually.,
Don't expect to understand what you are saying.,
When in private, use ""speaking in tongues"" as much as you can.,
When in public, it is much better to speak in the language of the region in order to benefit those you are speaking to.,
Understand that when you pray in tongues, you give thanks to God: and that you bless with the Spirit.,
Be assured that when you speak in tongues, you're not saying anything bad about God or our Lord Jesus Christ: Wherefore I give you to understand, that no man speaking by the Spirit of God calleth Jesus accursed: and that no man can say that Jesus is the Lord, but by the Holy Ghost.,
Understand that speaking in tongues is defined as praying in the Spirit: We should pray both in the Spirit (tongues) and in the understanding (your natural language).,
Pray in the Spirit (tongues) to build yourself up in your faith.,
Understand that speaking in tongues was prophesied by Isaiah in the Old testament as a sign to the Jews.,
Understand that praying in the Spirit is part of the armour of God: and we are told to put on the whole armour of God Ephesians 6:10 and 18 ""Pray in the Spirit at all times and on every occasion.,
Understand what it means when the Bible says ""Wherefore tongues are for a sign, not to them that believe, but to them that believe not.,
Remember that when using speaking in tongues, or even talking about it, you should be aiming to edify others: and that it must be done in the context of love.,
Understand that there is a procedure for speaking in tongues in a church meeting: Don't all speak in tongues at once, but instead only up to 3 people can use speaking in tongues in any meeting and each one should then operate the manifestation of interpretation of tongues, given to us by God .,
Understand that speaking in tongues which is from the Holy Spirit is promised to everyone.",How to Appreciate Speaking in Tongues," Mark 16:17;
, Acts 2:4

, Its principle purpose is for talking to God.

""For he that speaketh in an unknown tongue speaketh not unto men, but unto God: for no man understandeth him; howbeit in the spirit he speaketh mysteries."" (1 Corinthians 14:2)


, This is not a selfish thing, but rather the purpose is that when you are built up in your spirit then you can build up or encourage others. He that speaketh in an unknown tongue edifieth himself; but he that prophesieth edifieth the church. 1 Corinthians 14:4

, You have control over the volume and the speed at which you speak but not the content, for example as prayer language: For if I pray in an unknown tongue, my spirit prayeth, but my understanding is unfruitful. 1 Corinthians14:14

, Paul appreciated the benefit of speaking in tongues, that's why he said, I thank my God, I speak with tongues more than ye all:"" 1 Corinthians 14:18

, Yet in the church I would rather speak five words with my understanding, that by my voice I might teach others also, than ten thousand words in an unknown tongue."" 1 Corinthians 14:19

, But again it is mainly meant for private use -- as it does not help others who can't understand what you're saying. (1 Corinthians 14:16-17)

, 1 Corinthians 12:3


""For then will I turn to the people a pure language, that they may all call upon the name of the LORD, to serve him with one consent."" Zephaniah 3:9

, 1 Corinthians 14:14-15

, Jude 20

, (Isaiah 28:11, 1 Corinthians14:21, Matthew 11:28-30)

, Stay alert and be persistent in your prayers for all believers everywhere."" (Ephesians 6:18)

,"": (1Corinthians14:22) This is not a contradiction to when Jesus said believers would speak in tongues as a sign. Think about what a sign is. Your hometown may have a sign at the entry saying ""Welcome to my town"" and also local street signs to help you find your way around; this is very helpful for a first time visitor, but if you live there -- then you no longer need the sign -- because you know that you live there and know your way around. However, the signs remain, and you wouldn't want to take them down. This is similar to speaking in tongues. Once you know you have it, it is no longer a sign -- but for someone about to enter in, it is a sign.

, (1 Corinthians 14:26, 1 Corinthians 13:1)

, Everything should be done decently and in order (with courtesy for example) and tongues should not be forbidden from meetings. (1 Corinthians 14:23-27 and 39-40)

, (Acts2:39) If you have not yet spoken in tongues and would like to, then read about how to ""receive the Holy Spirit as per The Bible"" for more information."
"
Recognize your need of Christ: He said, ""I am the vine and you are the branches.,
Repent and change your mind towards Jesus in faith.,
Pray.,
Read the Bible.,
Give thanks and rejoice!,
God delights to satisfy his children in Jesus!,
Ask God to give you the strength to keep His commands.,
Study Jesus' words in the four gospels.",How to Abide in Christ," No branch can bear fruit of itself."" In order for Jesus to help, you need to be ""willing to be made willing"". Humble yourself to do God's good and perfect will so that Jesus can work through you. ""How To Be Like the Publican"" has some suggestions on humbling yourself.;
, Believe that Jesus died on the cross for the forgiveness of sins so that those who trust in him may have true life and be free from the present evil age - accept His free gift of salvation. Confess your sins/wrongdoings to God, asking for God to transform your inner being and life. Turning away from sin, and towards the great love of God in Jesus is how to daily have a relationship with your Heavenly Father.

, This is not only a major opportunity but a need. We need to be constantly connected with our Lord. Jesus prayed while he was on earth, and taught us to pray. If Jesus felt the need of prayer, how much more do we need to pray as well? God cares about you and everything that happens - from the smallest plea to the biggest need; what an opportunity. He is always listening and knows your needs, even if it sometimes feels like He isn't. Psalm 55:22 says, that if you ""cast your burden on the Lord,"" then ""He will sustain you."" Prayer is both telling God about your goals in life, and asking for him to make you more like Jesus. That is why you would do well to ask for God's blessing before you read Scripture.

, Psalm 119:9 says, ""How can a young man cleanse his way? By taking heed according to Your word."" Setting aside time every day for the Bible is extremely important. Keep your mind fixed on it, and allow your heart to be grafted to Christ and molded by it. The Bible is God's word, and in it the story of God's redeeming work in this world is told! As you begin to see your place within God's story, you'll see why your life matters, and where it is going. By reading the Bible, you open your ear to listen to God. John 17:17 says, ""Sanctify them by your word, your word is Truth.""

, God tells us in James 1:17 that ""every good and perfect gift is from above, coming down from the Father."" That means we have hundreds of reasons to thank God! For breathing, for food, for jobs, friends, the family of God, forgiveness of sins, power to overcome evil, and more! The greatest reason to constantly rejoice and thank God is that, if you are trusting in Jesus, then you will be resurrected in the last day to enjoy an eternal life in the New Heavens and Earth, where God will dwell with us. There is no better hope.

, We may call out to God and say, ""We are hungry to know you, to be full of your Spirit, to be free from the penalty of our sin! We want Jesus who satisfies more than even food!"" Fasting is a way of putting your trust in God instead of in physical comfort. Christians are expected to fast, not out of any obligation, but because knowing Jesus means that we need to find satisfaction in him more every hour.

, John 15:10 says, ""If you keep My commandments, you will abide in My love, just as I have kept My Father’s commandments and abide in His love."" No one is able to do anything for God by his own strength: God is our strength. Without him, we can't do anything of importance! It can be hard to not sin, but with God's help through His grace, we can do our best. Be confident in Him.


Realize that there is liberty in Christ Jesus, to live in the Spirit, to not be tempted more than you can bear, no longer being a slave to self, as pride of life -- putting away habitual deeds of the flesh, as lust of the eye, envy, greed, judging others, prejudice and hatred.

, Read ""Matthew"", ""Mark"", ""Luke"" and ""John"", also ""Acts"", ""Romans"" plus other scriptures as time allows. Be quickened, mindful of God's still small voice, as in the Bible. For if you have God's life in you, you have the love of God, then ""understand"": Your thoughts should line up with Jesus' teachings, and His commandments such as, ""Love one another."" Do as He tells us in His word. Realize His empowerment and preach the gospel and heal the sick.But if the Spirit of him that raised up Jesus from the dead dwells in you, he that raised up Christ from the dead shall also quicken your mortal bodies by his Spirit that dwells in you.

"
"
Remember that bucket list you made last year that got tossed under your keyboard?,
Find a list of dares from truth or dare online and do them all in public.,
Make a list of all of the fears you have.,
Name something you say every single day of your life.,
Act like a different person for an entire day.,
Understand that by trying so many new things, you're bound to fail at a few of them.",How to Live Outside Your Comfort Zone," Dig it out! There will most likely be some wild and crazy ideas on there that would spice your life right up. Don't have a bucket list? Write it! Here are some example ideas: 1) Follow a stranger for an hour and see if you can figure out their life2) Go to your local department store and ride around on the bikes till you get yelled at3) (If you are single) Ask everyone you would even consider dating for their phone number, just for a day. This might create some great relationships!;
, No matter how embarrassing they are, who you run into, whatever, this will be a fun experience that you will remember for a long time.

, Now find a way to face them. ALL of them. Arachnophobic? Next time you see a house spider, deal with it yourself. Without killing it. Claustrophobic? Ask yourself what small space freaks you out the most, and you spend a half an hour there without breaks.

, Whether it be, ""Hello,"" or, ""Okay,"" or anything, really, find a synonym for it and replace that word for one day. This may seem very small or stupid, but it is very hard and, in a way, entertaining to do.

, Make sure this isn't a day at work or school. If you choose your favorite fictional character or your role model, copy their personality and style for a day. The way people react will make it all worth it.

, Don't take these failures as a sign you should give up. In reality, it means you should keep trying. If you are good at something naturally, than great. If not, you can work to be the best. Just do what you enjoy and keep finding new things to do.

"
"
Notice how he treats you in a disagreement.,
Pay attention to how he treats others.,
Ask yourself if he tries to change you.,
Question if you feel safe around him.,
Ask yourself if he is willing to put effort into the relationship.,
Find out if he even wants to get married.,
Examine if you share common values.,
See if you have the same, or similar, goals.,
Question if you are happier with or without him.,
Ask yourself if he is supportive of you.,
Look at if you have fun together.,
Evaluate if he makes you feel good about yourself.",How to Know if He's Husband Material," Everyone has moments they aren’t proud of. Often, they reveal themselves during an argument. Watch how your partner treats you when you disagree. How he behaves says a lot about how much—or little—he respects you.


He should never resort to name calling, physical or aggressive behavior, or anything that makes you feel uncomfortable. He should always treat you with respect, even during a heated argument. If not, it may be time to cut ties.;
, It’s been said that the way a person treats someone who helps them says a lot about their character. For the most part, this is likely true. Watch the way he interacts with others. It’s a bad sign if he is rude, mean, or disrespectful to others more often than not.


You can often get an idea of a person’s level of respect towards you in how they engage with people you are close to. The man you are considering spending the rest of your life with should treat the people you love with kindness and respect, even if he doesn’t get along with them. If nothing else, he should treat them this way because he cares about you. You may consider ending things if he can’t do that., No one is perfect, not even your potential husband. You are likely willing to accept his flaws ‘till death do you part, and he should do the same. He should understand that there are good, and perhaps not so good, aspects of your personality, and accept them happily.


A person who is husband material shouldn’t make you feel guilty for having flaws. You should feel comfortable around them to be honest and not try to hide who you are. It’s probably time to find a new partner if they can’t accept the real you., It’s not your potential husband’s job to protect and shield you from the world. It is his responsibility, however, to make sure you never feel threatened by him. You should always feel comfortable enough to share your thoughts and feelings.


It’s time to move on if you don’t feel safe when talking about potentially upsetting topics with him. Sure, he can be upset or mad if he doesn’t agree, but it’s never an excuse to behave in a way that makes you fearful. Ask yourself if you really enjoy spending time with him or if you’ve just formed an unhealthy attachment before you consider marriage.If you find that you feel afraid to speak up about something or feel genuinely afraid to break up, that is a red flag.

, Being a happy couple takes work for all involved. A successful marriage typically isn’t the result of one person doing everything while the other is content with simply showing up.


Take a look at your history and ask yourself if he’s put in the same level of commitment to making the relationship work as you have. If he hasn’t, he likely doesn’t value your partnership as much as you do., You may think your partner would make an excellent husband, but how you feel is neither here nor there if he’s not interested in marriage. Inquire about his marital beliefs when you begin to feel he could be “the one.” There’s no point in continuing the relationship if you know you want to get married one day and he doesn’t.


Ask him casually how he feels about marriage. You could say, “Do you ever see yourself settling down one day and getting married?” Listen to how he talks about other people’s marriages, as well. What he says about marriage in regards to others can reveal a lot about how he really feels.Do not get attached to the idea that he will change his mind for the right partner. While beliefs can change over time, it has to be his personal choice, not your pressure. What you see is what you get.

, There’s truth in the belief that opposites attract. However, there’s also the potential for major trouble down the road if you don’t share common values. What seems cute now could result in constant fighting a few years into the marriage.


Couples don’t always have to share the same beliefs when it comes to faith and other important values. However, they should be respectful of what each other holds dear to them. Your relationship likely doesn’t stand a chance if your beliefs aren’t compatible with one another’s.For example, if you strongly value honesty, but your partner lies repetitively, this will be a major point of contention. Similarly, if you value spending time with family while your partner places priority on work relationships, you could be pulled apart due to your differences.

, A good marriage doesn’t have to be one in which each spouse wants the same exact things in life. However, it does help if they are similar. Taking the plunge with someone who has a totally different outlook on life than you can cause trouble in the future.


For instance, if you want to purchase a home, but he is comfortable with renting for the foreseeable future, you may encounter troubles. On the same token, if you know you don’t want kids and he already has names picked out, there’s probably heartache ahead., It’s unrealistic to expect that each day will be filled with hearts and butterflies. However, you likely found the love of your life if you feel you are a better person with him in your life than you are without him. True partners bring out the best in each other and make them feel better about themselves.


Take a break if you’re unsure about the relationship. This will help you determine if you like your life better when he’s around. If not, it may be time to move on., Does your prospective life mate encourage you or try to bring you down? Does he give you compliments and believe in you or does he think what you do is silly and pointless? Part of being a good spouse is building up the other.


You may not have found the man of your dreams if he is only interested in supporting you if it benefits him. You might have a keeper, however, if he is willing to take a step back to allow you to pursue your goals., Couples that are able to enjoy themselves around each other are often the ones that last. You are able to have fun together when you complement each other’s personalities and allow each other to be yourselves. You don’t have to possess the same personalities, but your relationship is much more enjoyable when they work off of each other successfully.


A sign to move on is when you’re unhappy more often than happy. Relationships aren’t about having fun all of the time, but there has to be some enjoyment in there to make them last., He isn’t required to give you compliments all of the time, but he does need to make you feel good. This means not criticizing your weight, appearance, or IQ. You should feel like you are valuable to him. Consider looking elsewhere if he doesn’t make you feel like you are worthy of his affection.He should feel fortunate to have you in his life. He does not have to constantly praise you, but he should let you know how much he values you from time to time.

"
"
Do not have excess possessions.,
Share a dresser.,
Use Bunk Beds.,
Keep the room clean.,
Wear earplugs at night if somebody snores.,
Learn to share space during the day.,
Set a bedtime routine.,
Be Patient.",How to Live As a Family in One Bedroom," Do not clutter the room with too many unnecessary things. Do not have teddy bears, craft supplies etc. in the room. Store the extra stuff somewhere else until you move into a bigger house.;
, No point having multiple dressers which eat up floor space when you can share just one. Separate the closet space for each person.


If you are living out of suitcases, put them under your beds.

, If you will be living in one room for a longer period of time, use should use bunk beds. Try to get ones with shelving to reduce use of floor space even further.

, It takes less than five minutes to mess up a room. People throw their clothes on the floor, somebody pitches their stuff in without looking because they're in a hurry but you must keep the room clean to reclaim floor space.


Instead of throwing clothes on the floor, put them right back in your dresser or suitcase. Place things on your bed if you need to rush off. Always put things back where they belong.

, If someone gets up a lot at night, try to work out a solution. Ask them if they can put a glass of water beside them so they don't have to get up so frequently.

, Declare the bedroom a quiet zone, so if you want to make noise, do it outside! This will help anyone who wants to relax and unwind.

, No, this is not just for toddlers. Send in one person at a time (or two of the same gender) to get ready for bed. Then have them take their turn in the bathroom while the others use the bedroom. This process can be reversed in the morning.

, Everyone has his or her faults, so try to do your best to be patient and tolerant.

"
"
Write a letter to them.,
Make use of your phone.,
Connect on social media.,
Connect using instant messaging services.,
Send care packages to one another.,
Stop living in the past and communicate in the present.,
Keep in touch with other family members pets -- after all, they're a part of the family!",How to Keep in Touch With Family Members Who Live in Another State," Nothing means more than a handwritten letter from a family member. Because they know you better than anyone else, write as if you are talking to them in person. If you have children of your own, always encourage them to draw a picture or write their own letter to be included.;
, Hearing each other's voices makes conversations more touching and brings families together. It is more challenging to have a phone conversation when you are in another timezone, so even if it is playing phone tag, leaving a string of voice mails, or a texting conversation, it's better than hesitating on when the best time to contact them is.

, Nowadays, more families are connecting with each other than before on social media platforms, especially Facebook. Staying in touch online is one of the most easiest methods when you are far away from a family member. Write statuses and upload pictures so everyone can be updated with anything new in your life.

, Be open to install various services, such as Skype or Google Hangouts, to accompany what others already have or prefer to use. Set aside an hour or two a week to connect and chat with them.

, Look for special or unique things in your state that your family member would like that they wouldn't find in their area and fill a box. This is a very efficient and popular choosing for parents to send their college children whom might make requests from home, such as non-perishable snacks.

, As people grow up, their characteristics and traits change over time. Instead of having a perception or view of a family member of what they used to be or act like in the past, look at them of what they are now in the future. Connect with them over career paths, extended families, or other life changing moments.

, Send some dog treats or catnip as a Christmas gift.

"
"
Call your family members on the phone.,
Video chat with your family members.,
Send your family members text messages.,
Email your family members.",How to Keep in Touch With Family1," Schedule a “phone date” with a designated day and time to talk if you have busy schedules. During the call, ask them how everything is going and try not to dominate the conversation by talking about yourself the whole time. Plan your next time to chat before you get off the phone with them.


If you know a family member’s schedule, pick a day and time of the week that you’re both free and make an effort to talk on the phone at that time every week.
If you’re overseas and worried about racking up long-distance charges calling your family, look into companies that offer cheap long-distance call credits without making you switch service providers.;
, Use FaceTime or Skype if your family has access to them. Video chatting is the closest you can get to actually being with your family, and your family members will appreciate seeing your face.


You can download Skype for free if you or your family doesn’t have it. If both you and one of your family members has an iPhone or Mac computer, you can use FaceTime to video chat with each other., Texting doesn’t require the scheduling or commitment that phone calls and video chats do. Send your family members the occasional text message asking how they are and what they’ve been up to. Send picture messages of important things happening in your life, like pictures of your new house or your new pet.

, Send periodic group emails to your family members so they know how you’re doing. Use email to send large-sized videos and photo albums that are too big to text.


If you're traveling abroad or living in a new city, start a newsletter for your family. Include important news from your life in the newsletter and email it to your family members once a week."
"
This first step is one that should be considered in all new relationships where a child is concerned.,
Consider your child's age before you make any introductions.,
Before you introduce the child to the new man in your life, consider name dropping or voice calls.,
To make the introduction on the child easier, keep the venue neutral and in an area where the child feels at ease and happy.,
When introducing the child to your partner, it's probably best to introduce him as a friend at the beginning.,
To make the transition as easy as possible for your child, try to keep things as simple as possible, particularly in the beginning.,
Help your partner bond with your child by telling him about what your child likes & dislikes in advance.",How to Introduce a Child to a New Boyfriend," Make sure that you and your partner have a stable and happy relationship with potential for a future before making any introductions. Chopping and changing partners and introducing your child to every man you meet can be emotionally damaging and confusing to the child. Children are susceptible to forming bonds with people quickly and if the relationship is unstable and your partner leaves, your child will also suffer the loss. Be sure of your relationship before making any decisions.;
, There is no harm in a baby (less than a year old) meeting your new partner, because if they leave, the chances of your baby remembering or forming a bond is less likely than those bonds formed with an older child. However, limit the amount of time your new partner is around the baby if you are unsure of how the relationship is going to progress.

, Mentioning your partner in conversation (depending on your child's age), will let the child know that you have a new friend who you spend time with. Also, if your child has started talking already, it might be a nice idea to allow them to speak on the phone occasionally so that your child will have some time to get used to this new person, if only on a vocal level to begin with.

, For example, if your child is being uncooperative at mealtime, bedtime or when you go to the store, it's best not to invite your new partner over. This is because again, depending on the child's age, they will associate the meeting of this new man with times they find distressing and may act up in the future when your new partner makes an appearance. However, if you go to the park or the play house, the child will be at ease, in a social environment where the meeting of people is somewhat the norm, making the introduction something that's associated with fun.

, Most children don't understand relationships between men and women, particularly in the early years, so there is no need to complicate matters by explaining. If your child is older and does understand relations between men and women, still consider calling him a friend while your child gets used to him being around.

, Limit physical contact between you and your partner around the child and keep the nights he stays over to a minimum. Remember, it has only been you and your child together for as long as he/she remembers and the new partners involvement in both your lives can make the child feel insecure, especially if they think that their 'time with mommy' is being compromised.

, That way he can strike the conversation to a great start with something that interests your child.

"
"
Communicate with your family members through Facebook.,
Snapchat with your family members.,
Add your family members on Instagram.",How to Keep in Touch With Family2," Sign them up for Facebook if they don’t have an account already. Check their profiles every so often to see if they’ve uploaded any new photos or posted status updates. Comment on their posts and tag them in things you think they’d find interesting.Download the Facebook app on your cell phone so you can get notifications anytime a member of your family messages you or comments on your profile.
Change your Facebook settings so you get updates whenever members of your family make a post.

, With Snapchat you can easily send videos of yourself at work, home, or out having fun to members of your family. Use Snapchat to check in on the everyday things you’re family is up to that you’d normally miss out on being away from them.Create personalized ""stories"" on Snapchat that only your family members can see. Upload your photos and videos to your story instead of sending them to each member of your family individually.
If you have a question or you need to tell a member of your family something, send a video over Snapchat instead of texting them. A video with your face and voice will be more personal than a typed-out message.

, Tag them in pictures you upload that you want them to see. Visit their profiles to see if they’ve uploaded any new photos and like and comment on their pictures to let them know you’re keeping up with their lives.


Make up a hashtag for your family to use on Instagram. When you upload a photo or video you want your family to see, use the hashtag in the description.

"
