headline,title,text
"
Embellish ordinary lampshades.,
Weave clever furniture covers.,
Make your own pillows and blankets.,
Lay out a macrame table runner.,
Outline a mirror or portrait.",How to Use Macrame in Home Decor2," Take a dusty old lampshade from dull to delightful with a simple macrame cover. These covers can easily be knotted to fit shades of different shapes and sizes, meaning any light in your home can benefit from a custom fit.Make your own DIY lampshades by knotting the cord around a wire frame that’s been shaped to fit over a lamp or ceiling light.Incorporate shells, beads or tassels to add complexity to your lampshades.

, If you’re unhappy with the look of your loveseat or recliner but aren’t in a position to buy a new one, some macrame accents may be just what you need to make you fall in love with your seating situation again. Drape an enchanting pattern over the back of the piece to give it a whole new decorative appeal.


You could even resurface a worn out seat or foot stool with a new handmade finish., Top your sofa or favorite easy chair with an assortment of throw pillows you designed yourself. Keep a cozy throw blanket or two handy for when you have company. Choose a softer fabric for your furniture accessories to ensure optimum comfort.You can use ordinary macrame cord for these projects or draw on recycled materials, like old t-shirts.
Create themed sets of blankets and pillows using different knotting patterns and color combinations.

, For long or spacious dining tables that look awfully empty, use a knit runner to break up negative space. You can then use the runner as a place to arrange flowers, candles or a centerpiece while leaving the place settings free for serving home cooked meals.Leave a long fringe on both ends of the table runner for an elegant drape.
Bring out your macrame table runner for springtime events or whenever you need to inject a little brightness and ornamentation into your dining area.

, Hide an uninspired frame with a tight macrame wrap. Textile frames provide a pleasant contrast to the focal point of the frame, and they go perfectly in homes decked out with rustic or vintage decor.Be sure to remove the glass and backing from the frame before trying to tie the cord into place.

"
"
Make hanging planters.,
Wrap a vase or candle holder.,
Create custom baskets.",How to Use Macrame in Home Decor3," This bohemian gardening solution is a hit among contemporary interior designers. The macrame weaves are shaped into nets to nestle lightweight planters in, then suspended from the ceiling at various heights. Hanging planters are a wonderful method of presentation for home gardening projects, and can also free up valuable space around your porch or patio.Hanging macrame containers aren’t just for plants—they can also be useful for tea lights, bird feeders, or even craft art and decorations.
Make sure the cord and knotting style you implement are strong enough to hold objects with a little weight.

, Give plain display pieces some much-needed flair by enveloping them in a weblike exterior. The macrame can cover the entire outside of the piece, or encircle the center in a sleek band. You’ll quickly turn old, outdated items into conversation starters.Wrap and hang unused glass bottles or mason jars to convert them into minimalistic miniature flower vases.The same thing can be done for bins, jars, kitchen storage canisters and any number of similarly shaped containers.

, Fabric construction can make almost anything more charming, including simple storage containers. Wind sturdy cord around a premade basket frame to give it a tight structure, or make the whole thing from scratch. When you’re done, you’ll have a quaint carrier perfect for holding fresh fruit, bath accessories or the daily mail.Use a firm type of cord that will be able to hold up to frequent handling while retaining its shape.Include handles to make your baskets easier to tote from place to place.

"
"
Purchase a length of cutout wire.,
Apply clear packing tape over the face of the mirror.,
Work the cutout wire behind a corner of the mirror.,
Run the cutout wire behind the mirror from the first corner to the opposite corner.,
Lift the mirror down gently.",How to Remove a Wall Mirror1," Cutout wire, also called windshield removal wire, is a high-strength braided steel wire that is used by auto body shops to repair windshields. It can be purchased from auto part stores either by itself or as part of a kit that includes convenient handles on either end of the wire. You will be working the wire between the mirror and the drywall, so you need a length of wire longer than the diagonal dimension of your mirror.;
, Doing this will minimize the amount of shards that will go flying in case the mirror breaks. Even if you plan to salvage the mirror for later use, this step is a necessary safety precaution. The tape's adhesive can be removed later with a solvent.

, Begin by stretching the wire tight and sliding it between the mirror and the drywall in any corner. Wiggle the wire back and forth to wedge it behind the mirror.

, Once the wire is wedged behind the mirror, work it towards the opposite corner. Using a slight back-and-forth sawing motion can keep the wire from getting stuck. As you work the wire towards the other corner, it will cut through the adhesive joining the mirror to the wall. It is strongly advised to have another person hold the mirror steady while you do this, so that it doesn't suddenly come loose.

, Once the cutout wire has sliced through most of the adhesive, you should be able to lift the mirror away from the wall. This process is likely to tear away some of the drywall paper, so expect to have to repair the wall later.

"
"
Push a drywall saw into the wall near the mirror's edge.,
Cut a perimeter around the mirror using the drywall saw.,
Lift the entire panel of drywall out of the wall.,
Clean the gypsum board and adhesive off of the mirror.",How to Remove a Wall Mirror2," This method of removing the mirror involves removing the entire section of drywall that it is glued to. This is the quickest and safest method to choose if you are renovating the room anyway and plan on replacing the drywall.

, With another person holding the mirror steady, cut the drywall around the mirror on all sides using the saw. The cleaner and straighter your cuts, the easier the subsequent drywall repair will be.

, Once you have cut all the way around the mirror, lift the entire piece of drywall with the mirror attached out of the wall and set it aside.

, If you plan on saving the mirror for later use, you will still need to remove it from the drywall and glue. The easiest way to do this is to lay the mirror down outside, and then use a hose to soak the drywall with water. After a thorough soaking, the drywall will soften and you can scrape it away easily.

"
"
Having trouble selling that gemstone you purchased ten years ago?,
The home has a wonderful floor program, lots of room, even a brand-new upgraded kitchen; so what's the trouble?,
Sometimes, home owners need a little help----prodding----in the correct direction to get a home marketed and do it in an affordable time frame.,
Here is where it would be good to have one of those television people come in and help you out a little bit.,
Certainly, presenting a clean house is actually imperative.,
Next, take a listing of each room in the house.,
Then, go to the coloring store and get a nice impartial paint color that accompanies everything and paint the home, yes the entire house, identical color.,
Using the walls painted and your style-specific bric-a-brac jam-packed safely away, go through the residence and change any outdated lights or cabinet hardware.,
If you are not replacing carpet, wash it and use a light airy home freshener allowing it time to defuse a lot of time before people arrive to view the house.,
In your home, clear the counter tops of all devices and unnecessary items you commonly store there.,
On the day of this showing, turn lights about in all the rooms and amenable the windows, if the weather conditions permits.,
Now, remember to start exercising .,
Remember, staging your property doesn't have to cost a great deal of money.",How to El Dorado Furniture Plans," You have to set the stage properly.;
, You have lived here decade and love the place. It's all the ""Just Right"" stuff in it to produce your family feel warm and also fuzzy: Your favorite paint hues, carpet, window treatments, and artwork.

, The problems begin if home owners can't understand why all people doesn't love all the work and also creativity they have put into their houses.

, Unfortunately, they are not available to everyone. So, maybe with a few tips, home owners can figure out on their own just how to correctly stage your house for a quick sale. A number of helpful hints might be all you need.

, Now before you get angry, I know the house is clean; it's not intended as an insult. Yet, you might be surprised how airborne debris under a bed, grease within the stove top hood, or animal dander can be so apparent to many. Remember, you have been living in your property for ten years, and the smells of your daily life are enticing to your family. So, start off your staging with a good springtime cleaning.

, Reach a complete stranger's shoes (one who doesn't need your same stuff) and ask the question, ""If I ended up being moving in here, where could I put my......In .? The best way to help others call at your home as a great get for them is to clear because your personal items out of the place as possible. Give them as much of an empty canvas as you can. Think of a great hotel room. Different people stay in a rooms day after day, and each believes is usually universal and the color design soothing. So, put away all those cute country ruffles, or this heavy dark Mediterranean pieces of furniture, and give the potential buyers an opportunity to imagine their own belongings within your space.

, Pick a color that will best enhances your new carpet color. I know Susie loves the girl's hot pink bedroom, nonetheless she will soon be transferring, so console her along with let her help pick the innovative paint. If you have used divider paper, go ahead and remove it, or perhaps if that is too time consuming, see whether you can paint over it.

, Just as before, go for something universal that could fit any style.

, Pick up all debris that might be on the carpets, for instance cat toys, plant trash, or magazines and classifieds. Hide all extension cords as well as stereo wires.

, Make the your kitchen seem larger buy doing away with refrigerator magnets, coffee planting containers, or items usually placed on the windowsill

, Fresh air and light are good selling points. You may want to decide to put higher wattage bulbs inside your light fixtures, so it brightens the surrounding more. Our sense of smell may be the one we most often recognition, so try baking snacks and let the aroma waft in the house. Or put the saucepan on the stove top rated and simmer some apples plus cinnamon.

, life to your home. A classic vase of flowers on the dining area table or some bright colored place mats adds warmth. Lighted along with in a bathroom add the proper ambiance.

, A little paint, some bright colored flowers, removing clutter; along with your home can make a great initial impression, which will insure you receive the best price and the simplest sale.

"
"
Wrap furniture and items with lights.,
Create a photo display with strung up lights.,
Make easily movable lighting with large bulb lights.,
Arrange string lights in interesting shapes.,
Write out messages with string lights.,
Decorate your bed with lights.,
Manage electrical cords.",How to Use String Lights for Home Decor1," Everyday household items like mirrors, bookshelves, ornamental baskets, and so on, can be easily dressed up with lights. Simply drape or wrap the lights on the object, or attach the lights in place with things like adhesive hooks, pushpins, and tape.Be careful when using tape to attach your lights to a finished surface, like wood, a painted wall, and so on. Some tapes may damage finished surfaces.
You can turn your nightstand into a combination nightstand/nightlight by wrapping lights around it.;
, String up lights between adhesive hooks, nails, or a similar kind of hanger. After the lights are in place, attach photos in between lights with clothespins to make a string light photo display.If you aren't ready to invest in picture frames, this is an inexpensive and charming way of displaying your favorite pictures.

, Large bulb string lights are usually smaller than a traditional light bulb, but the bulbs are about the size of a child's fist. These easily add a classy, glitzy, slightly antiquated atmosphere to virtually any space. Drape large bulb lights for furniture or fixtures (like sills, ledges, and so on) to create inexpensive, enchanting lighting.If you like variety, this technique might be perfect for you. You can easily move large bulb string lights around your home whenever you feel like a change.
You should be able to find this style of light at most big box stores like Walmart, Target, and so on.

, Arrange pushpins or adhesive hooks on a wall in the outline of a shape, like a tree, a cloud, snowman, or whatever you desire. After that, wind your string lights around the pushpins or hooks so the lights take the shape of your design.When using pushpins, try to use as few as possible. Using too many may leave behind unsightly holes in your wall when you take them down.
Use different colored strings of lights to highlight certain features, or to give color and definition to your string light designs.

, Lights that are more flexible than your average string lights, like tube lights, are preferred for message writing. More flexible lights will be easier to write messages with.Use pushpins or adhesive hooks to outline your message on a wall. Wind your string lights around these hangers until the lights spell out your message.
If you're worried the pushpins might do too much damage to your wall, use a thin piece of board as a mount and use pushpins, nails, or a similar hanger to outline the message. Wind the lights around the hangers, then attach the board to a stud.

, If you have a canopy, wrap the canopy frame with lights and allow the ends to trail down into the canopy fabric. Even if you don't have a canopy, you can wrap the corner posts of your bed to give cozy, gentle glow to your bedroom.To create a unified color scheme, you may want to match the color of lights that you string up with your comforter, blankets, and so on.

, Especially if you plan on using a few strings to decorate, string light cords can quickly get out of hand. Gather together multiple cords together with zip ties and binder clips. Use adhesive wall hooks to collect together and manage wall strung lights.


Even gathering together a few separate cord ends can give your light decorations a more tidy appearance.
Loose cords can easy become a dangerous tripping hazard. What's more, if you've used wall hangers for your lights, these may do damage to your wall if yanked out suddenly.

"
"
Cover branches or twigs in string lights.,
Make a wine bottle string light lamp.,
Make small shades for string lights.,
Mix string lights with trinkets in a glass vase.,
Create DIY flower lights.,
Make giant candy lights.,
Craft a light buddy from a milk jug.",How to Use String Lights for Home Decor2," Even on a quick walk in the park or nature, you'll likely find a few branches or twigs with character. Bring these home and clean them lightly with a damp rag and warm, soapy water. Allow the branch to dry, then:


Use a hanger (like an adhesive hook or nail) to mount the branch to a wall. Alternatively, you could stand your branch up in a corner, in a coat rack, in a large vase, or so on.
Wrap the branch in string lights to create a natural, unique, and inexpensive home string light decoration. You may want to hold lights in place with hot glue or a sturdy staple.

, A simple wine bottle string light lamp can be made by feeding the loose end of your lights into the bottle until it is full. Keep the plug on the outside of the bottle so you can plug it in when you're finished.


You can create different colors in your bottles by mixing different colored lights to the bottle. You can also add tissue paper or a transparent, glossy kind of wrapping paper to the bottles to create this effect.
Short string lights with battery packs are excellent for making this kind of craft. Your local craft or hardware store should carry these kind of lights.

, Paper cups with theme designs on them are perfect for making string light lamp shades. Use a utility knife to cut a small X into the bottom of the cup. Push the light through the X-slit to attach the paper cup shade in place.


Only use LED lights with this craft idea. Incandescent lights can generate enough heat to become a fire hazard near paper products.
You can further dress up your cups by gluing paper with interesting designs to the outside of the cups., This is a great way of making a festive lamp for a special occasion. Frequently, this design uses Christmas ornaments mixed with string lights in a vase, but you can add whatever you please. Some examples of festive lamps you might consider making include:Easter eggs and miniature rabbits mixed with lights.
Shamrocks, gold coins, and other St. Patrick's Day trinkets with lights.
Tissue paper in the color of your home team, a home team pennant, other small home team paraphernalia, and lights.

, With a pair of scissors, cut cupcake wrappers in the shape of simple flower petals. You might want to flatten the wrapper first and use a pencil to trace a flower petal design. After that, use a utility knife to cut a small X in the center of the petal design.


Gently Insert a light into each X-shaped slit in the center of your cupcake wrapper petal design.
By layering two petal cutouts and pushing a single bulb through both, you can add an extra pop of color to your lights.
LED lights should be used for this design. Incandescent string lights may generate enough heat to catch paper on fire., Acquire semi-transparent, shiny wrapping paper or a sturdy, colored cellophane like material. Cover a section of your string of lights with a cylinder of this paper and tie off the ends with twist ties. You may need to bunch up the paper at the middle to give it the appearance of a giant, lit up hard candy wrapper.Avoid using incandescent lights for this idea, as they may generate too much heat and melt the paper or cause it to catch fire.

, This is a great craft for kids. Take a clean, empty milk jug and use markers to draw a face onto the front of the jug. Feel free to add more features to your light buddy, like string for hair at the top of the jug, buttons for eyes, and so on. Then insert string lights into the jug. Be sure to leave the plug end accessible.Most special features can be added to your light buddy with hot glue or a suitable general purpose glue.

"
"
Wrap seasonal items in lights.,
Tie colored ribbons to string lights to coordinate colors.,
Hang a net of lights in front of displays.",How to Use String Lights for Home Decor3," This technique works great no matter what season it is. Lawn ornaments, like flamingos and garden gnomes, can be bordered or wrapped with string lights to create a mystic garden. Unused wire wreaths can be wound with string lights to make a dazzling display.Get creative with your seasonal decorations. Even decorative jars can be turned into fairy jars. All you need to do is insert some lights.At a family reunion, you might line the underside of tables with lights to give a soft, relaxed, diffused glow to the scene.

, Many kinds of string lights are white in color, but even colored light can be integrated better with your existing color scheme. Simply tie ribbon that matches the color scheme of your room in between lights.For an extra dash of style, why not tie a decorative bow? You could also add suitably colored streamers or tinsel to the spaces between lights.

, Wall decorations, like pictures, curio cabinets, and knickknack shelves are perfect to either have a net of lights in front of or behind. This can give a kind of underwater or otherworldly appearance to your displays.


Hang two separate lines of plain string or twine above or behind your display. Pushpins, adhesive hooks, and nails work well for hanging.
Run your string lights between the two plain strings, allowing plenty of the string light to hang in a loop below the plain string.
Repeat this process for another row of lights. The bottom of your first row and top of your second should be roughly the same height."
"
Make magnets with old earrings.,
Add an old earring to a decorative box.,
Use old earrings as charms for a mobile.,
Add earrings to the ends of a table runner.,
Frame old earrings.",How to Reuse Jewelry for Home Decor1," If you have old earrings that are broken, or ones you don't wear anymore, you can turn them into magnets. Simply buy magnet backs at a local craft store. Small disc magnet backs work best for this project. Superglue the magnet backs on your earrings and then place them on your fridge to spruce up your kitchen.You should use pliers to remove any wires or backs that are still on the jewelry.
This works best on larger jewelry. Small earrings, like gold balls, may look awkward glued to a magnet back.;
, If you have any larger earrings, these can be glued to a decorative box. If you have a decorative box sitting out on a mantel or elsewhere in your home, it may look a little dull. Try to add a little extra decoration by supergluing an earring to the box.If you have a lot of earrings you no longer use, glue a lot of them to a decorative box. You can try to make a design, like a heart shape, or simply scatter jewels all over the front of the box.

, If you have a mobile hanging in your home, enhance it with earrings. Earrings can be glued or tied to the strings of a mobile. They can also be glued to hanging pieces of a mobile to give them extra flare. Earrings can make a run-of-the-mill mobile sparkle in your home.For example, if you have a mobile of the sun, moon, and stars, superglue shiny earrings to the hanging pieces. This will make the cosmos shine a little.

, If you have a fabric table runner and earrings with the wire still in place, you can add some fringe to the edge of your runner. Take a series of old earrings and feed the wire end through either end of the runner. This will give your runner a fun, somewhat bohemian fringe.If you don't have a table runner, but do have a lot of old earrings, consider springing for a inexpensive fabric runner at a department store. A somewhat dull runner will be brightened up if you decorate it with earrings.

, Stop by a local department store or art store. Pick up some picture frames that have backs wrapped with linen. Then, remove hooks and wires from old earrings with pliers. You can then hot glue the earrings onto the linen, creating fun, decorative frames with old earrings.You can also use other old items, like old postcards or birthday cards, on the back of your linen if the earrings dull on their own. You can make a fun collage using picture frames, old jewelry, and other supplies.

"
"
Use a necklace chain on a lamp.,
Make a chandelier using broken necklaces.,
Wind old pearls around a vase.,
Frame old necklaces.",How to Reuse Jewelry for Home Decor2," If you have a lamp that turns on and off when pulling a chain, you can spruce up the chain with an old necklace. You can try weaving an old necklace around the existing chain to attach it. You can also snip off most of the existing chain with pliers, leaving only a small end sticking out, and then glue one end of the necklace to the end of the old chain.Use industrial strength glue to secure the necklace to the chain. This will work best., Stop by a local thrift store, craft store, or department store. Get a large, circular ring, such as a wire ring you would use for a sewing project. You can then make a chandelier by stringing old necklaces around the ring. Attach some wires or strings to hang the object from your ceiling when you're done.Some necklaces can be tied to the wire ring. However, things like gold and silver chains will probably need to be glued.

, Pearls can make an elegant decoration, and look particularly striking on a vase. Remove pearls from their existing string and insert them into light-gauge wires. You can do this by cutting off any snaps or holders on the edge of the string of pearls. Then, remove the pearls with your fingers. Wrap the wire around a vase for an attractive embellishment., Cover the back of a picture frame in decorative cardboard from a craft store. Then, hang an old necklace over the cardboard, so the pendant hangs halfway down the frame. You can then frame the cardboard and hang up your new decoration in your home.Make sure to pick decorative cardboard that matches the color of your necklace.

"
