headline,title,text
"
Arrange a group of chocolate foil tart cases on a baking tray.,
Melt the chocolate.

,
Drizzle the chocolate into each foil tart case.,
Turn each foil case around to coat the sides with chocolate.,
Place the tray into the fridge for half an hour, or until the chocolate cases set.

,
Remove the foil tart cases by gently levering them off, or tearing them if needed.

,
Fill.,
Finished.

",How to Make Chocolate Cases,";
,, Use a spatula or the back of a large spoon.

, If there is any excess chocolate creating bumps, simply spoon it out with a teaspoon and place in another case.

,,, They are wonderful filled with sweet combinations such as:


Berries
Strawberries and cream
Cold custard
Apricot halves, etc.

,"
"
Take 100 grams of cocoa beans and spread them on your roasting pan.,
When the beans have cooled, put the cocoa beans in a plastic bag.,
Pour the beans into a bowl and gently direct the hairdryer over it.,
Figure out the amount of chocolate you would like to end up with (100 grams is a good starting point).,Add the sugar to the spice grinder and grind until it is a superfine powder.,
Add in the nibs and grind for about 5 minutes.,
When the chocolate is refined as much as possible, add in spices.,
Heat up your mortar and pestle by placing it in a warm microwave for a few minutes.,
Taste the mixture every 5 minutes or so.,
Melt the chocolate to be tempered at 110 °F (43 °C).,
Eventually, the chocolate will take a sludgy consistency.",How to Make Chocolate from the Bean On," Roast for 5 minutes at 400 °F (204 °C), and then for 5-10 minutes on 250 °F (121 °C). At first, the smell will be very acidic and vinegary, but when your kitchen smells like brownies you know the beans are done! Take the beans out and let them cool.
, Seal the bag and crush the beans with a cast-iron skillet or rolling pin. Don't be gentle; the hull (outside) of the bean needs to be separated from the nib (yummy inside)., Agitate the bowl slightly, either by stirring with your hands or shaking the bowl. IF you have to hairdryer at the right distance, the hulls will fly right out of the bowl! Check the nibs carefully to make sure the hulls are completely removed., A 100 gram batch of 60% dark chocolate requires 60 grams of nibs and 40 grams of sugar.,, If your grinder cannot take 5 minute at a time, grind for about one minute and let the grinder cool down before starting it up again. At a certain point, the cocoa butter will be released, creating a thick, tar-like appearance. At this point, you need to scrape off the mass that is stuck to the side and bottom of the grinder. The grinding is done when the mass flows easily., This step is optional., Add in your chocolate after the mortar and pestle is heated and grind away!, When it tastes done, you know it's done! The next step is optional but is very recommended., Take about 2/3 of the total batch and pour it on to the marble slab. Fold and agitate the melted chocolate with the scraping tools, ensuring that no lumps are forming., When it does, pour it back into the rest of the batch and mix. At this point, you can now pour it into molds. Enjoy!"
"
Clean your fireplace, just so you won't have any ashes in your s'mores.,
Arrange the graham crackers and the chocolate on a large cookie sheet.,
Put the marshmallow on a roasting stick, and hold the marshmallow a few inches above the flames.

,
When one side of the marshmallow turns a light golden brown, or however dark you want it, rotate the marshmallow.,
When the marshmallow is a nice light golden brown, put it on the chocolate, and mash it with the other graham cracker.

,
Finished.

",How to Make Indoor S'mores,";
, Multiply the number of people by 3, or just ask everybody how many they want.

,, Repeat until all of your marshmallow is as dark or golden as wanted.

,,"
"
Add the chocolate to a microwave-safe bowl.,
Add the sweetened condensed milk to the melted chocolate.

,
Stir chocolate until smooth.

,Add the vanilla and stir until smooth

,
Lay out the graham crackers on a clean surface.

,
Spoon 1 tablespoon of the melted chocolate mixture onto each graham cracker half.

,
Spread the chocolate mixture evenly on graham cracker half.

,
Top 1 graham cracker half with 8 to 9 marshmallows.

,
Press marshmallows gently to help them stick to the chocolate mixture.

,
Top with the marshmallows with the other graham cracker half.

,
Repeat until all the graham crackers are filled with chocolate and marshmallows.

,
Wrap each s'more with plastic wrap and store at room temperature.

,
Finished.

",How to Make Make‐Ahead S'mores," Microwave until the chocolate softens and just starts to melt. Use the microwave's ""melt chocolate"" cycle, if it has one.;
,,,,,,,,,,,,"
"
Melt the butter in a large saucepan.,
Add the marshmallows.,
Combine the two cereals.,
Add and fold the cereal in the marshmallows.,
Allow the mixture to cool.,
Cut the treats into slices.,
Finished.

",How to Make Fruit Loop Rice Krispie Treats," Over a low heat setting, melt the butter to where it is nearly all liquid.;
, Combine and stir the butter and marshmallows until everything is melted thoroughly. Remove the pan from the heat.

, In a large mixing bowl, stir the Fruit Loops and Rice Krispies together.

, As you stir, it may become difficult to coat the cereal; that's normal.

, Remove the mixture from the saucepan and transfer it into a greased pan.

, Many people prefer to cut Rice Krispies treats into squares, but others prefer to cut in slices.

,"
"
Coat a baking pan with oil and powdered sugar.,
Zest the lemons.,
Grind the zest with the granulated sugar.,
Juice the lemons.,
Add water and gelatin to the lemon juice.,
Combine a sugar syrup mixture.,
Bring the sugar syrup to a boil.,
Mix the hot syrup and food coloring into the gelatin mixture.,
Spread the lemon marshmallow into the pan.,
Dry the marshmallow.,
Dust the marshmallow with powdered sugar and flip it onto the cutting board.,
Cut the marshmallow into pieces.,
Coat the marshmallows in powdered sugar.,
Store the marshmallows in an airtight container.",How to Make Lemon Marshmallows," Get out a 9-inch (23-cm) square baking pan. Dip a pastry brush in some vegetable oil and spread it along the bottom and sides of the pan. Place 1 cup (125 g) of powdered sugar into a small, fine mesh sieve. Dust enough of the powdered sugar to completely coat the pan. Tap out the powdered sugar that doesn't stick to the oil.You won't need to use all of the powdered sugar. Just set the sieve aside since you'll need to dust more powdered sugar later.
You could also spray the pan with cooking spray instead of spreading it with vegetable oil.;
, Wash 4 medium lemons (about 1 pound or 453 g). Use a vegetable peeler to peel away the zest in large strips. Avoid peeling so deeply that you also get the white pith. If you do, just use a small knife to trim away the pith. Set the lemons aside and roughly chop the strips of lemon zest., Put the chopped lemon zest into a small food processor along with 1 1/2 cups (300 g) of granulated sugar. Blitz the zest and sugar for one to two minutes. The zest should be finely ground and combined with the sugar. Set the mixture aside., Cut the 4 lemons you peeled in half and juice them. Strain the juice through a mesh sieve to remove any pulp or seeds. You'll need to get 1/2 cup (120 ml) of lemon juice. Pour the juice into a large mixing bowl., Pour 2 tablespoons of water into the bowl with the lemon juice. Sprinkle 2 ounces (56 g) of powdered unflavored gelatin over the liquids. Stir the mixture a little so all of the powder is touching the liquid. Set the lemon-gelatin mixture aside to soften.You'll probably need four envelopes (1/4-ounce each) of unflavored gelatin.

, Place a 3 to 4-quart saucepan on the stove and put the ground lemon sugar into it. Add 1 cup (323 g) of light corn syrup, 1/4 teaspoon of salt, and 1/2 cup (120 ml) of water. Stir the mixture until it's combined., Turn the heat on to medium and stir the sugar syrup until it dissolves. Once the sugar is dissolved, stop stirring and keep heating the syrup until it boils and reaches 240 degrees F (115 C) on a candy thermometer. Turn off the heat.Don't worry if the syrup foams up as it reaches temperature. You may just need to turn the temperature on the stove down a little.

, Place the bowl that has the gelatin into the base of a stand mixer and turn the mixer on to low. Slowly pour the hot syrup into the side of the bowl so it gradually mixes into the gelatin. Turn the speed up to high, add 1/4 teaspoon (about 30 drops) of yellow food coloring, and beat the mixture for about 5 minutes so it becomes marshmallow.The marshmallow will become thick and fluffy once it's finished beating. If you turn off the mixer and lift a beater up, the marshmallow should make a thick ribbon when it falls back into the bowl.
If you want a brighter yellow color, you can add more yellow food coloring.

, Scoop the marshmallow into the prepared pan. Dip your fingers in water and use them to spread the marshmallow evenly in the pan.Don't worry if the marshmallow is very sticky. You may just need to wet your fingers down a few times so you can smooth the marshmallow.

, Set the pan of lemon marshmallow aside. Keep it uncovered and let it sit at room temperature for at least four hours (or overnight). The marshmallow will dry out so it's not sticky anymore.Drying the marshmallow will make it easier to handle and cut.
Never cover the marshmallows with plastic wrap since it could fall onto the marshmallows and stick.

, Once the marshmallow is dry to the touch, dust a cutting board with some of the powdered sugar. Run a rubber spatula around the sides of the marshmallow in the pan and flip it onto the cutting board. Dust the top of the lemon marshmallow with more powdered sugar., Dip a pastry brush in vegetable oil and brush it along a long knife. Dust the knife with powdered sugar to keep it from sticking to the marshmallow. Cut the marshmallow into 8 strips. Turn the pan 90 degrees and cut another 8 strips so you end up with 64 squares.You may need to brush and powder your knife once or twice as you're cutting the marshmallows.
If you want larger marshmallows, just cut 6 strips instead of 8. You'll end up with 36 larger marshmallows.

, Dust the marshmallows with powdered sugar so they're coated on all sides. Gently shake or brush the excess powdered sugar off of each marshmallow.Coating the marshmallows will prevent them from sticking to each other.

, Lay a sheet of wax or parchment paper in the bottom of an airtight container. Place a single layer of the marshmallows on the paper and top it with another sheet of the paper. Arrange another layer of marshmallows and paper until you've stored all of the marshmallows. Store the marshmallows at room temperature for up to one month."
"
Whisk together only 1/2 of the cold water with the 2 packets of unflavored gelatin powder.,
Before you start to mix anything else, spray your peeps mold pan and set that aside as well.,
Heat the mixture over medium heat until it reaches 240° F.  Then remove it from the heat.,
Let the peeps sit for 10-15 minutes.,
Serve and enjoy!",How to Make Homemade Peeps," After 2-3 minutes of whisking, set the bowl aside.
, Find a medium-sized bowl and mix the rest of the 1/4 cup of water, 1/2 cup of light corn syrup, 1 pinch of salt, and the 3/4 cup of white sugar., Put it back into the medium-sized bowl and continue to mix (use a mixer)this time you're going to add the mixture of cold water and the 2 packets of gelatin powder together, set the mixer on high and mix for 10-12 minutes, make sure to mix until the mixture is lukewarm and fluffy. take a spoon and fill up the peep molds. (Or if it's easier, use a piping bag if you're going to use a piping bag make sure to scrape the mixture into the piping bag immediately, then fill the molds)., After letting them sit, gently and carefully remove the peeps. Use the 1/2 cup of colored sanding sugar to roll the peeps in. To add faces use and melt the 1 tablespoon of chocolate chips, after melting the chocolate chips put the melted chocolate into a small plastic bag, use scissors and cut a small piece off the corner of the bag, (Use the corner of the bag to make the peep's face)., A batch of homemade peeps make great Easter/Christmas gifts! Give a thumbs up if it helped!"
"

Try a different flavored graham cracker.,
Purchase sandwich or waffle cookies.,
Use your favorite cookie.,

Use a high-quality chocolate.,
Slice candy bars.,
Use your favorite spread.,
Include fruit curd.,
Spread a nut butter.,

Offer a variety of marshmallows.,
Use flavored or homemade marshmallows.,
Spread marshmallow filling.,
Slice fresh fruit.,
Candy some bacon.,
Include toasted coconut or spices.,
Arrange the base and filling or chocolate bar.,
Heat the marshmallow.,
Sandwich the s'more.",How to Make Gourmet S'mores," Most s'mores are made with plain or honey graham crackers, but using a different flavor of graham cracker is one of the easiest ways to make a fancy s'more. Buy one of these flavored graham crackers to use as a base for your s'mores:

Cinnamon
Chocolate
Vanilla
Chocolate chip;
, If you can't find graham crackers or want a different base for your s'mores, buy classic sandwich cookies. Just twist apart the cookie and sandwich the toasted marshmallow and any fillings between the cookie lids. You can also use thin waffle cookies for a slightly caramelized flavor.

If you'd like a similar flavor to graham crackers, try using digestive biscuits/cookies.

, Bake a batch of your favorite kind of cookie. Try to make the cookies spread a little as they bake so they come out thin. Or try mixing and matching cookies so you have two different types of cookie for each lid of the s'more. Consider using:Chocolate chip cookies
Peanut butter cookies
Gingersnaps
Oatmeal raisin cookies

, Instead of using the standard milk chocolate, use a gourmet chocolate that contains more cocoa solids. Look for a bittersweet or semisweet chocolate bar. For something even more sophisticated, try:White chocolate with mint
Salted caramel filled chocolate bars
Cocoa nib chocolate bars (for a little crunch)
Cappuccino or coffee flavored chocolate

, You can always use your favorite candy bar as the chocolate in s'mores. To make it easier to eat, chill the candy bar in the freezer for a while and then slice it in half. Lay the halves of the candy bar on your cookie or cracker base.You can use peanut and caramel candy bars, candy bars with nougat or whipped marshmallow, or even peanut butter cup candy.

, Substitute your favorite dessert spread for a truly gourmet s'more or spread it on the cracker underneath the chocolate bar. Chocolate hazelnut spread is an easy way to upgrade basic s'mores. You can also use:Dulce de leche or salted caramel
Cookie butter (speculoos butter)
Candy bar peanut butter

, For a really unique s'more, you can leave out the chocolate and use a fruit curd instead. Spread a few spoonfuls of lemon, orange, or raspberry curd on your base. You can still top it with a marshmallow. Or if you enjoy the flavor of citrus and chocolate, just spread the fruit curd on the cracker underneath the chocolate bar.For example, spread lemon curd on a graham cracker. Top it with a toasted marshmallow for a s'more that tastes like lemon meringue pie.

, Nut butters are a great alternative or addition to chocolate. They're also great if you're looking to cut back on some of the sugar in traditional s'mores. Just spread a layer of your favorite nut butter over the cookie or cracker base. Try almond, hazelnut, or peanut butter.Nut butters also taste great when you pair them with fruit (like bananas).

, More stores are carrying unusual marshmallows, so buy several and try out different textures and flavors. You may be able to find square marshmallows which are perfect for completely filling standard graham crackers. Or pick up toasted coconut-coated marshmallows for a little chewy texture.

You can probably find seasonal flavors, especially in cooler weather. For example, you might find pumpkin spice or gingerbread flavored marshmallows.

, Several gourmet markets sell flavored marshmallows or you can make them at home to control the flavors. Try simple flavored marshmallows (like chocolate or strawberry) or make a unique flavor combination (like bourbon vanilla).Keep in mind that some homemade marshmallows may be lighter or fluffier than commercial marshmallows. They may toast faster, so keep an eye on them when you're heating them.

, For a really easy way to include marshmallow, just spread marshmallow filling over your cracker or cookie base. This works well if you don't have access to a heat source for toasting marshmallows.

Marshmallow filling will also help other loose toppings stick (like chopped nuts or sprinkles).

, Include a sweet fresh flavor by slicing and adding fresh fruit. You can thinly slice strawberries or bananas to place on the s'mores. Consider leaving fresh berries whole and arrange them on the marshmallow or filling.You can also spread a little fruit jam or roasted fruit over the graham crackers or cookie base.

, To add a smoky sweet flavor to your s'mores, candy a few strips of bacon. Lay the bacon on a baking sheet and rub some brown sugar over the strips. Bake the bacon in a 375 degree F (190 C) oven for 15 to 25 minutes. The bacon should look glazed and crispy. Set the candied bacon on paper towels and let the bacon cool completely before you put it on your s'mores.The candied bacon may take longer to cook if you're using thick-cut bacon.

, Sprinkle a little toasted coconut over the chocolate, spread or filling in the s'mores. This will help it stick. The coconut will give a slightly chewy or crisp texture depending on how toasted it is. You can also sprinkle a dash or two of your favorite spices.For example, add a sprinkle of cinnamon and cayenne for a slightly spicy s'more. Or sprinkle some ground ginger if you're using a citrus or fruit filling.

, Lay your cookie or graham cracker bases on a serving plate. Spread any fillings you're using over the cookie or cracker bases. Set any chocolate bars or fruit on the filling or base., You can toast the marshmallow over a low fire or place it in the microwave. Heat the marshmallow on low heat until it softens and puffs up. Transfer the marshmallow off of your toasting stick or from the microwave and onto your cookie or cracker base.

If you're using the microwave, heat it for 5 to 10 seconds.

, Place the top cookie or graham cracker base over the warm marshmallow. Press it down to sandwich all of the s'more ingredients together. This can also help melt the chocolate, if you're using a bar. Enjoy the s'more immediately."
"
Before you start, make sure that were you are working is clean and clutter free as you will need counter space.,
To prep, place a cookie sheet lined with parchment paper under your cooling rack.,
To start, turn your oven on to a low flame.

,
Next, hold your skewer with the marshmallow over the flame, slowly turning it to roast it evenly.

,
After the marshmallow is a light gold, place it on the half of the gram cracker that has the chocolate on it and fold the other half of the graham cracker over the marshmallow.

,
Place the s'more on the cooling rack and lay a heavy plate over it to keep it from rising.,
Once the water comes to a boil, carefully place the second small pot filled with the melting chocolate in the water.,
Once the chocolate is smooth, take it off the heat and bring the pot over to the s'more.

,
Remove the plate from the s'more and slowly pour the chocolate over it.,
Repeat for as many s'mores at you need.,
Finished.

",How to Make Chocolate Covered S'mores,";
, Lay your graham crackers and chocolate out so that it’s easier to place the marshmallow on it later.

,,,, While it is cooling, fill the large pot with water and place it on the stove with a medium-high flame.

, Caution, place the pot carefully as if the water spills over it will burn. Continually mix the chocolate so that it does not burn.

,, The s'more should be flat as the plate was weighing it down. Make sure to pour the chocolate in the center of the s'more to spread it evenly. The extra chocolate that drips off will go onto the parchment papered cookie sheet.

, If you are making a group of s'mores, it will be easier to make them all first then melt the chocolate to pore over. Leave the s'mores on the cooling rack until the chocolate has hardened.

,"
"
Melt the butter in a large saucepan.,
Add the marshmallows.,
Add and fold in the cereal.,
Set the Rice Krispies.,
Cut the treats into squares.,
Form them into ""cinnamon roll shapes"".,
Make the frosting.,
Spread the frosting over the Rice Krispies.,
Garnish the Rice Krispies.",How to Make Cinnamon Roll Rice Krispie Treats," Over a low heat setting, melt the butter to where it is nearly all liquid. Add the molasses, cinnamon, and salt.;
, Combine and stir the butter and marshmallows until everything is melted thoroughly. Remove the pan from the heat and stir in the vanilla extract.

, As you stir, it may become a challenge to get the cereal coated.

, Spread the mixture in a 9""x13"" greased baking dish. Use a greased spatula to quickly evenly spread it around.

, Use a sharp, clean knife to cut them into even squares.

, Cup your hands and gently round the edges of each square into a circle.

, Beat the ingredients with a hand or stand mixer.

, Use a spatula or the back of a spoon to evenly spread it around.

, Use a pinch or two of cinnamon and evenly sprinkle it around.

"
