headline,title,text
"
Identify your strengths, weaknesses and likings for a job.,
Select your job where your strengths are used to the maximum extent.,
Perform your job honestly and sincerely.,
Work hard with.,
Keep learning new things.,
Don't expect large miracles in your job.,
Don't compare your performance and returns with others.,
Get organized and stay organized.,
Get to personally know the types of people you work with.,
Take a few occasional breaks during the day.,
Limit processed foods and drinks, including coffee.,
Develop a positive relationship with your job.",How to Increase Job Satisfaction," Knowing what you're good at (and thereby not good at) may lead you on a path to knowing where your skills may lead you best.;
, Don't select a job in which you are weak. Your liking for the job is utmost important to get higher satisfaction.

, Take the time to perform all your job duties to their fullest.

, There is no replacement for this.

, Although you may think you know everything there is about a job, there's always something new to learn. Don't just skip out on meetings or training classes just because you know everything there could be to the job. There may just a be a tidbit of information you may have forgotten, and the course may be only a small bit valuable.

, Be patient and wait for your job to finish before handing in a resignation letter. Don't expect returns immediately for your job done. Keep patience.

, You have got your own brain and efforts.Go on working till you get maximum satisfaction.Of course every one has his own limitations.

, Jot down a few notes of what you need to get done during each day, in order of importance.

, This will help you adjust to understanding potential conflicts in your day.

, Relax! Your life will mean more than the work. You'll feel refreshed, knowing that you'll get the work done later while still being productive.

, If you tend to eat ""junk"" food, your body will establish this ritual and make you feel like you yourself are ""junk"". Add good/healthy foods and you'll achieve a good working relationship.

, Think of your job as an adventure. Stay positive for the positive aspects of any job you partake to doing.

"
"
Identify your concentration weaknesses.,
Plan and prioritize your activities.,
Remove distractions and stress.,
Take breaks to refresh and refocus.,
Set up a flexible routine.,
Reward yourself.,
Practice, practice, practice.",How to Improve Concentration1," Consider what makes it difficult for you to concentrate or focus your energy on a particular activity, subject, or problem. Once you’re aware of your weaknesses, you’ll be able to proactively focus your energy.


There are many different factors that may affect your ability to concentrate. The Internet is a major source of distraction for many people. Other examples are email, phone calls, children, and chatty colleagues.
Poor sleep and nutrition and not getting enough exercise also affect your ability to focus on one activity. A recent study from Harvard University showed the relationship between exercise and the ability to concentrate.;
, By actively prioritizing what you need to do and forming a plan around it, you will be able to successfully focus your concentration on one task at a time.


Make a list of your activities and rank each task by its importance. This list acts as a visual cue to you and your brain on where your focus should lay at any given time. If you find your mind wandering, you can always revisit the list.
A helpful hint is to allot a specific amount of time for each activity. Every person can concentrate on one task for approximately 50 minutes.Scheduling and prioritizing your activities around this will help you to successfully concentrate on one task at a time. For example, if you need to answer emails, spend 50 minutes on the task in the morning and then move on. You can always schedule another block of time for email later in the day., Avoiding multitasking and constant sensory input will significantly help you direct your concentration to one particular activity.


Distractions come from different sources including the Internet, email, the telephone, or even other people. Shut down all non-essential electronics and, if you can, shut your door and tell family members, friends and colleagues to not disturb you unless it’s an emergency.
Eliminating anything that causes you stress and makes your mind wander is also important to focusing your energy. Stressful surroundings are one example. Make sure you are in an atmosphere conducive to concentration: find a comfortable place to sit, light your space properly to stimulate the brain, and practice good posture to keep your blood flowing. These factors will help you remain alert and focused on your task., By splitting up your tasks into workable parts, you automatically set up time for short breaks. Pauses will help you to refresh your mind and body and also prepare them to refocus on a specific activity.


A short walk is an excellent way to take a break. It gets you away from your task, circulates your blood and gets oxygen to your brain, lets your mind wander, and helps you relax.Feel free to push beyond a scheduled break if you like. It is one way to build mental stamina. But remember that you will need to take a break to successfully refresh yourself and your mind.Setting aside “worry” or “wander” time is also important. Give yourself a set time every day to let your mind deal with any problems you may have or just to do nothing. Having these types of breaks to recharge is as important as the small breaks you take between tasks.

, Having a routine that you can amend as needed is another cue to yourself and your brain to concentrate on one task or activity.


Be flexible in this routine to accommodate for changing situations and interests. Flexibility will help you relax and keep you from burning out.

, Another technique to help you concentrate is to focus is by rewarding yourself. For example, you might allow yourself to go to lunch with a friend for successfully concentrating on emails or writing four pages.

, Remember that you’re learning a new skill that requires a lot of practice to master it.


Make sure to place your full concentration on only one task at a time. If you find your mind wandering, you can use the “be here, now” technique to refocus. Whenever you find yourself focusing on more than one activity or thought, gently repeat to yourself “be here, now” until you can refocus your concentration.If you find it difficult to refocus after this, move on to another activity. Your brain may just need a change. After a certain period of time with one activity, people are better able to concentrate on a different task."
"
Learn about meditation.,
Prepare for meditation sessions.,
Develop your daily meditation practice.",How to Improve Concentration2," Meditation is one of the most powerful methods to improve concentration. Before you can start, it’s good to know some basic facts about meditation practice.Meditation is an active lifestyle practice that teaches you to direct your focus on one specific area.Humans have practiced different forms of meditation for thousands of years. It has had different purposes, from finding inner illumination to relaxing and learning to concentrate.
Meditation forces you to truly unplug from the world and focus internally. Having this unplugged time will teach you to concentrate. Another benefit is that it will help you relax, an important component of improving your ability to concentrate.

, A daily period of meditation offers the chance to work specifically on directing concentration on one focal point.


Set up a daily schedule to meditate. Allot time every day for meditation practice. Start with 5-10 minutes and gradually increase your time as you become more proficient at meditating.Find a quiet and comfortable place where you’ll be uninterrupted. By eliminating any distractions and sitting upright, yet comfortably, you’ll make it easier to focus your attention on your breath and let go of any thoughts or sensations that arise., Once you’ve prepared a schedule and quiet place to meditate, you’re ready to begin developing your skills. Remember that meditation is an active process and not a time to completely chill out.Sit upright and still and close your eyes. Proper posture is a vital part of meditation. It allows your breath and blood to flow, which helps your brain learn to focus on one point. Closing your eyes will help keep distractions at bay.Breathe easily and evenly. Don’t control your breath; rather, let it come and go. An excellent technique to help your concentration is to focus solely on your breath by saying “let” on the inhale and “go” on the exhale.Be aware of physical and mental sensations. Let them come and go to help you relax and go deeper into your meditation practice.
If you lose your inner concentration during your meditation session, take a deep breath and refocus your energy inwards. It’s completely normal for this to happen, especially as you develop your meditation practice.

"
"
Get up early - for many people, the first 20 minutes of their day is the most stressful, reducing their energy for the rest of the day.,
Don't skip breakfast.,
Start your day well dressed, well groomed & most of all, with a big smile.,
Arrive for work half an hour early.,
Use that half hour.,
When someone asks you to do something, take a moment and listen.,
Don't get angry or stressed, even over small things, it only makes your day unpleasant.,
Be assertive, but avoid conflict.,
Plan on going home on time.",How to Have a Good Day at Work," You will get up just one hour early, allowing you to take things slow. Aim to leave the house half an hour early.;
, Have a nice cereal and some milk, or soy or almond milk. Skipping breakfast (or any other meals) does not lead to weight loss but some assume that to be true. Don't eat a slimming cereal though - have oats with real raspberries, or perhaps slices of banana.

, Prepare, e.g. iron, your clothes the night before. Shave, or get your make up right. Days are better if people treat you better, and people treat you better if you look attractive, that you take good care of yourself.

, You left half an hour early, so you have time to get there without feeling rushed. Your boss will probably be happy to see this, and cut you some slack for the rest of the day.

, It's not your bosses time after all. Plan your day. Read company procedure for what is expected of you (your job description), or learn a new skill. If you are a software project manager, you might want to read about accounting. If you work in retail, learn about how to fix the barcode computer when it goes wrong.

, Keep a little A5 notepad, and make a note of it so you won't forget. Check about 4 times through the day to make sure you haven't missed something urgent.

, Unexpected and unwanted things happen, that's life, and the people around you understand that. The most important thing to do is manage failure. Make sure the relevant supervisor knows about the risk before it happens, and take a step back to come up with a rescue plan. Own the solution.

, By understanding peoples motives, and thinking about the reasons why they are causing conflict, you can find mutually acceptable solutions. Their reasons may seem selfish to you - they don't want a time consuming task because they want to leave early for a date say. But conflict is likely to simply entrench their position or cause resentment. Find some advantage in the situation, e.g. ""Sure, I'll do that today, and I hope it goes really well. By the way, I need to get away early on Friday, so could you help me with my stuff that day"".

, Make sure everything is done with half an hour to spare, so your last half hour is just finishing up. If you always end up staying late because there is too much work, then often you will never finish everything of an evening. That means it can wait till tomorrow. Leave on time, and don't worry about the backlog. It just means that a 2nd person is needed, and when that becomes clear, maybe you will be promoted in charge of them.

"
"
Set real goals for yourself, not just metrics to follow.,
Generate positive energy.,
Have a sense of humor.,
Be motivated to do your job.,
Have a sense of purpose.,
Don’t try too hard to have fun.,
Bring fun activities to your workplace.,
Try a change of scenery.,
Spruce up your workplace.,
Participate in fun activities with your coworkers outside of work.,
Look up from your computer.,
Be kind instead of gossiping.,
Make more of an effort to interact with your coworkers.,
Build meaningful relationships with your coworkers.,
Get some activity during your lunch break or day.,
Enjoy your commute.,
Eat communal lunch.,
Take breaks.",How to Have Fun at Work," One way to have more fun at work is to set tangible goals for yourself whenever you head into the office. Though metrics — believing you can write X amount of reports or talk to Y amount of clients in one week — can be a short-term motivator, having more meaningful goals, such as developing your communication skills or writing the most comprehensive report you’ve ever written on a certain subject can help you think of your job in terms of a big picture. Having long term goals that feel meaningful instead of just like you’re crunching numbers can definitely help make your workplace more fun for you.


Write down your weekly work goals before you get to work on Monday, and work on setting monthly or even yearly goals. The more you have to strive toward, the more motivated you will feel.
Believe it or not, setting goals and meeting them actually will make your work week much more fun!;
, If you want your workplace to be more fun, then you have to work on being more positive. Sure, everyone loves to complain about work, but if you get into the habit of constantly complaining about work with all of your co-workers, then you’ll be heading in a downward spiral. Though it can help to vent about the things that bother you, try talking about a new innovation or co-worker you like at work for a change, and see how much this improves your level of happiness and your overall mood.


Work on genuinely complimenting at least one of your coworkers each day. This can help set a positive tone to your day.
If you catch yourself making a negative comment, try to compensate with at least two positive comments.
When your coworkers complain about work, you don’t have to tell them to stop, but you can try to naturally change the subject to something more positive.

, If you want to have fun at work, then you have to stop thinking that being professional means being serious all the time. If you take a moment to laugh at the funny things that happen at the office, to occasionally share a funny story with a coworker, or just to read a funny comic someone put on the fridge, you’ll begin to see how much more fun you’re capable of having in the workplace. If you stop seeing work as a “no fun” zone, then you’ll open yourself to endless possibilities.If your office environment is pretty fun and open, you can even play harmless pranks on your co-workers, like placing a rubber spider on their desks, once in a while. Just make sure you know them well enough for this to not send the wrong message.
Learn to laugh at yourself, too. If you take yourself less seriously, you’ll be able to relax and have more fun.

, Being motivated to succeed can really help you have fun in the workplace. In order to be motivated, you have to not only set personal goals but to really believe in the good that your company does. (Of course, it can be a little trickier if you can’t find the good — then you may need a new strategy!) Focus on the fact that you’re helping people and producing something meaningful, and you’ll feel more motivated to work hard while having fun in the process.


Being motivated may be easier than staying motivated. One way to stay motivated is to write a to-do list at the beginning of your work day or work week and to take satisfaction in crossing each item off the list.
Talk to your coworkers about projects you’re really excited about. This will help you be motivated and to get excited about your work. You can even share your results with your coworkers, which will also make your job more fun.

, Generating a sense of purpose isn’t always easy. If you feel like you’re just doing the same thing day after day or just crunching numbers, then it can be difficult to have fun with what you’re doing. To have a sense of purpose, you have to think that no one can do your job as well as you can and that the work you do is meaningful and that you should get it done as well as you can. If you walk into the office counting down the moments until you leave instead of focusing on having a sense of meaning from the work you do, then you won’t be able to have fun at the office.Your job should help you make the most of your skills and interests. If you feel like you’re not using your interests or your best talents in the workplace, then it may be harder to have fun at work.
Your sense of purpose can lie in helping people. Whether you’re a lifestyle blogger or a grief counsellor, you can have a sense of purpose in the fact that you’re making a person’s life better and that this couldn’t happen without you.

, Though it’s important to have fun at work, some studies show that if you try too hard to have fun, you’ll actually be making yourself miserable. One study in Australia found that workers in an environment where they felt pressured to smile, look happy all the time, and participate in “fun” events actually felt stifled and stressed out by having to look happy all the time. That is to say, you should try to have more fun, but not so much that you feel like you’re putting too much pressure on yourself.If you’re having a really bad day and just want to be left alone, then don’t force yourself to plaster a fake grin on your face. Be kind but quiet to your co-workers and do your own thing until you feel better. Forcing it too much can actually make you feel worse.
Also, you shouldn’t try too hard to make everyone in the office have fun. Not everyone in the office will get wrapped up in the spirit of having fun, and you have to respect that, too.

, One way to make your work environment more fun is to bring some more fun activities to the workplace. Though you want to clear this with your boss and make sure it doesn’t lead to too much slacking off, just having some more fun things in your office can lead you and everyone else to have more fun. It’ll give you more to look forward to when you walk into the office and will allow you take short breaks that lead to higher happiness and productivity. Here are some other fun activities you can bring:


Stick some magnetic poetry on the fridge and have fun creating unique phrases with your coworkers.
As corny as it sounds, a little basketball and basketball hoop can lead to some fun activity and conversation during breaks, as would a little Koosh ball that you and your coworkers can bring around.
If you just came back from vacation, bring back some trinkets as gifts for your coworkers or some photographs to show what you’ve been up to.
Bring board games that you can play during your lunch break.

, If your workplace allows it, having a change of scenery can sometimes have a major impact on your level of happiness. Try having a walking meeting outside with one of your co-workers instead of meeting in your office. If you’re giving an informal presentation, try doing it outdoors or in a new part of the office. If you always eat lunch in the cafeteria, walk across the street to get your sandwich fix. These little changes can make a big difference to how much fun you’re having.


Of course, you should talk to your boss first to make sure this is okay. You can argue that it’ll lead to higher happiness and productivity.

, Another way to have more fun at the office is to spruce up your workplace. This can mean bringing in flowers every week, hoping that someone else will follow suit, placing funny magnets on the fridge, bringing snacks for breakfast, or even seeing if you can bring your dog to work once in a while. As long as it’s okay with your boss, making an effort to make your work environment more fun, cheery, and sunny can really make a big difference on the fun factor of going to work.You can even ask if you can spruce up the common area in your workplace. Adding some funny posters, some gorgeous paintings, or some potted plants can make the workplace seem more homey and fun.
Bring in activities that can make your office feel more communal. Bake cookies or bring in a partially-completed crossword puzzle and ask for help with it.

, If you want to have a more fun work environment, then you should participate in more events with your coworkers so that your work environment feels more fun because you’ll all be getting to know each other better. You can go to a weekly happy hour or trivia night to have some laughs with your co-workers, join a book club with some of them, or be part of a softball league. All of these activities will lead to more fun and friendly work environment.Another fun thing you can do with your coworkers is to join a volunteering organization together. This can help you contribute toward a good cause while bonding.
If people in your office seem to like each other but are hesitant to start anything, then you can take the initiative to organize some social events. You’ll be the center of the fun and your co-workers will be grateful.

, This sounds like a small thing, but it can make a huge difference. At some workplaces, people feel locked in to their computers, as if a magnetic force field is keeping them from looking up, even if Jennifer Lawrence or Ryan Gosling walked in to the office. Though it’s important to get your work done, you’ve got to get out of the mentality that you can’t give the people and things around you a moment of your time. Once you loosen up and take the time to smile at people or to look at the croissants someone brought in to the office, you’ll be on your way to having more fun.


When someone passes by, make a habit of looking up and saying hello and even having a quick conversation some of the time. This will make your work day more fun and exciting for sure.
If you start looking up from your computer more, then other co-workers will follow suit. You can start a trend of more fun and sociability in the workplace.

, Another way to make your work environment more fun is to develop positive relationships in the workplace. Though everyone loves some good office gossip, starting a trend to actually say positive things about the people you work with and to develop strong connections with them instead of bringing them down can make you much more excited to come to work. You’ll have much more fun at work if you come to think of your coworkers as your friends instead of your frenemies.


If one of your co-workers hears that you’ve been praising him or her, then he’ll like you even more for it. Everybody wins.
If you’re in a conversation that is filled with gossip, you don’t have to castigate people for it, but you can try to kindly excuse yourself, even if you just say you have to make a phone call real quick. Alternately, you can try to change the subject to something more positive.

, One of the easiest ways to have more fun at work is to make more of an effort to talk to your colleagues. Instead of rushing to your desk and spending all day hanging out with your computer, make an effort to stop and chat with your co-workers every once in a while, even if it’s a quick talk in the kitchen or in the hallway. Taking just a few minutes a day to talk to your co-workers won’t really slow down your productivity and it’ll actually make you have more fun when you come in to the office.


The more you talk to people, the more you’ll look forward to seeing friendly faces, and the more fun you’ll have in the workplace.
You don’t have to be best friends with your co-workers to laugh and joke around with them a bit.
Instead of sending an email or a Skype message to a co-worker who is working just a few feet away from you, make an effort to get up and talk to him or her in person. These small daily interactions will make for a more fun work day.

, Having strong relationships with your coworkers can not only help you advance in your career, but it can also help you have more fun at work.If you make a real effort to get to know your coworkers, to socialize with them outside of work, and to consider some of them your friends, you’ll be able to have a lot more fun in the workplace because you’ll be more excited to come in to work if you know your friends are there. Give your co-workers a chance and see which ones can be your real friends; as for the rest of them, work on building a friendly, healthy rapport with them.


Don’t make excuses for why you can’t be friends with your co-workers; if you think that one person is too old, too young, or too wrapped up in family to be your friend, then you’ll be missing out on some great friendships.
Of course, this doesn’t mean you should try to date your co-workers; romantic relationships in the office may lead to some fun initially, but will definitely lead to discomfort and awkwardness down the line.
Make an extra effort to be friendly. Your co-workers may be wishing for a more friendly relationship but they be afraid to take the first step.

, Instead of eating lunch with your coworkers, you can also try taking a yoga or a ballet class during your lunch break a few times a week. If you don’t have time to schedule this much physical activity, then just try to be as active as possible throughout your day. This can help your body feel energized while leaving your mind feeling happier. Here are some other ways to get activity during work:


Take the stairs instead of the elevator
Walk to a co-worker’s desk to have a conversation instead of sending an email
Do five minutes of basic stretching or exercising at your desk
Take breaks to walk outside, even if it’s just to get lunch or coffee

, One way to have more fun during your work day is to turn your commute into something you look forward to instead of something that you dread. A lot of people spend their commute listening to music and either dreading the workday or decompressing from it. You can do better than that. Doing something that you actually want to do on your commute will make you look forward to it instead of dreading it, which will make for a more fun day.


If you’re driving, listen to a book on tape, make a phone date with your best friend (as long as you have a headpiece), or even listen to a lecture about the fall of the Roman empire.
If you’re on a train, read a magazine, set up fun plans for your weekend, or write in a journal.

, Though a lot of people use lunch as a time to decompress, make phone calls to the repairman, or just to be left alone, making a habit of having communal lunch can make you feel more bonded to your co-workers and to have more fun during this time of the day. While you don’t have to do it every day, spending time with your coworkers at least a few times a week during lunch will help you have more fun than you would when you were alone. As long as you find time to decompress, having lunch with your coworkers will lead to a more positive work day.


Try to relax during lunch and to enjoy talking to your co-workers instead of rushing through your food to get back to your work. This social time is important for regaining your energy and it will actually allow you to have more fun when you get back to work, not to mention to have more fun while you eat.
Another way to have fun during lunch is to mix it up. If you’re in the habit of grabbing lunch with your coworkers a few times a week, try having Mexican, Indian, Italian, or Thai food throughout the week so you don’t get bored with the same old food.

, Another important thing to do if you want to have more fun at work is to take breaks from your work at least once an hour. Ideally, you should take a 10-15 minute break after an hour to an hour and a half of solid work so that you can regroup, rest your mind, and give your body a break, too. A break can mean taking a 15-minute walk, reading your favorite gossip site, closely reading a poem from a book you keep in your desk, or even drawing a quick sketch. If you get too locked into your work, you won’t be having any fun.Breaks also give you something to look forward to and keep you motivated. If you tell yourself, “Once I finish this report, I’ll check if Josh and Andi from the bachelorette are still together,” you’ll be much more motivated than if you think, “Once I finish this report...I’ll start the next report.”
Even a short break to rest your eyes to meditate, rake your Zen garden, or just to stare outside the window for a few minutes can have a big impact on your productivity as well as how much fun you’re having.

"
"
Open the official site.,
Click on 'It's Fun to Read'!

,
Click on 'All About Me!',
Make your person.,
Click the green button at the right bottom corner of your screen.





,
Click on your gender -- Boy or Girl.

,
Click on your age.,
Decide how you'd like to style your hair.,
Fill in your eyes, nose, and skin color.

,
Choose your clothes colors.

,
Finished.

",How to Play What Will I Wear on Starfall1," To open the website, type, 'Starfall' into a search bar and open the first link that shows up.;
,,

, Click the glittery purple bar that shows up -- Who Am I?


You should see the words pop up Who Am I? and a voice saying them. If you don't, check your volume.







,,, If you are older, subtract 10 years from your age. For example: If you're 13, click 3.

, You can also just click how you usually wear your hair.

,,,"
"
Use a day planner to keep track of your schedule.,
Discuss your situation with your bosses.,
Make to-do lists.,
Ask for help from your family, friends, or significant other.,
Maintain your boundaries.",How to Handle Two or More Jobs1," Holding more than one job can lead to missed appointments and late arrivals to work if you do not keep track of where you need to be each day. Keeping track of your daily schedule in a day planner can help you to remember where you need to be each day.If you have an extra hectic schedule, try getting a day planner with 15 minute time slots to plan your day in smaller chunks.;
, While you may be tempted to avoid telling your bosses about your situation, you are better off letting them know what your schedule is like. Your bosses may even be willing to work with you when scheduling your hours., It can be difficult to remember everything that you need to do when you work two different jobs in the same day. To help you remember your tasks, try making a to-do list for each job at the beginning of your day. As you complete items on your to-do lists, check them off so that you know what you have and have not completed., Balancing two jobs and a long work week may make it hard to keep your home clean, cook your own meals, and take care of other responsibilities.Ask your family, friends, or significant other for help with cooking, cleaning, child care or other necessary tasks. Make sure that you thank them for helping and do little things to let them know how much you appreciate the help. A simple note or a big hug can go a long way.
Try arranging a freezer meal exchange with your friends. A freezer meal exchange is when a group of people all agree to make a dish, then divide the dish into enough servings for all of their friends and freeze them. Then, everyone gathers at someone’s house to distribute the meals and everyone leaves with several dinners to reheat during the week., Make sure that you set some boundaries about when your work day begins and ends. Otherwise, you may end up working past your scheduled work hours, especially if you work from home for one of your jobs.If you have plans to do something fun with family or friends, don’t let work overtake your plans. Keep your social appointments as well as your professional ones.

"
"
Type, 'Starfall what will I wear' on the search bar and open the official website.

,
Pick your clothes.,
Pick what top you want.,
Choose your bottoms.,
Pick what you want to put on your head: a cowboy or cowgirl hat; a crown, or for boys a jester crown; goggles; bear hat; or flashlight.

,
Choose your shoes.",How to Play What Will I Wear on Starfall2,", Due to the different seasons, Halloween, Christmas, and Normal, there are different pictures and outfits. However, the steps are basically the same.

This is winter:






This is normal seasons:







, For girls, there are a cowgirl shirt, princess top, superhero shirt, and doctor shirt and coat. For boys, there are a cowboy shirt, jolly jester top, superhero shirt, and doctor shirt and coat.

, Feel free to change the colors and play around with matching the clothes together.,, For girls, there are cowgirl boots, princess shoes, superhero boots, and doctor sneakers. For boys, there are cowboy boots, jolly jester shoes, superhero boots, and doctor sneakers."
"
Read the job description again.,
Start the resume objective with your experience or education.,
Include a positive trait and the job title.,
End the statement with what kind of value you bring the employer.,
Think of the skills that you gained in school.",How to Write Resume Objectives1," Finding exactly what an employer is looking for will help cater your resume objective to the specific job that you're seeking. Look for traits that the company is looking for and try to relate it to skills that you possess. Instead of copying the exact wording of the job description, think of different ways that you can explain your positive traits using different words.For example, if the job listing is looking for an IT professional ""with knowledge of multiple programming languages"" you can write that you have ""a full grasp on CSS, PHP, and Java."";
, The introduction for your resume objective should explain who you are and why you are applying for the job. Start your objective by talking about your major in school or the experience that you have.For example, a good opening would be ""Third-year law student with one year of experience working as a paralegal for Smith & Co.""

, The next part of your resume objective should be a positive characteristic that you can bring to the position you're applying to. Relate the trait to the job listing and then cite the job title itself. Think of things that set you apart from the rest and that also relates to the duties that you'd have to do if you got the job.


You can say something like, ""Looking to leverage my research and organizational skills as an associate researcher for your organization.""
Or you could say, ""Seeking to leverage my customer service and PR skills to become a account executive with your organization.""

, Locate keywords within the job listing and end your statement by emphasizing how your skills and traits match with the position. Keywords include adjectives like team player, organized, reliable, disciplined, hardworking, and dedicated.You can say something like ""I'm disciplined and hardworking and will go above and beyond on whatever I'm doing.""
The full resume objective would read, ""Third-year law student with one year of experience working as a paralegal for Smith & Co. Looking to leverage my research and organizational skills as an associate researcher for your organization. I'm disciplined and hardworking and will go above and beyond the scope of the position.""

, If you have little to no experience, you can write about how your experiences in school or clubs can translate to your new job. Think of your wok ethic or skills you gained at school, and write down a list of traits that might relate to the job.For example, if you are academically excellent you can say you are ""driven, organized, or a quick learner.""
If you were great in sports you can say that you're a ""team player, disciplined, or strategic"".
If you were part of a community drama club, you can say that you're ""creative or expressive"".

"
"
Get used to a busy schedule.,
Try to take a day for yourself each week.,
Stay connected to your family and friends.,
Sleep as much as you can.,
Treat yourself now and then.,
Keep your jobs local, if possible.",How to Handle Two or More Jobs2," Working two or more jobs means that you are going to be very busy most days. Try to start seeing this busy pace as your norm and welcome a bit of craziness into your life. Do your best to maintain a positive attitude and make the most of this chaotic period in your life., When working two or more jobs, it can be easy to forget to take time for yourself. But it is important to make sure that you have time to reconnect with friends and family, relax, and rest. If possible, set aside a day each week where you do not work any of your jobs.Plan a fun day with your family or friends, go to a museum, see a movie, or just lay around in your pajamas and read all day.

, Working two or more jobs may cause you to feel disconnected from the people you care about. Therefore, it is important to find ways to stay connected even when you can’t see people.


Call or text your friends often and use social media to update people on your whereabouts and accomplishments.
Just remember that phone calls, text messages, and social media are not equal substitutes for face-to-face interactions with your loved ones, so schedule in-person meetings as well. Try meeting a friend for lunch or a quick drink after work., Working more than two jobs can lead to exhaustion and sleep deprivation. If you are going right from one job to the next or if you are working late nights at one of your jobs, you may have an even higher risk of becoming sleep deprived or suffering from exhaustion.Go to bed early if you have a long day ahead of you and take naps whenever possible. Even a 20 minute nap before heading to your second job may help you to feel more alert and refreshed.

, Many people work more than one job for financial reasons, but if you save every penny you earn, you may start to feel like there is no benefit to working so much. While you still want to use some of the money you earn on things that will benefit your financial health, such as credit card payments and savings, you should also treat yourself every now and then.Buy yourself a new outfit, get a pedicure, or go out to a fancy dinner with your friends once in a while.

, Long commutes can make your shifts at work seem even longer and lead to burnout. Therefore, it is best if you can work jobs that do not require much of a commute. Keep both of your jobs as local as possible to help keep your stress down."
