headline,title,text
"
Know what a water spider is.",How to Identify a Water Spider1," Here are some key characteristics.



Physical features: .314” to .590” (8 to 15 mm)

Venomous: Yes

Lives in: northern and central Europe

Eats: This spider catches its prey under water, and kills it with a venomous bite. It feeds on aquatic insects and crustaceans.

"
"
Avoid loud noises.,
Don’t make sudden movements.,
Use behavior modification exercises to make the cat feel safe.,
Try not to stare into their eyes.,
Make yourself appear less intimidating.,
Offer rewards.",How to Not Scare a Cat1," Cats are frightened by loud noises such as thunderstorms, the vacuum cleaner, hair dryers, power tools and loud voices. When possible, avoid causing a lot of noise or disruptions that will frighten the cat.


For example, have a friend or family member vacuum in a neighboring room while petting the cat. Over time, you can open the door or bring the vacuum cleaner closer to help desensitize the cat and ease their fears.;
, Avoid quick movements such as uncrossing your legs, standing up, or reaching towards them. The cat may interpret these as attempts to interact with them, which cats don’t always enjoy. Make your movements as slow and deliberate as possible until you can ease your cat into feeling comfortable with these behaviors., Find a movement that usually startles the cat, and act it out at a starting speed with which the feline is comfortable. Each time you make this move, reward the cat with a treat when he or she does not react with fear. Up the intensity or speed, rewarding the cat each time they remain calm.


If you notice anxiety, simply reduce the intensity until he or she is no longer afraid.
Repeat until the feline becomes acclimated to your movements.

, Cats use eye contact as a form of dominance, so sustained eye contact can be seen as an act of aggression. If you don’t know a cat well, it’s best to avoid staring or it could make the cat nervous.Instead, try looking at the cat and blinking slowly to win them over.You can tell that a cat is fearful because they will get a “mad look” in their eyes which is caused by dilating pupils.The cat may also wiggle their back legs in preparation to launch. It is best to avert your gaze and to give the cat some space if you see any of these behaviors.

, If the cat appears fearful, try squatting or sitting down so you seem smaller, and less threatening. Allow the cat to approach you instead of attempting to encroach on the animal’s space., Try offering the cat a small reward to win him or her over. Try shaking his or her food bag, opening a can of food, or tapping their dish on the floor. This may coax him or her out for long enough to make them feel comfortable. Even if they remain at a distance, you’re still making progress.Food is often a great motivator for felines, so always give feeding duty to the person who most intimidates the cat."
"
See if they run away.,
Notice if they hide.,
Look for aggressive behaviors.,
See if they freeze.,
Look for refusal of using the litter tray.,
See if they're afraid of quick movement.,
Look for fearful reactions to loud noises.,
Look for fear when they're in strange environments.,
Observe its behavior around active children.,
Check how it acts in stressful events.,
Do not punish your cat.,
Do not injure your cat by grabbing its head.,
Clean its litterbox.,
Don't choose unsuitable spots to put your cat's litterbox.,
Avoid leaving your cat alone for a long period of time.,
Don't use fingers and toes as toys.,
Be careful when bringing home cats your cat doesn't know.",How to Know if Your Cat Is Afraid of Something," If your cat seems to be running away from something, you should try your best to protect if from the item/human it is afraid of.
, If your cat is afraid, it will hide for it's safety in a place where the other animal can't get to them., If your cat is spitting, hissing, growling, swatting, biting, scratching, puffing up its fur, arching its back, swishing its tail, or flattening its ears at something, you must understand that these are signs that your cat is highly afraid of the animal/object that it does not like., If your cat is looking at something (for example, another cat) it may not hiss, it may just stare until the other cat leaves., Humans and cats are different in lots of ways, humans aren't scared of toilet! But if your cat needs to go and puts its waste somewhere else, and refuses the litter tray, it could be scared unless your cat already releases its waste outside and buries it in the ground., Cats and kittens are scared of quick moving things no matter who or what you are., Cats have extremely sensitive ears. If something comes banging towards it, the cat will usually run away from it in fear., If your cat is in an environment that does not seem like its home, it can become afraid and wary very quickly., If you're one of those children who just loves chasing around your kitten/cat that isn't very human friendly, it could get scared as soon as you take a step or two towards it., If your cat is stressed in a situation such as going to the vet or moving, the cat can become fearful., When you are with your cat try to avoid being loud/angry because this will make them feel bad like they've been punished., Its unnerving for a human to approach a cat and grab it's head, rather than just stroke it. The reaction could be a struggle or a swipe with it's claw or a recoil., If the cat's litterbox isn't cleaned at least once a week your cat will get highly irritated., If your cat becomes unsettled and you haven't got a clue why, try checking where you've put the litterbox, and relocate it to somewhere more preferred., Cats will not appreciate you leaving them alone for a number of days. If you're unlucky, next thing you know you'll never see them again! So if you're going on holiday, make sure you get a carer., It's so tempting to see your kitten being cute and watching it bite your finger a little, isn't it? But you must learn how quickly your cat can move before it eats your finger!, This can highly irritate a cat and cause both aggression and fear."
"
Look at the abdomen, if possible.,
Realize that if the spider is darting in and out of the water, or sitting briefly on lily pads or other vegetation, it is most likely a water spider.

,
Look for a speckled green pattern, and sometimes, prominent green stripes on their backs.

,
Notice the legs; they are long and thin.

",How to Identify a Water Spider2," When this spider is in the water, the abdomen has a silver sheen, much like mercury.;
,,,"
"
Look for the water spider in ponds, lakes and streams.

",How to Identify a Water Spider3,
"
Wash the area where you were bitten with warm water and soap.

,
Rinse the soap and pat the area dry with a clean cloth.

,
Apply an antiseptic cream to the bite area.

",How to Identify a Water Spider4,",,"
"
Avoid putting the cat in a strange environment.,
Calm the cat during stressful events.,
Provide in-home cat furniture.,
Try spraying pet pheromones.",How to Not Scare a Cat2," When possible, try not to bring strange animals or people into the environment in which the cat is accustomed.If you are assisting a cat with getting used to a new home, allow a few weeks for them to adapt to their new environment. Let them get used to you as the provider of food, shelter, and love.Keep the cat totally indoors for at least a month. Make sure doors and windows are kept closed and that screens are secure.

, Certain events, such as traveling in a carrier or a trip to the vet, can be stressful for cats.Try to calm the animal by speaking in soft, soothing tones (while avoiding whispers), rewarding good behavior, and avoiding harsh tones and punishments.When transporting a cat, opt for a top-loading carrier to make handling easier. In addition, this allows the cat to remain in the carrier during vet visits.
Prepare the carrier at home by allowing the cat to get used to it days in advance. Make it comfortable by filling it with treats, blankets, or toys that will ease the feline’s anxiety.

, Make the feline feel comfortable by filling their environment with cat furniture such as cat trees, shelves, perches, or cat beds placed on top of furniture. Often times, cats are more comfortable observing visitors from elevated landings., Local pet stores sell sprays which mimic the natural odor of cats. This can act as a soothing mechanism for a frightened cat. While you won’t be able to smell it, the cat will, and it can help to reduce fear and anxiety."
"
Let them have fun with clicker training.,
Shower them with catnip.,
Play with them.,
Pet the cat often.",How to Not Scare a Cat3," Not only do cats enjoy clicker training but it also reinforces wanted behaviors. The cat becomes trained to associate the click with a positive reward, and begins to reduce their fearful behaviors through positive reinforcement.Not only does the animal enjoy it, but they see the treat as a sign of love and affection.


Choose a reward that your cat will want such as fishy treats, smoked turkey cold cuts, or a toy the cat really enjoys. Reserve this incentive only for the clicker training.
Charge the clicker by showing the cat that they will receive a treat each time they hear the click.
Each time the animal displays wanted behaviors, reward them with a click and a treat. Over time, their fear will lessen as they assimilate to new environments and people, because they know they will be rewarded.
Clickers can be purchased at your local pet store.

, Catnip is a mint plant that releases a strong odor into the air when rolled or bitten. The plant is harmless to cats but gives them an enjoyable “high.” Try bribing a frightened kitty with catnap so they begin to associate you with fun instead of fear., Cats love to play, and interactive games have been known to decrease anxiety in cats. Try toys that involve human interaction such as fishing lures or feathers wands. In addition, there are also puzzle toys which allow the cat to use their brains, teeth, and noses to search out the hidden treat inside.All cats are different so find a game that your cat will enjoy.

, If a cat is comfortable enough to approach you, stay in their good graces by stroking them. Allow the animal to make contact first, and then start by rubbing their shoulders. Stroke down the animal's back in slow-motion, paying close attention to their response.Avoid making contact with their face first as this could be seen as a sign of aggression.
This method is only useful for cats who are becoming comfortable with people and their environment. This method is a form of reinforcement and should only be used when the cat approaches you first.

"
"
Give your cat a safe space to hide during the storm.,
Turn on ‘white noise’ during the storm.,
Play with your cat.,
Keep yourself calm during the storm.,
Discuss medication options with your vet.,
Administer the medication as prescribed.,
Do not give your cat acepromazine.,
Consider non-medicated alternatives.,
Do not give your cat excessive attention.,
Distract your cat during the thunderstorm.,
Desensitize your cat to the noise of a thunderstorm.,
Observing hiding behavior.,
Determine whether your cat has a thunderstorm phobia.,
Take your cat to your vet.",How to Treat Thunderstorm Anxiety in Cats," Providing a safe hiding place is probably one of the best treatment strategies for thunderstorm anxiety in cats.Ideal hiding places are dark and quiet, such as a basement, closet, or bathroom. Put your cat’s ‘creature comforts’ (e.g., food and water bowls, favorite toys, blanket) in the area to make it more comfortable.If your cat already has a usual hiding spot, such as under a bed, put its creature comforts in that area.
If the hiding space has windows, close the curtains or blinds to block the sight of the storm.Do not disturb your cat when it goes to its hiding place. Let your cat come out when it’s ready.;
, If thunderstorm noises make your cat anxious, turn on some background noise, such as the television or radio, that will serve as a distraction from the storm.If you turn on the radio, pick a station playing soothing music (smooth jazz or classical) or a talk radio station. A television news station could help your cat tune out the thunderstorm noise.


Do not crank up the volume of the white noise. Doing so could increase your cat's stress and anxiety.
Play the white noise before the storm comes so your cat can get comfortable with it.

, On the day of a storm, schedule some additional play time with your cat. The extra exercise will make your cat physically and mentally tired, which will help it remain more calm when the storm comes.Have your cat chase a laser light across the floor and play jumping games.

, Your cat will be able to sense your emotions before and during the storm. If you’re anxious, your cat will be too. Do activities, such as quietly reading or watching TV, that show calmness during the storm., Anxiety-reducing drugs, called anxiolytics, are commonly used to treat thunderstorm anxiety in cats. Long-acting anxiolytics, such as Clomicalm® (clomipramine) and Reconcile® (fluoxetine), should be given throughout storm season. Quick-acting anxiolytics, including Valium® (diazepam) and Xanax® (alprazolam), are useful when given for an individual storm event. As your cat’s anxiety reduces, your vet may taper the medication dosage, or completely discontinue the medication.Sometimes, different types of drugs can interact with each other and cause side effects.Your vet will check your cat’s current medications, if any, to make sure the anxiolytic will not interact with them.

, If your cat needs a quick-acting anxiolytic, your vet will want you to administer it before your cat starts showing behavioral signs of thunderstorm anxiety. For example, if you know in the morning that a thunderstorm is coming later in the day, start administering the medication in the morning. Long-acting anxiolytics are usually given daily.Your vet will give you specific administration instructions, depending on which medication(s) your cat needs.

, Acepromazine is a drug used for sedation. Although it has been commonly given to pets to relieve thunderstorm and fireworks anxiety, it doesn’t actually lessen the anxiety. It only lessens the ability for a pet to move or show the outward signs of anxiety. In other words, acepromazine works like a ‘chemical straitjacket’ that prevents the appearance of anxiety.If your vet recommends acepromazine for your cat, express your concerns about the use of this drug and ask about other anxiety-reducing medications.

, If you do not want to give your cat medications, consider other therapies. For example, a product called Rescue Remedy is a spray made up of flower essences. It can produce a sense of calm. In addition, you could use the cat pheromone product Feliway® to give your cat something familiar and calming to smell. Melatonin can also help relieve thunderstorm anxiety.Pheromones are chemicals secreted by the body. Your cat will rub its cheek on furniture to deposit pheromones to mark its territory. Discuss these alternative therapies with your vet before using them.

, If your cat gets really anxious during thunderstorms, your first instinct may be to hold it close and coddle it. However, this is a not a good idea. The extra comforting reinforces the idea that a thunderstorm is scary.Avoiding punishing your cat. Punishment could increase its fear even more., Get your cat do something fun and pleasurable during the thunderstorm. Called ‘counterconditioning,’ this will help your cat make a positive association with the storm, rather than feel anxious. During the storm, teach your cat to do tricks, like sitting or rolling over, and reward it with a delicious treat. Since stress can decrease appetite, consider keeping your cat a little hungry so it will be more likely to eat the treats during the storm.Tuna is a great treat for cats.
The goal of counterconditioning is to have your cat focus on an activity that’s incompatible with being anxious or fearful.

, This behavioral technique involves playing a recording of storm noises to your cat at increasingly louder volumes until it remains calm when the noise is played. This technique, which is tedious, usually works better with dogs than cats.Speak with your vet before attempting desensitization with your cat.

, A cat’s first instinct during a thunderstorm is to hide. Your cat may dash under a piece of furniture or try to hide in of your kitchen cabinets. This hiding behavior, known as avoidance, usually works quite well for cats when they are afraid of a thunderstorm. When the storm ends, your cat will emerge from its hiding place., Fear is a normal reaction to a fear-inducing event, like a thunderstorm. A phobia, on the other hand, is an extreme, irrational fear of something. If your cat has a thunderstorm phobia, rather than just normal fear, it may demonstrate some of the following behaviors:Large pupils
Fur standing up on end
Tense and ‘hunkered down’ body posture
Hissing, spitting

, Whether your cat’s thunderstorm anxiety is mild or exaggerated, a veterinary examination can help determine the most effective way to treat the anxiety. For example, your cat may have an underlying health condition that's increasing its stress and anxiety.Treating that condition, along with using other anxiety-reducing strategies, could help decrease your cat's thunderstorm anxiety.


Your vet will physically examine your cat and ask you questions about the thunderstorm anxiety. The more information you provide, the easier it will be for your vet to devise an effective treatment plan.

"
"
Take your cat to the vet.,
Have your vet examine your cat.,
Discuss treatment options for separation anxiety.,
Place a perch by a window.,
Provide your cat with scratching posts.,
Give your cat a variety of toys.,
Hide treats throughout your home.,
Turn on a radio or TV.,
Spray a cat pheromone product in your home.,
Schedule daily play sessions with your cat.,
Use interactive cat toys during playtime.,
Teach your cat tricks.,
Reward your cat’s independence.,
Desensitize your cat to your departure routine.,
Don’t interact with your cat as you leave.",How to Treat Separation Anxiety in Cats," Cats with separation anxiety will act out in various ways, including defecating outside of the litter box, spraying urine on the furniture, and grooming excessively. These actions could indicate separation anxiety, or indicate a medical problem. If your cat is showing these symptoms, take it to your vet for an examination.It is important to rule out health problems before treating a cat for separation anxiety. Possible health problems include:Urinary tract infection
Intestinal disease
Hormonal disorders, such as hyperthyroidism
Skin disease (mites, fleas);
, After you tell your vet about your cat’s symptoms, allow your vet to perform a physical examination and other diagnostic tests. Diagnostic tests, such as blood work, urinalysis, and skin scrapes (thin scraping of the skin with a scalpel blade) will help your vet determine if your cat has a health problem. If an illness is present, your vet will prescribe the appropriate treatment.


Treating the illness should resolve the symptoms.
If your cat is healthy, separation anxiety is the likely cause of the symptoms.

, If your cat has separation anxiety, you and your vet can discuss ways to help your cat feel less anxious. Treatment for separation anxiety typically involves environmental enrichment and, if necessary, medication to relieve anxiety. Your vet will likely advise you to try environmental enrichment first before putting your cat on medication.


Environmental enrichment is a way to make a pet’s environment more interesting and enjoyable.

, If your cat has separation anxiety, you can lessen its anxiety by enriching its environment. With plenty of things to do and focus on, your cat won’t feel so distressed when you’re not around. A window perch will let your cat look outside.If you have a front or back porch, consider placing a bird feeder on the porch where your cat could see it.Perches are available at your local pet store.
Consider moving the perch to different windows so your cat can experience different outdoor views.

, Scratching posts benefit cats in several ways. They allow cats to stretch their muscles, mark their territory, and simply do something fun.Putting several scratching posts throughout your home will give your cat a great way to keep itself entertained while you’re away.


Pick a vertical scratching post that’s about 2 feet tall. Horizontal scratching posts are available, but cats tend to prefer scratching on a vertical post.Place the post in an area where your cat spends a lot of time, such as its bed or a window perch., The more toys your cat has to play with, the better! They will keep your cat physically and mentally busy, which will lessen the separation anxiety. Rotate the toys regularly so your cat doesn’t get bored with the same set of toys. One great toy for cats is a food dispenser toy.Other great toys for cats include:Toys that make noise or vibrate
Ping pong balls
Old cotton socks stuffed with cotton balls or some catnip (make a knot at the open end of the sock)
Crumpled up paper balls

, Before you leave home, take a few of your cat’s treats and hide them in different places (e.g., under a piece of furniture, in the corner of a room).Your cat will have fun using her nose to find the food, rather than going straight to her food bowl. Place the treats in different places each day so your cat has a new daily challenge to find the treats.


Because treats can be high in fat and cause weight gain, consider hiding small amounts of your cat’s regular food instead.
At the end of the day, pick up any food your cat didn't find.
You could also put your cat’s daily food ration in a puzzle feeder., A silent home may worsen your cat’s separation anxiety when you’re not home. The sound of a radio or TV could put your cat at ease.Put the radio on a station that plays soothing music, such as a jazz or classical music station.


Find a TV station that plays nature shows. This would give your cat a chance to watch something interesting on the TV screen.
DVDs are available that are created specifically for cats.Play these DVDs for your cat.

, Animals produce substances called pheromones. They release the pheromones to communicate with each other and affect the behavior of other animals. Synthetic cat pheromone products, such as Feliway®, help cats feel less anxious in their environment.Spray Feliway® in your home to help relieve your cat’s separation anxiety.Follow product label instructions when using Feliway®.

, Spending quality time with your cat is an important part of treating separation anxiety. Playing with your cat, especially before you leave home, will tire out your cat and leave it feeling comfortable and satisfied.Having multiple play sessions with your cat each day will give it plenty of time to interact with you and get some much needed physical and mental exercise.


Play with your cat for least 10 minutes per day.With multiple play sessions, you will likely play with your cat for more than 10 minutes each day.

, Your cat will enjoy playing with interactive toys. Wands or plastic sticks with toys (e.g., little toy mouse) attached to the end are great interactive toys for cats.Laser toys are also good for playtime. Move the laser beam around on the floor and watch your cat try to ‘catch’ the beam.


Make sure you don’t flash the laser directly in your cat’s eyes.

, Surprisingly, cats are quite good at learning tricks. Teaching your cat tricks will help keep it physically and mentally active. Keep the training sessions short (about 5 minutes).When your cat masters the new trick, reward it with a scrumptious treat, like tuna.



Rolling over is a fun trick to teach your cat.

, A cat that gets rewarded for needy behavior, such as following its owner all the time, is likely to develop separation anxiety when its owner isn't home. If your cat has separation anxiety, reward it when it’s showing independent behavior, like lying quietly on a perch or entertaining itself with its toys. By rewarding independence, your cat will feel motivated to be independent, rather than clingy.When your cat is more independent, it won’t be so anxious when you leave.

, Your cat probably becomes anxious when you start getting ready to leave (e.g., picking up your keys, putting on your coat). To make your cat feel less anxious, it will need to see your departure routine as no big deal. To do this, repeat the departure activities numerous times without actually leaving. Here are some examples:Pick up your keys and set them back down
Open and close the door
Walk out of the door and come back in, gradually increasing the amount of time you stay outside
Eventually, your cat will see those activities as normal and not react with anxiety.

, Giving your cat extra attention and love when you leave will only worsen its separation anxiety—you’re actually telling your cat that your departure is a big deal. Instead, leave your home without speaking to your cat. When you come back home, wait a few minutes before interacting with your cat."
