headline,title,text
"
Wait for the Ubuntu logo to appear.,
Click on ""Install Ubuntu"" if no issues are found.,
Choose the language of the installer.,
Set your options.,
Select how you want Ubuntu to be installed on your computer.",How to Install Ubuntu 13.103," Once it does, select “Try Ubuntu” from the screen. This will verify that your computer hardware, such as monitor, keyboard, etc., can be properly detected by Ubuntu.

, This will initiate the installation wizard that will guide you throughout the installation process.

, On the installation wizard, choose the language you want to use from the list. Once you’ve selected, click on the Continue button to proceed to the “Preparing to install Ubuntu” window.

, On the “Preparing to install Ubuntu” window, set your desired options before installing Ubuntu:


Download updates while installing—If there are new updates to the Ubuntu version you have, you can choose to download these updates while the system is being installed. But if you want to specifically install version 13.10, then do not enable this option.
Install third-party software—Instead of having its own programs to open media files, Ubuntu uses third-party software to do these. Check this option if it’s okay with you to use these software. If you don’t want to download these third-party programs, do not check this option.
After you’ve set the options you like, click on ""Continue"" to proceed to the “Installation type” window.

, You can select from the following options.


Install Ubuntu alongside them—You can install Ubuntu without replacing your current operating system, and your files and documents won’t get deleted.
Erase disk and install Ubuntu—All your hard disk’s contents will be wiped out, and Ubuntu will be installed fresh. All your documents and files will be deleted.
Something else—You’ll be able to manually set how much space can be allocated for the Ubuntu OS, such as disk partition options and more.
After you’ve selected which installation type to use, click on the Install Now button to begin the installation process.
Note that the installation process cannot be interrupted.
Apart from the small difference mentioned above, the installation process remains the same for all installation types.

"
"
Choose your location.,
Choose your keyboard layout.,
Input your personal information.,
Click on ""Continue"" to proceed and finish the installation process.,
Reboot your computer.",How to Install Ubuntu 13.104," During the installation process, you’ll be asked some basic questions that you need to answer in order to proceed. When asked “Where are you?” click on the drop-down list and select your current location.


Click on ""Continue"" afterward to proceed with the installation process.

, If you’re using a special kind of keyboard used on your specific language (such as Japanese and Chinese layout keyboards), select your keyboard layout from the list and practice on the “Type here to test your keyboard” text field to see if you’ve chosen the right layout.


If you don’t know which layout to choose, simply click on the Detect Keyboard Layout button.
Click on ""Continue"" afterward to proceed.

, Who are you? You’ll be asked personal information questions such as the following:


Your name
Name you want for your computer
Username you want to use
Password for your computer (if you want to use a password)
Whether to automatically log in once your computer starts, or require a password before you can log in
You can also choose if you want to encrypt your home folder (for added security)
Simply fill out these details.

,


Installation complete! A small window will appear notifying you that you’ve successfully installed Ubuntu.

, Click on ""Restart Now"" to reboot your computer and start using Ubuntu 13.10.

"
"
Back up your drive.,
Use a separate Windows computer for preparing the USB stick (free space greater than 2GB).,
Go to www.ubuntu.com/download/desktop.,
Use Disk Utility to prepare the hard disk to ensure that there is some space for Ubuntu.,
Restart the computer and insert a USB into the Macbook.,
Start installing Ubuntu now by following the default instructions.,
Create an ext4 partition by selecting the free space at the end of the disk using the ""+"" button.,
Set the size for the rest of the free disk space.,
Make sure you have selected /dev/sdal1 and it is recognized as efi.,
Create a default user; this is required.,
Expect to see a progress bar appear.",How to Install Ubuntu Linux on Mac OS X Without a CD,";
, MacOS X and Linux are fine as well, just do the corresponding operations.

, Download the desktop image. An important thing to note here is that you'll need to download the 64bit edition, since the 32bit edition will not boot in EFI mode.

, The Disk Utility can be found in Applications/Utilities. Open it up and resize your ""Macintosh HD"" partition to a size you like. To write the information to disk and let the Disk Utility resize your partition, just hit Apply.

, Keep holding the option (alt) button when the computer is restarting. You will see different options appear on the screen. Choose the EFI option from the USB port. Select ""Install Ubuntu"" and press enter.


The Ubuntu will run successfully and the installation instruction will appear. (Hint: Sometimes the installer is not able to find the Wi-Fi signal, so make sure to have a wired cable to plug into the Macbook and reboot the installer.)

, (Hint: when the installationsart has the message ""This computer currently has Mac OS X on it. What would you like to do?"", make sure you select the ""something else"" option.)

, Select ""logical"" as the partition type, and ""Beginning of this space"" as the location of the new partition. Type in ""/"" as the mount point, and click OK.

, This should be 2 times less the amount of memory in you disk. Again choose ""logical"" and ""Beginning of this space"" as the location of the new partition. Use ""/home"" as the mount point.

, Click the ""Install Now"" button to continue.


Choose your location and click ""Continue"".
Choose your keyboard layout. Choose your preferred language and click ""Continue"".

, Start with entering your name, your computer's name, a preferred username, and a password. (Hint: you can also choose automatic login which requires no password.) Click ""Continue"".

, It will show you the progress of the installation. Once the installation is finished, you will need to reboot your computer. Once that your computer has been rebooted, the installation is complete and you are able to start using Ubuntu.

"
"
Open a terminal window;
,
Type ""sudo gnome-font-viewer <path-to-font-file> and hit enter (replace <path-to-font-file> with the path to the font file you want to install!),Enter your user password when prompted

,
Click ""Install"".",How to Install TrueType Fonts on Ubuntu1,",

,, Job done!

"
"
Download a TrueType font.,
Double click on the downloaded file.,
Click Install Font in the lower right-hand corner.",How to Install TrueType Fonts on Ubuntu2," (The file extension will be .ttf.) Unzip your file if necessary.

, This should open a font-viewer window.

, Congratulations! Your font has been installed.

"
"
Download TrueType fonts.,
Move your files to the ~/ Directory.,
Go to Applications > Accessories > Terminal.,
Type “cd /usr/local/share/fonts/truetype” without quotes into the command line.,
Type “sudo mkdir myfonts” without quotes.,
Type “cd myfonts” without quotes.,
Type “sudo cp ~/fontname.ttf .” without quotes.,
Type “sudo chown root fontname.ttf”(or *.ttf) to change file owner to the root.

,
Type “cd ..” and then “fc-cache” without quotes to add newly-added fonts to system-wide font index, so all applications can see them.

",How to Install TrueType Fonts on Ubuntu3," (The file extension will be .ttf or .otf) Unzip your files if necessary.

, The ~/ Directory is your home folder. This means that if you were logged in as cruddpuppet, the directory would be /home/cruddpuppet/ .

, This will take you to the terminal.

, This is a directory for user-added fonts in linux.

, This will make a directory called “myfonts” in which to store your fonts. If you’re not logged in as root, you will be prompted to provide your password.

, This moves you into the new directory.

, This moves the TrueType fonts into your new directory. (Alternatively, type “sudo cp ~/*.ttf .”; the * acts as a wildcard, allowing you to move all your fonts from the ~/ Directory at once.)

,,"
"
Connect to the internet, unless you are using offline repositories.

",How to Install Software in Ubuntu1,
"
Click on Dashboard in the side bar.,
Search for ""Ubuntu Software Center and open it.

,
On the Left side you can select the category of software you want to install.,
Select the software you want to install.,
You will be prompted for the password of that computer.",How to Install Software in Ubuntu2,";
,, For example, you'd select Sound & Video to install any sound or video software.


An alternate way is to use the search function and search for the required software.

, For example, choose Audacity from the list and click Install.

, Type it to continue installing the software.

"
"
Open Terminal by typing Ctrl+Alt+T or going in your Dashboard and searching for Terminal.

,
Enter the following command: “sudo apt-get install firefox” (without quotation marks) to install Firefox, for example.",How to Install Software in Ubuntu3,", You can swap out ""firefox"" with the name of whatever software you're installing.

"
"
Go to your Dashboard.,
Search for Ubuntu Software Center, and open it.

,
Search on the top left for ""Task Manager"".

,
Select the application in the list and click ""Install"".",How to Install Task Manager in Ubuntu 13.041," This is located on the side bar on the top right.;
,,,


You might get prompted for your password, which you'll have to type for it to install.







"
"
Open Terminal by pressing Ctrl+Alt+T or going in your Dashboard and searching for your Terminal.

,
Enter the following command: sudo apt-get install lxtask to install Task Manager.,
Open Task Manager by searching for it in the Dashboard.

",How to Install Task Manager in Ubuntu 13.042,",


Again, you will be asked to type your password. Do this to complete the installation.







,"
