headline,title,text
"
Rinse your pieces of silver with warm water.,
Mix warm water with a mild detergent.,
Scrub your silver in a straight, back and forth motion.,
Rinse each piece of silver with warm water.,
Dry the finished pieces with a soft, cotton cloth.",How to Clean Sterling Silver1," While rinsing your silver, use your hands to feel and remove dirt and debris. Rinsing your pieces of silver will remove any debris that may scratch it during the cleaning process. Place the pieces on a soft, cotton dish towel., Use a mild phosphate-free and ammonia-free dishwashing detergent like Dawn Dishwashing Liquid (make sure it is citrus-free as well). Mix 1/4 tablespoon (3.7 ml) of soap with 1 cup (8.12 oz) of water. Mix until well-combined., Scrubbing in a back and forth motion will help you maintain a uniform appearance. Avoid scrubbing in a circular motion. Use a cellulose sponge or a cotton ball/pad dipped in the soapy water to scrub your silver.If your silver contains small crevices, use a toothbrush or a Q-tip to clean these.
You can purchase a cellulose sponge from your local hardware store.

, Do not use hot or cold water. Then dry the piece immediately after rinsing it to avoid water stains on your silver., Alternatively, you can use a Selvyt cloth to dry your pieces of silver. Then use a microfiber cloth to polish the finished piece.When handling and cleaning your pieces of silver, you may use nitrile gloves (not latex) to prevent fingerprinting and smudging.This cleaning method works best for pieces of jewelry that contain pearls and opaque or clear gemstones.

"
"
Hand wash the silver.,
Plug your sink.,
Cover the bottom of your sink with aluminum foil.,
Place your silver on the aluminum.,
Boil water.,
Add baking soda to the boiling water.,
Dump the water into the sink.,
Watch the chemical reaction.,
Allow the water to cool.,
Inspect the silver.,
Alter your mixture.,
Repeat the process.,
Rinse the silver.,
Dry the silver.,
Discard the foil.",How to Clean Silver with Baking Soda," Before trying to clean your silver with baking soda, make sure that you do a light cleaning of your silver to remove any residual food or other debris. This way, you’ll make sure that your silver is cleaned as best as possible.









Use a non-abrasive mild soap. Make sure the soap is safe to use on silver.
Wipe down the silver with a microfiber rag or a soft dish cloth.
Do not put your silver in the dishwasher.
Avoid using steel wool or anything else abrasive. Silver scratches easily.;
, Before you start, you need to clean and then plug your sink or basin. This is important, as you don’t want any dirt, debris, or contaminants dirtying your silver and undermining the process of cleaning.









Use a light detergent, or even baking soda, to scrub down your sink.
Place the drain cover securely on the drain so no water can drain out.

, The foil should cover large parts of the bottom of the sink or basin. The more surface and contact area the aluminum foil has, the better. Try to keep the shiny side up and don't feel compelled to make sure the foil is completely flat.









When placing your aluminum foil, make sure to use a generous amount.
Feel free to reuse old foil.
The foil does not need to cover the entire bottom., When placing your silver, make sure that each piece makes physical contact with a piece of aluminum.









Place your silver in the basin gently.
Avoid overloading the basin. You want to make sure each piece of silver is cleaned. If you need to take some out, feel free to do so., Boil enough water to fill your basin. This is important, as you’ll have to have enough water to completely cover any silver that you’re trying to clean.









For a small basin or sink, you may need between 4 and 8 cups (.95 and 1.9 liters).
Prepare more boiling water than you think you’ll need. This way, you’ll have it ready and available if you need more., After you’ve boiled your water, you’ll need to pour baking soda into it. This is important, as the baking soda is critical to the chemical reaction that will clean your silver.









Use a quarter cup of baking soda for every 4 cups of water (.95 liters)., Once you’ve created your mixture of baking soda and hot water, dump it into the sink. Make sure to do it slowly as to not splash any hot water onto yourself or the surrounding area.









Pour a little bit at a time.
Stop pouring when the last piece of silver is completely submerged., After you’ve poured the water and baking soda in, you’ll notice a foaming effect in the sink. The foaming effect may start slowly and begin to accelerate. It should continue for up to several minutes.









You should notice yellow flakes sticking to the aluminum foil. This is aluminum sulfide.
It may take up to several minutes to clean lightly tarnished objects., After you’ve observed the chemical reaction, you should allow the water to sit and cool for a few minutes. This is important, as you may burn yourself if you try to remove the silver when the water is still too hot.


Wait until the water is no longer steaming.
Consider using tongs to remove and inspect the silver after the chemical process has completed.
If you’re worried the water is still too hot, use a thermometer to test the temperature., Take a good look at the silver and verify that the cleaning process has worked. Make sure to examine the top, bottom, and sides of the items you've cleaned. This way, you'll be able to see if they're as clean as you want them to be.









Tarnish marks should be removed or lightened substantially.
The silver should be extremely shiny.

, There are several ingredients you can add to your hot water to enhance its cleaning properties. If your first attempt to clean with baking soda and hot water did not work, you may benefit from adding salt and/or white vinegar to the mixture.


Add a quarter cup (.06 liters) of salt for every four cups (.95 liter) of water -- the amount of salt and baking soda should be equal.
If you choose to add vinegar, use a half cup (.12 liters) of white vinegar for every cup of water., While lightly tarnished silver may take several minutes to clean, silver that is heavily tarnished can take much longer. Thus, you may need to repeat the process several times to clean your silver. To repeat:









Drain the sink or basin.
Rinse the silver.
Remove the aluminum foil and add new foil.
Lay the silver back into the basin.
Dump more boiling water and baking soda., After the silver is clean, drain the basin and rinse it with cool water. Make sure to rinse thoroughly so you remove baking soda, salt, and vinegar residue.









You may need to drain the basin and rinse a couple times to completely remove all residue., Once it is rinsed, take each piece of silver and carefully dry it with a clean, soft, cloth. After hand drying each piece, lay them on another soft cloth so they can fully dry.









You may want to consider using a microfiber cloth to reduce scratching., After drying your silver, you need to throw away the aluminum foil. This is important, as the foil will now be stained and cannot be used to clean silver in the future.









You’ll notice that the foil will be heavily tarnished. This is the result of the chemical reaction that helped transfer sulfide from the silver to the aluminum."
"
Wipe out the pan with a paper towel.,
Rinse the pan with warm water.,
Scrub the pan with a non-abrasive brush or sponge.,
Dry the pan completely.",How to Clean Seasoned Cast Iron1," Go over the surface of the pan lightly to remove as much grease and loose debris as you can. The slick surface of seasoned cast iron should release most messes without leaving behind a sticky residue.Be sure to wait for the pan to cool down before attempting to clean it.
Giving your cookware a preliminary wipedown will help work some of the leftover food grease into the pores in the iron, improving its level of seasoning.;
, Hold the pan under the faucet, letting the water run over the entire cooking surface. Rub stuck-on messes with the corner of a sponge or the pads of your fingers to help loosen them.Unless your cookware is plagued by troublesome residue, you can usually just stop here. Unlike most types of cookware, it’s beneficial for cast iron to retain a thin coating of oil.Simmering an inch of water in the pan will help soften messes that running water alone won’t clear away. Try not to let your cookware soak for more than a few minutes at a time., An ordinary kitchen sponge or nylon dish brush will work fine, as neither of these tools is abrasive enough to leave scratches on cast iron. Even so, try not to scrub the pan any more forcefully than needed to remove remaining food particles and residue.For added cleaning power, squeeze a small amount of mild liquid dish soap to the water in the pan. Just don’t overdo it—detergents that are formulate to cut tough grease may strip the pan of some of its seasoning., Once the pan is clean, pat both sides dry with a clean towel. You can also set the pan on the cooktop over a low heat until all moisture has evaporated.Water and cast iron don’t mix. If not dried quickly and entirely, excessive moisture can cause your cookware to rust, reducing its nonstick capabilities.Never air dry your cast iron cookware. The combination of water and oxygen will cause it to deteriorate much faster.

"
"
Make a baking soda paste.,
Rub the paste onto your pieces of silver.,
Clean small crevices with a toothbrush.,
Rinse the silver with warm water.",How to Clean Sterling Silver2," Mix ¼ tablespoon (3.7 ml) of baking soda with one or two drops of water to form a paste. Make sure the paste is not too watery, as this will decrease the paste’s cleaning power.The paste should be relatively dry, but not powdery. Look for a toothpaste-like consistency.

, Use a clean, cotton cloth to rub a pea-sized amount of paste onto your pieces of silver. Rub the silver in a straight back and forth motion until you see the shine return.As you clean your silver, it is normal for the baking soda paste to turn grey.

, Do this by diluting your paste with a couple more drops of water. Then dip your toothbrush into the diluted paste and scrub the smaller crevices.Alternatively, you can use a Q-tip to clean small crevices if you do not have a spare toothbrush.

, Do this once all the tarnish is removed. Dry the silver with a soft, cotton cloth like a dishtowel or with a Selvyt cloth. Finish by polishing the item with a microfiber cloth."
"
Bring 1 cup (8.12 oz) of water to a boil.,
Add 1 tablespoon (14.8 ml) of salt and 1 tablespoon of baking soda to the dish.,
Pour in the boiling water.,
Use the salad tongs to take the pieces of silver out of the bowl.,
Polish your pieces of silver with a microfiber cloth.",How to Clean Sterling Silver3," While the water is coming to a boil, line a glass or ceramic baking dish with aluminum foil. Make sure the shiny side of the aluminum foil is facing up., Then slowly add ½ cup (4.06 oz) of white vinegar. You want to add the vinegar slowly because it will cause the baking soda to fizz. Once all the vinegar is in, mix the ingredients together until well-combined.Make sure the salt is completely dissolved. If not, the granules may scratch your silver.

, Then carefully place each piece of silver into the baking dish. Make sure they are lying flat and are not overlapping. Let the silver sit in the baking dish for 5 to 10 minutes. Use salad tongs to rotate and flip the pieces of silver to make sure each side is exposed to the aluminum foil., Place each piece on a clean cloth to cool. Then rinse each piece one by one with warm water. Use a soft, cotton cloth to dry the pieces of silver.Make sure to thoroughly dry pieces of silver that contain small crevices and etchings.

, Do not polish your silver with other types of fabric since these may scratch your silver. Remember that you can use nitrile gloves to avoid smudging while drying and polishing your pieces of silver.

"
"
Pour some coarse-grained salt into the pan.,
Scrub the pan with a stiff-bristled brush or sponge.,
Rinse out the pan.,
Wipe the pan dry.",How to Clean Seasoned Cast Iron2," When you’re left with a lot of gunk and grime after cooking, you may need to turn to a solution that works a little better than plain water. Shake in just enough salt to cover the bottom of the pan. Drizzle a few ounces of water onto the salt and stir the two ingredients together until they form a thick paste.Use a more substantial type of salt, such as kosher salt, sea salt or coarse-ground rock salt.The rough edges of the salt grains make it an effective (but not too abrasive) astringent agent for scouring cast iron without fear of damaging it.

, Go over the cast iron lightly using a gentle circular motion. Concentrate on the spots where residue is the heaviest. The salt paste should make it possible for you to lift away messes without a lot of effort.Be careful not to scour your cookware too hard. Always use the least amount of force necessary.
If you’re still having trouble after using salt, heat the pan on the cooktop to burn away the last few bits of solid food. They can then be wiped away easily with a paper towel.

, Flush with warm water to get rid of the last traces of salt. As you rinse, sweep the bottom of the pan lightly with your sponge. There should be no salt or food residue visible on the surface when you’re done.Don’t forget to check for salt on the underside of the pan and inside the grooves of the handle.
Keep rinsing until the water runs clear. Salt can also be hard on iron surfaces.

, Shake off the excess moisture, then towel dry your cookware from top to bottom or heat it briefly on the stove. Afterwards, you’ll need to reseason the cast iron to keep its nonstick finish properly conditioned.Make sure there’s no water left on the pan before you put it away.

"
"
Reseason your cookware after every use.,
Cook with the pan regularly.,
Avoid tools and cleaning methods that can damage your cookware.,
Store cast iron in a cool, dry place.",How to Clean Seasoned Cast Iron3," Heat the pan to around 350 and pour in about a tablespoon of conventional cooking oil. Swirl the oil around in the bottom of the pan, then turn of the cooktop and allow it to cool. Once it’s safe to handle, use a thick wad of folded paper towels to spread the oil over the cooking surface.Conventional oils like vegetable oil, canola oil and shortening are all effective for seasoning.You can also spray the pan with liberally with a special seasoning spray. These will usually be available through the company you purchased your cookware from.

, Break out your cast iron skillet anytime you need to do some frying, searing or sautéing. The more you use your cookware, the more fats and oils it will absorb. That way, you’ll be keeping it in top shape as you cook.Greasy offerings like fried chicken, bacon and steak that would make a mess of other types of cookware are just what cast iron needs to retain its nonstick finish over time.If it’s been a long time since you last used a piece of cookware, it can be a good idea to season it before adding ingredients to it that might stick.

, Though cast iron is prized for its durability, it can be worn down with the wrong kind of treatment. Opt for synthetic sponges and brushes over harsh scrubbers like steel wool, and avoid astringent cleaning powders and high-powered dish soaps. And, of course, make sure to dry the pan thoroughly by hand each and every time you clean it.Don’t be afraid to use metal utensils with your cast iron cookware. It won’t be enough to scratch the metal’s resilient surface., Humidity and other factors can take a toll after awhile, so it’s important to keep cast iron protected and out of the way. The inside of a pantry or cabinet is a good place to house your cookware when it’s not in use. Wherever you decide to keep your cast iron, it should be far enough away from direct exposure to moisture to reduce the risk of rusting and warping.Some people also prefer to hang their pots and pans so that they’re close at hand and add charm to the look of the kitchen.If you’re forced to stack your cookware together to economize space, stick a layer of folded paper towels between each to act as a buffer."
"
Wash away dirt and grease.,
Start with the areas most corroded by rust.,
Scrub the rust with a coarse sandpaper or steel wool.,
Remove the remaining rust and unevenness with fine-grit sandpaper.,
Rinse and dry your tools.",How to Clean Rusty Tools1," Mix grease-cutting dish detergent into warm water until you get suds. Place the tools into the soapy water. While the tools are submerged, scrub them using a sponge or rag until the oil and dirt are gone, then remove the tools from the water.The soap and water should mix more easily if you pour the detergent into the bowl before adding the water.
Dry the items well enough for you to grip them while you sand the rust.;
, Look for the thick patches of rust and start there. While you’ll clean away all of the rust, the process is easier if you work from thick rust to surface rust.


For example, you’ll want to scrub off the flakes of rust before you attack the inset rust., Choose a coarse grit to begin scrubbing as it will make it easier for you to scrape off the rust. If the sandpaper gets dull, switch to a new sheet.

, Work over your piece with the fine-grit sandpaper to remove any fine speckles of rust and restore the shine to the metal. The softer quality of the paper should prevent damaging the metal of the tool.


If your tool still has rust, then you may need to try a chemical remover., Once all of the rust has been sanded away, rinse your tools under clean running water to remove any debris. Dry them using a clean cloth or rag, making sure that no wetness remains.


If you do not get your tools completely dry, more rust can develop.

"
"
Make sure your quarter is not valued by collectors.,
Wash your hands with soap and warm water.,
Soak the quarter in very hot water.,
Soak the quarter in a plastic container filled with warm, soapy water.,
Rinse the coin with warm running water.,
Rinse the quarter with distilled water.,
Dry the quarter.",How to Clean Quarters1," This is especially important if you plan on selling or trading your quarter later. Many collectors find tarnish desirable.Cleaning collectible quarters can decrease their value greatly.Because of this, it is best to leave old, valuable quarters alone.


Some collector's quarters can be worth up to $400, if not more.;
, to remove any grit and oils from your fingers. Prepare your working area by laying down several layers of thick towels flat across the surface. This will provide a soft landing place for any quarters that you might drop, as well as an area for them to dry on.

, Fill a plastic container with very hot water and dip the water inside. Do not use metal, glass, or china because their hard finishes will scratch your quarters. Metal containers may also react with the surface of the quarter.


You can also hold the quarter under running hot water, but make sure that you have the drain covered. Hold the quarter by the edges, between your thumb and forefinger.
If you are soaking more than one quarter at a time, make sure that there is enough space between each one. If they are all touching, they are more likely to get scratched or dinged.
Check the dates of the quarters to avoid soaking two different kinds of metals together. Quarters minted in 1964 and earlier were made mostly from silver. Quarters minted in 1965 and after were made from copper and nickel.

, Fill a plastic container with 1 tablespoon of dish soap and 2 cups (475 milliliters) of warm water. Stir just enough to mix the two together but not so much that you get suds.Place the quarter into the water, and leave it there for several hours. The soap will help loosen any dirt.


If you are soaking more than one quarter at a time, make sure that there is enough space between them.

, Hold the quarter by the edges, between your thumb and forefinger. Make sure that the drain is covered, in case you drop the quarter. If the dirt is stubborn, you can very gently rub it off using your fingertip or a soft bristled toothbrush (such as a baby toothbrush). Work in an outward direction, from the center of the coin to its edges, until the dirt is gone.


If the dirt is very gritty, do not rub it off. The tiny particles may scratch the surface of the quarter. Instead, consider soaking the quarter in the soapy water for longer. You can also move the quarter around under the running water to dislodge the grit.

, Fill a plastic container with distilled water. Dip the quarter into the water, swish it around, and lift it out. Running tap water is great at dislodging dirt, but it often contains minerals that may cause water spots. Distilled water is pure, and does not container these minerals.

, Gently pat the quarter dry with a clean, soft, dry cloth. Be very careful not to rub the coin.Try to use a lint-free cloth, such as microfiber. You can also dry the quarter by wrapping some tissue around it, then placing it between the pages of a book. Close the book, open it, then take the quarter out."
"
Clean your knife with water.,
Soak your blade in white vinegar.,
Apply some salt or baking soda and lemon juice.,
Use baking soda.,
Stab the rusty knife into a potato.,
Mix white vinegar and dishwashing soap.",How to Clean Rust from a Pocketknife1," Before you remove rust, make sure that the knife is free of dirt and oils. You can just hold your knife under some warm running water to clean it. Work slowly and be patient – if you rush the job, or scrub too vigorously, you risk damaging your knife.Use regular water to clean away any dirt or stains.
Be sure to wipe away all traces of fingerprints, as the natural salts present in human skin can cause a blade to rust.
Avoid getting water into the gaps between the handle and blade, where it may create new rust spots that are difficult to reach.
Thoroughly dry your knife with a soft, clean rag after you finish cleaning it.;
, White vinegar contains acetic acid, which will often dissolve rust. Dampen a rag with white vinegar and apply it directly to the rust spots, or soak the blade in a shallow bowl of white vinegar for tougher stains.Once the rust has dissolved, rinse the blade thoroughly with water to remove the vinegar. Then, dry off the knife with a clean, dry cloth.

, Lemon juice can dissolve rust stains on metal surfaces, but it may work even better when you use it with some salt or baking soda. Try using a mixture of lemon juice and salt or baking soda to remove rust stains from your knife blade.Sprinkle baking soda or salt onto the rust spots, then wipe the blade with a clean rag soaked in lemon juice.
Rinse away the lemon juice with warm water after a minute or two and then dry it with a clean cloth.
Be careful not to leave lemon juice on your blade for more than a few minutes, because it can damage the metal.

, Baking soda can remove rust stains, although you may need to repeat the process several times. Baking soda is used in cooking and for many house cleaning chores – you may already have some in your kitchen.Make a thick paste by mixing baking soda with water. Put about a quarter (1/4) cup of baking soda in a glass bowl, and add a small amount of water to create a paste. Continue to add water in small increments, until you have a paste that is thick enough to stick to the surface of the blade.
Apply the paste to the blade, and allow it to soak for two to three hours.
Scrub the paste off of the blade with a wire brush or fine steel wool to remove the rust spots.
Rinse away the rest of the paste by holding the knife under running water.
Then, dry the knife thoroughly with a clean cloth.

, A raw potato may remove rust stains from metal surfaces. Potatoes contain oxalic acid, which can dissolve rust.Stick the rusted blade directly into a potato and leave it there for a few hours. Then, remove the knife from the potato, rinse away the potato juices, and dry the knife with a clean cloth.
Throw away the potato after you are finished with it. It might have small pieces of rust stuck in it, so it is not suitable for eating.

, Dishwashing soap mixed with vinegar can also remove rust stains from a knife. Get some regular dish soap and mix it with white cooking vinegar, or clear cleaning-grade vinegar.Mix one part dish soap with one part vinegar, and apply it to the blade with a soft rag. Then, rinse away the solution and dry off the knife.
For stubborn rust stains, soak the blade in the vinegar dish soap solution for an hour. Then, remove the blade and rinse off the vinegar dish soap solution under running water. Dry off the blade with a clean, dry towel.

"
