headline,title,text
"
Pay attention to children's school performance to watch for signs of disabilities.,
Consider enrolling a disabled student in a school that is specifically designed for those with the same impairment.,
Contact school administration for information on the disability services in your district.,
Register your disabled student with the program or office that supports disabled children.,
Create an Individual Education Plan (IEP) with the disability contact.,
Discuss the disability services with your child's teacher.,
Contact your school district or Section 504 Coordinator, if you believe that the necessary accommodations have not been made.",How to Get Help at School For a Disability1," While some disabilities are immediately apparent at birth, learning disabilities often appear in elementary school. Children may not know that they have a disability, so parents should watch for trouble reading, disciplinary problems, low-interest level and other indicators of a larger problem.


Go to the website of the National Dissemination Center for Children with Disabilities at nichcy.org/state-organization-search-by-state. You can find services that are available to school-aged children with disabilities.;
, Many states host schools for the blind, deaf or cognitively impaired. Request information about enrollment in these schools, to see if the disabled student is interested in attending a school that tailors the curriculum to work with any impairments.

, Many primary education districts have a special education director. Arrange a meeting with your school's disability contact.

, Many of these services are funded by federal or state aid, so they are required to keep track of specific services and student progress. Fill out all applicable forms to ensure your child will receive services when they need them.

, This should include services that are provided and a support network. Schedule appointments for evaluation of services during the semester, as well as at the end, after grades have been given.

, Before the start of the semester, you should schedule an appointment to speak with the teacher about the disability. This will help you to communicate any problems in the future and it also allows you to give extra support to the teacher.


The teacher may never have taught a student with this particular disability. There may need to be a period of trial and adjustment. You may be able to suggest ways to handle possible problems in the future.

, Request a copy of the school's disability requirements and request a meeting with school administration if those requirements are not being met. You may need to negotiate for some services, if the school cannot afford to adopt all the necessary disability services at once.

"
"
Establish rules and boundaries.,
Communicate your expectations.,
Be consistent.,
Help the child learn natural consequences.,
Teach the child logical consequences.,
Take away the child’s privileges.,
Identify your child’s challenging behaviors.,
Think about what is causing the behavior.,
Think about why your child is behaving this way.,
Avoid stimulating or potentially triggering situations.,
Correct attention-seeking behaviors.,
Teach the child a replacement behavior.,
Seek professional help.,
Pay attention to communication struggles.,
Think about reasons for behavioral differences.,
Put their behaviors in context.,
Try switching discipline methods.",How to Discipline a Blind or Visually Impaired Child," It is important that all children know what rules and boundaries exist within a particular setting, whether it is within the home, at school, or in a social setting. Clearly communicate these rules and expectations for behavior to the child., Once you establish rules and boundaries, you will want to communicate these to the child. Make sure the child understands the consequences for both good and bad behavior. For example, if the child does not do their homework, you might require them to spend extra time studying on the weekend., If you want a well-behaved child, you will need to be consistent with both rules and consequences. Once you establish rules, create consequences, and communicate your expectations to the child, you will need to be consistent. For example, if the child frequently refuses to practice orientation skills with their service dog, the consequence should be the same every time., Natural consequences are experiences that naturally occur after a behavior. For example, if the child breaks a toy, they will no longer be able to play with the toy. By refusing to go out and buy the child a new toy, you are helping them learn natural consequences., Logical consequences are those that you, as a parent or caregiver, set up to logically follow a specific behavior. Describe to your child what the consequences are for unacceptable behavior, and link the consequence directly to the behavior. For example, if the child does not help pick up their toys, then you will take those toys away for a set period of time., If there is not a logical or natural consequence for the child’s behavior, you can take away a privilege as a form of discipline. For example, if the child does not complete their homework on time, you can take away their music privileges for the evening., Think about the child’s behavior and identify those you find challenging. Consider each behavior individually. Think about where and when the behavior occurs, as well as who is involved when it happens., While you may initially react to a challenging behavior in a number of ways, it is important to take a step back and understand what is causing the behavior. Consider all the factors involved when the behavior occurs and why it might be happening., All behavior serves a purpose, and it is important to understand what the function of your child’s behavior is. Your child might behave in a certain way to gain attention, avoid situations or activities, or as a response to a sensory or physical experience., If you determine an emotional or environmental trigger causes the child’s behavior, you should work to change the child’s environment and remove the triggers. For example, if the extreme cold of the grocery store’s freezer isle causes your child to have a sensory reaction and subsequent meltdown, try avoiding that environment when shopping with the child., You can help your child modify these behaviors by increasing the positive attention your regularly give them, ignoring inappropriate behavior used to get attention, and working with the child to find ways to ask for what they want in a more appropriate manner., Once you figure out the root of the child’s behavior and whether or not there are emotional and environmental triggers involved, you can work on teaching the child a new behavior. This new behavior can replace the old one., If your child is engaging in self-destructive or potentially dangerous behaviors, you should consult the help of a professional immediately. A professional can help you create a plan to modify the behaviors under professional guidance., Challenging behavior from a blind or visually impaired child can happen because they are having a hard time using appropriate forms of communication. For example, challenging physical or vocal behaviors might occur because the child lacks:The ability to communicate needs and wants verbally and nonverbally
Skills to help them calm or soothe themselves
Speech and language skills
Social skills like playing with others, building friendships, and empathizing

, Blind and visually impaired children may exhibit challenging behaviors that are different from sighted children. There are certain risk factors that a blind or visually impaired child may have that affect their behavior such as:The child’s medical or neurological condition
Sensory impairment
Certain behavioral triggers like people or places
The child’s attachment, social, and emotional histories

, It is helpful to think about a child’s behavior within the context of changes in their motor, language, social, cognitive, and emotional skills. These changes happen from infancy through the teen years, and can sometimes be delayed in children who are blind or visually impaired. Putting behaviors in developmental context can help you understand their frustrations and help them cope with their emotions., If you discipline a blind or visually impaired child and it does not work, you should switch discipline methods. Think about the child’s specific developmental stage and the reason for the behavior. Then, discipline the child in a different way."
"
Ask for a contact at your high school.,
Research potential educational aides.,
Read the Americans with Disabilities Act.,
Join an online or local support group.",How to Get Help at School For a Disability2," Many disability services do not have offices at a high school. A school administrator, teacher or counselor can help you to deal with day to day issues that arise due to your disability.


This contact can also be an advocate. In case of problems, you can come up with a plan and discuss it with your individual teachers together.

, The rise of technology, including smart phones and computers with visual or audio cues may mean that you can be permitted to use educational devices during school hours. Discuss the possible adoption and purchase of aides to help you at school.


A school's disability program is tasked with providing services to a large variety of disabilities and within a budget. They are not always able to stay at the cutting edge of educational devices, so you should consider researching new technology and bringing it to their attention for the future.

, During high school, students should know their rights as a disabled person. In order to receive help in high school and later life, you will need to know what to ask for and what is required by law.

, By talking with people who have the same disabilities as you, it may be easier to deal with the struggles of your disability. Online disability support groups encourage conversations on things like educational aides, emotional situations and getting support from services or schools.

"
"
Apply for disability scholarships and programs.,
Contact the disability coordinator or office to arrange an appointment.,
Contact your school's Section 504 Coordinator if you feel there has been discrimination against you.",How to Get Help at School For a Disability3," In addition to the programs offered by the local school, the student may also be eligible for state or federally funded programs. Ask your disability contact to recommend these programs, or go online and search for disabled student scholarships.


Go to disabled-world.com/disability/education/scholarships to see a list of current scholarships that are available in the United States and around the world. Visit FinAid at finaid.org/otheraid/disabled.phtml to see more information about financial aid for students with disabilities.

, You should meet with the coordinator before classes begin, so that you can receive all available educational services and disability aides. Many disability offices are only able to provide help at the beginning of the semester, so do not wait until it is too late.


Some research suggests that many people with disabilities try to go without help when they first enroll. They may feel that they have been singled out for their disability too often in their life. You must be registered with the disability office in order to receive services. By the time a student recognizes the need for help, they may already be failing some classes.
Talk with your professors at the beginning of the semester about potential class modifications that are necessary with your disability. Although this may feel uncomfortable, it will help you to avoid future problems.

, Section 504 is the ""Protection from Discrimination"" part of the Americans with Disabilities Act. There are grievance procedures to correct these problems.

"
"
Recognize that aggression is not part and parcel of autism.,
Recognize general causes of aggression in autistic children.,
Look at disorders that could explain aggression.,
Recognize that sometimes physical issues can cause aggression.,
Keep ABC records of each incident.,
Ask autistic people for help.",How to Determine Why an Autistic Child Is Aggressive1," Autistic children are not automatically aggressive, and a child who is violent now may not be violent forever.Don't assume that this is par for the course—every autistic child is capable of being nonviolent in the right environment.


Autistic children tend to be less aggressive than other children on average, and are more reactive than proactive.;
, Children act out for different reasons: because they are under severe stress, because they don't understand that it's harmful, or because they have learned it from others or experimentation.



Severe distress. A child who is deeply upset may lash out. This may be caused by unmet needs, psychological disorders such as anxiety,or mistreatment.

Misunderstanding. Some sensory seekers hit because it feels good to them, and it doesn't occur to them that it feels bad to other people.

Learned behavior. The child is treated aggressively and thus learns that this is okay, or they try it once and discover that it gets them what they want.

, Some autistic children have co-occuring disorders that may make them more prone to violence.Oppositional defiant disorder.
Conduct disorder.
Disorders impacting impulse control.

, Take your child to the doctor for a comprehensive checkup, including blood panels. This is important even in children who can communicate well, because they may not understand or feel comfortable saying what is wrong. Aggression may have a physical source such as...


Pain from a medical condition
Food allergy/sensitivity
Diet/nutrition problems
Metabolic issues

, Write down Antecedents, Behaviors, and Consequences. Look for patterns, especially in what triggers the behavior and how others respond to it. What could be changed?Pay close attention to whether adults are escalating or de-escalating the situation.

, Autistic adults have brains that work similarly to your child's brain, so they may notice a problem in the child's life that you missed.


If possible, find an autistic mentor in the community who can meet your child and look at the environment.
The internet houses a strong Autistic community full of people who are happy to help families like yours. Try posting anonymously about your child's problem in the hashtag #AskAnAutistic, where autistic people can find you and offer advice.

"
"
Watch for abuse and mistreatment.,
Consider the child's ability to communicate.,
Consider whether the child's communication is treated like it's important.,
Pay close attention to what happens if a child says no.,
Look at whether the child's abilities are being respected.,
Consider whether the child's independence is supported.,
Consider if the sensory environment is overwhelming.,
Consider if their sensory needs are not being met.,
Take note of any major life events that might cause stress.,
Consider whether the child knows how to use coping mechanisms.,
Consider whether both the child and the nearby adults know how to manage crises.,
Think about whether your child has enough downtime.",How to Determine Why an Autistic Child Is Aggressive2," A child who is treated badly is going to have a lot of issues, including potential aggression. Keep in mind that parents are not the only ones who may be hurting the child—it may be perpetrated by family members, teachers, peers, or therapists. Many autistic people report experiencing therapy abuse in therapies such as ABA and DTT when they were younger.


Are adults regularly unkind or mean to the child?Do they hurt the child's self esteem?Is therapy compliance-based instead of cooperative?
Is the child ever grabbed or moved against their will? Are punishments harsh or painful (including sensory pain)?Does therapy involve power struggles or frequent tears?
Is the child being trained to act unnaturally (i.e., to mimic the behaviors of non-autistics)? Do therapy goals include extinguishing all stimming, hugging/kissing on command, or becoming ""indistinguishable from peers?""Does the child witness or experience bullying?

, Children should be able to communicate basic needs and feelings from a young age, using either speech or AAC. If they can't communicate reliably, then they may be dealing with unmet needs and extreme frustration.


Being able to communicate well is much more important than being able to speak. Speech should not be pushed at the expense of communication.

, If the child says something that is inconvenient to the adults around them, is it respected or ignored? A child needs to be able to bring up problems, and have them taken seriously.


Do adults only listen if the child communicates in a certain manner? For example, they ignore body language but not speech, or ignore speech that isn't phrased ""nicely."" Sometimes autistic children are too stressed to be able to communicate with sophistication, and thus can't do it a certain way.
Are their requests for help taken seriously? (This doesn't only apply to basic needs like water or food, but also help with situations like bullying.)

, Even if it can't be honored (such as cases in which health/safety is at stake), a child needs to know that their protests are heard and respected. This helps them understand that adults will always listen to them, even in tough times.Does the child know that they are allowed to say no and ""I can't""? If not, teach them how to do it.Is the child allowed to opt out of optional activities? For example, if they want to play alone, do adults force, cajole, or bribe them into playing with other children?
If they need to do something they don't like, are any explanations given? Does the adult try to make adjustments to make it better, and do they explain why it has to happen?
If something is uncomfortable or painful, do adults let them not do it? Or, if they have to do it, do adults do everything they can to make it more comfortable?

, Adults should presume competence, assuming that the child is a good and capable person. Helpful adults encourage the child's independence, and let them make choices about their lives.


Are they treated with respect, or with condescension?
Are they being forced, bribed, threatened, or tricked into doing things they can't handle or aren't ready for?
Are their strengths recognized, or are they spending all their lives working on their weaknesses?
Are they given schoolwork that is challenging enough? Autistic children, especially nonverbal or barely verbal ones, are often underestimated., Every child needs control over parts of their lives, and the ability to do things themselves. The child should be allowed some choice over their clothing, food, free time, schedule, and other aspects of life.If you notice the child struggling, don't swoop in right away. Let them try to figure it out. If they are clearly having a hard time, say ""If you need help, say 'I need help.'"" Then help them if they ask for it, or if they make a clear attempt to communicate with you (even if it doesn't go well).

, Hypersensitive children may find a chaotic environment frightening and stressful, and this may manifest itself as aggression. A sensitive child should be given a calm, predictable environment.


Remember that sensory pain is real pain, and children should be protected from it as much as possible. Don't try to desensitize a child without help from an occupational therapist trained in sensory integration therapy.
Don't expect your child to ""tough it out."" This usually makes things worse.

, Some children need a lot of activity. Exercise is often a helpful outlet, and they should consider sports, swimming, hiking, martial arts, and other ways to stay active.


Teach them that hitting, biting, and kicking hurts other people. The child might not know this, so break the news gently and firmly. Teach them to punch couches or push against walls instead of harming people.
Encourage the child to spend lots of time exploring and running around outdoors.
It may help to get some equipment such as trampolines, exercise balls, basketball hoops, swings, and other things they can use to burn off energy. If you see them getting restless, encourage them to go do one of these activities.

, Moving house, loss of a loved one (whether they died or simply left the child's life), going to a new school, divorce, trauma, and other large challenges may cause aggression and/or regression.


Is your child particularly upset about some event in their lives? Autistic children may have difficulty labeling their feelings, so notice changes in behavior and what the child talks about.
Did they have a recent change in behavior? Do you remember when?

, This can range from basic anger management skills to using calming stims. If the child doesn't know how to deal with anger, frustration, overwhelm, or other difficult emotions, try using social stories to teach strategies.


The problem may be more complicated than this. Try to work on both teaching the child and making the environment better.

, Adults need to know how to notice stress in the child, and de-escalate instead of making it worse.


Adults should be understanding, gentle, and kind when stress builds up. They should encourage the child to take a break to de-stress.
Physical activity can reduce the urge to act aggressive.
Repetitively thinking or hearing ""Don't do ____"" puts the image of doing the thing in the child's mind, so it can be counterproductive. Encourage the child to focus on a different action that causes no harm, such as putting their hands on their head., Autistic children often need a lot of time to relax and recharge. This time is often best spent alone or one-on-one, doing an activity of the child's choice.


Try making a calming down corner for your child, and encouraging them to retreat there when they are stressed or in need of relaxation.
Everyone needs privacy sometimes. Make sure that your child is getting enough.
Don't overdo therapy. Avoid giving them more than 2 hours per day. Your child also needs time to relax, have fun, and be a kid.

"
"
Install a wheelchair ramp.,
Provide stability and space in the bathroom.,
Include wheelchair-friendly features in your kitchen.,
Remove or tape down rugs and wires.,
Ensure open access to all parts of the house.,
Stabilize furniture and equipment.,
Secure loose objects.",How to Help a Child in a Wheelchair Thrive1," If any of the doors into your house require stairs, you need to make that entrance accessible. Even if there is another accessible entrance, making all entrances accessible maximizes the child's safety and gives them the same choices as able-bodied people.If a turn is required, make sure it's at least five feet (1.5 meters) square to allow room for the chair.
The ramp or path should be built far enough out to have a gentle slope up to the door.
Provide handrails on either side so the ramp is easier for the child to navigate, and make sure the entire area is well lit. You might consider setting lights on motion sensors so the child has a well-lit path without anyone needing to go ahead to turn on the lights for them.;
, Modifying a bathroom can be one of the more expensive projects to make your home safe and navigable for a child in a wheelchair, but these modifications are essential to enable the child to be independent.Install a roll-in or walk-in shower so the child does not need help climbing in and out of a tub. This will be especially important as the child gets older and develops a stronger sense of personal privacy.
Make sure your shower or tub includes a bench where the child can sit that is safe and doesn't get slick with soap and water.
Bars near the shower or tub and on either side of the toilet can help the child transition in and out of their chair.
You may have to move the water knobs and shower controls so that the child can easily reach them.
Provide enough room around the toilet so the child can use the toilet without assistance. There should be enough space for the child to turn the wheelchair around, including a 48- by 56-inch (122- by 142-centimeter) space in front of the toilet and at least 18 inches (46 centimeters) between the toilet and any side wall.

, Even though young children probably won't be cooking, you can include modifications in the kitchen that enable the child to get their own snacks and participate in creating family meals.Providing adjustable counters that can pull out for the child, or creating at least one wheelchair-height counter, will allow the child to participate in food preparation and other kitchen activities. This helps the child be more independent by enabling you to teach them how to prepare and cook healthy meals.
Arrange the kitchen so there is enough room for the child to turn around and freely navigate the space, even when appliances are open.
You may need to lower cabinet handles or drawers so the child can more easily reach them.

, A child in a wheelchair should be able to move around their home independently. Make sure pathways are clear, and there's nothing that the child could trip over or that could impede the wheelchair.In most cases, you should avoid area rugs. While an adult in a wheelchair may be capable of rolling over the edge of a rug, a child may not have the strength or control necessary to do this.
Install hard flooring or use low-pile carpeting so the chair can move smoothly from room to room.
Secure wires along the baseboards and run them around the wall, rather than leaving them across the floor.

, When arranging furniture, there should be enough room for the child in a wheelchair to move freely about the rooms – and from one room to another – without needing any assistance.Creating a full circle of space around each room may be the easiest option. This way the child can get to every part of the room.
If your home has two stories, the child's bedroom should be on the main floor. You may want to consider installing an elevator, although this is an expensive modification.
There should be at least 32 inches (81 centimeters) of clearance in doorways, and 42 inches (107 centimeters) of clearance in hallways.
Make sure all interior doors are accessible so the child can open and close them without assistance. You may have to lower door knobs so they are within reach.

, Choose heavy furniture that is relatively stable and can't be pulled over or moved if the child bumps into it or pulls on it. If you have lighter pieces that could potentially be a hazard, secure them to the wall or the floor.Avoid tables and furniture with sharp corners, or get corner protectors to cover them.
Tall shelves and other top-heavy pieces of furniture should be anchored to the wall so the child in a wheelchair can't topple them over.
Secure televisions, computers, and electronics to the table or shelf on which they sit so the child won't accidentally knock them down. This also gives the child the chance to use electronic devices independently.

, Loose objects, such as curios on shelves, can be hazardous to a child in a wheelchair. In addition to the hazard, you want the child to be able to manipulate and control objects independently, without having to ask for help.Avoid placing unsecured objects near the edge of tables or shelves where they could be easily knocked off.
You can use velcro for the child's toys and other items so they can more easily control them and put them back in their proper place when done.
Velcro or magnets also work for dinnerware and glasses, so the plate or bowl stays in place and the child can eat and drink independently.
You can find inexpensive rolls of adhesive velcro or magnet strips at most discount stores, or at crafting stores.
If you have cabinets or shelving units for the child, make sure the drawers are secured so the child can open and close them without pulling them out.

"
"
Know when symptoms begin appearing.,
Recognize symptoms of autism.,
Look out for symptoms that usually develop at specific ages.,
Assess your child’s gross and fine motor skills.,
Trust your instincts, but keep in mind that these symptoms do not necessarily mean your child has autism.",How to Diagnose Autism Early1," Some signs may begin to emerge as early as 6 to 12 months. Specialists tend to hold off giving a definite diagnosis until approximately 18 months. This is due to the patterns of autistic symptoms in early development. Some of the symptoms may fade in, and fade back out again.This spiking and diminishing of symptoms can occur up until approximately 24 months. Symptoms should be taken seriously, but some children show delays and then catch up developmentally by the time they're 24 months old.;
, The following are some signs that may point to autism in children between 12 and 24 months old. Remember, if you're in doubt, visit your local doctor. They will be able to refer you to the right specialist. Take note if your child:


Does not make eye contact.
Sleeps in an awkward position.
May be highly sensitive to certain sensory stimuli.
Talks in an unusual tone or pitch, this may be displayed though an unusual babble.
Carries around specific items for extended periods of time.
Makes repetitive movements with their body or hands (stimming), especially to express emotion or calm down.
Plays with toys in an abnormal fashion.
May appear under-active, or disinterested.
May be hard to soothe, not liking to be cuddled.
Shows signs of being highly fussy.

, Some symptoms only present themselves when your child reaches a certain age. If you are concerned your child may have autism, look for the symptoms listed in the previous step, and keep in mind how quickly your baby develops relative to his/her peers. Here are some symptoms of a definite delay::


Before 6 months: No big smiles or joyful expressions
Before 9 months: No mutual sharing of sounds, smiles or other expressions.
Before 12 months: Lack of response to his or her name, no gestures like waving, pointing or reaching in response to your own gestures.
Before 16 months: No spoken words.
Before 24 months: No original two-word phrases. May rely on echolalia. This does not include imitation.

, If your child is in school, ask their teacher about any motor skill issues.


Examples of fine motor skill problems include being unable to color correctly, or difficulty using scissors to cut paper.
A child with gross motor skills may take a long time to pack up books or put on jackets, and be the last one out to recess.

, You know your child better than anyone else in the world, which means that you are more likely to notice changes that a doctor can. If you truly have a gut feeling that something is abnormal, it does not hurt to visit a specialist or psychologist.


If you have any concerns, talk to a doctor who specializes in autism, rather than your normal medical provider.
Keep in mind that the abnormalities may be due to something else, such as ADHD, Sensory Processing Disorder, or anxiety.

"
"
Advocate for inclusion.,
Allow the child to choose.,
Encourage the child to do things for themselves.,
Help make schools and classrooms more accessible.,
Provide tools and adaptive materials.",How to Help a Child in a Wheelchair Thrive2," Children in wheelchairs often are segregated from other children, or may be singled out when they would rather just be treated like all the other children. As the parent or caretaker of a child in a wheelchair, it's part of your responsibility to stick up for them and their needs.Explain that just because the child may not be able to do things the same way able-bodied children can, that doesn't mean the child is incapable of doing those things alongside those children.
For example, you might say ""Olivia would like to play in the sand with the other children rather than having a separate sand table. Do you think you could move them together so she could talk and play with them?""
Since every child in a wheelchair is different, and has different needs and abilities, a program that worked for one child may not work for this one. Both in education and in extra-curricular activities, encourage an individualized approach that takes the specific child into consideration.
Be ready to correct people who approach the child based on stereotypes or misunderstandings they have about disabled children. Insist that the child be included in the same kinds of activities that able-bodied children enjoy, rather than being segregated into events exclusively for children with ""special needs."" It is important to make your child feel as though they can do anything that an able-bodied child can do. This attitude will be invaluable to them as they go through life.
For example, suppose you're with a child in a wheelchair at a swimming class, and one of the instructors tells you that there's a different class with only handicapped children that she should take instead. You can say ""I appreciate your concern, but there's no reason Bobby can't participate in the regular class. He only needs help getting in and out of the pool, and I'm here for that.""

, Where possible, give the child choices when it comes to engaging in activities or pursuing interests, rather than simply taking them somewhere or giving them something to do. You can help a child in a wheelchair thrive by giving them some measure of control over their life.For example, you may give the child choices of three different toys to play with inside in the afternoon.
You also may want to give the child a choice of after-school activities. Give them a chance to explore their own interests by asking them questions and finding activities locally that they can do.
There are many non-profit organizations that provide grants and other financial assistance to children in wheelchairs who want to pursue particular activities, such as swimming or horseback riding, that might be too expensive otherwise. Check your local community center or public library to find resources, or do an internet search. You can also look into the Wheelchair Sports Federation to find out about different kinds of wheelchair sports that your child could get involved in., Often, when people see a child in a wheelchair, they want to help by doing things for them. A child in a wheelchair is perfectly capable of participating in activities in their own way and at their own pace.This also means teaching other children that they should let the child do things on their own rather than giving them too much help. People often assume that people in wheelchairs need help when they don’t and are not sure how much help to offer. Teach the child to ask for help when they need it, and tell others not to help unless the child in a wheelchair specifically asks. It will be very useful for your child to know how to ask for help when they need it and how to let others know when they don’t need help.
For example, if you hear another child offering to do something for the child in a wheelchair, you might say ""Did Olivia ask you for help?"" If the child says no, you can say ""I appreciate that you want to help, but you have to let Olivia try to do it on her own. She knows now that she can ask you for help if she needs it.""
Encourage the child to do as much as they can, recognizing that sometimes partial participation is appropriate. For example, the child may not be able to dress herself completely, but can hold her arms over her head and then pull the shirt or sweater down.

, A child in a wheelchair will thrive in an educational environment where they can move around with the same ease as able-bodied children. Since you understand the child's needs, you are well-positioned to work with the child's teacher, or with school administrators, to ensure the child gets the most they can out of every learning experience.Keep in close contact with the child's teachers, and let them know that if they have any questions or concerns they should talk to you directly.
Arrange to tour the classroom and other facilities the child will use during the school year so you can make suggestions for enhanced accessibility.
For example, you might recommend the teacher make the aisles between all the desks wider, not just the aisle next to the handicapped desk, so the child in a wheelchair can move to other parts of the room and work with other students.

, Depending on the child's specific disability and motor-skills development, the child may need special tools so they can participate in an activity designed for able-bodied children.For example, if the child has difficulty gripping things, you might want to put tape around crayons and markers so they are easier for the child to grasp and hold.
Even if the child has limited motor skills, you still want to make sure the things you provide for the child are age appropriate. For example, a child who has difficulty gripping crayons or markers shouldn't be given baby crayons. Rather, you adapt the regular crayons so that child can use them.
You might want to install edges on tables where the child is working or playing, or use a lid or a cookie sheet to keep loose items contained so they don't get scattered out of the child's reach.
If you're unsure how to adapt a particular activity, ask the child. Older children typically are able to help you brainstorm ideas that would enable them to participate.

"
"
Find accessible vacation spots.,
Plan excursions in advance.,
Make arrangements when booking your trip.,
Schedule flights in the morning.,
Connect with a doctor at your destination.",How to Help a Child in a Wheelchair Thrive3," National laws in many countries, including the United States and Canada, require places of ""public accommodation"" (such as hotels and amusement parks) to be accessible to people in wheelchairs. However, some are more accessible than others.For example, if you enjoy skiing, there are many ski resorts in Colorado that have staff trained to provide adaptive, one-on-one skiing lessons for children with disabilities.
Many hotels have staff specifically trained to assist families traveling with children in wheelchairs, and may have activities in which the child can participate.
Resorts and vacation destinations with a focus on exploring and interacting with nature and the outdoors often have specific programs for children in wheelchairs.
Conduct research online or talk to other families with children in wheelchairs to learn about the best vacation spots that will allow the child to fully participate in activities.

, Children in wheelchairs can enjoy many of the same activities as able-bodied children, such as trick-or treating at Halloween. However, you typically have to do a little work in advance to make sure the child is able to fully participate.For example, if you want to take a child in a wheelchair trick-or-treating, you'll need to scout out a route in advance to make sure all the houses are accessible for that child. If you can't find an appropriately acceptable neighborhood, you may want to find alternative solutions, such as trick-or-treating at a shopping mall or participating in a local ""trunk or treat"" event that takes place in a parking lot.
Let the child take part in the planning so they're prepared for the event and know what to expect. Count on the child to let you know what you can do to help make the event more accessible and enjoyable for them.
Make sure you get the child's input to the extent appropriate before buying non-refundable tickets or otherwise committing to a particular event – especially if you are doing it solely for the child's benefit. It is important to include them in the decision-making process. Give them the power to choose what they want to do rather than forcing them to do something in which they're not interested.

, Making reservations online may not be an option if you are traveling with a child in a wheelchair. You need to talk to someone and explain the need for accommodations in advance so there won't be any unpleasant surprises.If you're flying to your destination, speak with someone on airline staff when you book the flight so you can explain the accommodations the child will need.
Try to arrive at the airport an hour earlier than you normally would, so you have time to go through security and get to your seats. Remember that airlines allow disabled passengers to board first.
If you're staying in a hotel at your destination, talk to hotel staff before you arrive rather than booking a room online. This way you can get direct confirmation that the room will be accessible for the child and have any specific requirements covered.

, Earlier flights are more likely to be on schedule than flights in the afternoon, and children tend to be better travelers in the morning when they have more energy and haven't already been exhausted by a full day.If at all possible, try to book direct flights. If you must have a layover, make sure airline staff understands that the child will need their wheelchair during the layover – otherwise, it may be checked all the way through to your destination.
Study airport layouts in advance so you'll be able to easily find your gates and navigate to baggage claim. You'll also want to know where snacks and drinks can be purchased once you go through security, in case the child needs anything on the plane.

, If you're traveling with a child in a wheelchair who has continuing medical needs, talk to the child's pediatrician to identify a doctor or specialist you can work with at your vacation destination in the event of an emergency.If you can get a recommendation from the child's regular pediatrician, you can talk to the doctor before travel so you can get to know them and they can learn more about the child's condition.
Carry the child's basic medical records with you when you travel, as well as a brief summary of the child's medical history.
Keep names, email addresses, and telephone numbers of all the child's healthcare providers handy in the event you need to get in touch with them quickly while you're out of town. It is also a good idea to keep a record of the places your child regular visits. Also, talk with your child about what to do and who to contact in case of an emergency.

"
