headline,title,text
"
Find paper or posterboard you like.,
Decide on how you will decorate your poster.,
Make a model poster.,
Make your candidacy clear.,

You could choose to make a rhyme to help people remember your name and position, like ""Don't be a loon!,
Choose other elements to include on your poster.,
Think of a motto on your poster.,
Don't trash other people.,
Find out where you are allowed to put posters.,
Enlist your friends to help you place posters.,
Monitor your posters.",How to Make Student Council Posters," Think about whether you want to make a few larger posters on posterboard or many posters on regular paper to put everywhere. You could also choose to do both. Go to a office supply store and figure out your options. For continuity, and to make it easy for people to remember you and your campaign, you might want to choose a color scheme that you stick to in your posters -- red and black or blue and white -- whatever you choose. Avoid neon colors, as some may think it is too bright. , If you're artistic, think about how to use your skills best. If you aren't artistically-minded, think of other ways to get people's attention. Stickers can also be fun, but might get expensive if you make a lot of posters.Will you draw something, or create it on the computer?
What kind of impression do you want to create -- professional, funky, well-organized?
Do you want to include an image of you? Photo or drawn?

, Have friends and family look at it and give you suggestions. Once you’ve decided if you want to incorporate their suggestions, work on making a final version of your model. If it’s posterboard, you’re going to have to replicate it multiple times. If it’s something you can copy, all you’ll have to do is find a place where you can make the copies of your model poster., Put the position you are running for in a place on the poster that is easy to read. Your voters need to know what they are voting you in for. Also make your name central to the poster, including your last name.

Add a picture of yourself to the poster, so people who don't know personally will now know exactly who you are. You don't have to look model-esque, just approachable and friendly.

, Vote June for School Council President!"" Below you can write your full name, since “June” might not be enough to identify you.
Or you can be more straightforward. “For School Council President, Vote June Larson.”

, Do you have a platform or issue you want to work on while in office? If so, make that clear. Think about what you want to change at your school. Why are you running? Your posters should give voters some idea.""Vote Jill for a cleaner Lunchroom! Jill Hernandez will make a great VP!""
”Scott Rogowski will make lockers safer. Give him your vote for Vice President.”

, It might be one tied to your issue, but it can also be more general. Any way that you can help people remember you and your campaign when they’re voting can help. Some sample mottoes might be:”Let’s make our school even better next year!”
”Vote me for a hard-working president/vp/etc.”

, Make your campaign about you and what you can offer. Getting negative often backfires, and it’s likely that you will end up working with your opponent on something in the future. It’s not worth it to make an enemy over a school council campaign when you could just keep the campaign positive. Don’t make posters with phrases like the following:


""Lill stinks! Vote for the prez that thinks!""
”No more David Tan. No one here should be his fan!”

, Some schools have designated areas where posters have to be. In other schools, you can get creative. Talk to teachers or school administrators to find out., You want to get the maximum coverage, so put your posters up strategically. If there’s a bulletin board with lots of posters already on it, you might want to look for another place. Have your friends stand back from the walls to see if your poster is visible in the places you choose. If you can, choose unusual locations to put your posters. Some different places might be:Bathrooms
Stairwells
Outside

, Make sure that no one takes them down. Have extras in case you need to put more up or see places later that you think could use a poster. Once the election is over, it’s a good idea to go around taking down your posters and getting them recycled. Hopefully you won, but even if you didn’t, you know more for your next campaign!

"
"
Wear colors.The easiest way to show that you have school spirit is to wear your school’s colors.,
Make fun things that show your spirit.,
Be your school’s mascot.Every school can use a mascot, whether for games, pep rallies, parades, or any other special event.,
Sing your school’s alma mater or fight song.,
Attend games and other events.,
Get involved in extracurriculars.,
Join or start a club.,
Get people to participate.,
Try fundraising.,
Encourage traditions.There are lots of fun traditions people can participate in to show school spirit.,
Make sure that there are lots of energizing activities planned.,
Have door prizes.,
Give away random seat prizes.,
Start a Rowdy Rooters group.,
Have a Master of Ceremonies (MC).,
Get faculty to be cheerleaders.,
Get the school mascot to participate.,
Consider throwing a pep rally with a theme.,
Ask school officials to help.If you go to your school officials and ask them to help you improve school spirit, they will be thrilled.,
Talk to your teachers about ways to work school spirit into lesson plans.,
Ask parents and the community to help encourage school spirit.",How to Improve School Spirit," If you have a uniform, jersey, letter jacket, etc. that shows your school’s colors, you can wear that, but any clothing of the right color will show your spirit. You can wear the colors any day that you are permitted to, but it shows extra spirit to wear them on game days and at other special times.


Encourage your friends to wear school colors with you. The more people that participate, the more spirit you’ll show!;
, There are lots of ways to show your spirit with fun items. For instance:


If you have artistic skill, make posters that show your school mascot, motto, etc. You can use these to show spirit on game days, for instance, with fun slogans about your team and/or the opposing team, like “Go Tigers! Soufflé those Cheesy Badgers!”
Make shakers out of plastic bottles filled with beans, beads, coins, or other small items, and decorate them with paint, ribbons, stickers, etc. in your school’s colors. Bring them to events and pep rallies to make noise and show your spirit.

, Many schools designate someone to serve as the mascot (or a group of people to take turns doing it). Don the costume, show your spirit, and get everyone excited!,

Music is an easy way to get people excited. Special songs about your school are even better!

Many schools have a special alma mater, or associated song. Learn the words and melody to yours!
Some schools also have a special fight song that is sung at sporting events and pep rallies to show spirit for your school and encourage friendly competition.
If your school doesn’t have an alma mater or fight song, draw on your creative skills and write one, or compose one together with your friends.

,

Showing up for school events is key when you want to improve spirit. If you want to encourage others to have school spirit, set a good example and show up for events yourself. The more people show up, the more it will inspire others to come too. Good events to show up for include:

Games
Pep rallies
Homecoming celebrationsCompetitions (debate, math team, quiz bowl, etc.)
Performances (drama, music, etc.)

,

Showing school spirit also means participating as much as you can outside of the classroom. Many students find a way to get involved in some kind of extracurricular activity or another. Doing so shows that you care about contributing to part of what makes your school special. Examples include:

SportsBandCheerleadingDance teamSchool newspaper
Alumni ambassadors,

School-sponsored clubs and organizations are special kinds of extracurricular activities. They offer ways for students to get together and share their enthusiasm for an interest. For instance, knitting club could knit scarves to give away in the name of your school to those in need in your community. If you are interested in something and your school doesn’t have a club for it, get together with your friends and a sponsor and start one! Common clubs include:Art Club
Diversity Club (sponsors heritage months, supports inclusive environments, etc.)
Chorus
Drama Club
Technology Club
Science Olympiad
Foreign language clubs (French, Spanish, German, Japanese, etc.)
Chess Club
Photography Club
Math Team
Crotchet Club
Knitting Club
Leadership organizations
Debate Team
Literary journal/magazine
Green Club (interests in recycling, sustainability, conservation, etc.)
Pep squad

,

Every chance you have, tell people about your pride in your school, encourage them to come to events, and help them find a way to get involved. Keep in mind that not everyone has to participate in the same way.

For instance, if someone doesn’t like coming to games, he or she might be a great participant in a school club. Those who like going to games can also show up for their classmates in drama performances, academic competitions, or other events.
Everyone working together to show spirit will make your school great!

, Raising money on behalf of your school is a great way to show school spirit. If your school has a project, club, event, or something else that needs funding, get together with your friends and take action! For instance, French Club could hold a bake sale selling croissants and éclairs to raise money for your school. Or, if you want to raise money or items for your community, you can do so in the name of your school as a way of showing spirit. Some good ideas include:

Bake sales
Candy sales
Art auction
Book drive
Dance marathons
5k runs
Car wash
Carnival
Game night
Ask local stores, restaurants, etc. to donate gift certificates or merchandise. You can then sell raffle tickets to win these prizes.

, Ask your school officials or a teacher to approve one or more of these traditions during homecoming or other special times:Tacky day (for fun, everyone wears clothes that are intentionally silly, mismatched, etc.)
Wear pajamas to school day
Dress up day (everyone wears formal clothing for the day--suits, nice dresses, etc.)
Twin day (friends dress exactly like each other)
Wacky Wednesday (wear costumes—the more outlandish, the better)
School color day
Super hero vs. villain day (some people dress as super heroes, some as villains)
Ninja vs. Pirate day (some people dress as ninjas, others as pirates)

, It might seem obvious, but a good pep rally should be filled with ways to get people excited. Plan routines that will encourage school spirit.


Have upbeat music playing as people enter the pep rally, as well as during it.
Invite the marching band to perform.
Have cheerleaders perform some routines, and also work the crowd to participate in cheers.
Invite a dance group to perform while wearing school colors.
Have everyone sing your school’s alma mater or fight song.
Get everyone moving! Try the “wave” and other hand motions.

,

One way you can encourage people to come and participate in a pep rally is to offer door prizes. These can be simple things like candy, pom-poms, a jersey, etc.—anything fun. You can also ask area businesses to donate merchandise or gift certificates to give away as pep rally door prizes.,

Before the pep rally starts, tape treats or prizes (such as candy, balloons, pom-poms, t-shirts, etc.) underneath some of the seats. Then, during the pep rally, take a moment to have everyone look under their seat to see if they have a prize. All the winners can then join in a cheer., Have a group of students sign up to be the “Rowdy Rooters.”These students can sit in a special section during the pep rally, hold signs and noisemakers, and be especially enthusiastic during cheers and songs. You can also have students sign up or enter a drawing for a turn at joining the Rowdy Rooters.

,

An MC can lead the pep rally, by telling people about the different events and performances that are part of it, and by generally being enthusiastic. You can ask a popular teacher or an especially excited student to serve as the pep rally MC.,

Everyone enjoys seeing their teachers have fun and show school spirit. You can ask enthusiastic faculty members to get together and perform their own cheers and get the crowd to participate.,

Having your mascot there to represent your school at a pep rally is a fun way to encourage school spirit. There are lots of ways to get the mascot involved:

Players can carry the mascot into the pep rally on a chair. The mascot can serve as the “king” of the pep rally if it wears a crown and the chair is decorated like a throne.
Ask the mascot to take part in a cheer or dance.
Have the mascot play a game against someone dressed as the opposing team’s mascot (and win, of course).

,

Any pep rally can improve school spirit. However, it can be fun and encourage people to participate if you vary things sometimes and have a pep rally with a particular theme. For instance:

Hold a “Downtown” pep rally where everyone dresses up in formal wear. Cheerleaders, for instance, can wear top hats and tails.
Have a “blackout” pep rally where the lights are turned out, and cheerleaders, band, etc. use glow-in-the-dark clothing or items. Glow sticks can be distributed to students so that they can participate.
Try a “Blast from the Past.”Decorate the pep rally according to a certain decade (the 60’s, the 80’s, etc.) or time period (Roman, prehistoric, etc.). Choose appropriate music, and ask participants to wear clothes that fit the theme.

, Talk to them about any ideas you have, and ask them to participate as well. For instance:


School officials could wear school colors or jerseys on game days.
You could ask your school officials for permission to occasionally use part of school time for a pep rally. Tell them that holding a pep rally during school hours will ensure that people come and improve their school spirit.
Ask your principal or headmaster to share a special cheer, song, or encouraging thought with the school at the start or end of each day.
Talk to your school officials about starting a school Hall of Fame. This could include pictures, plaques, awards, and other information about students and athletes from your school that have made notable accomplishments.
Ask your principal to agree to do a stunt, wear a ridiculous hat, or something else fun if students accomplish a goal like raising a certain amount of money for the community.

,

Teachers might agree to let you use class time for an activity that will raise school spirit if you can show that it will also be productive. For instance:

Students in a history, writing, or journalism class can work together to write a history of your school. Topics could include things like the founding of the school, notable alumni, academic and athletic accomplishments, and key dates in the history of the school.
Students in art class could work on painting signs and posters for pep rallies and other events while practicing their drawing and other artistic skills at the same time.
Students in a drama or creative writing class could develop fun and educational skits to share at pep rallies or other events. For instance, students could write a skit about what life was like at your school 25 years ago.

,

There are lots of ways for parents, local businesses and organizations, and community members to get involved in your school. Some possibilities include

Ask a teacher, parent, or other adult about starting a Parent-Teacher Organization (PTO), also known as a Parent-Teacher Association (PTA) if your school doesn’t already have one.
Ask the PTO to take charge of some activities, such as planting a school community garden.
Ask local businesses or organizations about becoming a community service partner (CSP) with your school. A CSP can help raise funds for various causes. For instance, a CSP can help bring in donations for school groups that want to send care packages to soldiers abroad, or to students in developing nations.
Ask parents and community members to help you get in touch with school alumni. These former students can raise school spirit; for instance, you could invite accomplished alumni to come and speak at an event or pep rally to encourage students to succeed.
Make sure to ask parents and community members to come to games, performances, competitions, and other events. Seeing everyone there will encourage both school and community pride!

"
"
Beautify your school.,
Start a garden.,
Paint a mural.,
Lead a campaign to make your school grounds healthier.",How to Improve Your School1," Increasing your school’s “curb appeal” is one of the fastest and most inexpensive ways of improving it. Take a look around your school and see what kind of cosmetic changes you might be able to easily make. Picking weeds, pruning hedges, planting flowers, giving walls a fresh coat of paint, and picking trash up out of a field or parking lot are all ways of quickly making things look better., A school garden that students and staff can work on is a great way to increase involvement and pride in your school. Talk to your school administrators about getting permission first.A school garden can be whatever type people like—a flower garden, a vegetable garden, etc.
Work on the garden can be tied into educational activities. Science classes, for example, can learn about photosynthesis or the life cycle of plants by helping out with the garden.

, Making an inspiring painting part of your school is sure to improve it. Your school can start a discussion and vote on the design, which could be a school mascot, a historical figure, a local landmark, etc. Art classes at your school can even get involved with making the mural.


If your school wants to commission an outside artist to paint your mural, make sure the design, budget, and timeline for completion are worked out beforehand., Some schools, particularly older ones, may have hazardous substances present, such as lead paint, lead pipes, or asbestos. Removing these substances can be expensive and complicated. However, if members of your school community are concerned about these substances, talk to administrators or the local school board about what can be done to improve the school."
"
Boost activities and clubs.,
Make school more engaging.,
Go green.,
Encourage healthy eating.,
Fundraise.",How to Improve Your School2," If enthusiasm or a sense of community seems to be lacking at your school, then you may want to increase extracurricular opportunities. There can be something for everyone to get involved in—the sky’s the limit! Campaign to increase participation in activities that your school currently offers, or start a new club if there is interest. Some of the many possibilities include:Sports
Cheerleading
Art Club
Drama Club
Garden Club
Technology Club
Future Business Leaders
Mock trial
Chorus
Volleyball Club

, if you feel that your school needs improving because it is boring, don’t give up hope! Talk to teachers, school administrators, and students about developing ways to make learning fun and more engaging. If the goal is to innovate and improve your school, then everyone will be on board and willing to develop ideas., If you feel like your school would be improved if everyone tried to be more eco-friendly, there are many opportunities to take action. Talk to members of your school community about gathering support for ideas like:Choosing eco-friendly school supplies

Making sure that recycling bins are available at your school
Replacing paper towel dispensers with blown air hand dryers
Starting a compost pile
Planting trees for Earth Day
Having an end-of-the day check to make sure that lights are turned off, windows are closed, and that other techniques to conserve energy are being used.

, There are many conversations going on now about improving school meals and eating healthier in general. If these issue are important to you, try leading a campaign to ban candy, junk food, and soda vending machines on your school grounds. You can also talk with your school officials about how to offer healthier choices at meal times., If there is a project at your school that needs financial support, whether it is painting a mural or purchasing school supplies for needy students, you can help start a fundraising campaign. There are lots of ideas, such as:


Holding a garage sale
Asking local merchants to contribute coupons or gift certificates that can be sold in a raffle
Hosting a silent auction for student artwork
Hosting a game night with an entrance fee

"
"
Let everyone join in.,
Be nice to new people.,
Don’t gossip or badmouth others.,
Don’t accept bullying.",How to Improve Your School3," Make sure that all students have a chance to participate in activities and games, no matter what their skill level or ability. For example, when playing a game that only takes 8 players at a time, rotate people in and out, so that everyone can have a chance. Letting all students have a chance, even if they aren’t great at the game, will make things more fun and friendly., Being new at a school can make a person feel lonely. Whenever there is a new student at your school, make a special effort to make him or her feel welcome.Invite the new student to sit with you at lunch.
Introduce him or her to your friends.
Make sure the new student is included in games and activities.

, You can help keep your school a positive place by not taking part in talking badly about other people. If others around you are saying mean things, don’t be afraid to tell them that its not nice, and that they should stop.If someone tries to gossip with you, you can say you don’t want to talk behind someone’s back, or just change the subject.
If you someone says something bad about someone else, try saying something like: “Hey, that’s not cool. I don’t think it’s fair to talk about like that.”

, Bullying can be a very serious problem, and shouldn’t be tolerated. If you think there it has become a problem at your school, talk to a school administrator about ways to address the issue. You can also help stop any bullying you witness. If you see someone picking on someone else (offline or online), you don’t have to just let it happen:Don’t laugh or just watch what happens. Say something like: “That’s not nice. Why don’t you leave alone?”
Be a friend. If you see someone being picked on, make an extra effort to be nice to him or her. It will make a big difference if that person knows he/she is not alone.
Avoid physical confrontation if possible.
Tell a trusted adult about what you saw happen, whether or not you intervened.

"
"
Talk to administrators.,
Ask parents to get involved.,
Use social media to gather support.,
Let people contribute in their own way.,
Ensure that improvements continue.",How to Improve Your School4," If you think that your school needs improvement, you can start by talking to its administrators (a principal or headmaster, for example). You might also attend local school board meetings to voice your opinion. Getting administrative support is important not only because many projects will need official approval, but also because it is a way of communicating your concerns.Don’t be shy about asking to meet with your school administrators. If you are serious about improving your school and have some ideas, most will be happy to hear from you.

, Schools aren’t just places for students to learn—they are also an important cornerstone of any community. Families also care about schools and will want to be involved with any improvements that need to be made. Parents can get together at a Parent-Teacher Organization (PTO) meeting, school board meeting, booster club event, or other opportunity and consider ways of helping to improve your school., While some people may not think that social media have educational value, social networks can be a powerful tool for organizing people. Make sure that your school is active on all major social media services. If it isn’t, talk to your school administrators about getting started. Anytime your school has an improvement campaign or project going on, advertise it widely using these services to boost involvement., Many school improvements will need a lot of support. However, this doesn’t mean that everyone has to contribute in the same way. When raising support to improve your school, make sure that people understand there is room for everyone to help. For example:Some might be great at organizing people, while others will have talents in writing or design.
Some will be able to devote time during school hours only, while others will have more time after school hours or on weekends.
Some might be able to get involved on the school grounds itself, while others might be great at gathering support for your school within the surrounding community (by fundraising, for example).

, Efforts to improve your school will only have their full impact if they can continue in the future. Creating a sense of school history, or institutional memory, is important for to long-term success.Elect someone to be school historian. He or she can make notes about any improvements that are made to your school, and then pass the information along to the next historian.
See if your school can set aside a space for this purpose. This might be a place in the library or office to keep notes on your school history, and/or a memorial wall that can have photos, plaques, and other items to commemorate your school.

"
"
Have good hygiene.,
Be mature.,
Be nice to everyone, even if it's your worst enemy.,
If you get things that aren't a particular perfect girl thing, just try to not make a big deal about it.,
Try to get good grades.,
Eat healthy.,
Be confident.,
Smile a lot.,
Try to be natural.,
Don't gossip about people.",How to Seem Like the Perfect Girl," This means taking proper care of your teeth, hair, and body. This also means eat fresh foods like fruits and vegetables, not a bag of potato chips, although, once in a while is fine.;
, So no smashing someone's window as a dare or pulling someone's pants down. Walk elegantly, with poise and charm. Straighten your back, hold your head up, speak about mature things, and have manners, don't goof off at inappropriate times, unless you want to be the class clown.


Don't talk about disgusting things, like bodily fluids, functions, or inappropriate things. Engage into a different discussion if this situation ever arises.
Play games such as truth or dare, spin the bottle, etc. But never go too far!

, Being nice to people means more friends, which is great.

, So don't tell everybody you're getting braces, or you need glasses.


If you do get braces, aim for more neutral colors like: white, pale pink. Just something not so noticeable like fluorescent orange. Clear braces are ideal.
If you get glasses, ask for contacts instead. If your parents are against it, ask them why. If it helps, promise not to wear colored contacts.

, Study, do homework, and take exams. Don't stress about tests, but if you're certain you'll fail, study!


Write hints, tips, and notes on index flash cards.

, This will make you feel better about yourself. High self-esteem means a happier you! Everyone likes to be around a cheery, happy person, and not a depressed sob.

, People like confident people and are drawn to them. Speak loudly enough and clearly to kids and adults. Smile when you walk down the hall, and start discussions with people.

, It makes you look prettier and more approachable. People are more likely to be open to an enthusiastic, smiling person, rather than a person sitting in a corner with their head down.

, Don't dye your hair all the time, or be caked with foundation. A streak of colorful hair dye or a bit of lip gloss is okay, but don't overdo it!

, If you gossip about other people, your friends may begin to wonder if you start gossip about them. It may also give you a bad or stuck up reputation which is the last thing you want when trying to seem perfect.

"
"
Know who you want to get noticed by.,
Plan your actions.,
Have confidence.,
Small talk to people.,
Make new friends.,
Spend time with your friends.,
Follow people's social media profiles.,
Keep up with trends.,
Stay clean and tidy.,
Take good care of your body.,
Start a trend.,
Be fashionable.,
Get into a relationship when ready.",How to Get Noticed in Middle School," You might want to get noticed by your crush, one of the popular kids or maybe from someone else. You should choose different approaches to get noticed by different people.;
, Before you try to get noticed by someone, think about how you're going to do it. Try to come up with a few questions or a conversation starter such as the following below:


'Hi, what's your name?'
'What's your favourite colour?'
'It's a beautiful day today!'
'Do you like this school?'
'What are your plans on the weekend?'

, If you want to be noticed you have to get out there and have confidence in yourself. If you're quite shy you probably won't get noticed, you need to be sociable, fun and outgoing.

, Try to start a conversation with people you don't know much. Be sure to listen to what they say and don't hate on their opinions. Small talk can be about the weather, pets, favourite TV shows, etc.


Make a good first impression on people. Don't ignore someone or call them names because everyone else is doing it. If you become the kindest person in school people will know you for it and you'll most likely become popular.
Go with the flow. If your group are talking about cats don't go completely off topic by saying ""last week I went to Florida with my cousins"" because chances are, you'll probably be ignored. If they are laughing, laugh with them. While on topic, don't forget to say your opinion as well or share your own story about what everyone's talking about.

, Try to become friends with a range of different people. Your friends might mention you to other people and then you will become noticed. However don't be friends with someone who isn't nice to you or is a bully, be friends with people who are kind and respect you.

, Whether it's during school time, after school or on the weekend, plan a get together for you and your friends to catch up. Try to find fun and exciting places to go such as the pool, mall or the movies. Every now and then you could have a sleep over or go to each overs houses but choose a different destination each time.

, If you know a persons full name, consider following them on a social media site such as Instagram, Twitter or Facebook to know more about them. Even send them a friend request to get noticed.


Stay active. Post a photo every now and then so people know who you are and your kind of personality. If someone comments on your post reply back to them but don't say anything rude or mean towards them or others.
You can comment on your own posts but not too much otherwise people might start ignoring you. However, you should always reply to a question or compliment to show people that you are kind and that you care.

, Update your wardrobe to clothing that is in fashion right now and download any new music. It helps if you listen to music that everyone else likes or is in the top 100 list.


Don't change your fashion or music taste just because everyone else likes it. If you like the type of music you listen to or if you find your current clothes comfortable don't change them for others.

, No one likes to hang around someone who smells or is unorganized. Shower regularly, brush your hair, clean your teeth and face, keep your clothes tidy, don't scuff your shoes, etc.

, Make sure to stay hydrated and eat a well balanced diet that consists of plenty of fresh fruit and vegetables. Exercise daily and practice good hygiene.

, Starting a trend is sure to get you noticed and talked about around school. Try starting a new hair style or fashion accessory.

, Try different hair styles, accessories, shoes, clothes etc. You could even put on some light make up if you're allowed. If you look nice and wear something new everyday you're sure to get noticed and liked for it.

, If you're allowed, consider getting a boyfriend/girlfriend. This is sure to be the talk around school but don't be pressured into a relationship if you don't think you're ready. Don't be desperate for a relationship but don't be hard to get either. If you only want a boyfriend to use them, you'll get a bad reputation and people might stay away from you because of this.

"
"
Strike up a conversation.,
Say nice things like ""I like your shirt, where did you get it?"",
Talk.,
The new kid willing to sit at any table or currently sit at a table with a bunch of strangers you don't know, you should at least talk to somebody and get a couple of appropriate laughs.,
Expect the unexpected.,
Be Yourself.,
Plan ahead.,
Don't be a show off, nosey, selfish or conceited.",How to Make a Lot of Friends in Middle School,";
, or things like ""did you see the that new movie yet? This gives them an idea of you being a possible friend in the future. You should smile politely as well if you want to give that friendliness a lasting affect.


It's a great idea to have a chance to communicate to someone you don't know in your school because there could be totally awesome benefits and happy endings if you were to be in a little situation. Most likely, if the person you had a conversation with was a nice person, they may help you out in coincidence later on.

,


Try to start conversations with other people and see if you guys have anything in common or have similar interests. Even if you are very different.

,


Getting to know people is very important because you will never know who will do what or what will happen next. Knowing people may help you solve many puzzles in some situations too.

,


You will never truly know who's the ""culprit"" to your social problems or the ""one"" you should give all of your trust to. It's best to build up a very strong foundation of common sense and increase your awareness of all of your surroundings. Do not be surprised if someone doesn't like you for no reason.
One thing to solve that is to talk to the person without freaking out or blaming. Use ""I-messages"" or try to be GREAT friends with that person. If they didn't like you because of a silly rumor or vice versa, don't be in a myopic state of mind. Think for a little while before you take action.
Do anything you wish to solve that problem but it is extremely critical that you avoid doing anything that: is mean or interrupts the educational environment, is harassment or assault, ruins anybody's life, will ruin your own egoism, could be deadly (literally), or doesn't make any sense at all. If you do anything that has alike consequences with that list of things before this sentence, it's a likely possibility of you getting into deep trouble. Trust me, not many people would like to hang out with a person for too long if that person gets in trouble very often.

,


Please, being yourself is never easy, but not being yourself could get you somewhere you wouldn't want to be. Even if you are a nerd, it's best to be in a friendly group where you feel secure and belonged honestly than being lonely, horribly confused, and a big pretender with people always being suspicious about you.
Also, if you don't feel comfortable in any stressing situation, just say so. Lying will take the skills of a super ingenious strategist for a whole day and being stuck in a tangled web of lies can lead to way more trouble than you had when you told the truth.

,


If you want to hang out with your friends and be together more often, join school activities such as clubs or extracurricular activities. The things that you do in school may contain people who share a similar reason to be in that activity like you or may have some of the same goals as you.
If you don't feel too comfortable with school activities, try planning a fun event where people from your school you know or want to know can come and have a wonderful time. For instance, you could tell people that they are welcome to come at a local park, movie theatre, ice rink, etc. to have some group fun with a really responsible adult to watch for safe reasons.

, It will just make people hate you.

"
"
Always have good hygiene!,
Keep makeup natural.,
Be stylish!,
Flirt.,
Be interesting.,
Take care of yourself.,
Do well in school.,
Be social!,
Be positive.","How to Be the ""It"" Girl in Middle School"," Even normal girls never go around with BO and greasy hair. Tips:


Shave your legs and underarms, and remove any mustache or excess eyebrow hair. This is completely optional, but it gives you huge points. It also helps prevent too much sweating.






Wash your hair often. In middle school, your hair is likely greasy. If that is true, never go more than 2 days without a washing. Some people in middle school have dry hair. You'll have to go through trail and error, but generally you should not wash your hair more than every 3 days if you have dry hair.
Wear deodorant. Perfume is up to you, but don't wear too much.






Shower every 1-2 days. If you sweat a lot, it's hot outside or you exercised a lot, shower everyday. You should shower if you feel gross or your hair is oily, because you probably smell too.
Wash your face twice a day and apply lotion at least three times a week.





;
, Apply foundation, concealer, brown mascara, and a lip gloss close your natural lip color. Or if you have good skin, go natural.

, Wear accessories and wear your hair differently at least once a week. (Not a simple ponytail!) Read up on fashion and find stuff that fits. Don't use colors that don't match (like brown and black, red and green etc.) and dress for the weather. Avoid anything stained or dirty. Don't wear overly revealing clothes; you're in middle school!

, Don't go flirt with another guy every day. Stick to flirting to one or two guys per week max. If you have a crush or boyfriend, do NOT flirt with anyone but him.You want to be a guy magnet, not a slut.

, Have at least 3 different hobbies. Join at least one school club. Arts and crafts, music, and sports are great examples.

, Limit junk food to once a week. Exercise at least 4 times a week for 60 minutes. Do something different everyday to give a toned body and a great glow. Run one day, bike the next etc.

, This doesn't mean you have to be a genius, but do your homework on time, study, don't fall asleep in class, as simple as that. Don't get anything lower than a C.

, Don't ditch your old friends, but make some new ones. Smile, be nice, go on Facebook or your e-mail, or text often! Keep in touch with your peers!

, Just smile and be happy. There are many ways to be happy 100% of the time! My favorite methods are: Look at where you will be in 10 years, when all your current problems will seem small and insignificant! Or you can simply find something your looking forward to and working toward! And my personal favorite: Play music, a happy upbeat, fast song and just get excited for the day! Get pumped!

"
