headline,title,text
"
Preheat the oven to 375ºF/190ºC.,
Put the graham crackers in a plastic bag.,
Melt the butter in a small saucepan over medium heat.,
Combine graham crackers, sugar, and melted butter in a bowl.,
Press into a pie pan.,
Bake for about 8 to 10 minutes.",How to Make Key Lime Pie1,";
, Roll them into crumbs, using a rolling pin. You should have about 1 1/2 cups of crumbs when finished.


If you don't have a rolling pin, get creative. A can of cooking spray or a bottle of wine (or heck, a shoe) gets the job done. So does the food processor, for the record.

, Don't scorch it! You need all of it to keep your crust together.

, Blend until the texture resembles coarse meal. It should be one uniform consistency after a minute or so of mixing.


If you'd like, add the nutmeg, cinnamon, or allspice at this step. Just a generous sprinkling or two will do!

, Voila! Your homemade graham cracker pie crust. But as you probably know, you could just also buy a pre-made one from the store -- but where's the fun in that?


Try to make the crust about 1/8 inch (1/3 cm) evenly all around. If the crumb mixture won't stick properly, adding a tablespoon of water to the mix will help. Make sure there are no gaps or holes in the crust!

, Then remove the crust from the oven and refrigerate until well chilled. You need the time to prepare the filling anyway.

"
"
Use a regular shortcrust pastry.,
Take two sticks of softened, unsalted butter in pieces and start mixing it in using your fingers or a pastry blender.,
Separate the dough in two and shape them into flat disc shapes (about the same size).",How to Make Hard Cider Apple Pie1," You most likely already know how to make one, but in case you don't, here's the method. Start by mixing half a tablespoon of salt and 2 1/2 cups of flour in a large bowl.;
, Keep cutting and mixing until the dough consists of pea-sized pieces. Start with five tablespoons of water and mix. Keep adding water until the dough sticks. (the amount may vary on the type of flour/butter used).

, Put them in a bowl, cover with backing paper and stick them in the refrigerator for at least 30 minutes.

"
"
Preheat oven to 350ºF/175ºC.

,
In a bowl, combine condensed milk, key lime zest, and key lime juice.,
Separate 2 of the 3 eggs.,
Add the egg yolks and the whole egg to the mixture of lime and milk.,
Pour the filling into the graham cracker crust.",How to Make Key Lime Pie2,", Stir until well blended and turns light green. This should take about 2 minutes.


Key limes come from the Florida Keys, thus their name, and are smaller, more yellow and contain more seeds than the green skinned Persian lime. However, generally, both do (but you can also find key lime juice bottled in stores).

, That is, 2 of the 3 eggs should have the yolks separated from their whites (you need the whites for the meringue). Use two separate bowls for this.

, Let stand at room temperature to thicken.

, Spread evenly!

"
"
Beat egg whites until stiff peaks form.,
Fold in sugar bit by bit.,
Spread over the filling.,
Bake for 20 minutes or until meringue is golden brown.,
Finished.

",How to Make Key Lime Pie3," This takes a bit of arm muscle and perseverance -- keep at it if it doesn't happen as quickly as you think it will.

, Be careful not to get too aggressive. Overworking the meringue makes it lose its body, too.

, Take care to spread to the edge of the crust to prevent shrinkage during baking. Creatively swoop your spatula around to create peaks and valleys.

, It should be set but still wiggle a bit when shaken if done. Let cool before serving -- it'll be easier to slice the pie and create cleaner cuts if the pan isn't warm.

,"
"
Combine 4 1/2 cups sliced apples, 1 tablespoon cinnamon, a pinch of salt and a tablespoon lemon juice in a mixing bowl.,
In a cooking pot, combine 1/4 cup white sugar, 1/3 cup brown sugar and 3/4 cup of the cider.,
Add the 1/4th cup remaining cider, half a teaspoon vanilla extract and three tablespoons cornstarch.,
After everything is dissolved and the filling is deemed thick enough to your personal taste, take the pot from the fire and let sit for about 20 minutes.

",How to Make Hard Cider Apple Pie2," Mix and let sit for at least 10 minutes.

, Let boil while stirring frequently. Once the sugar has dissolved, add the marinated apple slices and boil again for at least seven minutes.

, Do this in a separate bowl. Mix until you get a paste. Add this into the cooking apples and boil while stirring for several minutes.

,"
"
Take your dough from the fridge and roll it flat.,
Put one of the dough circles into a round pie pan.,
Fold and push the corners to make a close fit.,
Get creative with decorating the top.,
Preheat your oven on 425° F (220 ° C) and bake your pie for 20 minutes.Than lower the temperature to 375° F (190 °C) and bake another 30 to 35 minutes.

,
Take your pie out of the oven and let cool for 10 minutes.

,
Serve warm with ice cream or whipped cream, hard cider and apple juice for the kids.

",How to Make Hard Cider Apple Pie3," The diameter depends on your own preferences, but for this recipe, 12 inches is recommended. Add flour to the de-rolling surface and the top of the dough so it doesn't stick.

, Push and shape it to fit snugly around the mold. Fill the pie with your filling and put the second dough circle on top as a lid.

, Finish by making some vents on top of the pie (at least 3).

, With a fork, you can make some really nice patterns, for example. Once you're done, pop the pie in the fridge for another 20 minutes. This ensures that the filling and crust both have the same temperature when going in the oven.

,,,"
"
Wash and pat the bunch of grapes dry.,
Beat the egg white lightly with the water.

,
Brush the grapes with this mixture.,
Sprinkle the coated bunch of grapes with the caster sugar/fine sugar.

,
Set the bunch of grapes on a flat surface to dry.,
Transfer to a serving dish or cheese board for serving.",How to Make Frosted Grapes," Use kitchen paper to rest on and pat dry.;
,, Use a pastry brush for this step.

,, Laying them on greaseproof paper is a good idea, to prevent sticking.

, They look best if kept or assembled as a bunch for serving with cheese. They can be used individually as cake or dessert decorations, to form patterns or added randomly.

"
"
Pour the coffee into a bowl.,
Add the figs to the coffee liquid.,
Transfer to a saucepan.,
Drain the coffee liquid off the figs.,
Simmer the coffee liquid for another 10 minutes.,
Strain the cloves and rind out.,
Serve.",How to Make Coffee Figs,";
, Leave to sit overnight.

, Cook the figs in the coffee liquid for 10 to 15 minutes.

, Reserve the coffee liquid and return to the saucepan. Place the figs on a serving dish.

, Add the sugar, cloves, and orange rind (peel) to simmer as well.

, At this point, add a little rum if wished. Then, pour the liquid over the figs.

, Provide small forks to pick out the figs for eating as dessert or a snack.


Alternatively, place the figs and a little liquid in separate bowls. Add a dollop of ice cream or whipped cream to complete the dessert.

"
"
Heat a wok or frying pan on the stove.,
Add oil to the pan, then the garlic and red pepper.,
Trim and chop the beans.,
Add the green beans and onions.,
Let cook, stirring only periodically.,
Optionally, give the beans a soy glaze.,
Add sesame oil, season, and serve.,
Add other ingredients to customize your recipe.",How to Make Fried Green Beans1," Before you do any frying, you'll want to get your pan nice and hot. Traditionally, stir fry dishes are cooked in a wok, but you can use nearly any steep-sided frying pan. Set the pan over a burner set to medium-high and allow it to heat up.


Don't add the oil yet. A common expression in stir frying is ""hot wok, cold oil."" To get the best possible texture, add the ingredients one at a time in the correct order.;
, When the pan is nearly smoking hot, add a splash of oil to the pan. Follow this with the garlic and red pepper. The garlic should start sizzling nearly as soon as it hits the pan. Stir with a wooden spoon or spatula.


Any cooking oil will work, but for best results, use an oil with a high smoke point like canola or peanut oil. Other oils can smoke and gain a bitter taste at the high temperatures used for stir frying., This isn't strictly necessary, but if you remove the stems and tough tips of each bean, they'll be easier to eat. After this, chop the beans into inch-sized segments so they cook quickly.

A quick way to trim green beans is to line them up on a cutting board, then simply run a sharp knife down the row to remove about a half inch from each tip. Repeat for the other side., Use the spoon or spatula to stir the vegetables around in the oil and seasonings. Ensure they get a good coating — this will keep them from sticking.


You can also use a tossing motion of the pan to combine the ingredients. However, because hot oil can cause dangerous burns, stick to the spoon unless you've already practiced this skill. See our article on this topic for more information.

, Once the vegetables are combined, spread them out in the pan and let them cook without stirring. This will give them a nice sear — the brown, crispy texture that's so delicious on stir fried vegetables.


After about 90 seconds, stir the vegetables and let them sear again for another 90 seconds or so.If you're not noticing your vegetables brown, turn the heat up.

, If you like the flavor of soy sauce, use this step to give your green beans a sweet soy flavor. Mix soy sauce and sugar in a small bowl as you're waiting for the beans to cook. When the beans are browned, pour the mixture into the pan. Stir to combine.


Stir actively for the first few seconds to prevent the sugar from burning. Once the beans are well-coated with the sauce, you can slow down and let the sugar caramelize to bring out a smokier, more complex flavor.

, Check the appearance and texture of the vegetables as they continue to cook. When the beans have softened somewhat and the onions have gained a brown sear, they're ready. Splash a little sesame oil into the pan along with salt and pepper (you may want to go easy on the salt if you added soy sauce). Stir once more to combine. Your beans are ready to eat!


The sesame oil is just for flavor, so don't use much — a teaspoon should do. Sesame oil also has a low smoke point, so you don't want it in the hot pan for long.The beans are ready to eat immediately, but if you let them sit in the pan (or together on a serving dish), they'll continue to cook and soften a little bit more.

, You've just learned how to make a basic vegetable stir fry, but one of the nice things about this recipe is that it's easy to get creative with it. If you add new ingredients, try to cook them in order of how long they take to cook — things that take longer to cook go first. Just a few ideas are below.


Meats (beef, chicken, or seafood) — add before the vegetables.
Ginger (powdered or fresh) — add with the vegetables.
Other vegetables (bell peppers, cooked carrots, peas, water chestnuts, etc.)
Dry seasonings (parsley, garlic/onion powder, etc.) — add with the garlic and red pepper.

"
"
Make a batter from the beer, flour, salt, and pepper.,
Heat oil in a pan on the stove.,
Trim the beans.,
Dip the beans in the batter to coat.,
Fry the battered beans.,
Let the beans drain.,
Season and serve.",How to Make Fried Green Beans2," Mix these ingredients together in a small bowl until you have a smooth, velvety batter with few lumps. You can use as much salt and pepper as you like, but if you're unsure, about 2 teaspoons of salt and 1/2 teaspoon of black pepper ought to do., Add the oil to a steep-sided pan. Use at least enough to cover the fries when they are submerged. This is called ""deep frying.""


As in the section above, you'll want to use an oil like canola or peanut oil that has a high smoke point here. Avoid olive oil.
You want the oil at about 375 degrees F (177 degrees C) when you start frying. If you have a cooking thermometer, use this. If you don't, heating at medium-high for about 5-10 minutes will usually be enough.

, As with the recipe above, it's best to remove the stems and tips of the beans before you start to cook them. Line the beans up on a cutting board and run a sharp knife down the row to trim off a half inch from either end.

If you want your final product to resemble french fries, don't shop the beans into small pieces. If you don't care, you can still do this.

, If you don't mind getting your fingers dirty, you can do this by hand — otherwise, drop the beans in and stir to coat. Remove the beans, let any excess better drip off, and transfer to a clean plate.

, At this point, the oil should be hot — you can test this by dropping some batter in and seeing if it sizzles. Use a slotted spoon or strainer to transfer the beans to the oil and submerge them. Let them fry, floating and sizzling in the oil. Stir minimally.


Fry the beans in batches, taking care not to crowd the pan or they may stick to each other.

, As soon as the beans have reached a pleasant golden-brown color and are crispy all over, they're ready to eat. Use a strainer or slotted spoon to carefully remove them from the hot oil. Let the excess oil drip off of each back of fries, then transfer them to a cooling rack over a paper towel.


If you don't have a cooling rack, you can simply pile the fries on a paper towel-lined plate, but this can eliminate the crunchy texture of the batter.

, When the beans are cool enough to eat, give them a light sprinkling with salt and pepper. Your fries are ready to eat!


If you want to ""spice up"" your recipe, this is a good time to dust the fries with your preferred dry seasonings. For example, you might try sprinkling a little Cajun seasoning or cayenne pepper over the fries to give them a little heat.

"
