headline,title,text
"
Open Digital Touch.,
Hold and drag one finger around the Digital Touch canvas.,
Remove your finger from the canvas when you're done.,
Add different effects to your message.,
Tap the send arrow when you're ready to send your creation.",How to Use Digital Touch on iOS2," To do this, open your ""Messages"" app, open any conversation, and tap the Digital Touch button (the heart with two fingers). It's to the left of the iMessage text field.


If you've already begun typing, tap the arrow to the left of the typing field to prompt a drop-down menu with Digital Touch in it.

, This will create a sketch.


Change the color by tapping any one of the colored balls on the left side of the screen. You can also hold your finger down on one color to display a gradient., After a brief pause, your sketch will send!

, Some of the actions you can perform with Digital Touch include the following:


Create a kissing animation by holding two fingers down on the screen.
Create a ""Tap"", which causes your recipient's phone to vibrate briefly, by quickly tapping the screen.
Create a heartbeat by holding down two fingers for several seconds.

, You've successfully used Digital Touch to send a sketch or effect!

"
"
Open Digital Touch.,
Tap the upward-facing arrow in the bottom left corner of the screen.,
Tap the video icon.,
Tap the red button for video or the white button for a picture.,
Hold and drag your finger across the video or picture.,
Tap the send arrow to send your media.",How to Use Digital Touch on iOS3," To do this, open your ""Messages"" app, open any conversation, and tap the Digital Touch button (the heart with two fingers). It's to the left of the iMessage text field.


If you've already begun typing, tap the arrow to the left of the typing field to prompt a drop-down menu with Digital Touch in it.

, This will expand the Digital Touch interface.

, This is on the left-hand side of the screen. Tapping it opens the camera.

, This will record from your camera.


You can record up to 10 seconds of video.

, This will add a sketch over the top of your media. You can write words or draw pictures over the top of your picture or video in this way.


Change the sketch color by tapping the colored ball on the left side of the screen and choosing a new color.

, The send arrow is in the lower right-hand corner of your screen.

"
"
Place your phone or tablet in landscape mode.,
Open Digital Touch.,
Write a message with your finger.,
Tap ""Done"" when you're finished.,
Tap the send arrow to send your handwriting.",How to Use Digital Touch on iOS4," You can do this by swiping up from the bottom of the device to open the quick access menu, then tapping the lock with a circle around it. Rotate your phone or tablet 90 degrees to the left or right to initiate landscape mode.

, To do this, open your ""Messages"" app, open any conversation, and tap the Digital Touch button (the heart with two fingers). It's to the left of the iMessage text field.


If you've already begun typing, tap the arrow to the left of the typing field to prompt a drop-down menu with Digital Touch in it.

, Landscape mode activates a handwriting canvas in Digital Touch.

, This will save your creation in the message.

, The send arrow is in the lower right-hand corner of your screen. You have successfully send handwriting with Digital Touch!

"
"
Launch DO Camera.,
Sign in.,
Authorize access to camera.,
View recipes.,
Add a recipe.,
Complete the recipe.,
Connect channel.,
View recipes.,
Edit a recipe.,
Delete a recipe.,
Setting the recipe to use.,
Take the photo.,
Edit the photo.,
Use an existing photo.",How to Use DO Camera," Locate the app on your device. The app icon has a red background with an icon of a camera on it. Tap on it.;
, On the welcome screen, enter your email address, or username, and password. This is the same one you use for your IFTTT account. Tap the “Sign In” button. If you’re already logged in, skip this step.


If you don’t have an IFTTT account yet, it’s easy to create one right from the app. On the welcome screen, enter your email and password, then tap the “Create Account” button. That’s it.

, DO Camera needs access to your device’s camera in order to work. A dialog box will appear asking for your authorization. Tap the OK button to allow it. If you’ve already done so previously, skip this step., The recipes are the tasks and channels that DO Camera will execute with a tap of a button. Tap the mortar and pestle icon on the lower-right corner to view them. Your recipes will be displayed.

, Tap the plus button on the header. You will be brought to the “Add a Recipe” screen where you can find and choose the recipe you need. There are hundreds of tasks and channels to choose from, and you can find one you need.


Browsing by Collections—Tap the Collections tab to view the recipes categorized by their purpose. You can see recipes categorized by Essentials, Home, Work, Play, and Families. Tap on the category you want to see the recipes under it, then tap on the recipe to add it.
Browsing Recommended recipes—Tap the Recommended tab to view the recipes that are highly popular. A shortlist of recipes will be displayed. Tap on the one you’d like to add.
Browsing by Channels—Tap the Channels tab to view the recipes by channels. Channels represent the product or service that DO Camera connects to. Some popular channels include Dropbox, Facebook, Twitter, Flickr, and Email.
Searching for recipes—If you know the recipe you’d like to add, tap the magnifying glass button on the top right corner to search for it. Type the title or keyword for the recipe you want and view the matches that will appear, then tap on the one you’d like to add.

, The selected recipe will be displayed. Here, you can learn more about the exact description of the recipe and what you can expect from it. Depending on the recipe, you may need to input certain details to complete it. Once you’ve completed any additional information it will require, tap the “Add” button to proceed.

, If the channel you’ve selected hasn’t been authorized with your IFTTT account, you will need to connect it first before you can use it as a recipe. Tap the “Continue” button for the channel to be connected. If a channel requires your account info, you will be asked to log in to authorize or allow the connection., The recipes are the tasks and channels that DO Camera will execute with a tap of a button. Tap on the mortar and pestle icon on the lower right corner to view them. Your recipes will be displayed.

, Each of the recipes has a pencil icon on the right side. Tap on it to edit one. The recipe’s screen will appear. You can edit the details from here, such as the description and album name. Tap the “Save” button on the top right corner to save your changes.

, Swipe left on a recipe you want to remove. A “Delete” button will appear. Tap on it, and the recipe will be deleted.

, From the list of recipes, tap on the one you’d like to use in your next photo. The selected recipe’s icon will be placed on the big round button on the bottom part of the screen, which you use to take a photo and execute the recipe. For example, if the recipe you’ve chosen deals with Facebook as the channel, the Facebook logo will be placed in the button., Position the camera and aim it. Tap on the big round button on the bottom part of the screen to take the shot. A single tap on the round button will execute the recipes you have for the photo you just took.

, If you’d like to draw or write on the photo before executing the recipes, tap and hold on the big round button instead of just a single tap. A short menu will appear with a pencil button and a text button. Tap on either one to edit the photo. The pencil will allow you to draw on the photo, and the text will allow you to type on it. Tap the “Send” button on the top right corner to send the edit photo using the recipes you have.

, If you have an existing photo from your media gallery that you want to apply the recipes on, tap the small box on the lower left corner to bring out your gallery. Tap on the photo you’d like to use. The selected photo will be brought to your screen. Tap the big round button on the bottom part of the screen to execute the recipes."
"
Make sure you are getting notifications from apps you want to interact with.,
Answer text messages as you get them.,
Archive emails straight from notification center.,
Like or comment on notifications from Facebook.",How to Use iOS8 Notifications," Go to Settings --> Notifications and turn on the ones you want to be able to interact with, either from any app while using your phone, or from the lock screen.;
, Now, when you receive a banner or lock screen alert, you can drag down to type a quick reply from whatever app you are using!

, Simply swipe left, and choose whether to archive or trash them.

, Drag down a banner notification or tap a lock screen notification to like or comment on a Facebook notification.

"
"
Launch the App Store.,
Search for the SmartPhone Navigator app.,
Download SmartPhone Navigator.,
Launch SmartPhone Navigator.,
Detect Buffalo NAS.,
Choose a NAS.,
Set up the NAS.,
Input a NAS name.,
Launch the SmartPhone Navigator.,
Detect Buffalo NAS.,
Choose a NAS.,
Use WebAccess.",How to Use Buffalo's Smartphone Navigator on iOS," Tap the App Store to open it.;
, Type in “Buffalo SmartPhone Navigator” on the search field.

, Locate the correct app and download it. Tap on the “Install” button to download and install the app.

, Locate the app on your device; it has an app icon with a wrench and screwdriver with the brand Buffalo on it. Tap on it to launch.

, Make sure your iPhone or iPad is connected to your home Wi-Fi network.


SmartPhone Navigator will automatically search and detect all Buffalo LinkStations and TeraStations on the same network. The list of all Buffalo NAS will be displayed.

, Tap on the NAS from the list to set up WebAccess. WebAccess allows you to access your NAS from anywhere in the world.


A NAS that hasn’t undergone its initial set up will be tagged with a red “NEW!” flag.

, Tap “Easy NAS Set Up” to open the settings wizard. Enter the admin username and password on the next screen.


If this is your first time to log in, change your admin password for security purposes. Tap the “Next” button to proceed.

, You will have to give a unique name to your NAS for it to be registered and recognized by Buffalo. This will allow your NAS to be accessed anywhere in the world through its unique name.


Enter a name with a maximum of 20 alphanumeric characters in the BuffaloNAS field, and tap on the “Set” button to complete the process.

, Locate the app on your device; it has an app icon with a wrench and screwdriver with the brand Buffalo on it. Tap on it to launch.

, Make sure your iPhone or iPad is connected to your home Wi-Fi network.


SmartPhone Navigator will automatically search and detect all Buffalo LinkStations and TeraStations on the same network. The list of all Buffalo NAS would be displayed.

, Tap on the NAS from the list you wish to browse. Tap “Browse” from the resulting menu.

, Make sure you have WebAccess installed on your device. This is now the app that will be used to browse and navigate through your shared folders and files in your NAS.


Refer to this article for further details regarding WebAccess.

"
"
Open your iPhone's Settings.,
Scroll down and tap Music.,
Tap Cellular Data.

,
Slide the Cellular Data switch to on position.,
Slide the Downloads switch to on position.,
Return to the Settings menu.,
Scroll up and tap iTunes & App Store.

,
Slide the Music switch to on position.,
Slide the Use Cellular Data switch to on position.",How to Use Cellular Data for Apple Music Downloads," This is the grey gear icon on your Home screen.;
, This will be about halfway down the Settings menu.

,, The switch will turn green. Your iPhone will now use your mobile data plan for updating your library and loading artwork.

, The switch will turn green. You can now start downloads on Apple Music without a WiFi connection. Your downloads will use up your mobile data plan.


Your iPhone will still use WiFi over cellular data when you have an available WiFi connection.

, Tap the back button twice in the upper-left corner.

,, The switch will turn green. Your iPhone will now automatically download your Apple Music purchases when you make a purchase on a different device.

, The switch will turn green. Your iPhone will now use your mobile data plan to make automatic downloads, unless your device is connected to internet via WiFi.

"
"
From any screen on your phone, swipe your finger up the screen.,
Click on the airplane button to turn on/off Airplane mode.,
Click on the wireless signal button to turn on/off Wi-Fi.,
Click on the B-shaped Bluetooth button to turn on/off Bluetooth.,
Click on the moon icon to turn on/off Do Not Disturb mode.,
Click on the lock-and-arrow button to turn on/off the Screen Rotation Lock.,
Swipe the sliding bar with suns on each side to adjust the brightness of the screen.

,
Use the audio controls directly under the brightness slider to adjust your music.,
Click on the flashlight button to turn on/off the flashlight on the back of the device (this is the same light that provides flash for photos).

,
Click on the clock button to take you directly to the clock app where you can set an alarm.

,
Click on the calculator button to take you directly to the calculator app.

,
Click on the camera button to take you directly to the camera app.

",How to Use Control Center on iOS," Be sure to start from the very bottom of the screen.;
, If the button is glowing white, it is enabled; if it isn’t, it’s disabled.

, Without Wi-Fi, you will have to use cellular data or, if that is unavailable, no internet access at all.

, If your Bluetooth is off, you will be unable to use many wireless accessories or use AirDrop.

, Your device will no longer give you notifications or alerts.

, If Screen Rotation Lock is on, the screen will no longer switch from vertical to horizontal or vice versa when you adjust the orientation of the device.

,, From here you can pause, switch songs, adjust the volume, or even star a song if you are listening from iTunes Radio.

,,,,"
"
Launch Converter Plus.,
View all units.,
Open a unit of measure.,
Select which units to star.,
View the favorites.,
Select a category.,
View the units of measure.,
Input source unit.,
View the converted units.",How to Use Converter Plus on iOS," Locate the app on your iOS device and tap on it. The app icon has an orange background with two overlapping diamonds on it.;
, The list of all available units of measure is displayed on your screen. Swipe up and down to view all of them. There are hundreds available.

, Tap on a unit of measure, for example Temperature. All the available units for that unit of measure will be displayed. For Temperature, the available units displayed will be Degree Celsius, Degree Fahrenheit, and Kelvin, among others.

, Since there are a lot of units of measure available, it can be cumbersome to go through all of them every time you need to do a simple conversion. You can put a star for the units you frequently need or use. Tap the star icon right in front of the units. These starred units will appear under your Favorites tab for easy access.

, Go back to the main screen. Tap the “Favorites” tab at the top of the screen to see all the categories that contain units you’ve starred. Now, whenever you need to use this unit, you won’t have to scroll through a long list to find it; all you have to do is go directly to the Favorites tab., From the list of categories, either from the main “All” list or from your Favorites, tap on the one you’d like to use. For instance, if you’re converting distance or length, tap “Length-Distance.”

, All the units of measure under the selected category will be displayed. There are two buttons at the top for “Starred” and “All.” Tap the “All” button to see all the units, and tap the “Starred” to see only those you’ve starred. For example, if you’ve selected Length-Distance, you can see Meter, Centimeter, Yard, Foot, Mile, and others.

, Since you will be converting one unit to another, tap the original unit of measure to begin. A calculator or number pad will appear from the bottom of your screen. Enter the original unit’s value.


For instance, you want to convert 10 m (Meter) to ft (Foot), tap “Meter,” then enter 10 on the number pad. 10 m will appear on the conversion table.

, You don’t need to identify the target unit of measure. The app automatically converts for all units on your screen. For example, the 10 m you’ve entered will be converted to cm, yard, ft, in, km, and whatever other units of measure you have on your screen. If you need to know its equivalent in ft, just look for the ft (Foot) unit, which is, for this example, 32.81 ft.

"
"
Move the map around.,
Search for a location.,
Place a pin.,
Use Siri to search.,
Create a trip.,
Set your destination from a pin.,
Review the route.,
Review the turn-by-turn directions.,
Check the traffic.,
Use the navigation mode.,
Print your directions.,
Read some reviews.,
View additional business information.,
View satellite imagery.,
Use 3D mode to explore maps.,
Connect your iPhone to the CarPlay receiver.,
Launch CarPlay.,
Tap ""Maps"" on the CarPlay display.,
Tap ""Destinations"" to find a destination to navigate to.,
Use the Nearby categories at the top to find nearby businesses and attractions.,
Tap the Magnifying Glass button in the upper-right corner to search.,
Tap a result to open a route in Maps.,
Tap ""Start"" to begin turn-by-turn navigation.",How to Use Apple Maps," There are several ways that you can change the view of the map and move around to different locations. These actions are all performed by using your fingers to manipulate the map.


Move the map by using one finger to drag the map.
Zoom in and out by pinching your fingers. You can zoom in on a specific spot by double-tapping it.
Rotate the map by placing two fingers on the map. Rotate your wrist while keeping your fingers the same distance apart to rotate the map. You can zoom at the same time by moving your fingers closer or further apart.
Tilt the map by placing two fingers on the map. Move them both up at the same time to tilt the map. Move them down to tilt the map back the other direction.
Reset the map to the default orientation by tapping the compass icon in the upper-right corner.;
, Use the search bar at the top of the Maps app to search for a location. You can enter exact addresses, cross streets, businesses, towns and cities, states and countries, and more. The map will center on the location, and a pin will be dropped indicating exactly where it is.


If there are multiple locations for your search, such as a chain restaurant, all of the nearby locations will be marked by pins. The nearest pin to your current location will be marked as the ""active"" pin. You can select other locations by tapping on the pins.
If there are multiple different addresses that match your search, you will be asked to choose the one you want. More detailed information about each result will be displayed.
Tapping the search bar will open a list of recent searches.
If you're not sure how to spell an address or business, try a best guess. Maps will likely be able to figure out what you meant.

, Besides searching for locations, you can place pins onto any spot on the map. This will allow you to easily select that spot to navigate to if the location doesn't register on the map. Place a pin by pressing and holding your finger on the location you want the pin to appear.

, Siri can find locations and start navigation for you, allowing you to use Maps hands-free. Launch Siri and speak your request or search:


Launch Siri. On iPhones, press and hold the Home button. On your Apple Watch, bring the watch up to your mouth. For CarPlay, press and hold the Voice button on your steering wheel.
Ask Siri to find a location, or start navigation to a location. The two main ways Siri works with Maps is finding locations that you can view in Maps, or starting navigation to a location you specify. For example, you could say ""Find the nearest gas station"" or ""Navigate to Address.""
Tap results in the Siri screen to view locations in Apple Maps. Locations will be pinned on the map.

, Tap the Arrow button (iPhone) or the ""Directions"" (iPad) button at the top of the screen to create a new trip. You can enter addresses into the Start and End fields, or let the Start be your current location. If you've placed a pin, the default End point will be that pin.


You can change your mode of transportation by selecting one of the icons at the top. Selecting the Transit icon will prompt you to install a third-party transit app from the App Store.
You can swap your Start point and End point by tapping the curved arrow next to the text fields.
Tap ""Route"" to see the route from the Start point to the End point.

, You can set a destination from any pin on the map, either search results or a pin you've placed. Tap the pin to make a bubble appear above it. This bubble will say the name or address and have a car icon with a time underneath. Tap the car icon to set the location as your destination.

, When you set a destination, the map will change and show the route from your current location to your destination. The route will be highlighted in dark blue, while alternate routes will be highlighted by faint blue.


The estimated times of each route will be displayed along the route itself, as well as at the top of the Maps screen.
If alternate routes use a different means of transportation, such as walking, you will see the icon next to the route's time.

, Tap the List button at the bottom of the screen to see the entire list of turns from start to finish. You can scroll the list if there are too many turns to fit.

, Click the ""i"" button at the bottom-left corner of the screen, and then tap ""Show Traffic"". Heavy traffic will be indicated by red dashed lines, while moderate traffic will be represented by a smaller dotted line. If there's a lot of traffic on your route, consider trying one of the provided alternatives.

, When you tap ""Start"", the navigation mode will begin. The map will change to orient to your current direction, and the current instruction will be displayed at the top of the screen. Maps will scroll through the instructions as you proceed down the route, or you can slide through them with your finger to see how each turn looks.


If you stray off your route, Maps will automatically try to calculate a new route to reach your destination.

, If your iOS device is connected to an AirPrint printer, you can print your map by clicking the Share button and then selecting Print. Select your printer and choose the number of copies. A map of your route along with turn-by-turn directions will be printed.

, When you select a pin for a business, the bubble will display the average star rating the establishment has earned on Yelp. Tap the bubble to expand the options, and then tap the ""Reviews"" box. A few features Yelp reviews will be displayed, along with a link that takes you to the full Yelp site or app.

, When you expand the business's bubble, you will see some additional contact information, including a phone number and a company website (if applicable). If you are using an iPhone, you can tap the phone number to start a call. Tapping the website will open the address in your browser.


The type of business and average cost (based on Yelp information) will be displayed beneath the company name at the top of the expanded info box.
You can tap the Photos box to see photos uploaded by Yelp users.

, If you'd like to get a more picturesque view of the map, you can enable satellite imagery. This will overlay satellite imagery over the map, letting you see your location from a bird's-eye view. You can turn on the map information overlay by opening the ""i"" menu again and selecting ""Hybrid"".

, While in Satellite or Hybrid mode, you can enable 3D mode to turn the map into a virtual model of the world. Tap the Buildings icon at the bottom of the screen. The map will tilt and the elevation changes will appear. Trees will turn into 3D objects, and you will be able to see representations of all the buildings. Fly around your hometown for an all-new view!


Some of the most famous buildings and structures in the world have been carefully crafted in 3D, making Apple Maps a fun way to ""see the sights"". Go to New York City and see if you can find the Empire State Building, or head to Tokyo and look for the Tokyo Tower.
Not all areas are available in 3D.

, If you have a car stereo system that supports CarPlay, you can connect your iPhone to it and view Maps on the CarPlay display. Use the USB cable for your iPhone to connect it to the CarPlay unit., It may start automatically when you connect your iPhone, or you may need to select the ""CarPlay"" option on the display. This will start the CarPlay interface, and your iPhone will lock., Apple Maps will launch, showing your current location., This screen will allow you to search for specific destinations, find nearby businesses and locations, and view your past searches., You'll see a row of circular buttons at the top of the Destinations screen. Tapping one will display nearby businesses that you can quickly navigate to.The Clock button will display your recent searches.
The Gas button will show nearby gas stations.

, This will start Siri, and you can say what you want to search for. If you'd rather type, tap the Keyboard button in the upper-right corner while Siri is active, but this is not recommended while driving., Once you've tapped on a Nearby or Search result, the Maps will calculate a route and display it on the screen. You'll see the estimated time of arrival (ETA), the time the trip will take, and the length., Maps will switch to navigation mode, and you'll hear turn-by-turn directions for your trip. You can close Maps and use other CarPlay apps by tapping the Home button on the screen and your navigation will continue."
