headline,title,text
"
Inform yourself about kayak types.,
Educate yourself on kayak construction.,
Know your kinds of stability.,
Take the hull into consideration.,
Familiarize yourself with foot-pegs.,
Benefit from using bulkheads.,
Think about thigh-hooks.,
Understand the differences between high- and low-volume.,
Establish your budget.,
Determine the type of kayaking you will be doing.,
Contemplate your needs.,
Take a test paddle.,
Make the purchase.",How to Buy a Kayak," There are five main types of kayaks: recreation, touring, whitewater, and downriver models. Each of these are designed to provide comfort and maneuverability suited for specific waters and purposes. Some differences between the types are as follows:



Recreational kayaks are non-specialized kayaks used for fun. These tend to be the cheapest kayaks.

Touring kayaks are used for longer trips, perhaps even overnight. This craft is sturdier than its recreational counterpart and has more cargo room.

Fishing kayaks have wide beams to offer better stability while you're wrangling your fish into your net. Some even come with rigging to improve stability.

Whitewater kayaks are designed to stand up to and easily negotiate the rough conditions created by rapids and rivers that have a fast current.

Racing kayaks are designed to go fast and are typically used for racing.;
, The material your kayak is made of will influence things like durability, weight, and ease of transport. You've already decided on the kind of kayaking you want to do, so you should think about the construction of those terms. There are three general types of kayaks: rigid, folding, and inflatable.



Rigid kayaks are the most common type of kayak. They are made of plastic (heaviest and cheapest), fiberglass (medium weight and price), or composite materials (lightest and most expensive). Wooden kayaks are also available.

Folding kayaks are easier to carry and store. They are usually more expensive than rigid kayaks, but maintain value and last longer.

Inflatable kayaks are the lightest and easiest to store of the 3 types of kayaks and are typically inexpensive. With routine maintenance, they can last a long time.

, Stability, in kayaking terms, is the ease with which your kayak stays upright in water. It is further broken down into two categories, primary and secondary stability. A short description of differences follow:



Primary stability is how stable your boat is when sitting flat on the water, with the correct side of the boat facing up. The flatter your hull, the better your primary stability.

Secondary stability is your boat's ability to balance when turned on its side. Secondary stability acts as a buffer when your balance exceeds the primary stability., The shape of your hull will effect the stability and maneuverability of your craft. Also, by learning the different varieties of hull available to you, you will be better equipped if you go to a store and talk with a salesperson about the kayaks available. Some common hull shapes are:



Displacement hulls imitate the traditional bottom of a boat, giving the profile of this hull a continuous curve along the profile and cross-section. The streamlined shape gives these boats efficient maneuverability.

Planing hulls will have angled sides that meet a flat bottom. The flat bottom of this boat will allow you to skim the surface of the water when you reach higher speeds.

Chine hulls come in two different shapes and two varieties. The shape can be either boxy or rounded, and the variety can be soft or hard. The name ""chine"" refers to the area where the boat bottom and sides meet.

Rocker hulls define a continuous curve to the hull of the boat stretching from bow to stern. Rocker hulls come in two styles: kick and continuous. These hulls are intended for trick moves and high maneuverability and will likely be unsuitable for a novice., Though not all boats will have these, some will come with adjustable pegs that you can push against with your feet, in addition to providing a foot rest. Other boats might have padded plates that you may or may not be able to adjust, or cut and shape foam blocks called ""bulkheads.""Foot pegs are usually more easily adjustable than other foot rests. This should be kept in mind while purchasing.

, Due to the fact that many modern boats sacrifice space and room for lighter weight and better maneuverability, peg-assemblies are sometimes difficult to find. Bulkheads are cut-to-shape foam that will provide a surface to rest and support your entire foot.


The stability offered by bulkheads can minimize ankle fractures cause from turbulent waters and rough impact., Though the name might be less than appealing, the big appeal of thigh-hooks is an increased ability to transfer body movement to your kayak. Since your lower body controls the tilt of the craft, lifting or dipping the edges of your kayak will offer greater control., You may be inclined to think of volume in terms of water, but where kayaks are concerned, volume refers to the inner capacity of the kayak, often measured in gallons.


High-volume craft will in many cases have a ballooned ends so the kayak resurfaces more quickly, which is exactly why this style of boat is ideal for beginners.
Low-volume kayaks are thinner and in many cases will have a ""scooped"" bow, which translates to a profile that cuts through water more efficiently at the cost of stability and cargo room., Kayak pricing varies greatly depending on model and the material in making the craft. An entry-level plastic kayak can cost as little as $250, while a top-of-the-line, folding, 2-person kayak can cost more than $4,000., Kayak requirements differ according to purpose. Flat or open water trips and whitewater trips utilize different kayak designs to effect the best in-water transportation.


For short, occasional trips, a cheap kayak is a good choice, but for frequent or longer trips, especially in treacherous water, you will want a higher-end model.
For the purposes of fishing and other traveling across smooth water, a larger kayak will allow you more room to stretch.A tighter fit, however, is recommended in a whitewater kayak., Before any other considerations, you should take into account how many people you will need to accommodate. Some sea kayaks can carry as many as three people. And while tandem kayaking can be a romantic activity for you and your partner, two solo kayaks will offer more autonomy and opportunity for exploration.


When inspecting 2-person kayaks, you should keep in mind that the extra length of these craft will make maneuvering more difficult.
Tandem kayaks usually weigh anywhere between 70 and 100 lbs. If you have to make a crossing with your kayak, or carry it between launch points, a lighter model might be best.
Long kayaking trips will require more room for cargo. Be sure the kayak you purchase has enough storage space to suit the duration of your trip., Some stores will allow you to check the fit of your kayak before you purchase, and kayak sellers on a waterfront might even allow you to take out a boat. You may even want to ask a friend if you can borrow a kayak and take it for a short test run.While doing so, you should consider:


The stability of the craft. Do you think you will need more or less stability? Do you feel comfortable with how your test kayak balances?
The maneuverability of the craft. If you feel that your kayak doesn't maneuver naturally or intuitively, you may want to consider a different style.
The shape of your kayak. Do you find that the shape facilitates your handling of your boat, or do you think a different configuration might be better?
Ask yourself, ""Am I going to be comfortable in this cockpit for an extended period of time?""
Think about whether the storage capacity of your test kayak will fit the needs of the kayaking you plan on doing., You can find kayak providers online, but many kayaking fans argue in favor of beginners testing out a purchase before paying for it in full. Many waterfront kayak sellers will allow you to take a test paddle for a small deposit, but once you have found your ideal water chariot, pay for your boat and get ready to enjoy.

"
"
Collect 4 to 10 logs.,
Collect 6 poles that are longer than the logs.,
Tie the ends of the poles together at each end to clamp the logs tightly.,
Scan the area.,
Done.",How to Build a Log Raft1," Lay them gently into the shallow water near shore that is deep enough for the logs to float. Choose equal sized logs because they fit better (be careful not to lay the logs into a rough sea because they might float away!).;
, At one end of the bunched up logs, put a pole under the logs crosswise with a matching pole above. Repeat the process, with the remaining poles, space them to the opposite end of the raft. Gently ensure that there are no big gaps between the logs or you may lose your valuable possessions while at sea.

, Scan the island for strong vines and rope like plants which may provide you with strong fastenings.

, Planks, driftwood and tree bark can be laid on the top sides of the cross poles to create an elevated platform. Bark works well and floats easily but split driftwood with the smooth, round side up looks more natural furthermore, it lasts longer in harsh weather conditions.

, In addition to this design, you could add a sail if you can locate any washed up sacking or old ship sails. After scanning your location, you might also find a large palm leaf which may work just as well.

"
"
Select the logs.,
Place two skid logs in such a way as to slope down to the bank of the river or seashore.,
Cut two sets of inverted notches at each end of the logs.,
Make four three-sided wooden crosspieces.,
Add a deck.",How to Build a Log Raft2," The raft for 3 people will need logs that measure around 12 feet/3.6 meters in length. The raft will need to be 6 feet/1.8 meters wide. Each log should measure around 12 to 14 inches/25-30cm in diameter. Importantly, they should match in size so as to ensure evenness across the flat area when assembled.

, If the skid logs are not even, use an axe to smooth them (remove twigs, bumps, etc.).

, These notches need to be both top and bottom of each log and they must match up in a line when the logs are pushed together.


The top notch rows should be offset from the bottom notch rows; have the top notch rows more to the edge and the bottom notch rows inward more but still close.
Small poles with straight edges can be used to make the notches; or a string pulled taut.

, These need to be approximately one foot longer than the width of the raft.


Drive the crosspieces through the notch sets on the underside of the raft.
Flip the raft over and drive the crosspieces through the top notch sets.
If wished, lash the overhanging areas of the crosspieces together with rope, vine, string, etc. Note that this is not absolutely necessary, as the crosspieces will swell when they are immersed in water, which will bind the logs to the crosspieces anyway. If you do have material to lash the overhang with, it will help tighten the whole structure.
That said, if the crosspieces appear to be too loose in the notch grooves, wedge with pieces of wood taken from a dead log. It must be dead because dead, dry wood swells on contact with water and creates the necessary tight seal.

, Light poles can be added on top of the raft to form a deck that will keep you and your traveling companions, plus gear, drier.

"
"
Keep the boat straight.,
Don't watch the paddles.,
Try a sweep stroke.,
Stay straight as much as possible.",How to Kayak Faster1," The most important part of kayaking straight is to always face forwards. Face your shoulders in the direction you are wanting to go, and keep your head facing in the same direction.
, Watching the paddles tends to cause you to turn your kayak, resulting in slowing down., If you're struggling with going straight, add a sweep stroke on the side you are turning towards in order to straighten up., Going straight will ensure you travel much faster than if you are curving."
"
Paddle faster.,
Place the paddle next to your left foot.,
Place the right side of your paddle above the water next to your right foot.,
Repeat this process, ensuring your stay straight in the water (see method one).",How to Kayak Faster2," It's a simple truth but to actually move faster, you need to paddle faster in the water., Pull it alongside the boat to behind your hip on the left side., Put it into the water next to your right foot and again drag it along the edge of the boat until it is behind your right hip., Paddle faster to increase your speed."
"
Connect one 10"" PVC into each side of a T junction.,
Slide the 8"" pool noodles over the four 10"" PVCs from the previous step.

,
On each T, connect the 4"" PVCs into the bottom hole.

,
Connect the second set of T's into the bottom of the PVCs in the previous step.

,
Connect the 8-1/2"" PVC between the two Ts to unite the two rails as one piece.

,
In the bottom of these Ts, insert the 2"" PVCs.

,Attach end caps to all open ended PVC pipes.,
With the caps on, drill a 3/4"" hole into each of the 2"" pipes for the axle to fit through.,
Put 1 washer, 1 lock washer and 1 nut on each side of each tire.,Your cart is now ready to be used for transporting your kayak/canoe!",How to Build a Cart for a Kayak or Canoe," Do this twice to form the rails that the cart will rest on.;
,,,,,,, Then insert the axle.

, Then put the wheels with the hardware on the axle.

,"
"
Learn about obstacles and issues before you paddle out.,
Keep an eye on the wind and current direction.,
Avoid obstacles.,
Be extra careful of a combination of current and obstacles.,
Keep away from weirs, dams, and other human created water control creations.,
Watch out for low bridges.",How to Avoid Dangers when Paddling a Kayak or Canoe," It is important to get good, reliable information about the water bodies you are paddling on before you set out, especially as a beginner. Ask park authorities, local kayak/canoe stores, hire stores, local adventure outfits etc. for information. The internet can also prove a useful resource.;
, Always paddle when you are in safe currents and winds. Currents that can carry you away faster than you can paddle must be avoided, as well as winds that have the same effect. If you are not sure, find someone seasoned to show you how to read the signs of currents and winds.

, Paddling can quickly become a nightmare if you encounter obstacles, such as slippery rocks, deep mud, boulders, trees growing near or in the water etc. Also watch for tree roots in some locations.

, Getting stuck against the upstream side of something like a tree, larger craft, rock etc. is a common cause of accidents when the current gets out of your control.

, Weirs and dams can have their own sources of challenges such as eddies, steep drops, unusual currents created by deliberate blockages etc. Beginner paddlers should simply steer clear. Dams can be barred from water recreation; find out in advance.

, If you get jammed under a low level bridge in a swift running current, you can strike a serious problem if the boat tips.

"
"
Stretch well.,
Do a bridge.,
Do a backbend against a wall.,
Take a final step before you do a backbend on your own.,
Do a backbend on your own.,
Once you've mastered going down into a bridge try coming back up from it.",How to Do a Backbend," The first and most important thing you should do before attempting to do a back bend is to stretch. If you rush into your backbend without stretching, you can injure your back, wrists, or ankles. Having the patience to do just about 15 minutes of stretching will help you do a back bend the right way. Here are some stretches to do:









Warm up before stretching to get blood flowing with jumping jacks, jump roping, or better yet, do the backbend after a workout.
Stretch your ankles. Sit down and hold your ankle with one hand, while rolling your ankle or even spelling out the alphabet with your foot. Stretch both ankles equally please make sure.
Stretch your wrists. Extend one hand with your palm away from you, and pull your fingers back with the other until you feel a nice stretch. Then do the same with the other hand. Next, hold your wrist with one hand while you roll the wrist of the hand you're holding, and repeat.
Stretch your back. Stretching your back is the most important stretch of all. You should stretch your back with some simple yoga poses, such as the camel pose, bow pose, or cobra pose.;
, Before you can do a backbend, you should be able to do a bridge. Learning to do a bridge can take time, so it may be a while for you to go from the bridge to the backbend. Don't be impatient and learn to stick the bridge before you move on, or you will injure yourself. Here's how to do a bridge in just a few easy steps:









Lay on the floor or a comfortable mat. Plant your feet firmly on the ground and bend your knees at a 90 degree angle.
Put your palms by the sides of your head. Your fingers should be facing your feet, mimicking the wrist stretch you were doing earlier.
Point your elbows toward the ceiling.
When you're in position, gently push off the ground with your hands while keeping your hands and feet planted. Push off each hand at the same time and with the same force.
Keep pushing until your arms are straight and your legs are only a little bit bent. Your gaze should fall between your hands.
You should be pushing with your finger pads and palms, and taking the pressure off your wrists.
Hold the pose for at least ten seconds to be comfortable with it and come down gently when you're ready. Practice the pose a few more times but take breaks, or you may be putting too much pressure on your back or wrists. When you stretch make sure that you don't push yourself too hard because even stretching can really damage your bones and joints.

, Once you've mastered the bridge, you will be ready to try a backbend against the wall. This will simulate what it will feel like to do a real backbend, but it'll give you a little extra help and confidence before you stick it. Here's how you do it:









Stand with your back to a sturdy wall. Stand two feet away from the wall or a little closer, depending on how easy it is for you to comfortably reach the wall.
Your feet should be wider than the distance between your shoulders.
Raise your arms by your ears.
Slowly bend your back and look at the wall behind you.
Touch the wall with your palms, and walk down the wall until you reach the floor and are in a backbend position.
Slowly lower yourself to the ground.

, Now that you've mastered the bridge and the backbend against a wall, you're almost ready to do the backbend on your own. Before you reach that step, you should do the following things:









Practice doing half of a back bend onto a raised surface, such as a bed or a couch. Then you'll only have to reach halfway down and will get a better sense of how a real backbend will feel.
Try doing a backbend against the wall, but don't hold on to the wall as soon as you bend back. Instead, every time you try a back bend against the wall, lean back a little further before you touch the wall so you're not using the wall for the entire process.
When you're ready to a backbend on your own, you should always have a spotter. The spotter should put one hand on your back and one hand on your side as you lower yourself to the ground.

, Now that you've mastered all of the pre-backbend techniques and were comfortable doing a backbend with a spotter, you're ready to do a back bend on your own. You'll be repeating a variation of what you already did against the wall. Here's how to do it:









Stand up straight with your legs positioned shoulder width apart.
Raise your arms over your head and flatten your palms until they face the ceiling. Your fingers should be pointing right behind you.
Slowly bend backwards and shove your thighs forward. Make sure to keep your arms locked as you move closer to the ground.
When you reach the ground, plant your hands and keep your feet firmly in place. You should be looking in between your hands.
When you've held the backbend for a few seconds or for however long you were comfortable, lower yourself to the ground. When you're done with backbends, remember to stretch.

, Be very careful not to hurt your back though.








"
"
Get a soft mat.,
Stretch.,
Gain some confidence.,
Get a spotter.,

Make sure your spotter can sustain your weight and make sure they can properly spot.,
Get in a sitting position with your arms swinging upwards.,
Push through your toes and lift your arms up, following your hands with your eyes.,
Continue to fall backwards without arching your back too much.,
Plant your hands on the floor.,
Swing your legs over your hands.,
Plant your feet on the floor.,
Pop up.",How to Do a Back Handspring," To get comfortable going backwards you should use a soft surface to prevent injury of any kind. Find a cushy, soft mat and practice jumping backwards on to it.






;
, It's important that you stretch before you do a back handspring or you are putting yourself in serious risk for getting an injury. The most important parts of your body that you should stretch are your back your wrists and your ankles, though stretching your legs, arms, and neck won't hurt, either. Here are some stretches to try:









To stretch your back, do a backbend. If you don't know how to do one, you should master this skill before you move on.
After the backbend, you should curl up into a ball on the floor and roll up and down, rolling out your back.
To stretch your wrists, get on your knees and place your hands on the ground palms-down, with the fingers pointed at you. Then, pull back on your arms to feel a deep stretch in your wrists.
After you stretch your wrists, roll them clockwise and counterclockwise five times each.

, If you're not feeling confident about backwards movements, or you're a beginner to this move, start off on a trampoline or mat. This way, you can gain your confidence until you're ready to go and do it on a harder surface like grass without the risk of injury. Also, having an experienced gymnast watching you will help you get over the fear of doing a back handspring so you can boost your confidence.








, Make sure that when you try to do a back handspring for the first time, you have a spotter, a coach or gymnastics teacher to spot you. This will prevent you from hurting yourself and will give you the confidence you need to successfully do the back handspring. The spotter should place one hand on your lower back and one hand under your thighs to help you flip backwards., As you stand by your spotter, bring your legs and feet together, your knees together and your arms in front of you. Also, make sure they can do the move and that you can support their weight and properly spot.
Practice doing a ""trust fall"" -- just fall back into your spotter's arms to make sure that the spotter can handle your weight. Make sure you are on a soft mat in case they lie or can't handle your weight.
At the beginning, your spotter can help you flip your body over by pushing your back and thighs upwards. As you get more experienced, the spotter will only be there for your safety and won't help you gather momentum. Make sure you jump hard, the spotter can not do all of the work

, First, stand tall with your arms up. Then, sit back, like you're going to lean back in a chair. Your knees should be directly over your feet, not positioned in front of your feet, or you won't generate enough momentum to land on your hands.









Raise your arms high, so they're pointing straight up and almost touching your ears, as you assume the sitting position.
Then, move your shoulders down and lower your arms to your sides and swing them upwards to generate momentum as you begin to fall further backwards.

, Continue swinging your arms to generate momentum until they reach over your head. At the same time, push through your toes to get that upward momentum. Lean your arms back as far as you can -- you shouldn't land your arms right near the place where your feet stood.









Tighten the arm and shoulder muscles driving up and back from your feet, raising your head back between your arms.
Make sure your arms are by your ears.

, Arching your back too much is called undercutting and will not only make your back handspring look less pretty, but it could also injure your back. As you fall, let your legs continue to drive you upward and backward. Point your toes and extend through your ankles. Make sure you keep your head back between your arms as they approach the floor. Start to look for your landing spot on the mat.








, Reach for the floor as you fall backwards. Keep your body arched as your hands touch the floor. Make sure you keep your arms straight so you don't hit your head on the floor. Your fingers should be pointing up and away from your face with your palms flat on the ground. Let the momentum of your legs, with your lower body still following, carry you over. This position is similar to a handstand, which is why it's important to know how to hold a handstand for a few seconds before you attempt the back handspring.









When your hands are planted on the floor, use the pads of your hands and fingers, your arms, and your shoulders for support. Don't put all of your weight and pressure on your hands.

, Make sure that when you swing your legs over if you feel the need to fall don't let your strength just loosen, lean off to the side like you were going to do a cartwheel.Your body will look like it's in the handstand position at this point, though you'll be holding this position very briefly. Just keep your feet together and pointed and keep your shoulders strong, directly over your hands. Don't lock your knees, but keep your legs almost straight.








, Continue by swinging your legs and feet over and snapping them down firmly toward the floor. Keep your upper body straight as your toes approach the floor.








, To finish the back handspring, just land with your legs slightly bent, pop up a bit, and swing your arms straight in front of you and then up, to strike the finishing pose with your arms up and your feet straight and touching. Don't be discouraged if you don't get it right immediately. Work with a spotter until you feel comfortable enough to do it on your own. With enough hard work, you'll have a neat and smoothly-executed back handspring in no time.








"
"
Perfect your handstand.,
Know how to do a bridge.,
Master your backbend.,
Get a spotter.,
Stretch.,
Don't forget to stretch your back well!,
Start in an upright position.,
Do a back bend.,
Rock into a handstand.,
Lower your feet to the floor in a piked position.,
Finish with your arms overhead.",How to Do a Back Limber," The handstand is a basic gymnastic move that you'll need to be fully capable of doing in order to execute a back limber. If your handstand is a little rusty, practice until you can do it easily without the help of a spotter.


Practice using good form - keep your shoulders in and your legs together.
Be confident that you can hold your handstand for several seconds.;
, The bridge position is a key element of the back limber, so practice it until you have a good feel for how to do it. Start by lying on a gym mat with your knees bent. Place your hands on the mat behind your ears and lift your body with your hands and feet until your body forms an arched bridge shape.

, Starting in an upright position, arch your back and bend toward the floor until your hands are firmly planted behind you. This move is the first part of a back limber, so it's important that you can do it confidently!

, A back limber is a pretty advanced move, so it's a good idea to start with a spotter the first few times you do it. Ask your gymnastics instructor or coach, or a gymnast more advanced than you, to help you out. Practice the move in a soft area, like on a gym mat or in the grass. The s

, Warm up your muscles by stretching your back, arms, wrists and legs before proceeding. This will make it easier for your body to go through the motions of a back limber. Do the following stretches to get ready:


Stretch your back by doing a few backbends.

,


Pull back on your fingers as you hold your arm out straight to stretch out your wrist, then switch to the other side.
Jog a lap or two to get your blood circulating and stretch your legs.

, Hold your legs together and raise your arms so that they're pointed toward the sky. Your back and legs should be in a straight line with your arms.

, It can help to keep your feet a little apart if you're a beginner, but more advanced gymnasts should keep them together. Arch backward until your hands are planted firmly on the ground and your body is in the bridge position.

, As your hands land and your body forms a bridge, rock your body upward and pull your legs upright into a handstand. This part of the move takes some practice! The key is to move from a backbend to a handstand in one fluid motion, keeping your legs together and pointing them upright to finish.

, This is the most formal way to end a back limber. Keeping your arms and back in a straight vertical line, hold your legs together and bend at the waist. Your legs should stay straight and move together to the ground, like a hinge. Land with your feet firmly planted on the ground.

, The finishing position is the same as the starting position: keep your legs and back straight with your arms stretched overhead."
