headline,title,text
"
Check with your local climbing gym about their lead climbing policy.,
Expect to pay a small fee for the class and/or certification test.

,
Many gyms have quickdraws permanently attached to the walls.,
Most gyms provide lead climbing ropes for you, but occasionally you may need to provide your own.

,
Check that your harness is properly buckled, and the waist belt fits above your hip bones.,
Ensure that your partner is ready to belay you.,
Examine the route before you start climbing, thinking through not just the moves of how to climb it but looking at where each clip-in point is located.,
Tell your partner that you're about to start climbing, and wait for her go-ahead before you proceed.

,
Grasp the climbing rope near your harness and clip it through the first quickdraw.,
Continue climbing and clipping into each protection point as you go.",How to Lead Climb Indoors," Most climbing gyms require you to have a lead card or certification, but the specifics of how they carry this out vary between facilities. In particular:


Most gyms offer lead climbing classes to educate the beginner. But you might need to be able to climb at a certain level, or have certain gear, before joining the class.
If you're already an experienced climber, ask if you can demonstrate your lead climbing ability without having to take the entire class.;
,, However, you may occasionally see gyms where you must provide your own quickdraws and clip them into bolts in the wall as you ascend.

,, Tie into one end of the climbing rope, then double-check your knot.

, Her belay device should be clipped to the rope, several arms-lengths away from where you tied in. Double-check that her harness is also attached correctly.


Your partner should be double-checking you at the same time. 2 pairs of eyes are always better than 1.
If you're significantly heavier than your belayer, she might want to clip into a ground anchor before you start climbing.

, Considering which holds you'll use and how you'll position your body to make each clip.


Remember, you have to pull extra slack up to make each clip. Until you actually clip the rope into the carabiner, the extra slack increases your chances of taking a bigger fall and even hitting the ground. Limit your fall potential by clipping from a secure stance, with your hips as close to the clip as possible.
Sometimes you can choose from more than 1 clip-in point. Try to plan your clip-ins so that the rope ""follows"" you up the wall in as straight a line as possible; excessive zig-zagging creates a lot of rope drag.

,, One popular rope clipping technique is using your middle finger to stabilize the carabiner as you use your thumb and forefinger to guide the rope into the carabiner.


The rope should run up through the carabiner from behind, then out toward you; if the rope enters the carabiner from the front and then exits (up) behind the carabiner, this is known as back clipping and could cause the rope to come unclipped if you fall.

, When you reach the top, clip the rope into the uppermost anchor point and signal for your partner to take up the slack. Once you can feel her holding you up, sit back and prepare for her to lower you.

"
"
Average your weekly visits.,
Calculate your cost per visit.,
Keep your eyes open for weekly or monthly deals.,
Pay as you go, alternatively.,
Survey the studios and gear.,
Keep track of what you use.,
Go a la carte, if you can.,
Assess the gym’s location.,
Decide if you like the hours.,
Shop around.",How to Know if Your Gym Membership Is Worthwhile," If you’re like most people, you probably started strong in your membership but tapered off several months after your fitness resolution. That’s OK. You might still be visiting the gym enough to make it worthwhile. First, though, you’ll need to know just how often you work out.Mark down your visits in a calendar if you don’t normally keep track. Do this for a couple of weeks to get a rough sense of how often you work out.
Take an average of your sample. For example, if you keep track of your workouts for two weeks, divide the total number by 2 to get your average visits per week. Divide by 3 if you count for three weeks.;
, Gym memberships usually cost hundred dollars for a yearly membership, with an average cost of about $55 dollars per month. You’ll want to get a sense of how much you’re paying out of pocket and how much, given your usage, you are paying per-visit.Take your total membership cost. Say that you pay $700 per year – this is your total cost, which works out to $58 per month. Divide by four again to get your cost per week: $14.50.
Now take your average visit per week. If you’re going twice per week, your cost-per-visit is the weekly price-tag divided by two, i.e. $7.25.
Note that with a fixed membership fee, you get better value with use. For example, your per-visit price drops to $3.63 if you visit four times per week.

, Gyms often have a variety of ways to pay, including day, week, or month passes in addition to yearly membership. Decide whether you are getting a good financial deal for the use you make of the gym. To do this, simply compare your cost per visit with other prices, especially periodic special offers.For example, say that your gym has a yearly rate of $650. You go three times per week and your per-visit cost on a yearly pass is about $4.51. If your gym has a special offer of $50 for a month pass, you’d end up saving about 50 cents per visit if you switch. Keep in mind, however, that such an offer won’t necessarily last.
Consider getting a Fitness Passbook. For $85, the American Health and Fitness Alliance offers passbooks of about 400 one-time admission tickets to gyms, fitness studios, and spas in major cities.

, It may seem odd, but it’s even possible that you can save by canceling your yearly membership and going pay-as-you-go. The idea is the same: compare your per visit price with the price you’d get if you bought a day pass each time you work out. Do the calculations and to see if it’s more worth your while.Say that your membership costs $800 dollars per year but you average one visit per week. That’s a per-visit cost of about $16.67. This might be more than a day pass, which will probably run between $10 and $20.
Consider, too, that this can help you commit. According to one financial advisor, people who pay as they go are actually 17% more likely to stay enrolled in a fitness program for a year than those who sign on up front., There’s more to deciding whether your gym membership is “worth it” than just the price. Namely, are you satisfied with the equipment? Does it meet your exercise needs? Ideally, you’d have done this before signing up. Now’s your chance to reassess, however.Ask yourself: is there at least one big exercise studio? You’ll want this, or else classes might get overbooked.
Does your gym have enough cardio machines for the number of regulars? Do they have free weights?

, The next question you should ask yourself is whether you are paying for “extras,” i.e. equipment that you never use but still have to cover in your membership fees. Try to keep a running list of the amenities that you use and those that you don’t use. Doing so will help you see if you’re getting “full use” out of your membership.Do you attend classes at the gym or are you only there for the machines and free weights? Why pay more if you don’t make use of one or the other?
Does the gym have a pool? Pools have a high upkeep cost, so you’re likely needlessly paying more if you don’t make use of it.
Keep a list of what equipment and amenities you use, if it helps. Do so for a week or two to get a rounded understanding of your usage.

, In other words, be willing to pick and choose what you want in order to create the best gym experience. Once you’ve surveyed the amenities, decide whether you are happy with your gym’s offerings. Then see whether you can tweak your costs. Talk to the front desk and see what options, if any, you might have.


Ask about class cards if you’re into exercise classes and don’t really use the equipment. That way, you’re only paying for the instructor and space.
If you go the gym for the equipment or pool, you might have to shop around for a place better suited to your needs.
You might also pursue your fitness goals outside the gym. You can build a good home gym and save in the long run, for example, if you really only use free weights.

, When judging your membership, another thing to keep in mind is the gym’s placement – location, location, location. Is your gym close, easy to access, and convenient for you? All of these factors can increase the value of the gym to you, even a mediocre one.


Is the gym in your neighborhood? Maybe it’s even within walking distance from your house? Consider this a big plus.
Ease of access is another bonus and can keep you working out even when you’re not feeling motivated. Is it near your workplace or on the way? Can you get there easily by transit or car?

, Like location, your gym should also ideally suit your schedule. Whether the gym has limited daytime and night time hours or is open 24/7, you should be able to work out on your time and whenever is most convenient, otherwise your membership may not be worth the price.


Do you feel like you’re able to workout on your schedule? Say that you like to drop in on your way to work in the morning. Does the gym have early hours to accommodate you?
You might also be a night owl – are the facilities open late at night for your midnight workout?

, Tally up all of the factors that go in to your membership – price, but also the use you make of the amenities and the gym’s location and hours. Is it worth your while, once you’ve weighed your satisfaction with costs? Why not shop around? There are plenty of gyms, some of which might fit you better.Commercial gyms are not necessarily the best choice. Many cities have public gyms or community centers that are subsidized and charge lower fees. Try one of these if your main qualm is price.
Look for a gym closer to your home or office if location is a deal-breaker. The closer it is, the more likely you’ll be to work out on a regular basis.
Ask each gym about their prices and plans. Make sure to find out about different access levels, weekly or monthly passes, and what the price includes, like classes. Then compare these with other gyms.

"
"
Say “no” politely.,
Be direct.,
Sound confident.,
Trust your judgement.,
Clearly state what you want.,
Wear headphones.,
Ignore the person.,
Talk to the staff.,
Make sure you’re being heard.,
Change your routine.",How to Handle Being Hit on at the Gym," It can be pretty annoying to have your workout interrupted. It’s even worse if a stranger is hitting on you. Clearly indicate that you are not interested in pickup lines or invitations.You can say, “No, thanks. I’m just concentrating on my workout.”
If you want, you can smile while you say no. It’s up to you on how you wish to respond, and what makes you feel most confident.;
, There’s no need to beat around the bush. Don’t try to avoid the questions, comments, or invitations. Instead, directly address what was said to you. For example, if someone comes up to you and says, “Looking good. Do you want to run together sometime?”, you can say, “No, thank you, I don’t need a new running buddy.”, When you are turning down an unwanted advance, you want to make sure that you are getting your message across. You are entitled to a peaceful work out, so make that clear. Speak confidently, and don’t waiver in you direct response.


Speak in a normal tone of voice. Don’t whisper or lower your voice.
Make eye contact. This with further convey your sincerity
If you are interested in the advance, you should also sound confident while you accept the invitation.

, If someone makes you uncomfortable, you should act on those instincts. If you feel that someone if crossing your personal boundaries, rebuff that attention. Don’t feel like you have to make polite chit chat or smile if you get a bad feeling from someone., Sometimes getting hit on doesn’t mean being asked out. That can make it more difficult to just say a firm, “No thanks.” Have a response prepared if someone gives you other unwanted attention. Make it clear that you want the attention to stop. Maybe someone comes up to you and says, “You look great doing those squats.” You can indicate what you want by saying, “I don’t want you to comment on my looks. Please leave me alone so I can finish my workout.”

, You might be able to avoid getting hit on at all. Next time you work out, try wearing headphones. This makes it clear that your attention is elsewhere and signals “Don’t talk to me.”Even if you don’t want to listen to music, you can still wear headphones. No one needs to know that you’re using them to avoid attention.

, You might notice someone trying to catch your eye. If you don’t want to interact with the person, don’t make eye contact. Sometimes direct eye contact can signal a willingness to engage.Turn your head away from the person looking at you. Look straight ahead, or focus on the machine you’re using.
Headphones can be helpful for this, too. You can always pretend your music is loud and you can’t hear someone speaking to you.

, Sometimes it’s not enough to try to handle the situation yourself. If someone is either persistent or aggressive in hitting on you, it’s time to enlist help. Remember, the staff at your gym is there to assist you. Speak up and tell them that you have a problem.You can say, “That person in the blue shorts keeps hitting on me. I come here to focus on my fitness. Can a manager speak to that person about proper gym etiquette?”

, Unfortunately, you might not get an immediate response. If the person you speak to doesn’t immediately take action, ask for confirmation that they are taking your complaint seriously. You could ask what steps they will be taking to make you feel more comfortable, and when.You could also ask to speak to the general manager.
It might be a good idea to put your complaint in writing. Send an email or a letter.

, There might be some instances where the person hitting on you just does not listen. It might not be ideal, but if you feel unsafe or uncomfortable, consider changing your regular routine.Go to the gym at a different time.
Try taking a group class instead of doing a solo workout.
Vary your schedule so that you go on different days at different times.

"
"
Find six old telephone books.,
Glue two books together for your right foot step and two for your left.,
Cover the books with any non-slip covering.,
Put your beautiful looking new 'steps' side by side in front of you - as if they were your new skis or snow shoes.

,
Test out your stepping routines.,
Now for sideways stepping.",How to Create Your Own Home Gym for Little or No Cost1,";
, Keep the other two books for the time when you are ready to increase the intensity level.

, For instance, that old towel you were just about to throw out. Or any old piece of clothing.

,, See Tips, below.

, Put one step in horizontal position, that is so that you can fit both feet on it, side by side. Stand with each foot on either side of that 'step' to do your sideways stepping exercises: see Tips below. Another five minutes and you're almost done.

"
"
Take two 750mls (just over a pint) plastic bottles and fill them with water.,
Carry your hand weights to walk your 5 kilometers (3.1 mi) around the lake, or ten minutes around your garden or apartment or house.

,
Use them to do bicep curls, tricep dips, shoulder presses.

",How to Create Your Own Home Gym for Little or No Cost2," You now have two hand weights that are just under a kilogram (about 1.6lbs). A good weight for your warm-up or if you're a beginner, it's an excellent weight to start your new muscle-toning-without-injury program.

,,"
"
Buy a steel bar about 1.5 meters (4.9 ft) long - about 5'5"".

,
If you're just starting out, sew a little pillow a bit bigger than the size of an average hand.,
If you want a bit more weight even at the start, use a brick on each end.",How to Create Your Own Home Gym for Little or No Cost3,", Fill your pillow with 1kg (2.2lbs) of sand, rice, wheat. Glue that little cloth pillow around each end of the bar.

, See Warnings, below. The average brick weighs a whopping 9kgs (nearly 20 lbs) which is why you don't see too many builders or bricklayers wasting their money at the gym! See my Warnings about how to make a 40 lbs+ weight with bricks.

"
"
Wear nice clothes.,
Look appropriate.,
Bring a friend along!,
Understand the etiquette.,
Don't try too hard to show off, it makes you look desperate.

,
Bring along some music.",How to Enjoy Yourself at the Gym," If you are overweight, you may not be quite ready for short shorts or tight sleeveless tops, but that's OK. If you pick something that fits your body nicely - instead of wearing huge sweatpants and a huge t-shirt - you'll feel better about yourself and you'll want to work out more.;
, If you're a woman, don't do your makeup like you're going to be on the red carpet! Sure, a little eyeliner or mascara is OK - but if you're going to put on foundation, lipstick, blush, etc. - rethink the reasons why you're really going.

, It's always more fun with a friend. However, if you don't know anybody, don't feel intimidated. There may be a group of guys or girls that you always see together- don't feel left out. Just enjoy yourself and don't worry about being popular.

, Don't lounge on the machines if you're not using them. This is an awful habit and is disrespectful to people who may be wanting to use them.

,, Make a playlist on your mp3 player of your favorite songs that really want to make you dance and move around. Don't put slow music that puts you to sleep on it. An ipod shuffle 2nd generation is good because it is small.

"
"
Find the contract you signed with Planet Fitness.,
Read your contract.,
Pay attention to the billing cycle.,
Get your gym fees waived.",How to Cancel Planet Fitness Membership1," Although you may have signed up with a ""no contract"" or ""no sign-up fee"" promotion, you still signed an agreement that designates how you can cancel and what situations may allow you to waive your cancellation fees.;
, Your contract lays out the exact terms and conditions, and you should be informed. You should also note if you have an annual or monthly contract.Regardless of whether you pay annually or monthly, you likely signed a 1-year contract.
Also, check to see when your contract is up. It might be easier to wait a month or two until your contract is up to cancel if you only have a couple of months left on your contract. Cancellation fees can be as much as 5 or 6 months of regular payments.

, Usually, for a monthly contract, you must cancel before the 10th of the month, as you are generally billed on the 17th, and the company needs time to process your request. For an annual contract, you must cancel before the 25th of the month prior to when you are billed. In other words, if you usually pay your annual bill in March, you need to cancel on or before February 25.Think of a fitness contract like a leasing contract. Having to give 30 days notice and fees for early cancellation are common with gyms. In fact, if you don't cancel your membership correctly, you may have to pay your contract out in total.

, If you can give written proof that you are injured or that you must move out of range of a Planet Fitness, then you may be able to have the fees waived.If you have an injury, ask your doctor's office to write a note confirming that you will be unable to use the gym facilities.Ask him or her to give a specific amount of time that you will be unable to use the gym.
If you are moving to a new place, it must be farther than 25 miles (40 km) away from any Planet Fitness location. Planet Fitness aims to transfer memberships whenever possible. Ask your employer to write a relocation letter, and make sure to map out the distance before specifying where you will be moving. That is, establish that you will have no Planet Fitness gyms within 25 miles (40 km) of your new address. You can print off maps with your new location and the closest Planet Fitness locations marked to help your case.If neither of these situations applies to you, you will be required to pay the cancellation fee, though you can plead your case if other situations inhibit your ability to go to the gym. Be sure to have written proof of your situation, as they will not just take your word for it.

"
"
Verify that you’ve had a Crunch Gym membership for at least one year.,
Call 888-2crunch (888-227-8624).,
Tell the representative you wish to cancel your account.,
Express your request in a polite but firm tone.,
Cancel your membership by mail.",How to Cancel Your Crunch Membership1," It is Crunch Gym's policy that you cannot cancel your membership if you have been a member for less than a year. To do so means you will have to pay extra administrative fees for early termination.Review your Crunch gym paperwork and contract, or contact a gym representative to verify your membership dates.;
, The automated system will ask for the number they ""attempted to contact you at"", but you can just enter the number you're calling from., The representative will ask for your account number, but if you don't have it your name, address, or any other details required to verify your identity are sufficient. After verification, the representative will be able to cancel your account and guide you through any fees required.


You will have to pay your next scheduled monthly dues payment.
You will have to return your membership card to your local Crunch gym.
You will have to pay any unpaid dues prior to the cancellation date.

, The gym representative will likely try to convince you to keep your membership through persuasion and promotional offers. To cancel your membership, you will have to be polite in declining these offers and firm in your commitment to cancellation.


If they make you a special offer, you could say: “Thanks for the offer, but I have already made my decision to cancel the membership.”
If they tell you about improvements at the gym, you could say: “Good luck with all of the changes, but, as I said, I have made a decision to cancel and would like to proceed with the cancellation process.”

, If you don’t want to accrue long distance charges, you can always cancel your membership by mail. Mail a letter to your Crunch fitness location with a clear statement of your request to cancel the membership. You will also need to fax the letter to ABC Financial at the the following fax number: 501-992-0802. In both the letter and the fax, you should include the following information:Your member number
Your name
Your billing address
The address of your Crunch fitness location
Your signature
Three pieces of identifying information, such as the last four digits of your driver’s license, your date of birth and the last four digits of the account being billed.
The date
Your membership number

"
"
Purchase PVC pipe to make a set of parallettes:


About 10 feet (3.0 m) of 1 1/2"" PVC pipe
4 T-connections
4 elbow joints
8 end caps (optional);
,
Cut the PVC into sections using a hacksaw:


Cut 2 23"" sections
Cut 4 6.5"" sections
Cut 8 6"" sections
After cutting the sections it is good to sand off the rough edges on the PVC.

,
Assemble the pieces as shown:


The 23"" pieces are where you grip and connect to one side of the elbow joints.,
Repeat step 3 for the second paralette.

",How to Construct Paralettes,",,
The 6.5"" pieces are the vertical sections that raise it off the ground, and connect to both the elbow and T-connection.
The 6"" pieces rest on the ground connected to the T-connection and stabilise the paralette.

,"
