headline,title,text
"
Use tea tree oil to treat acne.,
Sooth eczema and rashes with coconut oil and tea tree oil.,
Banish warts with tea tree oil.,
Use tea tree oil to sooth cold sores.,
Apply tea tree oil to treat toenail fungus.,
Use tea tree oil to treat Athlete's foot.,
Treat ear infections with tea tree oil.,
Mix tea tree oil with shampoo to treat dandruff and head lice.",How to Use Tea Tree Oil2," Dab a Q-tip or cotton ball with tea tree oil and apply directly to the affected areas before bedtime. Rinse off the tea tree before washing your face in the morning.;
, Combine one to two drops of tea tree oil with one tablespoon of coconut oil. Massage the mixture onto the affected area. Repeat this several times a day.

, Apply a drop of tea tree oil directly onto the wart a few times a day. Keep in mind, however, that warts are difficult to remove. This method may not always work for everyone.

, Combine one to two drops of tea tree oil with one teaspoon of olive oil. Use a Q-tip or cotton ball to apply the mixture onto the sore. Repeat this several times a day.

, Use a Q-tip to rub some tea tree oil directly onto the affected toenail. Try to get the oil underneath the tip of the nail as well. If you need to use more oil, use a fresh Q-tip. Do not double-dip Q-tips into the oil. Repeat this once to twice a day for about six months.Some people find that tea tree oil is alone is not enough to treat the fungus, and that some dietary changes are also necessary.
You can also create a tea tree oil foot soak. Fill a small tub with warm water. Add some Epsom salts, one drop of tea tree oil, and one drop of lavender oil. Let your toes soak in the water for a few minutes.

, Combine five to six drops of tea tree oil with one tablespoon of coconut oil. Wash your feet, then massage the oil onto your feet. Repeat this twice daily for about one month.You may also use this on other skin infections as well, but avoid using it in sensitive areas, such as the genitals.

, Rub one to two drops of tea tree oil all around the base of the infected ear. Repeat this every two to three hours., Use one drop of tea tree oil for every ounce (30 mL) of shampoo. Add the oil directly into the bottle, close the bottle, and shake it to mix. Do not apply undiluted tea tree oil directly onto your scalp.

"
"
Bathe in tea tree oil to soothe sore muscles.,
Mix tea tree oil and water to treat a sore throat or chest congestion.,
Relieve a congested nose with a tea tree oil scented pillow.,
Use tea tree oil as a mouthwash with extreme caution.",How to Use Tea Tree Oil3," Fill your bathtub with warm water. Add a few drops of tea tree oil to the water. Step into the tub and relax for no more than 20 minutes. The tea tree oil will help soothe tight muscles.

, Pour water into a large pot and bring it to a boil. Remove the pot from the heat and add 2 to 3 drops of tea tree oil to the water. Drape a towel over your head, similar to a tent, and lean over the pot. Be careful not to get too close to the steam to prevent burns.


Inhale the steam for about 5 to 10 minutes every night before bed. Repeat this process until symptoms are gone. If symptoms persist for 5 days or more, consult your doctor.

, Place a few drops of tea tree oil inside your pillow case before you go to bed. The oil will help unblock your stuffy nose while you sleep.

, Tea tree oil is great at soothing sores and easing pain, but it is also very toxic if swallowed. If you are careful, you can use it as a mouthwash. Make a gargle solution to treat laryngitis and canker sores. Combine 1 cup (240 milliliters) of warm water with 3 to 4 drops of tea tree oil. Gargle the solution twice a day. After gargling, spit out the solution and rinse your mouth with fresh, clean water. Do not swallow the tea tree water.


to sooth toothaches, use ½ cup (120 milliliters) of warm water and 1 drop of tea tree oil instead.

"
"
Use tea tree oil as a deodorizer.,
Make a tea tree oil air freshener.,
Make a tea tree oil bug spray.,
Get rid of mildew with tea tree oil and vinegar.,
Use tea tree oil as a laundry booster.,
Make an all-purpose cleaner with tea tree oil.",How to Use Tea Tree Oil4," Combine ¼ teaspoon of tea tree oil with ½ cup (90 grams) of baking soda in a mason jar with a two-part lid. Mix everything with a fork until there are no clumps left. Shake this mixture into a trash can to absorb bad odors.You can also use this on carpets. Shake the powder onto the affected area, let it sit for a few minutes, then vacuum it up.
Tea tree oil is not safe for pets, especially cats. If you own pets, you might not want to use this powder in an area that your pets frequent.

, Combine 1 ounce (29.57 milliliters) of vodka, 6 ounces (177.44 milliliters) of distilled water, and about 20 drops of tea tree oil in a glass spray bottle. Shake the bottle well each time before you use it; the oil and water will naturally separate overtime., Combine 4 ounces (118.29 milliliters) of distilled water, 3 ounces (88.7206 milliliters) of witch hazel, and 30 drops of tea tree oil in a glass spray bottle. Shake the bottle before using the spray.You can add ½ teaspoon of vegetable glycerin to help the ingredients mix better.

, Pour 1 cup (240 milliliters) of white vinegar into a spray bottle. Add 25 drops of tea tree oil and shake. Spray the solution onto mold or mildew, wait 10 minutes, then wipe the residue away with a sponge., Add 1 teaspoon of tea tree oil into your washing machine when cleaning heavily-soiled garments., Combine 1 quart (950 milliliters) of warm water with 15 drops of tea tree oil in a spray bottle. If you want your spray to be stronger and more antiseptic, increase the tea tree oil to 2 teaspoons.Tea tree oil is considered to be dangerous to pets, especially cats. If you own pets, you might not want to use tea tree oil.

"
"
Before you sit down on the toilet, fill one or two bidet bottles with lukewarm or warm water, then make a pad from 6-8 sheets of toilet paper and put it within reach of your left hand.,
Do what you came in the bathroom for.

,
Follow the Unspoken Rule of Water Hygiene that millions worldwide adhere to: the left hand is used for bathroom cleaning, the right hand is for eating and greeting.,
Check the pad of toilet paper after you dry yourself.,
When you have finished and stood up, wash your hands thoroughly.",How to Use a Bidet Bottle,";
,, This is very important to remember, especially if you travel worldwide.


If you are female and only went pee, simply pick up the bottle with your right hand and gently pour the warm water over your genital area. While still sitting, use your left hand to agitate the water to clean yourself. Take the pad of toilet paper with left hand and dab yourself dry. You are now done.
If you are male and had a bowel movement, you will need to pour the water from behind. Scoot slightly forward to provide space behind you. Wet the fingers of your left hand (so nothing sticks), then pour the water out of the bottle in your right hand, letting the water run down your bum. Use your left hand to agitate your rectum area and remove the feces that is on you and your bum hair, if you are a hairy male. Using your left hand, dab yourself dry with the pad of paper. Don't rub, as the paper will ball up and cling to hairs. You are now done.
If you are female and had a bowel movement, you can let the water from the bidet bottle cascade down from the front. Again, make sure that the fingers of your left hand are wet before you start cleaning. This way you wash both your vaginal area (remove pee) and remove feces by using your left hand to agitate. (You can do this from the front as you have no ""junk"" to get in the way.) Also, the water flow direction is to the rear, preventing any feces from coming in contact with vaginal area. Use your left hand to dab yourself dry with the wad of toilet paper you prepared. And you are done.

, This is the time to make sure you did a good job, but more importantly, to look for any kind of discharge that may indicate a call to a doctor: blood, spotting of blood, unusual discharge or discoloration, anything out of the ordinary.

, Use soap and water and scrub up for at least two renditions of ""Yankee Doodle"" or ""Happy Birthday.""

"
"
Know the law.,
Leave no trace.,
Come prepared.,
Choose your location.,
Dig a cathole.,
Squat and defecate.,
Wipe with toilet paper that you brought with you.,
Bury your waste.,
Find a private spot.,
Lower your pants and underwear.,
Squat with your heels flat on the ground.,
Urinate.,
Wipe with toilet paper.,
Pull up your underwear and pants.,
Find a secluded spot.,
Find a rock or log.,
Urinate.",How to Use the Bathroom Outdoors," In many countries and in every state in America, urinating and defecating in public is against the law. You can be charged with disorderly conduct if you are seen peeing or defecating in public places including campsites, public parks, or public waterways.In some very rare cases, urinating or defecating in public places can result in charges like indecent exposure or public lewdness, which can result in registering as a sex offender for the rest of your life.Of course, there are circumstances when hiking or camping where you must relieve yourself even on public land. It is vitally important that you ensure that you are in a secluded area when you relieve yourself outdoors.;
, The ethical and responsible way to enjoy the great outdoors is by leaving no trace of your presence there after you've left. Not only does this mean leaving wildlife alone and not destroying natural landmarks, it also means leaving no trace that you've relieved yourself. This means you will need to properly dispose of your own waste.You must be committed to burying your waste and leaving no trace of it behind.

, If you will be spending time outdoors camping, hiking, or picnicking, plan on the fact that you or your friends will need to relieve yourselves at some point in the outing.


You will need a small trowel or hand shovel for digging a hole to bury feces, a roll of toilet paper, and a plastic bag to cart out used toilet paper when you leave.
You will also need waterless hand sanitizer.

, Because you have to be discreet and also have a place to bury your feces that is sanitary, you need to keep the following guidelines in mind before you squat:


Choose a place that is well hidden from passersby, preferably with the cover of trees.
Choose a place that is at least 200 feet away from water sources like lakes or streams, and away from campsites or other places where other people are likely to discover it.Try to find a place with soft soil for digging.

, A cathole is a small hole for defecating, similar to how cats dig a hole prior to defecating in the wild.


Using the trowel or hand shovel that you brought with you, dig a hole six inches deep. and about four to six inches wide. It needs to be big enough to be a target as you squat above it, and also deep enough that animals will stay out., First, lower your underwear and pants. You can remove them entirely if you prefer, and drape them on a nearby tree or bush.


Then, squat over your cathole and defecate directly into it. If you miss, use a stick to move your feces into the bottom of the hole.

, While you might have seen people in movies using leaves for wiping, unless you have a thorough knowledge of local vegetation, don't try this yourself. You might end up with a blistering rash in the worst possible place.


Put your used toilet paper in the plastic bag you've brought with you, then seal it and put it in another plastic bag to conceal the smell. Take it all out with you and dispose of it when you find a trash can, or when you get home., You must bury it for sanitary reasons. By burying your feces, you can reduce the risk of someone stepping in it or of spreading illness and germs.Cover your feces with the soil that you dug out of your cathole, then cover it with sticks, leaves, or rocks to disguise it. This helps keep animals away, which can help prevent the spread of germs., Look for a place behind rocks or trees for privacy.


Don't forget to bring your supplies, including toilet paper, plastic bags, and hand sanitizer.

, If you're wearing a skirt, raise it and wrap it securely under one arm, then lower your underwear. If you have enough time and privacy, it's better to remove pants and underwear completely, just in case of urine dribbles.


Set your pants and underwear on a dry spot on the ground or a nearby bush. Don't put them too close to you or you may soil them.

, You might be used to squatting on the balls of your feet, with your feet close together, but this position is very unstable and hard on the knees. Squatting with feet hip-width or shoulder-width apart and with your feet flat is easier to hold for an extended period of time.


If you're wearing pants, be careful not to let things fall out of your pocket as you squat.

, Push your urine stream hard at the beginning and at the end to get a strong stream and not dribble. Some women find it helpful to use one hand to spread the labia and better expose the urethral opening, but this can also be accomplished by spreading the legs a bit farther.


If you prefer not to squat, you can try the steps in How to Urinate Standing up As a Female.

, Put the toilet paper in the plastic bag you've brought and take it with you when you leave, disposing of it when you get home or back to camp.


If you need to change a tampon, be sure to pack the old one out in a plastic bag and dispose of it in the nearest facility. Tampons do not break down and the blood will attract animals., Alternately, you can bring down your skirt if you are wearing one, and make sure that it is not tucked into your underwear.


Don't forget to use the hand sanitizer you've brought.

, Often, behind rocks or trees can be a great place for privacy.


Remember to find a spot that is away from water sources, so that the runoff from your urine doesn't end up in the water supply, and also away from campsites and other places where people are present., Instead of peeing directly on the ground, it is better to pee on a rock or log if you can.Otherwise, an animal may try to dig up the ground where you have urinated, which can damage the soil and vegetation., Try to open your pants and underwear just enough to pull your penis out. It is not necessary to pull your pants all the way down.


Don't worry about covering up the urine when you're done. Urine does not pose much of a sanitary hazard in the outdoors.Don't forget to use the hand sanitizer you've brought.

"
"
Make sure you thoroughly wash your hands before using the dryer.,
Get rid of excess moisture from your hands.,
Follow the instructions on the unit.,
Place your hands under the unit.,
Open your palms towards the jet of air and let the air push the water off the tips.,
Do not rub your hands together while holding them under the dryer.,
Wait until your hands are fully dry.,
Avoid sticking your hands inside the unit or touching the rim of the dryer.,
Walk away when you are done.,
Save trees and water.,
Reduce waste.,
Decrease the spread of germs caused by not drying your hands.,
Prevent water stains on your clothes.,
Evaluate the environmental impact of hand dryers.,
Assess the health risks.",How to Use a Hand Dryer," Although drying your hands is important to reduce the spread of germs, washing your hands thoroughly is even more essential to good hygiene. Before using the hand dryer, follow these steps to wash your hands:Use warm or cold, clean running water to wet your hands.
Apply soap and lather your hands, rubbing them together and being careful to use soap on the backs of your hands, between your fingers, and underneath nails.
Take a minimum of 20 seconds to scrub your hands.
Rinse them under clean, running water.;
, This can be accomplished by gently shaking your hands into the sink after you have finished washing them. The more moisture you remove, the faster it will be to use the dryer.

, Most hand dryers feature diagrams and instructions showing users how to operate the unit most effectively and hygienically.

, Many hand dryers available today automatically turn on when you place your hands under the unit.


This makes the dryer more hygienic to use because you do not have to push a button that countless other people have also touched.

, Angle your palm slightly downward to encourage the water to roll off your hands.

, Although it might feel like rubbing your hands together while they under the dryer speeds up the process, this can actually increase the spread of bacteria., Keep your hands under the dryer until they are completely dry, since wet hands increase the spread of germs.

, These places harbor bacteria, and you reduce the effectiveness of washing your hands by touching these potentially contaminated surfaces.You also place people who use the dryer after you at a greater risk. , Most hand dryers in use today also shut off automatically when you walk away or when you withdraw your hands from underneath the dryer. Some models also shut off after a specific amount of time.

, Instead of reaching for the roll of paper towels, use a hand dryer to save trees and water.To replace the paper towels that we discard on a daily basis, 51,000 trees have to be cut down every day.
To produce one ton of paper towels, 17 trees are cut down and 20,000 gallons of water are required.

, Using hand dryers as opposed to paper towels cuts down significantly on waste.On a global scale, our discarded paper towels result in an estimated 254 million tons of trash every year.
In the United States we consume over 13 billion pounds of paper towels every year.

, While thoroughly washing your hands is the best way to prevent the spread of germs, drying your hands also decreases the spread of bacteria.According to the CDC, germs are more easily transferred to and from wet hands., If you wash your hands and do not dry them, you usually end up with water stains all over your clothes. Use a hand dryer to prevent this from happening.

, While hand dryers can help reduce your carbon footprint, they still have an environmental impact. They require electricity to run, and thereby play a role in carbon dioxide emissions.Drying your hands with the typical 2,200 watt warm air-dryer three times a day for one year produces 26.61 pounds of carbon dioxide emissions.To evaluate the carbon footprint of using hand dryers, also think about how your local electric company generates electricity. The more coal it uses, the more carbon the dryer produces., Researchers have concluded that paper towels are the more hygienic and sanitary choice.Here are some of the main reasons why hand dryers are less effective at decreasing the spread of germs: Dryers in public places are rarely cleaned.
People often stick their hands in the dryers or on the rim, leaving bacteria on the surface.
The dryers can blow bacteria onto other surfaces and onto people using them.
In a study published in the Journal of Hospital Infection, researchers determined that jet dryers left 4.5 times more bacteria in the vicinity than warm-air dryers, and 27 times more bacteria than paper towels.Other researchers, however, have questioned the methods employed in the study."
"
Find the bathroom and make sure it is open for business.,
Keep searching.,
Hand off your stuff.,
Get all supplies.,
Bring a flashlight.,
Enter the bathroom.,
Flush.,
Grab that toilet paper you brought in, and wipe and stand up.,
Clean up.,
Wash your hands if there is any water available.,
Dry hands and head back outside.",How to Use an Italian Bathroom1," This is more difficult than you might think. Some public bathrooms in small towns in Italy, for reasons stubbornly unclear, are closed during the lunch hour and on Wednesdays. (Yes, we're looking at you, Rio Maggiore.) If you can't find a public bathroom, try the train station. If the train station is anywhere close by, beeline right over there in full confidence that you will most likely find free restrooms which are somewhat functional.;
, If there is no open bathroom in the public square, and the train station is just too far and you know you can't make it, then your best bet might be to find a restaurant or a café. And yes, you will be expected to sit down, have a drink, and then use the facilities. You are thinking that drinking more fluids, just so that you can use the bathroom, kind of defeats the purpose. True enough. You have run up against one of the great conundrums of traveling in lovely rustic, old lands.

, Give your bag, your sweater, that cute little sunhat, and any other handheld belongings to your friend. Or give it to your husband, your boyfriend, or to anyone who has the skill to be able to stand outside waiting for you for quite awhile, holding all that precious stuff you always drag around with you. Hopefully it's not raining. Once inside, the last thing you want, is to have to put any of your treasures on the floor of this bathroom. There is not likely to be a hook in the bathroom, nor a nice clean surface of any kind, at any height. Nor is the bathroom all that likely to have a spotless and dry floor.

, As you make your handoff, be absolutely sure to take your toilet paper, and tampons, or sanitary pads, and your hand sanitizer with you. Don't leave them in your backpack. Those necessary supplies won't do you a whit of good if you can't reach them, for heaven's sake.

, While some bathrooms in Italy are equipped with lightbulbs and functioning electricity, some are not! Some of the doors in bathrooms run all the way from the floor to the ceiling. If the light inside that little stall is out, when you close that door, you might as well be shut up deep in the darkest Kentucky cave. This is not ideal. You need to be able to see for these delicate maneuvers. Bring that flashlight.

, Wait in line and when it's your turn, get down. If the floor is dirty, squat as close to the ""toilet hole"" as possible. This is going to be easier for you if you are in good shape. Just another reason to be glad you are doing those regular gym workouts. You are doing those, right?

, If you hear a strange noise and water is rinsing the entire toilet area floor, don't worry. It's how it ""flushes.""

, Do not wipe back to front, as it can cause UTI.

, If you have an accident with aiming, clean off the fixture with some toilet paper you have brought from home. Leave things nice for the next person. You are all in the same boat together. They too, have been wandering the town looking for a place to go! You are like soul sisters.

, Not guaranteed. Try to have hand sanitizer in your purse or knapsack just in case. And use it!

, Get your stuff. Say thank you to the nice person who held all that crazy junk for you while you were in that stinky place for so long. Then go on your way and get a nice pizza or go tour another church or something.

"
"
Aim for the small hole.,
Flush.,
Clean up.",How to Use an Italian Bathroom2," Stand extra close for easier aim. If failing, don't worry. Flushing will rinse it.

, If you hear a strange noise and water is rinsing the entire toilet area floor, don't worry. It's how it ""flushes"".

, If you have an accident with aiming, clean it off with some toilet paper you should bring from home. Wash and dry hands and leave.

"
"
Get a copy of your bone scan.,
Identify the bones in your scan.,
Get properly orientated.,
Determine the time frame.,
Look for ""hot spots."",
Look for ""cold spots."",
Understand the results.,
Remove jewelry and other metal objects.,
Tell your doctor if you are pregnant.,
Don't take any medicine containing bismuth.,
Understand the radiation risk.,
Watch for allergic reactions.,
Look out for potential infection.",How to Understand the Results of a Bone Scan," A doctor who specializes in reading bone scans (radiologist) will send their interpretation of your results to your family doctor, who will then explain them to you — hopefully in simple terms. If you want to take a closer look, you can ask to see the original scan at your doctor's office or ask for a copy to take home.


Although your doctor will likely be reluctant to give you the original bone scan to take home, he must legally provide you with a copy if you ask. The office might charge you a small copying fee.
A bone scan is done to show problems with bone metabolism — the process of building and recycling bone tissue.Some activity is normal, but too much or too little bone remodeling is a sign of disease or injury.;
, Most bone scans take an image of the entire skeleton, but sometimes they're more focused on an injured or painful area, such as the wrist or spine.As such, learn a little about basic anatomy, especially the names of most of the bones in your bone scan. Search online for information or borrow a book from your local library.


You don't need to learn detailed physiology or anatomy, but you should know what bones the radiologist is referring to in her written report of your bone scan results.
The most common bones that are noted on bone scans are the vertebrae (spinal bones), pelvis (ilium, ischium and pubis), ribs, wrists (carpal bones) and leg bones (femur and tibia).

, Once you have an idea of the bones that are problematic on your bone scan, you also need to know on which side of your body it is. You often can't tell just by looking at your body image, but all diagnostic images including bones scans have to be labelled in terms of which side is the patient's right and which is left.As such, look for words such as left, right, front or back on the image to get orientated.


Bone scan images can be taken from either your front or back. Looking at the head, you can sometimes see from which direction it was taken, but not always.
Instead of words, bone scans and other diagnostics images may be orientated by marker letters, such as L (left), R (right), F (front) or B (back).

, If you have more than one bone scan taken over time, which is common when following the progression of a bone disease or condition, then determine the dates (and times) that each was taken by looking at the label. Study the earlier one first, then compare it to later ones and take note of all the changes. If there isn't much difference, then it's likely your condition hasn't progressed (or improved).


If you have osteoporosis, for example, your doctor will likely recommend a yearly or bi-yearly bone scan to monitor progression of the disease.
If a bone infection is suspected, images may be taken shortly after the radio-tracer is injected into you and again three to four hours later when it's collected in your bones — this is called a 3-phase bone scan., The test results of a bone scan are considered normal when the radioactive dye is spread and absorbed evenly throughout your skeleton; however, a bone scan is considered abnormal when it shows darker colored ""hot spots"" in your bones.Hot spots show areas in your skeleton where an excess of dye accumulates, which could signify bone destruction, inflammation, fractures or tumor growth.


Diseases that cause bone destruction include aggressive types of cancer, bacterial bone infection and osteoporosis (leads to weakening and fractures).
Some bones can normally appear slightly darker than other bones because of their increased metabolic activity. Examples include your sternum (breastbone) and parts of your pelvis. Don't mistake these for diseases.
In some cases, as with lesions resulting from multiple myeloma, hot spots will not appear on a bone scan. A CT or PET scan may be more helpful to identify signs of this type of cancer.

, Test results are also considered abnormal when there are lighter colored ""cold spots"" in your bones.Cold spots indicate areas that absorb less radioactive dye (or none) compared to surrounding bones due to reduced activity and remodeling. In general, cold spots are usually a sign of decreased blood flow to an area for some reason.


Lytic lesions — associated with multiple myeloma, bone cysts, and certain bone infections — may show up as cold spots.
Cold spots can indicate poor circulation due to a blood vessel blockage (atherosclerosis) or benign tumor.
Cold spots and hot spots can appear simultaneously on a bone scan and represent different but concurrent diseases or conditions.
Although lighter cold spots are abnormal, they typically represent conditions that are less serious than those represented by darker hot spots.

, The radiologist will interpret your bone scan results and send a report to your doctor, who will use that information along with other diagnostic studies and/or blood tests to establish a diagnosis. Common diagnoses that stem from abnormal bone scan results include: osteoporosis, bone fractures, bone cancer, bone infection, arthritis, Paget's disease (a bone disorder involving thickening and softening of bones) and avascular necrosis (death of bone due to lack of blood supply.With the notable exception of avascular necrosis, which shows up as cold spots on a bone scan, all the other above-mentioned conditions show up as hot spots.
Common osteoporosis hot spots to see on a bone scan include the upper thoracic spine (mid back), the hip joints and/or the wrists. Osteoporosis leads to fractures and bone pain.
Cancer hot spots can be seen in virtually any bone. Bone cancer often spreads (metastasizes) from other cancer sites, such as the breasts, lungs, liver, pancreas and prostate gland.
Paget's disease causes hot spots along the spine, pelvis, long bones and skull.Bone infections are most common in the leg, feet, hand and arm bones.

, Although you don't need to make any special preparations before taking a bone scan, you should dress in comfortable, easily removed clothes and refrain from wearing any jewelry.Metal jewelry and watches, in particular, should be left at home or removed just prior to the bone scan because they can affect the results.


Like other diagnostic imaging tests, such as x-rays, any metal on your body will make the bone scan images look white or lighter than surrounding areas.
Tell the radiologist and/or technician if you have any metal fillings in your mouth or metal implants in your body, so they can make note of it and not confuse them with diseases processes.
Wearing clothes that are easily removed is a good idea because you may be asked to wear a hospital gown.

, Inform your doctor if your pregnant or potentially pregnant because the radiation exposure from the radiotracer can be harmful to the baby.As such, bone scans aren't often performed on pregnant women or nursing mothers — the breast milk can become slightly radioactive and harm the baby also.


There are other imaging tests for bone that are safer for pregnant women, such as MRI studies and diagnostic ultrasound.
Short-term osteoporosis is not uncommon with pregnant women who are malnourished because minerals are leached from their bones to provide for the growing baby.

, Although you can eat and drink normally just prior to your bone scan, tell your doctor about the medications you're taking, as these may affect your test. For example, medicines that contain barium or bismuth affect bone scan test results, so you should avoid taking them for at least four days prior to your appointment.Bismuth is found in a variety of medicinal products, such as Pepto-Bismol, Kaopectate, Devrom and De-Nol.
Bismuth and barium can cause areas of your body to look too light on bone scans

, The amount of radiotracer injected into your vein just prior to getting a bone scan is not very much, but it still produces radiation in your body for up to 3 days.Radiation increases the risk of healthy cells mutating into cancer cells, so make sure you weigh all the pros and cons with your doctor before getting a bone scan.


It's estimated that a bone scan exposes you to no more radiation than a conventional full-body x-ray does and less than half that of a CT scan.Drinking lots of water and fluids starting immediately after a bone scan for 48 hours can help to flush out any radioactive tracer left in your body.If you must have a bone scan while breastfeeding, pump and throw away your breast milk for two to three days so your baby isn't harmed.

, Allergic reactions related to the radiotracer dye are rare, but they do happen and can be life threatening.In most cases the reaction is mild and causes some pain and inflammation at the injection site and a related skin rash. In severe cases, anaphylaxis is triggered and leads to a widespread allergic reaction causing swelling, breathing difficulty, hives and reduced blood pressure.


Call your doctor immediately if any signs of an allergic reaction become obvious once you get home after your appointment.
The radioactive tracer takes between one to four hours to be absorbed by your bones, although most allergic reactions occur within 30 minutes of the injection.

, There is a slight risk of infection or excessive bleeding when the needle is inserted into your vein to inject the radioactive dye.Infections usually take a couple of days to develop and include pain, redness and swelling at the injection site. Call your doctor immediately if you notice these signs. You may need to go on antibiotics to combat the infection.


Signs of a more significant infection include severe throbbing pain and pus drainage at the injection site, numbness and tingling in your involved arm, fatigue and a fever.
Make sure the doctor or technician cleans your arm with an alcohol swab or wipe just prior to the injection.

"
"
Take nizoral.,
Apply clotrimazole cream.,
Try using organic coconut oil.,
Use organic Mediterranean oregano oil.,
Make a paste of potassium sorbate.,
Mix a lemon juice treatment.,
Drink cranberry juice.,
Keep the skin dry.,
Recognize the symptoms of a penile yeast infection.,
Understand the causes and risk factors.",How to Treat a Penile Yeast Infection," This drug is an antifungal medication that can be used to fight yeast infections by killing the yeast cells in the urethra. The starting dose for this drug is one tablet (200 mg) daily.


If this doesn't clear the infection, the dose can be increased to two tablets (400 mg) daily. This medication should not be used alongside drugs like dofetilide, eplerenone, midazol (midazolam), and triazolam.
Side effects may include back, stomach, and leg pains, blurred vision, chest pains, chills, joint pains, fever, faster heart beat, dizziness, among others.;
, This is a topical antifungal cream used in treating fungal infections. It is used to treat skin infections such as yeast infections, jock itch, ringworm, and athlete's foot.


A man with penile yeast infection whose skin has hardened can apply one applicator-full of 1% clotrimazole cream on the affected skin of the penis, preferably at bedtime. This should be done once daily for seven consecutive days.
Side effects may include itching, general skin irritation, peeling, blistering, edema, and erythema.

, This is a medically proven antifungal that works on hardened skin by destroying both the nucleus and the plasma of the yeast cell, thereby killing it. You can apply the oil directly onto the affected area.


It is also a great personal lubricant for sex, while helping to prevent yeast infections from being transferred from partner to partner.
Additionally, the man with the penile yeast infection can consume a teaspoonful of the oil before every meal until the infection subsides.

, This is an effective antifungal for penile yeast infection, especially when the skin has hardened. The oil is applied directly to the infected penile skin to penetrate the hardened skin and kill the yeast cells.


Be aware that organic Mediterranean oregano oil should be diluted with either coconut or olive oil in a ratio of 2:1 to prevent it from burning the skin.

, This is a substance used to stop yeast growth when making beer and can be applied when the skin has hardened due to yeast infection.


In treating penile yeast infection, potassium sorbate is very helpful in stopping and preventing yeast from growing on the penis.
Just use a little water to make a paste, then apply the paste directly onto the infected skin of the penis.

, Lemon juice is packed with vitamin C which helps to restore the skin's pH. This is key in the treatment of penile yeast infections because it creates an unfriendly environment for yeast cells to thrive.


A man with penile yeast infection can make a treatment solution by mixing 2 tablespoonfuls of lemon juice with 1 quart of warm water. The affected area of the penis is then soaked in the solution.
This should be done three times daily until the penis is healed.

, Cranberry juice is a great penile yeast infection remedy when the skin has hardened because of the infection. It works by preventing the yeast infection from turning into a bladder infection. Additionally, it boosts the body's levels of good acidophilus bacteria.


A man with a penile yeast infection should consume cranberry juice twice daily until the symptoms fade away.

, A moist environment encourages the growth of yeast, therefore, men should ensure that their genital area is kept as dry and cool as possible by wiping with clean, dry towel after taking a bath.


It is also recommended that you remove excess hair because this dampens the genital area, creating a sweaty and humid condition perfect for a thriving yeast colony.

, The major symptoms of a penile yeast infection are as follows:



Soreness and irritation: A man with a penile yeast infection will experience a reddish-colored rash on the head of the penis. There may be an itching and burning sensation on the tip of the penis, which can be very irritating. When passing urine, the burning sensation may be more intense.

Discharge: A man with a penile yeast infection may notice a white substance coming from the penis, similar to the discharge from a vaginal infection. The discharge may have an unpleasant odor.

Discomfort during intercourse: A man with a penile yeast infection may experience discomfort during sexual intercourse, due to the soreness, irritation, and inflammation of the penis.

, The most common causes and risk factors for penile yeast infection include:



Sexual transmission: Just like sexually transmitted infections, a yeast infection can be transmitted through sexual contact. A man can contract penile yeast infection by having unprotected intercourse with a yeast-infected woman.

Antibiotics: Although it is less common than sexual transmission, a man can get penile yeast infection through prolonged use of antibiotics.

Diabetes: Yeast thrives well in glucose, therefore men with diabetes are more susceptible to yeast infections, due to their elevated blood sugars.

Foods: A typical American diet increases the chances of a man developing penile yeast infection. Wheat, barley, oats, peanuts, red apples, and corn encourage yeast growth in the body because of their high glucose content, which is food for yeast.

Nonoxynol-9: This is a sperm-killing drug contained in condom lubricants. This substance has been linked to causing yeast infections in men.

"
